case_id,design_wing_span,design_wing_chord,design_tail_arm,design_nose_length,design_ducks_num,design_pucks_num,design_banner_length,design_batt_capacity,cruise_velocity,cruise_alpha,coarse_runtime_seconds,full_runtime_seconds,coarse_static_margin,full_static_margin,coarse_CLa,full_CLa,coarse_Cma,full_Cma,coarse_Cmq,full_Cmq,coarse_CYb,full_CYb,coarse_CYr,full_CYr,coarse_Clb,full_Clb,coarse_Clp,full_Clp,coarse_Clr,full_Clr,coarse_Cnb,full_Cnb,coarse_Cnr,full_Cnr,coarse_phugoid_eigenvalue_real,full_phugoid_eigenvalue_real,coarse_phugoid_eigenvalue_imag,full_phugoid_eigenvalue_imag,coarse_phugoid_damping_ratio,full_phugoid_damping_ratio,coarse_short_period_eigenvalue_real,full_short_period_eigenvalue_real,coarse_short_period_eigenvalue_imag,full_short_period_eigenvalue_imag,coarse_short_period_damping_ratio,full_short_period_damping_ratio,coarse_dutch_roll_eigenvalue_real,full_dutch_roll_eigenvalue_real,coarse_dutch_roll_eigenvalue_imag,full_dutch_roll_eigenvalue_imag,coarse_dutch_roll_damping_ratio,full_dutch_roll_damping_ratio,coarse_spiral_eigenvalue_real,full_spiral_eigenvalue_real,coarse_spiral_eigenvalue_imag,full_spiral_eigenvalue_imag,coarse_spiral_damping_ratio,full_spiral_damping_ratio,coarse_roll_subsidence_eigenvalue_real,full_roll_subsidence_eigenvalue_real,coarse_roll_subsidence_eigenvalue_imag,full_roll_subsidence_eigenvalue_imag,coarse_roll_subsidence_damping_ratio,full_roll_subsidence_damping_ratio,coarse_gate_longitudinal,coarse_gate_directional,coarse_gate_static_margin,coarse_gate_spiral,coarse_gate_overall,full_gate_longitudinal,full_gate_directional,full_gate_static_margin,full_gate_spiral,full_gate_overall,status,error
10,1.2948041585198693,0.13774775956154192,0.6509154794523571,0.2288867041947248,5,9,1.1614951040259713,1.3379312680220181,30.210980052875634,0.24102957359561558,0.0016077000182121992,0.286745100049302,0.30698178078597554,0.23554796023848903,5.6759211478956395,6.388542642546008,-1.742404381581782,-1.5048081883483186,-21.94002067109308,-21.781365777569345,-0.12033743852191117,-0.13976174045320056,0.11647129057270351,0.11850167450428402,0.0017426485548954554,0.0006376691660091449,-0.6855343946175175,-0.7377352571207298,0.07014812467954035,0.07032106775587317,-0.06031693281074359,-0.09479895707726838,-0.05722468120663195,-0.06159732199033157,-0.030934026646023027,-0.03502768096589691,0.4580813804969383,0.4577865514943015,0.06737609298622743,0.07629230804168484,-2.7842078733299775,-2.7640744281380547,13.646493894840276,12.644657506742456,0.19990549712340447,0.21355351149813945,5.550641903496985,7.122314825121402,0.0,0.0,-1.0,-1.0,35.82778301219745,157.05795124573652,0.0,0.0,-1.0,-1.0,-27.622442429581188,-29.725787397522527,0.0,0.0,1.0,1.0,True,False,True,False,False,True,False,True,False,False,ok,
11,1.4888388083746373,0.29262459283568154,0.4105842354752078,0.14759284174028153,6,3,4.595336357124165,1.9540864740109596,29.54622330059051,-0.940916308435263,0.001738899853080511,0.28616420016624033,0.2619581802372164,0.2487497326316111,5.747475856396424,5.132476915519407,-1.505598316298944,-1.2767022604733687,-3.575197470706519,-4.120576653838561,-0.1836002180158628,-0.17496196847499415,0.08077264138090022,0.08478318343792163,-0.007768185858643877,-0.0061483219660801326,-0.5627076507953338,-0.5235653120676643,0.0511645403202715,0.052727730701853597,0.04356830394276259,0.026026668833005057,-0.021251995492504866,-0.02304475067119304,-0.06309748714350143,-0.04194812991154405,0.4651947957365383,0.46757656617363774,0.13440598055406913,0.08935505657595182,-5.273187585399117,-6.077586995890608,29.48002135310672,26.899604986980314,0.1760785670193244,0.22038102815782562,-1.0324691408015159,-1.083126396792664,7.841429969580137,6.07477303518106,0.13054176486585684,0.1755307905113923,9.441665774079992,7.112462272970053,0.0,0.0,-1.0,-1.0,-34.15240546588315,-31.77674019596748,0.0,0.0,1.0,1.0,True,True,True,False,False,True,True,True,False,False,ok,
12,1.5381951434269334,0.1549543544455761,0.8399480053984831,0.2542095398816081,7,5,3.0155674219564554,7.021063339834435,29.77380054151513,0.36146722182900626,0.0015966999344527721,0.2709770000074059,0.26439316030078763,0.24728050450894662,5.68909780059821,6.26648329799897,-1.504158546760421,-1.5495791514260728,-24.591202971188565,-25.479414138597928,-0.11423483101790488,-0.11745308473148564,0.1131901846698902,0.11013934358688487,0.002626904777928394,-0.00021557560032435888,-0.6944546543267551,-0.7270038201575122,0.07326441617711724,0.06986498080414444,-0.03901785596212381,-0.03962668748024449,-0.060596780820542026,-0.06080775923192319,-0.029218723353346607,-0.028305847635539595,0.46494897745680014,0.46500544558347934,0.062719135733266,0.0607596121989591,-3.460786268345138,-3.5857866196969024,12.276798937180644,12.43993060282627,0.2713221365697298,0.27697133053443207,4.016467672661897,4.05084122940406,0.0,0.0,-1.0,-1.0,18.411033327296916,-231.17893709704737,0.0,0.0,-1.0,1.0,-31.840157963668272,-33.33250966032679,0.0,0.0,1.0,1.0,True,False,True,False,False,True,False,True,True,False,ok,
13,1.6000570498768356,0.343154712441707,0.8452300849333112,0.24533331032880845,5,2,4.82206397139591,8.610010947607975,28.87453768275883,-0.8693519051065528,0.0016699000261723995,0.26716009993106127,0.29113532576285206,0.2780873629114685,4.9824548913362445,4.582564935088172,-1.4505686278878933,-1.2743533981692345,-8.496116248966578,-7.464349106817656,-0.11662109031755591,-0.09920345700924928,0.09008630498688613,0.08855625898137835,0.0026054129675872526,0.0035069535107226514,-0.5419896847867537,-0.49539518844703706,0.05514128196005076,0.05379843050969765,0.0420820531298232,0.027816042729777335,-0.053510957212858826,-0.045117859346106924,-0.05380587945708985,-0.03253833491703575,0.47735215268952247,0.4792717466131782,0.11200807353485243,0.06773527813072322,-8.805299209147805,-7.735984932534224,20.699338805832955,19.6133123281261,0.39144487382995463,0.36691570975744386,-1.614766322789972,-1.362588213533242,6.469489934233814,5.262371642843926,0.2421677507159425,0.25066387544056434,-25.913079264158235,-12.94994098838569,0.0,0.0,1.0,1.0,-35.2810611256987,-32.24797153077498,0.0,0.0,1.0,1.0,True,True,True,True,True,True,True,True,True,True,ok,
14,1.0546321714288351,0.30758034150698066,0.8926310493002316,0.22900534327386168,9,8,1.4361366916857512,3.20685065224166,29.74972206861417,-0.5192691844096292,0.0020296999718993902,0.2625394999049604,0.37784426365091606,0.384990789483208,4.269957346051306,4.02634709467678,-1.6133788892395753,-1.550106546713034,-11.391844825971125,-10.48853779051037,-0.08912164301357423,-0.08491227851722499,0.10786642189938503,0.11315617804334217,0.007379215360740425,0.009852667004295015,-0.46346898353912536,-0.42943801438267265,0.058054090782669515,0.05848642700110873,-0.014973363096736305,-0.033981483810442734,-0.10179374657808071,-0.09379596013461915,-0.0482656856407345,-0.03770915242798281,0.4637382532710911,0.4647157881771271,0.10352040126861123,0.08087871412198012,-6.019215577212577,-5.541926791953199,17.134208681317777,16.91640554238302,0.3314413044560904,0.31132566614716917,1.7754819242237074,3.3869230169873212,0.0,0.0,-1.0,-1.0,0.16878811905993887,1.1381110347838546,0.0,0.0,-1.0,-1.0,-26.667233330259698,-24.709148049082764,0.0,0.0,1.0,1.0,True,False,True,True,False,True,False,True,False,False,ok,
15,0.8639517599292535,0.20595261598656328,0.7754225936198919,0.17272513605287293,8,4,1.0844289085002328,7.626207413337567,29.779295134692987,1.7155747476345384,0.001779200043529272,0.28382180002518,0.3631816079447124,0.40008083736434896,4.507393243793218,5.135661405740515,-1.637002325919954,-2.0546797156284353,-16.07350738777014,-17.429834227690556,-0.08651999854125392,-0.09071020596836721,0.12846389848681214,0.1411421458488116,0.00803959291402878,0.007532932938011885,-0.5158993815393367,-0.567538119619335,0.0841407748580083,0.08369226976491535,-0.07595816829451135,-0.09001855169779242,-0.11063850244954347,-0.12514656447080713,-0.029891520825670165,-0.029580521290926323,0.46482007346283843,0.4648399686686208,0.06417516288952071,0.06350746699278209,-3.739324396391385,-4.054858891734559,14.362419636219828,16.125105199659213,0.25195541932180454,0.24387028623308074,5.297929090285071,5.734595226906263,0.0,0.0,-1.0,-1.0,4.949011273423403,6.327796799785176,0.0,0.0,-1.0,-1.0,-22.17722564079131,-24.397045991784548,0.0,0.0,1.0,1.0,True,False,True,False,False,True,False,True,False,False,ok,
16,0.8479207647816376,0.18721422687055467,0.3885325963029985,0.2916781758004612,5,3,4.318943064317676,3.2794050722878896,30.315744130291282,1.0693910999173153,0.003010299988090992,0.2954035000875592,0.3245536887213086,0.2867018547683194,5.079957270001924,5.599246498193005,-1.648718870525753,-1.6053143563369516,-7.43825413198431,-8.275441779693521,-0.1278025698305771,-0.15019450119199695,0.11824611929376869,0.11625489815146132,0.0019642629746583415,-0.0003354708993529348,-0.5349190915934458,-0.592976138049845,0.07449921218255724,0.0763780809239501,-0.05997788703096037,-0.1146489694089195,-0.04920359148738451,-0.05311099085307138,-0.03179861286631185,-0.03383678577744974,0.4564317163892903,0.456285147068068,0.06949938512584743,0.07395403743089068,-3.577548949488668,-3.9802079251625706,22.379261607362064,22.00604953949703,0.15785571378283497,0.1779810404805163,7.136408173959763,10.106902947182169,0.0,0.0,-1.0,-1.0,32.86124150758531,-386.19297453571824,0.0,0.0,-1.0,1.0,-21.7587272801695,-24.12029459079566,0.0,0.0,1.0,1.0,True,False,True,False,False,True,False,True,True,False,ok,
17,1.66657949407796,0.28902203839971335,0.6020506207116973,0.14277929984447713,4,9,4.568886478595567,9.060981445883492,28.80143987117078,-0.31588555338310775,0.0016087000258266926,0.2779608001001179,0.2951238457038083,0.29724836489100653,5.498713885375564,5.007882638772186,-1.6228015882769662,-1.488584925941091,-7.497116046942827,-6.908509424045634,-0.15044211324629916,-0.13711607790085548,0.09175057099387467,0.09015991722568044,-0.002835097993764423,-0.0021451477679336798,-0.5910728577789544,-0.5329866214703795,0.059266702945068556,0.05855576380244516,0.004378381699674965,0.004196362614871816,-0.03536619889496727,-0.03266451488375696,-0.04557162204154058,-0.03201642497536758,0.4794332056262496,0.48052879198324433,0.0946266010803129,0.06648008867002479,-7.46635332850775,-6.880161919633633,24.2581304043275,23.314946381194957,0.29416910408748426,0.28303039829124094,-1.3188940414039536,-1.216216966493073,2.3036583552762186,2.2458673464307655,0.49685380838657317,0.4761939915914455,1.8436682978764531,2.688013072935896,0.0,0.0,-1.0,-1.0,-35.569540816817664,-32.07403137820656,0.0,0.0,1.0,1.0,True,True,True,False,False,True,True,True,False,False,ok,
18,1.7355304323243126,0.2935251473626891,0.8163141985915743,0.12733846496673804,9,4,3.5864713514904194,1.6101689051657833,29.423400657030626,-1.3476574511719281,0.001627699937671423,0.26940319989807904,0.2592986682189712,0.24069770700179763,5.300641026312993,4.803810858626272,-1.3744491588297998,-1.15626625854168,-9.944479076307504,-8.613760913548916,-0.12562635294928662,-0.11098528230940098,0.08786417455085382,0.08756201541447338,0.0007491895291848044,0.001783322826719221,-0.596557723557906,-0.5266736138739302,0.04976004118554951,0.04874093013297079,0.04942731477620037,0.030276908207036417,-0.0453782454818504,-0.04030754196330422,-0.06825099578679998,-0.04078907789602687,0.4664472829853584,0.4696461618493342,0.14477927974451785,0.08652494005911372,-6.993439457892955,-6.0576139777084,18.40264135601564,17.010225862512552,0.3552371015810187,0.335478356271657,-1.4978584881129702,-1.3294860764344845,6.912136805334428,5.418442257816425,0.21178425301279077,0.23829493619377262,-94.62879419135528,-24.673781027297103,0.0,0.0,1.0,1.0,-37.979419479850925,-33.53029777401821,0.0,0.0,1.0,1.0,True,True,True,True,True,True,True,True,True,True,ok,
19,1.067519579053534,0.3340875124499607,0.30740028821262455,0.20473359765266458,5,9,1.8072320849589907,9.325869460253701,28.381013805329186,1.5091597218184092,0.0034035001881420612,0.2740428000688553,0.32454095460882026,0.3440567295500897,5.600947868541652,5.556095295757454,-1.817736967970745,-1.9116119765269484,-2.41014971425875,-3.602872751922418,-0.17767129497176784,-0.16983232231332332,0.10534894570886952,0.09599460893588863,-0.004705668421552239,-0.005174147662832961,-0.44441638188149113,-0.5812411982439538,0.06788046946770752,0.06182569233431302,-0.10609288571572169,-0.05742047393164054,-0.033713324968373544,-0.028297897123636923,-0.04054691943537628,-0.03833315786633929,0.4870434859061914,0.48722271996200495,0.08296412231496514,0.07843448632421321,-4.106092104402243,-6.1380947715874505,32.17839628454569,32.69523378456339,0.12657764386195688,0.18451325001836413,10.260437764855888,7.437812348012628,0.0,0.0,-1.0,-1.0,-34.62361408607365,-15.814256523141859,0.0,0.0,1.0,1.0,-21.988777717668434,-28.75857873291831,0.0,0.0,1.0,1.0,True,False,True,True,False,True,False,True,True,False,ok,
20,1.6407371464147502,0.3005772266735949,0.7821745449363879,0.2018166284913803,6,10,3.4183151413074464,1.8161685938781993,29.07929784522661,-1.1517563208634751,0.001558799995109439,0.27992559992708266,0.2876935365537302,0.27535656097120315,5.216540577632892,4.742486467988304,-1.5007650073552452,-1.3058747642777273,-9.535940714820182,-8.389455097421202,-0.12452894429904704,-0.11265826358857323,0.09090315519968421,0.0898623187959733,0.0010692377788571765,0.0025205306795071567,-0.5788486440866348,-0.513911956847473,0.05133328372056328,0.050686447250319115,0.03020104301682168,0.008303800277295628,-0.048490391073089154,-0.04228656270128214,-0.06334791632114414,-0.042287635755643135,0.47276724226520495,0.47511428069883854,0.13280695036453669,0.08865472250667568,-7.070163329298703,-6.220132817143249,19.509107177417373,18.329905172648722,0.3407189039837062,0.3213453533370032,-1.4789026655624533,-1.2958643378546804,5.3608273379396,2.85538540149932,0.2659379791050098,0.41326419298365147,-39.85281309829011,-5.565898679899476,0.0,0.0,1.0,1.0,-36.148321029664515,-32.09311205421977,0.0,0.0,1.0,1.0,True,True,True,True,True,True,True,True,True,True,ok,
21,0.8361404483864212,0.3321158704629278,0.573002400943162,0.29631397731781095,6,9,1.2654749099475828,4.200044644614978,29.35675014790732,0.6153070070215869,0.002749500097706914,0.27926019998267293,0.4300124001901707,0.419771512027984,4.093689207383815,4.076940152620354,-1.760337121699712,-1.711383332313046,-6.093446588707069,-6.4472392289424185,-0.09985542207979864,-0.09789598804064643,0.11445631454784924,0.11644786798230651,0.006316882013869835,0.012034901358499904,-0.3779567950589232,-0.4190134035242308,0.06333290006419781,0.06355838510007875,-0.062497427470645926,-0.1111177333270187,-0.08719156014450721,-0.0796590430407826,-0.04481495070464667,-0.04108410349939427,0.47035425337292813,0.47069480548746484,0.09484958907319875,0.08695335536650103,-5.811770656451636,-6.149208862408676,23.661329683813534,23.223131484570672,0.23853309610571216,0.2559668338560454,5.704801509419346,8.021053011838816,0.0,0.0,-1.0,-1.0,5.532585167644529,5.201974913127143,0.0,0.0,-1.0,-1.0,-18.633698906498715,-20.657836295390688,0.0,0.0,1.0,1.0,True,False,True,False,False,True,False,True,False,False,ok,
22,1.4064853357718659,0.12513662876409273,0.8672926965045493,0.19100825337815125,7,10,2.5865268164949486,4.311711367772977,30.321869198753042,0.7077732343460172,0.0016971000004559755,0.2723818998783827,0.3212651359853613,0.27550592960460946,5.753168264828713,6.578392768019583,-1.8482923849468618,-1.8123862148574752,-34.12435149691346,-34.495338375482675,-0.10613436784562721,-0.12131655600024954,0.12206307959269241,0.12741465439313457,0.0039833811487691795,0.0015751416380686452,-0.7135904793921706,-0.7776549944219279,0.08008013341975384,0.07817915982645698,-0.07615871550404554,-0.08605213954321263,-0.07473401777924439,-0.08107833331254206,-0.025004805408634055,-0.029244570856612775,0.4567617073076644,0.45650986026533935,0.054661809356222675,0.06393015787056668,-2.137850181234374,-2.1610920695280313,10.375989993049195,10.2655232140423,0.20179934136613847,0.2060040265288065,5.23902972705808,5.543917167857707,0.0,0.0,-1.0,-1.0,16.967336320350356,48.8162246322716,0.0,0.0,-1.0,-1.0,-27.744284959074133,-30.23510316935136,0.0,0.0,1.0,1.0,True,False,True,False,False,True,False,True,False,False,ok,
23,1.3167939382813652,0.2065691274134987,0.35988187424956186,0.22422657452570588,4,4,2.893636502799721,8.746351701210424,29.434599545162197,0.7061386926672779,0.002284799935296178,0.2712283998262137,0.27559084247107885,0.26772789277145026,5.847177592008447,6.062161168093625,-1.611428598659622,-1.6230096351746197,-5.8353080793758885,-6.067844697872556,-0.1848683977277226,-0.1831115352539013,0.09858741440504909,0.09289558430090657,-0.0075943162906148675,-0.009496895350045444,-0.6126002303154158,-0.6450234616589952,0.07144031990570529,0.07052315025150781,-0.025555496343688203,-0.01649410345408922,-0.023291618637957215,-0.02555582514576421,-0.032384076162854374,-0.028149934226774215,0.47012069383245386,0.47039321462141176,0.06872174804193364,0.059736540810960546,-4.452452048215215,-4.6298819506688424,26.095669556090733,26.161213090394842,0.168189791780136,0.1742670519175098,5.003023247309796,3.782138968620014,0.0,0.0,-1.0,-1.0,-7.9088013225998886,-4.44005395189323,0.0,0.0,1.0,1.0,-30.694645726832043,-32.31922820356058,0.0,0.0,1.0,1.0,True,False,True,True,False,True,False,True,True,False,ok,
24,0.9606135019511808,0.16200967111910225,0.5277695650666822,0.1944361109741276,3,7,4.173209522303061,3.380201422846807,30.223381746138976,1.1795401282101292,0.002372700022533536,0.2684452999383211,0.3430873957399694,0.2914146052079168,5.200749300044632,5.877768367471435,-1.7843115332487813,-1.7128675483102695,-14.256108540063806,-14.702419323187028,-0.11380353398241724,-0.13697747523437442,0.124191228514413,0.12786304828910514,0.0035751103180085317,0.003243327057078591,-0.5971682978049843,-0.6535220595883459,0.07963712795125599,0.08086556460571874,-0.08448258843838706,-0.15147085859945858,-0.06505421762803464,-0.07186619756363066,-0.028111936781819884,-0.03225071028080402,0.45807447691758385,0.4578017027171198,0.06125455345512638,0.070272741167401,-3.052281910122067,-3.147838585058362,16.60592687241735,16.240381400378485,0.18077835195525216,0.19028637169418683,7.00279831805516,9.562815347652181,0.0,0.0,-1.0,-1.0,20.95621297273094,42.73227796765423,0.0,0.0,-1.0,-1.0,-22.324212417795433,-24.43091056841368,0.0,0.0,1.0,1.0,True,False,True,False,False,True,False,True,False,False,ok,
25,1.4737091636010042,0.3055709209066577,0.4579876559030416,0.28194699285879954,8,8,3.608983828511818,4.821636724632616,29.058325588782075,-0.4918904993931664,0.0025994000025093555,0.29109559999778867,0.2895013420927286,0.26866361405860334,5.5622229400018615,5.038456337890049,-1.6102710061495014,-1.3536498890140163,-4.443611146119583,-4.787495506818898,-0.16781856572927328,-0.15839228840784006,0.08778069284396461,0.08812725742453034,-0.0051323476208557815,-0.0036115887596328703,-0.5500916155469472,-0.515802327308589,0.055360203048641185,0.05639774376194083,0.011051717388729274,-0.013015946541773305,-0.028247310605402164,-0.02721673938890892,-0.0528668458967704,-0.04038355959692545,0.47440010275470285,0.4756254082820894,0.11075377558984881,0.0846018259883689,-6.324067366713465,-6.813477396508889,28.839696479398686,26.1987849388237,0.21419409998560782,0.2516959030953135,-1.1399984096690225,2.9694293034570975,3.8348687621650313,0.0,0.28494782856453377,-1.0,3.005276390781755,-7.614453112934999,0.0,0.0,-1.0,1.0,-32.86193452553382,-30.813526018351407,0.0,0.0,1.0,1.0,True,True,True,False,False,True,False,True,True,False,ok,
26,0.9555912244767238,0.25468521042928094,0.4650353365373976,0.28841233442093644,7,3,3.0646940301214265,3.5235981082672905,30.23413690178339,0.17831482238324575,0.001667599892243743,0.29808039986528456,0.3422000255933134,0.3720153333224378,4.852528527592191,4.723799688127962,-1.660535386334331,-1.7573259155273517,-6.156803027445427,-6.4468663374383075,-0.12287553616542357,-0.1214801239910649,0.10950157786593835,0.10415548286080002,0.0025324938476955815,0.0011605263370254467,-0.48729444377808484,-0.4903005999020855,0.06269307952984648,0.06387744482759213,-0.03616988630576938,0.003787650716608336,-0.05350759559823895,-0.05001693846667989,-0.04116137314529328,-0.03266919062034839,0.45692277945996534,0.4576083576738268,0.08972056166896908,0.07120992104372365,-4.55047689640918,-4.764861924602333,23.708053592207563,24.37302143191327,0.18849728487956677,0.1918652907637567,5.046776329910562,-0.9012748822895634,0.0,1.9913367836103482,-1.0,0.4123319467010535,13.371280005448366,-4.1055268156253275,0.0,0.0,-1.0,1.0,-25.17393434865236,-25.329234245611282,0.0,0.0,1.0,1.0,True,False,True,False,False,True,True,True,True,True,ok,
27,1.2742410630579681,0.24080217287722705,0.5558355762245347,0.2054375432434346,9,10,3.2401642373402813,6.689329041381115,29.483595449575045,0.40937648092904894,0.0016141999512910843,0.2635514000430703,0.33635651090171975,0.3437186322037289,5.260609048851812,5.262147131745897,-1.76944010488981,-1.808698014578475,-9.256167095682002,-8.829717826894152,-0.13205803235220223,-0.1264728913774665,0.1084662081799259,0.10069572037227628,0.0004778267281342814,6.369219676689657e-05,-0.5717824033350526,-0.5664437178956884,0.06671967435167685,0.06622769963329167,-0.05117919066022572,-0.04815497961996105,-0.04910070907799814,-0.044673371916233766,-0.03657943110100067,-0.031882910262663815,0.46902740508880647,0.46937004749861627,0.07775385751651855,0.06777085338481459,-5.25296804421863,-5.010953789477269,21.545472854351413,21.854126005680346,0.23686997952894573,0.2234912701569604,5.864232430344851,5.753061139120883,0.0,0.0,-1.0,-1.0,147.5899630630234,1040.354158571517,0.0,0.0,-1.0,-1.0,-29.724867259267747,-29.44732860977717,0.0,0.0,1.0,1.0,True,False,True,False,False,True,False,True,False,False,ok,
28,1.1200358395137064,0.13048912841617902,0.6649187896620483,0.1503320012982517,4,6,0.8776943398821495,2.520117166681318,30.522713329078385,0.7094578615655546,0.0036063999868929386,0.2755769998766482,0.30056066848969987,0.21876552925165818,5.528249022421052,6.3595648244307315,-1.6615742217564011,-1.3912535646268174,-23.477863188950916,-24.84204850294427,-0.10856038400573198,-0.13501452502290037,0.12272025598910762,0.13109509787653434,0.003922194112966801,0.0029549150846315524,-0.6699587866547464,-0.7337002109544445,0.07804925756919244,0.07852190469333563,-0.06931927449300151,-0.12242953617353619,-0.06913693632641098,-0.07931573520626431,-0.026641114117677705,-0.031727006723511426,0.4536539754462928,0.45332667627819645,0.05862462458773344,0.06981629410565307,-2.491544728531425,-2.636316367264703,12.600595344058164,11.45389311264767,0.19397660569082487,0.22430291685394393,5.745542259576194,7.78809834508095,0.0,0.0,-1.0,-1.0,15.228622559640264,36.89022802442629,0.0,0.0,-1.0,-1.0,-24.84957543681384,-27.213821362289806,0.0,0.0,1.0,1.0,True,False,True,False,False,True,False,True,False,False,ok,
29,1.6433117989792878,0.24885481116357233,0.5119355034532085,0.11806408407969515,8,5,3.1004492133801773,6.760423337583728,29.493852772638604,-0.3994047369140952,0.004432599991559982,0.2679525001440197,0.27183190202556695,0.2631044823519083,5.727605840279882,5.184084528940683,-1.5569459896160258,-1.3639558764554747,-7.179910842413799,-6.708235560060594,-0.16751732829665145,-0.15814909210722503,0.0899047323458589,0.08920712222013187,-0.005652553531670189,-0.005106672236719364,-0.6199124528844908,-0.5521569823919272,0.05853998436125327,0.05812416138646121,0.01191761516233435,0.011141101461302438,-0.027467443429628174,-0.028003613330610248,-0.045190803554028616,-0.0317926306146042,0.4681117768572253,0.46921218332789333,0.09609175510120319,0.0676024641049536,-6.384737227672333,-5.965299883572817,24.811216283326832,23.22536818959035,0.24921348428975926,0.2487696546343826,-1.1319776160984192,-1.14073398601696,3.890395260302229,3.762835331021503,0.2793810277952421,0.2901194022966053,3.33678596435875,3.435841970201339,0.0,0.0,-1.0,-1.0,-35.99215344645838,-32.05826684770065,0.0,0.0,1.0,1.0,True,True,True,False,False,True,True,True,False,False,ok,
30,0.9461267663216743,0.2398343713140414,0.864835857024288,0.2401204945654083,8,5,1.3332771393522922,8.959869142285925,29.291584401920666,1.4160540601081588,0.0016966999974101782,0.26669049984775484,0.37291860125613147,0.4033062641668607,4.4131712482184,4.864233020545669,-1.6457536489893814,-1.9617756475533585,-15.267861535462547,-15.549711373523618,-0.08574036796093229,-0.08379783408130177,0.12408315652115222,0.13333843659956934,0.008078843960607977,0.007537935955140652,-0.5002760546227264,-0.5364561817187696,0.07934917839155939,0.07800763986542951,-0.06456041366253959,-0.0706130571281072,-0.113126211475803,-0.12020510887933246,-0.03221618179153211,-0.0299923176940233,0.4724383857374302,0.47258477712461894,0.06803329180496526,0.0633369936503963,-4.453005589794656,-4.535209564559131,14.651433339271097,16.09203988698104,0.29079544350161945,0.2712623130271563,4.675164602593059,4.8776154923231765,0.0,0.0,-1.0,-1.0,4.143150088726761,4.85547033713053,0.0,0.0,-1.0,-1.0,-23.979697779067454,-25.71391732716404,0.0,0.0,1.0,1.0,True,False,True,False,False,True,False,True,False,False,ok,
31,1.2545844279627967,0.19096651986140695,0.6165021678371154,0.1097527321150227,10,3,2.0375061654571844,8.666109366889383,29.66009784299977,0.7786509309403932,0.0018086000345647335,0.26406020019203424,0.2864288195202118,0.3033066996187683,5.369389513423341,5.809247378459437,-1.5379478998740521,-1.761983649629514,-13.03138552702191,-12.929327429986882,-0.1221074419783724,-0.12159961591740338,0.11285983354437941,0.10594898379296272,0.0019066753407829882,-0.0008224969561827017,-0.6188560651399148,-0.648639223038735,0.07573348257418835,0.07289751740728906,-0.0360462973332034,-0.014574195062558387,-0.05200791398117793,-0.051673685855483424,-0.02968639869024812,-0.025271193498314283,0.4667088835056083,0.46696876875210697,0.06347966835215701,0.05403845036486488,-4.420186054240059,-4.3855684169749285,17.451444499267208,18.763493448101702,0.24553142903431754,0.2275947850608597,4.637725023860842,2.5504106368293167,0.0,0.0,-1.0,-1.0,26.671370474022613,-25.968133775726358,0.0,0.0,-1.0,1.0,-30.029674057318015,-31.474886562259698,0.0,0.0,1.0,1.0,True,False,True,False,False,True,False,True,True,False,ok,
32,1.230085529233759,0.2869654274523763,0.7639118956597089,0.22573166668948969,10,1,4.024296237857154,1.0485969502558046,29.613408347912905,-1.0292228095749443,0.0015800001565366983,0.27374410000629723,0.3019740158799837,0.29891692817737653,4.766708006562919,4.369938434035468,-1.439421959269076,-1.3062485730261375,-9.399491476206634,-8.732041177011766,-0.10569182237202762,-0.09882481632750514,0.09916600344122932,0.09788052028975217,0.004483815621818497,0.0053027833774070745,-0.5213143295295449,-0.46790091956424196,0.0535923100081743,0.053348284013344904,0.023673715590529703,0.02034812895781799,-0.06541725177071522,-0.05860237383074862,-0.05638258393664973,-0.03788485695880182,0.46498346935631496,0.4668547527440627,0.12037545021010491,0.08088325142529774,-5.544303801829561,-5.1506072661472055,17.88098663064839,17.07381950077515,0.29615715033187834,0.28881170248413834,-1.2135366399674536,-1.092580105011766,4.349048541186011,4.031352725333817,0.26876787451826106,0.26158397104645065,-5.7203260638471605,-4.323614570725356,0.0,0.0,1.0,1.0,-31.009296275360118,-27.832110917370677,0.0,0.0,1.0,1.0,True,True,True,True,True,True,True,True,True,True,ok,
33,0.9940411955577518,0.22254871674677842,0.8408493694914241,0.2078805172395075,9,8,0.5754702240322056,7.856666131593483,29.42601127359504,1.3172461272410847,0.002130500040948391,0.27091980003751814,0.3692510290480726,0.3577399208978444,4.622953023593563,5.110023263921208,-1.707030161202822,-1.8280593182213176,-16.5142392679641,-16.6934462871931,-0.08914868768515734,-0.09104854102657432,0.12443330721370215,0.13194491483587484,0.007456256892635558,0.007452602816857088,-0.5315107084907083,-0.5686407088071455,0.07930019702521589,0.07780861524728558,-0.07172466499979328,-0.12671529774009785,-0.10559224780144412,-0.11131216847452936,-0.031006601364008166,-0.03149404656327776,0.47035138654941316,0.47031899939023175,0.06577943166257232,0.06681352978257098,-4.170168409447125,-4.215421686828766,14.511813101100788,15.045841167008078,0.27618643168850243,0.26978340136449025,5.064245316769329,6.99946457034061,0.0,0.0,-1.0,-1.0,5.6389995982838705,10.395968936214548,0.0,0.0,-1.0,-1.0,-23.80577457252536,-25.468786066538097,0.0,0.0,1.0,1.0,True,False,True,False,False,True,False,True,False,False,ok,
