generation,island,estimated_completed_candidates,elapsed_seconds,estimated_candidates_per_second,eta_seconds,convergence,best_objective,best_score,wing_span,wing_chord,tail_arm,nose_length,extra_shipping_containers,sensor_weight_kg,mission3_sensor_weight_kg,batt_capacity,prop_diameter_in,prop_pitch_in,motor_kv,motor_max_power,cruise_throttle,mission3_cruise_throttle,battery_cell_count
83,3,43008,683.5673688329989,62.916988084765066,227.85578961099964,1.383018756347471e-05,-6.101461686020284,6.101461686020284,1.399625664861808,0.2666084419073893,0.3948025737711588,0.10509084691385921,0.0,13.59921014027524,11.540385436673407,2.672710014847427,21.875141692792134,15.37587952747379,234.43886867593974,2309.189500844539,0.8151606721533309,0.8250266383327319,8.0
84,3,43520,691.0263030829956,62.97878938303314,219.50247274401036,1.3224262445484287e-05,-6.101461686020284,6.101461686020284,1.399625664861808,0.2666084419073893,0.3948025737711588,0.10509084691385921,0.0,13.59921014027524,11.540385436673407,2.672710014847427,21.875141692792134,15.37587952747379,234.43886867593974,2309.189500844539,0.8151606721533309,0.8250266383327319,8.0
85,3,44032,698.8540427910048,63.00600311926357,211.2814547972805,1.2857557855675293e-05,-6.934975288550609,6.934975288550609,1.597000509056745,0.34183673713469404,0.8209798510845715,0.23304397630353474,0.0,13.398324855664239,11.149407134453098,2.672710014847427,18.864526516394633,13.729013615761177,233.64087126302445,2332.688687775006,0.8987777422045207,0.9287843490059253,8.0
86,3,44544,706.184081250045,63.07703781873823,202.92646012932326,1.2572178481632383e-05,-6.934975288550609,6.934975288550609,1.597000509056745,0.34183673713469404,0.8209798510845715,0.23304397630353474,0.0,13.398324855664239,11.149407134453098,2.672710014847427,18.864526516394633,13.729013615761177,233.64087126302445,2332.688687775006,0.8987777422045207,0.9287843490059253,8.0
87,3,45056,713.1930359580438,63.17504199893868,194.50719162492103,1.1978893750694307e-05,-6.991938393368541,6.991938393368541,1.5696654229112323,0.39461127455464573,0.8436382556885236,0.21136601520798806,0.0,14.662523155916242,9.509068580005872,2.9292800873493627,18.655399046074468,13.862581565592913,254.0351076434967,2454.011240712183,0.8494843764719323,0.8135062727684159,8.0
88,3,45568,722.1721985000186,63.098524278069156,186.62877039888122,1.095078405060116e-05,-6.991938393368541,6.991938393368541,1.5696654229112323,0.39461127455464573,0.8436382556885236,0.21136601520798806,0.0,14.662523155916242,9.509068580005872,2.9292800873493627,18.655399046074468,13.862581565592913,254.0351076434967,2454.011240712183,0.8494843764719323,0.8135062727684159,8.0
89,4,46080,771.8926639160491,59.69741928394808,188.68487340170088,1.2638460239617178e-05,-5.402212791939514,5.402212791939514,1.7664190578349261,0.18021865157894817,0.7395074859541119,0.1353884365968406,0.0,6.7491693180638395,6.654115510742671,3.8512685156094952,22.957973005403087,15.32196673714356,319.28334637811577,2154.464759684613,0.7600682373627415,0.8761650418539584,6.0
90,4,46592,788.0940545000485,59.11984709687609,181.86785873078043,1.2095338161763557e-05,-6.257592783749608,6.257592783749608,1.6818075941819115,0.3900203183778144,0.7991092897728519,0.15587449519780186,0.0,8.749375832941114,8.079134670227276,3.212793752255303,16.403344185545382,11.972226715091706,399.1018463919299,2645.2344986007815,0.8352707996651779,0.7892741036216162,6.0
91,4,47104,795.8655945000355,59.18587299855679,173.01425967392078,1.1413688684071026e-05,-6.602945099899274,6.602945099899274,1.56151272743655,0.39211465676759577,0.7097320958758707,0.14998957745673003,1.0,9.238849057329379,8.171903102631827,3.131959969742757,16.878059771714135,12.996179582984837,398.66590411259085,2145.9847556325767,0.9042878460036142,0.7998870307020616,6.0
92,4,47616,804.2206782080466,59.20762956020643,164.30314931132133,1.1161549875354668e-05,-6.602945099899274,6.602945099899274,1.56151272743655,0.39211465676759577,0.7097320958758707,0.14998957745673003,1.0,9.238849057329379,8.171903102631827,3.131959969742757,16.878059771714135,12.996179582984837,398.66590411259085,2145.9847556325767,0.9042878460036142,0.7998870307020616,6.0
93,4,48128,813.0334522080375,59.195596281178716,155.68725680579442,1.0667262489560483e-05,-6.680736349098275,6.680736349098275,1.7057988822337373,0.2886305685743329,0.8073254535472871,0.16367072634044955,0.0,11.25547015353633,9.87252126406204,3.0917937533812907,16.597393586897038,12.642674455455918,391.5254688316263,1592.2290196074607,0.9686758660603841,0.8132315685345777,6.0
94,4,48640,825.1700989580131,58.94542235766948,147.662017708276,1.0185680083333681e-05,-6.680736349098275,6.680736349098275,1.7057988822337373,0.2886305685743329,0.8073254535472871,0.16367072634044955,0.0,11.25547015353633,9.87252126406204,3.0917937533812907,16.597393586897038,12.642674455455918,391.5254688316263,1592.2290196074607,0.9686758660603841,0.8132315685345777,6.0
95,5,49152,859.5733701250283,57.18185521830516,143.26222835417138,1.1868618178126017e-05,-6.377377805479311,6.377377805479311,1.739562860384558,0.25149301396398355,0.8181213782719993,0.22280869463299532,0.0,9.687402654259996,8.345283072489968,2.9387677557097103,15.335936125887168,11.809275648314653,326.6983513815896,2873.057614890471,0.7981075472198427,0.8932012212605163,8.0
96,5,49664,865.3335708749946,57.392896417714994,133.8144697229373,1.0885900544889256e-05,-6.377377805479311,6.377377805479311,1.739562860384558,0.25149301396398355,0.8181213782719993,0.22280869463299532,0.0,9.687402654259996,8.345283072489968,2.9387677557097103,15.335936125887168,11.809275648314653,326.6983513815896,2873.057614890471,0.7981075472198427,0.8932012212605163,8.0
97,5,50176,870.6295679160394,57.631858426428735,124.37565255943419,1.0163927971884426e-05,-6.47719644502202,6.47719644502202,1.6247265676750995,0.2695252168551637,0.8729881246732987,0.19577653216186683,0.0,9.798360373894143,9.241981144580821,3.288201490730213,17.59394793471888,12.504355790015635,308.11554568243326,1142.7608772194112,0.8063469907084688,0.885614436394747,8.0
98,5,50688,876.6572078750469,57.81963525157572,115.11660305429908,9.916251353462285e-06,-6.5294319229094455,6.5294319229094455,1.710703156362578,0.32633788790620677,0.823212695057246,0.11704139116230138,0.0,10.36667164182191,10.361703002101066,2.267219307075303,13.079340670871613,10.16117495844648,337.1127007780446,2907.692114552865,0.8605566383252385,0.8817522164574998,8.0
99,5,51200,879.778085583006,58.1964939102468,105.57337026996072,9.553904725583216e-06,-6.5294319229094455,6.5294319229094455,1.710703156362578,0.32633788790620677,0.823212695057246,0.11704139116230138,0.0,10.36667164182191,10.361703002101066,2.267219307075303,13.079340670871613,10.16117495844648,337.1127007780446,2907.692114552865,0.8605566383252385,0.8817522164574998,8.0
100,5,51712,883.1715878749965,58.552608247310694,96.18700462004912,9.187202831840354e-06,-6.5294319229094455,6.5294319229094455,1.710703156362578,0.32633788790620677,0.823212695057246,0.11704139116230138,0.0,10.36667164182191,10.361703002101066,2.267219307075303,13.079340670871613,10.16117495844648,337.1127007780446,2907.692114552865,0.8605566383252385,0.8817522164574998,8.0
