rank,population_index,optimization_objective,optimization_score,official_score,finite,wing_span,wing_chord,tail_arm,nose_length,extra_shipping_containers,sensor_weight_kg,mission3_sensor_weight_kg,batt_capacity,prop_diameter_in,prop_pitch_in,motor_kv,motor_max_power,cruise_throttle,mission3_cruise_throttle,battery_cell_count
960,2336,6.340273616912941,-6.340273616912941,-6.340273616912941,True,1.680821999215244,0.22917767911444556,0.48330312339348047,0.12454700254572255,1.0,8.28510345949359,6.0253440458089385,3.363683920277624,24.840909290344506,16.96335614731371,284.02570061426053,2446.9441569298633,0.6662307008018322,0.8157750655373692,8
961,468,6.352414519029436,-6.352414519029436,-6.356187927925371,True,1.6396221016039396,0.3522154996611786,0.35210832337146825,0.2446708701511187,0.0,11.995221261722547,7.042103685270778,1.9288638040255752,19.27456620547186,9.213777614957108,382.7483508637046,2373.0949054999796,0.9351563533676028,0.9136033752520263,8
962,615,6.372780786019048,-6.372780786019048,-6.372780786019048,True,1.2836716669341386,0.33825381323614506,0.4097978037593293,0.1093249765191846,0.0,10.352185450728179,7.885583922811595,3.278834376903461,13.743556847383656,8.21672327807126,492.3291395069963,2722.3485004409913,0.9344260457025839,0.6559015954383718,6
963,2552,6.374099573125499,-6.374099573125499,-6.374099573125499,True,1.7069877514940937,0.299478283800707,0.4413376163574244,0.17167402283474106,1.0,6.85488478857606,6.0373472706351015,1.9031723480755167,23.21240454670268,12.179266806948565,337.4566280202161,1376.8561921725322,0.8489801562916255,0.698858070860133,6
964,1672,6.382450946643718,-6.382450946643718,-6.382450946643718,True,1.6391836866955423,0.2133025638697178,0.41245501738737006,0.09186190268336945,0.0,9.211176948472167,6.774186386326489,2.608889628856151,20.909983615726283,15.94875289336911,351.66615107974457,2971.680900646749,0.7104180184253364,0.5990514349412214,6
965,2893,6.3852573202135225,-6.3852573202135225,-6.3852573202135225,True,1.2619430167537555,0.35677073315203117,0.8797566693585264,0.23141127777941395,0.0,9.222251039792377,6.525134847500524,2.873723724634717,15.39328667124646,10.302041223567214,418.24831162250825,1390.1646837156723,0.7205445131104613,0.8387835147123573,8
966,449,6.393899971029837,-6.393899971029837,-6.393899971029837,True,1.743013828294984,0.17491018391951718,0.6266758274732129,0.10832033745313413,0.0,10.77178029204422,7.569229923596607,3.098490849097457,16.64614397715539,9.64596421828817,400.6732008785422,1312.4564625102878,0.791140994625554,0.9373382020890474,8
967,2594,6.394075146073256,-6.394075146073256,-6.394075146073256,True,1.5744571811507286,0.3749237839758007,0.4399895651806782,0.08499649551258832,1.0,8.830024095056825,7.885851933801908,2.062799305941526,18.317913669237416,11.288623672901453,251.2485344283552,2282.9273814960634,0.9713485009154428,0.6466413413207909,8
968,320,6.413472499243445,-6.413472499243445,-6.413472499243445,True,1.5336792016180545,0.33342742722072194,0.6924907707112257,0.26233060727667185,0.0,13.271575834301247,9.314927323242404,1.4932164289487706,18.41900459707771,13.89839153570922,301.9800878810005,2649.652556140571,0.7441060900942829,0.5529922155010177,8
969,1527,5.463431786601104,-5.463431786601104,-6.418714657647476,True,1.2696646381424668,0.3372861384721768,0.7515984230342584,0.20376203629745324,1.0,7.706392126568485,7.281215957792833,4.019003710038912,17.532965275364916,11.748806715572337,385.87730575356676,2255.4518209259895,0.849124180370762,0.8581114832880633,6
970,1521,6.401842901470662,-6.401842901470662,-6.430446277343564,True,1.447153265278098,0.20997505273669959,0.3694056838443256,0.2221574189947863,1.0,9.239130060728106,6.240305262928226,2.2701172200915,22.4731773044914,13.73333030669907,388.9356448786372,2144.73027181647,0.9271171793204374,0.906594228856411,6
971,1115,6.4313703057431155,-6.4313703057431155,-6.4313703057431155,True,1.6023979989460113,0.3484394683480304,0.8826407881160098,0.11048892349660894,0.0,8.11210466751984,7.718931214290467,2.9674233315695,19.106862328938895,12.674920726703721,312.528196175966,1952.1261815558387,0.8864644413438856,0.6540915756486356,6
972,319,6.435018799075053,-6.435018799075053,-6.435018799075053,True,1.3880305943201081,0.38404021043330433,0.46373052354902033,0.12827952957159602,0.0,13.98854605277589,8.700768881279213,3.378378378378378,19.090091441757977,14.27139441263058,208.43976007849596,2072.5405895876797,0.9165482730604708,0.6244049527661162,8
973,417,6.439563634619535,-6.439563634619535,-6.439563634619535,True,1.5377911886255535,0.3069149068176213,0.7563503793023509,0.11833772290088236,0.0,8.273320900228281,7.883534339254229,1.917628394304985,22.06508840621033,14.685731199317964,233.069775139277,1811.7244668255312,0.7458244296601839,0.5407897171036944,8
974,1728,5.00448278618737,-5.00448278618737,-6.448699028549129,True,1.2281374942071799,0.22932689833974876,0.88737273268311,0.2838757546246052,0.0,11.679616417722851,6.269916958852585,2.20426429474126,16.022220471792732,7.929838595059495,433.252305816859,1074.2107255356505,0.8341294265809309,0.7253392981365323,8
975,1823,6.4537187608446756,-6.4537187608446756,-6.4537187608446756,True,1.5750835252457653,0.21659996453059605,0.32479379246748424,0.16165728091889342,0.0,13.417764768152644,8.075319158671647,3.378378378378378,21.189958509435314,13.062110000759006,289.9323385031557,1196.120119564942,0.7950373950935292,0.8698880419863867,8
976,1630,6.455940685877559,-6.455940685877559,-6.455940685877559,True,1.7755687650068972,0.19360335643756743,0.3754687932074102,0.09414857892780687,0.0,14.009586918178595,11.547727750605572,3.260509280385639,19.55459044531805,13.49214679746099,227.5157415204224,2113.1591342671763,0.85707375916078,0.7862747815036035,8
977,1188,6.460977025381353,-6.460977025381353,-6.460977025381353,True,1.6958053205842414,0.23198813378133845,0.4798431698016715,0.13914490415317196,1.0,9.807303752216677,6.42779251266547,3.2755696137381145,18.48476661063379,11.479557632821384,378.0598168685466,2145.643441732547,0.9764391694183283,0.7151326848456614,6
978,2426,6.441817789489106,-6.441817789489106,-6.472986548311173,True,0.9509161785045289,0.274026315401918,0.31583361853813874,0.19451398187203067,0.0,13.946232346041821,8.467739092209891,2.345125188386617,22.344544574078007,16.75021792872235,336.8401432244216,1955.5045141271546,0.9505781799163653,0.7245968149512017,6
979,265,6.476386903521222,-6.476386903521222,-6.476386903521222,True,1.7607612154620091,0.30819825608978063,0.5257071543484926,0.2826322453560039,1.0,8.827712902306393,6.632595927365478,3.3274584024534466,17.571003819112534,13.340051023522934,326.334257598332,1278.7160757329025,0.7070564053070426,0.8613508871850253,8
980,2904,6.478099070661471,-6.478099070661471,-6.478099070661471,True,1.6887259340679048,0.2544333328726879,0.8220312177746245,0.25973881252648917,0.0,7.564368750800435,7.383222982947201,2.4341234261662987,14.209511214328238,10.952621465692117,368.5109800857447,2154.5211430799154,0.7794695600614812,0.6043188178255662,8
981,1319,6.4786915360435176,-6.4786915360435176,-6.4786915360435176,True,1.643916573357205,0.26824186232524916,0.784078155644238,0.12787114605821015,0.0,7.928892953257288,7.246961366163699,3.04083823776857,17.329034409548328,10.613147655008133,336.3397033666293,1367.5732488186986,0.9617137997723119,0.8600996149506683,6
982,2533,6.48040150187302,-6.48040150187302,-6.48040150187302,True,1.8222630738504006,0.20212540528559403,0.7859005902317795,0.25970480093134785,0.0,11.460390178775558,9.880601589733564,4.229685293552731,20.35575427184641,14.840867336118702,402.18962991260753,2317.0513958996157,0.692757328506834,0.958405562459387,6
983,1258,6.48644525326054,-6.48644525326054,-6.48644525326054,True,1.4451781488277728,0.2498405449717134,0.6975608870894915,0.1906980541004576,0.0,7.687623370846087,6.6076024924232755,3.1086585696316567,16.714481971864522,10.70338267904352,395.98483247198715,1741.1472487025103,0.9654525634863986,0.7720804963992023,6
984,2808,6.505128392216291,-6.505128392216291,-6.505128392216291,True,1.4284186326024064,0.31495324934660834,0.37772092413543945,0.2450951626603893,1.0,8.65663004156845,7.368177165311842,2.6747756666807847,17.715374236621102,12.058178093511756,297.8285743984556,1920.3946894014136,0.8736418890785365,0.6747279914585356,8
985,153,6.506534837319903,-6.506534837319903,-6.506534837319903,True,1.5684341714077112,0.296814039296065,0.563590951656283,0.16374436692185468,0.0,12.415037885568172,9.95128591072025,2.7443814971921423,20.722275865550756,11.649905851452313,222.36516825550683,2377.708364839204,0.9181965474502746,0.8088845325708661,8
986,1810,6.177557640641549,-6.177557640641549,-6.512991987719969,True,0.9549812119066716,0.12125413704663515,0.8824246432632208,0.2127508835121989,0.0,6.349240893466543,5.519723033140815,2.73397891363129,15.936280777677894,9.94412707569189,349.8911213129759,2027.6952274143696,0.7446799222379923,0.9408109420910478,8
987,478,6.523134882294302,-6.523134882294302,-6.523134882294302,True,1.4832294128121708,0.3977299756666012,0.8087506699152711,0.10331956520327845,0.0,7.362395292726125,6.402089006795979,2.449856179505006,17.35875432035529,7.997894678008791,341.3504919587981,2242.3650881441886,0.8925429344134299,0.7265834336477159,8
988,950,6.523739210140468,-6.523739210140468,-6.523739210140468,True,1.6325596599936485,0.22683067916874713,0.42008265979370585,0.12936164838231187,0.0,9.58204130755637,6.793980970787143,3.378378378378378,24.251228674858236,12.941089760176283,363.5422660243778,2568.9719407133816,0.5370582044124603,0.8405297215140133,8
989,173,6.534693448218954,-6.534693448218954,-6.534693448218954,True,1.2421195895064623,0.37050035614520316,0.6933627784252168,0.27297612214460965,0.0,7.198560201759651,5.784209148985813,2.2905005682271233,12.42989180836637,9.46041433918382,394.9172184802592,2441.8413287049325,0.8805722598119976,0.6232262682169676,8
990,2644,6.5180521384108445,-6.5180521384108445,-6.568316701406216,True,1.5830843804000148,0.24277675159968515,0.4179192936825874,0.17722019517049103,1.0,8.900730546310143,8.458612716657917,2.1103827145243037,17.103595762469787,9.981429704051282,452.421564806495,2630.6889225368204,0.8145764804387079,0.7063743650361908,8
991,1675,6.571455513630024,-6.571455513630024,-6.571455513630024,True,1.3843720045840187,0.24980301460190785,0.4522073901325392,0.2020751468222589,0.0,12.280148640663448,7.468919530937956,3.254534691452602,22.11201644393779,15.009981010948403,284.4313253359429,2239.6090799686567,0.9053331084042575,0.6754391431965158,6
992,2701,6.579537544854763,-6.579537544854763,-6.579537544854763,True,1.79234425242463,0.2469833427667618,0.4678411644506072,0.13662535659968852,0.0,14.932618644686702,9.30909226699357,1.9233919832427206,20.110292774625123,11.991418287335849,294.46862523858823,2720.2448304742575,0.9403163298329733,0.8869267106056213,6
993,2002,6.584056459275691,-6.584056459275691,-6.586131076655747,True,1.6254724588267069,0.2998730555611581,0.8784899044770696,0.26221540689998235,1.0,10.475185235056802,8.06182350656552,3.0085966446475068,20.188888734969257,14.047986935765286,248.68311988553705,2740.6020547182243,0.9093186888328153,0.8960312293339816,8
994,1360,6.5917234503883355,-6.5917234503883355,-6.59707091487375,True,0.9491862891292748,0.2218183530880493,0.4931207256738318,0.174015653004969,0.0,7.753065735559556,6.4529629933570405,2.0940788574188747,17.41602437190985,12.319713362966228,395.35776911029626,1936.8111803764937,0.8801614386843558,0.970491839182548,6
995,2316,6.599197318810222,-6.599197318810222,-6.599197318810222,True,1.7881060241135032,0.27379226447889465,0.8767523214316404,0.22842713386529412,0.0,6.841831281250451,5.709112064412992,3.507404314610691,23.83979794982252,14.24517298569111,294.7908821136176,1058.7037636273226,0.8715264367936284,0.5716244882608874,6
996,2049,6.603388301201182,-6.603388301201182,-6.603388301201182,True,1.5694805978890023,0.2393192268787,0.42179517755615004,0.1756707049362026,0.0,15.339128069327671,5.910577701256382,3.9130172075655785,22.51040896980485,14.230426852414467,367.63150580657737,1389.640841507895,0.7640470272255309,0.524495005607605,6
997,2871,6.629429688257016,-6.629429688257016,-6.629429688257016,True,1.7940793971565034,0.335198201451029,0.6056950840211104,0.256264727705698,1.0,7.931554038148146,7.4888913562736885,3.373273307860552,15.722025357473965,10.286325381437468,384.2807093735799,2979.4726549773563,0.690498875370624,0.5653688188027779,8
998,201,6.653725936979109,-6.653725936979109,-6.653725936979109,True,1.674379596719739,0.1554809819938881,0.48471231717559715,0.08259153245016933,0.0,8.046138123058276,6.164060058247359,2.435877861769537,21.37122164892082,14.694822961733234,239.38326757039937,2907.7546734254265,0.8752598973144754,0.643353891548992,8
999,972,6.699041450993767,-6.699041450993767,-6.699041450993767,True,1.4066893658649713,0.20991813207680526,0.5737133937386546,0.16492533879261917,0.0,11.72891283419423,10.987114194577511,2.3411594796563415,17.46276493220527,12.269608001244931,369.77689561355004,2590.9878375264907,0.8155587944684055,0.5202594974919289,8
1000,2568,6.710052956885432,-6.710052956885432,-6.726127145440333,True,1.7989953695112508,0.34938096031546595,0.647113526162716,0.12091742876917123,0.0,14.604091827196957,8.238398411430552,2.902860906310175,22.757261779349164,17.72031836797474,489.1024817712605,2344.0631106495857,0.9169522481970489,0.7209881884045899,8
1001,1033,6.68053986109854,-6.68053986109854,-6.739774274274277,True,1.692930150065022,0.19711140065503902,0.7271802067206139,0.13915301874572233,0.0,10.15717377754679,8.555930868548952,1.1142891857743653,18.44788894260196,11.12172441365998,449.4687661518344,1334.1091251834832,0.8736132389304788,0.9623954959794022,6
1002,773,6.740281534807002,-6.740281534807002,-6.740281534807002,True,1.4337374241854994,0.15433560249706824,0.42405343620092395,0.29547683837442024,0.0,13.22462189299865,9.313708836935918,3.3595519872068484,18.434056970207163,13.58541320904935,370.69209132922043,1614.3912943989328,0.6695203446074816,0.8790608230046928,8
1003,873,6.74220587904181,-6.74220587904181,-6.74220587904181,True,1.3415506481188302,0.2479087065011269,0.435878315099675,0.08386964810707022,0.0,10.58760762148918,7.41847783405571,2.329392651876364,13.75624557521299,9.55000931249092,434.71749128453496,2574.4195465286884,0.7091936891373882,0.5255599128772134,8
1004,899,6.717858617129813,-6.717858617129813,-6.749988756544075,True,1.3647945219150215,0.22499709856040845,0.8777141804119325,0.1452455250790398,0.0,9.527464438535803,6.206161570633406,1.4068117915138387,16.022321474032836,11.286584217191137,456.98950897196494,1566.99328568154,0.6389018894463909,0.6046036037245401,8
1005,2721,6.738610813467758,-6.738610813467758,-6.751679789795536,True,1.4158709670345762,0.2193045749159105,0.46739850911441044,0.2882388524635759,0.0,12.709505297649361,10.855135414775857,1.4505844032199078,16.846475412448086,10.714687738271076,499.17499072127544,1946.1691125142186,0.7392668391049552,0.7935732268586113,6
1006,739,6.755625709303661,-6.755625709303661,-6.755625709303661,True,1.495320873698629,0.23508933491339098,0.47033359701293975,0.10947845697960884,0.0,10.778252428278432,6.363702235614069,3.257137731937377,17.968162824737874,9.185493582247865,481.7386206500413,2800.8181951286538,0.7859707705848544,0.6341862729982733,6
1007,712,6.7710592450739755,-6.7710592450739755,-6.7710592450739755,True,1.2182793776533773,0.37162205202034937,0.4223391161195203,0.1044375842242364,0.0,9.706701467229825,6.724709971071508,2.920463508654644,21.651102842620762,15.211204245228371,304.3778287629547,2523.960786315549,0.5915948123013951,0.519734221533287,8
1008,1077,6.775466325275557,-6.775466325275557,-6.775466325275557,True,1.599323354232311,0.2432894555479288,0.5069996941834689,0.2293182726018131,0.0,12.072826536215484,8.633875087627233,1.5804443773813546,22.754241824150085,13.616813781353795,293.7284154817462,2364.954624325037,0.6401078985072672,0.5808392595499754,8
1009,1936,6.7775635952207605,-6.7775635952207605,-6.7775635952207605,True,1.4456649718165013,0.2596568049053767,0.563604790342585,0.1705806714361741,1.0,8.507813002979598,7.254764957698444,2.5574384682748827,13.756679982525261,10.966731130322565,333.6931176320325,2289.180269985138,0.9653663534162011,0.6531111680346283,8
1010,2840,6.799402169130911,-6.799402169130911,-6.799402169130911,True,1.77449348036428,0.19321300476718278,0.4922178093303283,0.1952546677636949,0.0,10.159585117680132,5.57234527719372,2.6596033661883642,14.023393641935055,9.375019341362119,404.6073418088545,2676.4129426438394,0.9004529400921386,0.5297748773766431,6
1011,1612,6.797827619092407,-6.797827619092407,-6.808054972241289,True,1.7049075950790198,0.36436264344281727,0.8526011439040304,0.23120503547679963,0.0,7.004860500314676,5.6740742905117125,1.0214582225307822,20.727781726448832,15.50547670233864,347.2218144560504,2422.022977457513,0.7020882458888971,0.6397526194332464,8
1012,218,6.819161071197051,-6.819161071197051,-6.819161071197051,True,1.661150963330105,0.20871974103435353,0.6123641750929802,0.1432825582742148,0.0,10.456841786523633,9.161343505245895,1.2124064980486635,22.726311489921684,12.85322840861581,228.81314507994213,1218.2889388498645,0.9451848169472215,0.564305513250488,8
1013,737,6.782552774232733,-6.782552774232733,-6.821850945970535,True,1.793140431715548,0.2084844721108675,0.5688789172098041,0.12649118119850755,0.0,12.19507922156137,6.552760764138429,1.9764828123152256,22.313607786782086,17.8266559211062,403.37759274989367,2701.6726974397898,0.7066446729004383,0.7910170019604266,6
1014,391,6.84367054160932,-6.84367054160932,-6.84367054160932,True,1.3860376226338411,0.24537302881270345,0.5319746831853593,0.26261718759557573,0.0,11.912186328863372,5.530043749330908,2.4899994252586524,14.362911345749023,6.351270643684855,426.70491125388776,1403.454651437803,0.9446364558261182,0.755938488873589,8
1015,348,6.8505563360634385,-6.8505563360634385,-6.8505563360634385,True,1.4958936888890086,0.18167938309269535,0.4524165370206245,0.20877183363694193,0.0,8.58187414523387,7.774750589163023,2.63473880664542,18.653826034210898,11.465420565007161,290.2042532698151,2203.625566764646,0.816687095764435,0.6705387076388873,8
1016,3026,6.873403693712972,-6.873403693712972,-6.873403693712972,True,1.8074747944589704,0.2622593450223378,0.6661489479465521,0.2126578265721269,1.0,7.777292157247629,7.310634590023543,3.378378378378378,16.309551834128797,11.940054566975206,294.40899956486896,1129.3807923793793,0.8049950130644343,0.6320074019022286,8
1017,905,6.830913307013592,-6.830913307013592,-6.8772279133293654,True,1.0257494756916261,0.392161324845612,0.4280749838308284,0.08080030468921234,0.0,11.390153815683213,11.094039694279257,2.522004872726008,16.902951033053963,11.599836869541317,455.7747214068883,2947.0265277701624,0.7995900169140517,0.7426142975495111,8
1018,1501,6.895972391303806,-6.895972391303806,-6.895972391303806,True,1.3150411435032137,0.29083068289841174,0.5249295865309668,0.22176196850620317,0.0,10.801403160568839,9.295013294199235,3.811744087837032,21.66330229432918,14.754712860776177,351.3868163522096,1955.3554139906803,0.701261861117843,0.575956765780026,6
1019,1270,5.842996454432642,-5.842996454432642,-6.897608737032096,True,1.629945034987076,0.20757121934353287,0.5786753391298525,0.14753718989528236,1.0,10.478315274801881,6.058548623371083,2.3195596644930747,18.48819765489329,13.254986765078627,370.57920337864806,1235.7173141589972,0.9573903818588794,0.7719427024602684,6
1020,2228,6.871608321366951,-6.871608321366951,-6.915854543668873,True,1.5615936946448568,0.3373125645929477,0.8063188048921124,0.2755507893559562,1.0,9.742287911825988,9.504059337573848,1.8292737097546539,20.48457417805622,9.444123013178498,490.87587669345294,2420.189227494569,0.885928051432749,0.6998417395464547,6
1021,2210,6.918080990717447,-6.918080990717447,-6.918080990717447,True,1.6303866145272174,0.1915797781290713,0.6250125296670704,0.09388920800800978,0.0,11.250848829997253,6.524170871373798,4.020247903610186,22.539866450242698,14.0026601125907,318.86533700544885,2290.979705129417,0.8412663642968065,0.5259992678791237,6
1022,1202,5.735673837752465,-5.735673837752465,-6.937446228055613,True,1.4280491340837735,0.21697939219267692,0.7932280350646008,0.2381051016040146,0.0,11.583586844764342,7.692348455114182,3.3690757782606515,15.737116123079515,11.185796293437868,482.8126102532515,2799.2087248547296,0.6821607572106838,0.9689535332318444,6
1023,2477,6.9456783911009135,-6.9456783911009135,-6.9456783911009135,True,1.8216596732025196,0.17096695149959623,0.6609516952826922,0.17470554627185156,0.0,10.311495850605555,6.647677094217494,4.443644719578635,21.962018315864498,12.683546374615986,374.92007427178527,2038.4351595876694,0.7563229847190505,0.5871699916699376,6
1024,106,6.952376299486353,-6.952376299486353,-6.952376299486353,True,1.590503768349497,0.14646007548815343,0.6691284815842933,0.14725602506655297,0.0,11.791326722901038,10.61005141057785,2.661522451297109,15.802995019314679,9.658523685879175,365.45301931555275,1550.201822122327,0.9332216673329825,0.6354542716644568,8
1025,2277,6.966312497539328,-6.966312497539328,-6.966312497539328,True,1.807038082103007,0.12283126493585672,0.6603787488013059,0.13267411186691783,0.0,7.482685960182509,6.784251071603917,4.027193395666955,24.939784155829987,16.804415461248986,402.5288473226542,1851.0821910980328,0.6227450977218754,0.9290612619505678,6
1026,1286,6.966339638406797,-6.966339638406797,-6.966339638406797,True,1.6455099911132451,0.1642253543563933,0.4775830305928819,0.19448376247965862,0.0,8.20890694287328,5.765358594100298,2.687754266143297,16.05676610954106,12.224196279076041,315.70359803439555,2132.49184936285,0.9542930503220831,0.7001724960759879,6
1027,2684,6.986046951048689,-6.986046951048689,-6.986046951048689,True,1.458276830664892,0.18008288610527695,0.4065760423112812,0.2348839101876155,0.0,8.65987104082399,6.6460428546860895,1.76375992376963,21.5495069725399,14.03600006439389,305.2931214830062,1844.51404140478,0.8738087156020808,0.629185606473228,6
1028,1292,7.083640991096681,-7.083640991096681,-7.111251922462665,True,1.753231141207924,0.16797064504998266,0.8043430005053158,0.15327244186217062,1.0,9.895308264113542,6.664543039993892,2.087362095786279,15.535761476185739,9.615356459044303,494.3451152751549,1881.3245626135285,0.9627417986994808,0.8120036773239897,6
1029,2888,7.118584237373519,-7.118584237373519,-7.118584237373519,True,1.5344708023933318,0.30211122627862746,0.6211514762410734,0.15352824630337977,1.0,8.401930903013257,8.29192498043531,2.7011582404375076,13.148633064184391,6.251474290396637,490.5326083936849,2478.3658016257186,0.8844670862967748,0.693217878195213,8
1030,230,7.120362933802484,-7.120362933802484,-7.120362933802484,True,1.2969592186215082,0.2048958338665355,0.47058893736989366,0.22853752758353946,0.0,7.6938401697710095,6.365954720595069,1.6305331614504592,18.90308923436004,10.408757784007978,394.0096827223897,2354.257371276617,0.6605643668076429,0.5512599716040483,8
1031,353,7.137529821551217,-7.137529821551217,-7.137529821551217,True,1.8026402234308911,0.17938415970797544,0.6818713175270105,0.253956573177129,0.0,15.443169254466625,6.210631447241441,2.3201369001569505,17.44249205661432,9.756852581866696,430.3998537723072,2758.059528991073,0.8780515380203724,0.583217196697503,6
1032,2705,7.145047692273845,-7.145047692273845,-7.145047692273845,True,1.382022619209811,0.16282897487282752,0.5729577854275704,0.1864628986082971,0.0,10.028156220685739,9.281868151344625,3.378378378378378,21.527923136018217,15.97936379459526,228.82773960009217,2543.326372280717,0.9280407228507102,0.6657163621857762,8
1033,2695,7.1741737123581455,-7.1741737123581455,-7.1741737123581455,True,1.580949704704084,0.23780952432647604,0.4081965634920957,0.1460652735834163,0.0,9.933846081588655,6.664788338282414,1.3726837263160112,12.348458436649143,8.327230031402392,419.29242835225233,1567.0524733166028,0.9347478492510393,0.7724612691861266,6
1034,1747,7.1855890310651755,-7.1855890310651755,-7.225723160716466,True,1.1585022030923442,0.34481713054636887,0.8445882570094441,0.1921176516466037,0.0,15.129175525541058,11.267014927501007,1.8044712817111526,20.83403741120472,14.587846516181385,317.47524265591323,2134.8801396816234,0.8647874332876756,0.846918824078426,8
1035,2091,7.264415819607645,-7.264415819607645,-7.264415819607645,True,1.6827017271669837,0.1778854445242662,0.7190986556233152,0.13295905007187198,0.0,6.848616556723243,6.640974825728478,4.135411872879225,21.566660587803383,14.523814394794666,251.73415303173306,1249.372352323403,0.9341242184413379,0.822896698766999,6
1036,2376,7.281860482333948,-7.281860482333948,-7.281860482333948,True,1.4476396747794325,0.18411151996444705,0.5645280977599316,0.14598249245776676,0.0,11.087193906128066,5.983920570254667,2.5582251576706767,22.04071166608608,14.453602167571699,207.48387947678563,2109.6512517637666,0.927278384112083,0.5402268864507492,8
1037,2519,5.652861020078462,-5.652861020078462,-7.312842248964134,True,1.513687228256519,0.37149439513185617,0.8597952098266421,0.1436276848981476,1.0,8.746947817108065,6.470466799448214,2.1263550742175754,18.819268219647782,11.193362846199811,481.76468933312924,2499.63569600775,0.7368998434379199,0.6581846498884261,6
1038,1141,7.316460030333214,-7.316460030333214,-7.316460030333214,True,1.6769216520149512,0.15512715462709073,0.6031403372854031,0.14188183137014468,0.0,8.163322581927067,7.12598615447472,2.0537864638716217,17.028883690976247,9.534363858347655,373.06971723735194,1807.8743192107077,0.95036303257563,0.8411931525253878,6
1039,1856,7.328689169458654,-7.328689169458654,-7.336768676723812,True,1.6196821851450867,0.32727717560921465,0.697433157932819,0.0852172547197573,1.0,9.186830976397207,8.35974324229798,1.3390115856675497,20.724909989457224,15.968955560809253,271.07049362387596,2187.3405091500213,0.9720328826889643,0.9932472719700225,8
1040,2876,7.348989556348579,-7.348989556348579,-7.365031196500304,True,1.7052562559918412,0.15209391817166482,0.710922089470029,0.25787935640662907,0.0,8.306085179292017,6.834063297468408,1.0436752121953787,17.469001071281298,7.094010464961931,440.75122754413695,2757.653396673228,0.9586429128006981,0.8731598517828182,8
1041,109,7.378277376980861,-7.378277376980861,-7.378277376980861,True,1.2477984104029836,0.23164078078800898,0.39699701573699714,0.14558932123272517,0.0,10.509020132201364,9.031541830095463,2.877841606736183,19.91262155414133,10.895605703379816,316.6805368536691,1968.316390476692,0.7300870693368127,0.6796515369787812,8
1042,562,7.346995155930312,-7.346995155930312,-7.3821581390633,True,1.3051571259037478,0.24520888979488376,0.6157149477443588,0.1340123718166935,0.0,11.643618875367517,10.841692280561853,1.8481258608832545,15.462430049015367,11.301582820314692,463.82362982931517,2391.2705167268896,0.6001151486564784,0.786399234069,8
1043,659,7.398141389084876,-7.398141389084876,-7.398141389084876,True,1.220777435648814,0.19299324065446855,0.440238987095654,0.19152646228671072,0.0,9.215131193941161,8.05338627826706,3.378378378378378,11.811423376202583,5.901845251387048,485.76325979083776,2177.9666040092707,0.9463178492151201,0.5942185521125793,8
1044,1671,7.428665604439141,-7.428665604439141,-7.428665604439141,True,1.3706208349405367,0.27316992770815385,0.5530342194919263,0.2284208692453266,0.0,13.839601308104996,11.64182066961409,2.402744335453945,22.67277021429902,15.119822321560385,309.2473795780155,2195.899159914679,0.7325167145695907,0.5073836830473029,8
1045,1284,6.224155659953623,-6.224155659953623,-7.525144787238255,True,1.2059207183409482,0.3142975768573736,0.799382049255616,0.17167284050956366,1.0,8.02243035974243,5.602240232072809,3.482984841801226,19.430577713802478,14.897096947307894,355.3164139116465,1718.5974992505558,0.8320412454929732,0.8777979109436274,6
1046,577,7.563177472558492,-7.563177472558492,-7.563177472558492,True,1.8259471722409129,0.22491603703119692,0.6440775859482244,0.15551981339284293,0.0,15.136890975386489,10.825012978648324,3.378378378378378,15.981262102089225,10.337087135155658,432.02410148831655,2378.785874648073,0.8196138814049463,0.5079969907013787,8
1047,2741,6.685435980035956,-6.685435980035956,-7.565688389337263,True,1.5911220552990275,0.39174473055267367,0.7434381569986234,0.2138314442941012,1.0,9.79969439044274,8.195039572231146,3.0329911931853912,18.445378831773056,14.555074635735748,310.7041367154022,2906.284583993508,0.9309187572554692,0.8992126512430882,6
1048,2901,7.603205434986731,-7.603205434986731,-7.603205434986731,True,1.3900854126570086,0.30342797289615825,0.8224065308136149,0.185666003882748,1.0,7.566519896393889,6.818532593096848,3.1553265602991667,16.341151341956106,11.875115847058597,473.90324850571494,2734.563165225323,0.7664457072781325,0.8499778830633007,8
1049,1287,7.6042857827743715,-7.6042857827743715,-7.6042857827743715,True,1.678289257044535,0.1476189972928254,0.5488896427676082,0.23274469956423893,0.0,9.874397866320987,6.5486374504504905,3.0508939049006925,22.526744958013296,10.324821121026076,371.21690697968006,1530.5872104053367,0.8298795876226487,0.512957159784311,6
1050,2489,7.607236586737899,-7.607236586737899,-7.607236586737899,True,1.6823076585341243,0.14655328468805118,0.6968097491454991,0.2084611575098999,0.0,8.794360241977584,6.49686016778931,2.101617246284694,23.11378722654255,15.095866141556236,334.344783800377,2709.5724406570666,0.5747549715610955,0.7673981218192096,8
1051,743,7.644188678976633,-7.644188678976633,-7.644188678976633,True,1.6464437714726166,0.1443094655890253,0.6683230788750694,0.11090284168864992,0.0,11.883018119593082,8.069054823140242,2.616582334304783,16.333534794685384,8.37615290671406,490.0600109740874,1611.7129225349283,0.6452844811040679,0.8235130056978548,8
