optimized_airfoil
1.000000 0.000000
0.999938 0.000028
0.999751 0.000113
0.999439 0.000255
0.999003 0.000452
0.998443 0.000704
0.997759 0.001010
0.996950 0.001368
0.996018 0.001778
0.994962 0.002237
0.993782 0.002744
0.992480 0.003296
0.991055 0.003892
0.989507 0.004530
0.987838 0.005207
0.986046 0.005922
0.984134 0.006671
0.982101 0.007452
0.979948 0.008264
0.977675 0.009103
0.975284 0.009968
0.972774 0.010857
0.970146 0.011768
0.967400 0.012697
0.964539 0.013645
0.961561 0.014609
0.958469 0.015588
0.955262 0.016579
0.951942 0.017583
0.948509 0.018598
0.944964 0.019623
0.941309 0.020657
0.937544 0.021700
0.933669 0.022751
0.929686 0.023809
0.925597 0.024876
0.921401 0.025950
0.917100 0.027031
0.912695 0.028120
0.908188 0.029216
0.903579 0.030320
0.898869 0.031432
0.894059 0.032553
0.889152 0.033682
0.884147 0.034819
0.879047 0.035966
0.873852 0.037121
0.868565 0.038285
0.863185 0.039459
0.857715 0.040642
0.852155 0.041833
0.846508 0.043034
0.840775 0.044242
0.834956 0.045459
0.829054 0.046684
0.823070 0.047915
0.817006 0.049153
0.810862 0.050397
0.804642 0.051645
0.798345 0.052897
0.791974 0.054152
0.785530 0.055409
0.779014 0.056666
0.772430 0.057923
0.765777 0.059178
0.759059 0.060430
0.752275 0.061677
0.745429 0.062919
0.738522 0.064153
0.731555 0.065379
0.724530 0.066596
0.717450 0.067801
0.710315 0.068994
0.703128 0.070173
0.695890 0.071336
0.688604 0.072484
0.681270 0.073613
0.673891 0.074724
0.666469 0.075815
0.659006 0.076884
0.651503 0.077930
0.643962 0.078953
0.636385 0.079951
0.628774 0.080923
0.621131 0.081868
0.613458 0.082785
0.605757 0.083673
0.598029 0.084530
0.590277 0.085356
0.582502 0.086150
0.574707 0.086910
0.566893 0.087636
0.559063 0.088326
0.551217 0.088980
0.543359 0.089596
0.535491 0.090175
0.527613 0.090714
0.519728 0.091213
0.511839 0.091672
0.503947 0.092089
0.496053 0.092464
0.488161 0.092797
0.480272 0.093086
0.472387 0.093333
0.464509 0.093535
0.456641 0.093693
0.448783 0.093807
0.440937 0.093878
0.433107 0.093905
0.425293 0.093888
0.417498 0.093829
0.409723 0.093727
0.401971 0.093585
0.394243 0.093401
0.386542 0.093178
0.378869 0.092917
0.371226 0.092619
0.363615 0.092286
0.356038 0.091918
0.348497 0.091518
0.340994 0.091088
0.333531 0.090628
0.326109 0.090142
0.318730 0.089630
0.311396 0.089095
0.304110 0.088538
0.296872 0.087962
0.289685 0.087368
0.282550 0.086757
0.275470 0.086131
0.268445 0.085493
0.261478 0.084842
0.254571 0.084181
0.247725 0.083510
0.240941 0.082831
0.234223 0.082143
0.227570 0.081447
0.220986 0.080744
0.214470 0.080034
0.208026 0.079317
0.201655 0.078592
0.195358 0.077858
0.189138 0.077115
0.182994 0.076363
0.176930 0.075600
0.170946 0.074824
0.165044 0.074034
0.159225 0.073230
0.153492 0.072409
0.147845 0.071569
0.142285 0.070710
0.136815 0.069828
0.131435 0.068923
0.126148 0.067993
0.120953 0.067036
0.115853 0.066050
0.110848 0.065034
0.105941 0.063987
0.101131 0.062907
0.096421 0.061794
0.091812 0.060647
0.087305 0.059464
0.082900 0.058246
0.078599 0.056992
0.074403 0.055702
0.070314 0.054377
0.066331 0.053017
0.062456 0.051622
0.058691 0.050195
0.055036 0.048735
0.051491 0.047245
0.048058 0.045725
0.044738 0.044179
0.041531 0.042607
0.038439 0.041011
0.035461 0.039395
0.032600 0.037760
0.029854 0.036109
0.027226 0.034443
0.024716 0.032767
0.022325 0.031081
0.020052 0.029389
0.017899 0.027693
0.015866 0.025995
0.013954 0.024298
0.012162 0.022603
0.010493 0.020913
0.008945 0.019230
0.007520 0.017555
0.006218 0.015889
0.005038 0.014236
0.003982 0.012594
0.003050 0.010966
0.002241 0.009353
0.001557 0.007754
0.000997 0.006172
0.000561 0.004605
0.000249 0.003054
0.000062 0.001519
0.000000 0.000000
0.000062 -0.002180
0.000249 -0.004338
0.000561 -0.006467
0.000997 -0.008563
0.001557 -0.010619
0.002241 -0.012630
0.003050 -0.014591
0.003982 -0.016496
0.005038 -0.018342
0.006218 -0.020124
0.007520 -0.021837
0.008945 -0.023480
0.010493 -0.025047
0.012162 -0.026538
0.013954 -0.027949
0.015866 -0.029278
0.017899 -0.030525
0.020052 -0.031688
0.022325 -0.032766
0.024716 -0.033760
0.027226 -0.034669
0.029854 -0.035495
0.032600 -0.036239
0.035461 -0.036901
0.038439 -0.037485
0.041531 -0.037991
0.044738 -0.038424
0.048058 -0.038785
0.051491 -0.039077
0.055036 -0.039305
0.058691 -0.039471
0.062456 -0.039580
0.066331 -0.039635
0.070314 -0.039641
0.074403 -0.039602
0.078599 -0.039522
0.082900 -0.039405
0.087305 -0.039255
0.091812 -0.039077
0.096421 -0.038875
0.101131 -0.038653
0.105941 -0.038415
0.110848 -0.038164
0.115853 -0.037905
0.120953 -0.037639
0.126148 -0.037371
0.131435 -0.037103
0.136815 -0.036838
0.142285 -0.036577
0.147845 -0.036323
0.153492 -0.036078
0.159225 -0.035841
0.165044 -0.035615
0.170946 -0.035399
0.176930 -0.035195
0.182994 -0.035001
0.189138 -0.034818
0.195358 -0.034645
0.201655 -0.034480
0.208026 -0.034323
0.214470 -0.034172
0.220986 -0.034025
0.227570 -0.033880
0.234223 -0.033735
0.240941 -0.033589
0.247725 -0.033439
0.254571 -0.033282
0.261478 -0.033116
0.268445 -0.032939
0.275470 -0.032748
0.282550 -0.032542
0.289685 -0.032317
0.296872 -0.032073
0.304110 -0.031806
0.311396 -0.031516
0.318730 -0.031201
0.326109 -0.030860
0.333531 -0.030491
0.340994 -0.030093
0.348497 -0.029668
0.356038 -0.029213
0.363615 -0.028730
0.371226 -0.028219
0.378869 -0.027680
0.386542 -0.027114
0.394243 -0.026523
0.401971 -0.025908
0.409723 -0.025272
0.417498 -0.024615
0.425293 -0.023940
0.433107 -0.023250
0.440937 -0.022547
0.448783 -0.021834
0.456641 -0.021114
0.464509 -0.020390
0.472387 -0.019664
0.480272 -0.018939
0.488161 -0.018220
0.496053 -0.017507
0.503947 -0.016805
0.511839 -0.016116
0.519728 -0.015443
0.527613 -0.014787
0.535491 -0.014152
0.543359 -0.013538
0.551217 -0.012949
0.559063 -0.012385
0.566893 -0.011848
0.574707 -0.011338
0.582502 -0.010857
0.590277 -0.010405
0.598029 -0.009982
0.605757 -0.009587
0.613458 -0.009221
0.621131 -0.008882
0.628774 -0.008570
0.636385 -0.008283
0.643962 -0.008020
0.651503 -0.007779
0.659006 -0.007559
0.666469 -0.007356
0.673891 -0.007171
0.681270 -0.006999
0.688604 -0.006838
0.695890 -0.006687
0.703128 -0.006542
0.710315 -0.006402
0.717450 -0.006265
0.724530 -0.006127
0.731555 -0.005986
0.738522 -0.005841
0.745429 -0.005690
0.752275 -0.005531
0.759059 -0.005362
0.765777 -0.005182
0.772430 -0.004989
0.779014 -0.004784
0.785530 -0.004565
0.791974 -0.004332
0.798345 -0.004085
0.804642 -0.003824
0.810862 -0.003548
0.817006 -0.003260
0.823070 -0.002959
0.829054 -0.002646
0.834956 -0.002324
0.840775 -0.001993
0.846508 -0.001655
0.852155 -0.001311
0.857715 -0.000964
0.863185 -0.000616
0.868565 -0.000268
0.873852 0.000076
0.879047 0.000416
0.884147 0.000748
0.889152 0.001071
0.894059 0.001382
0.898869 0.001680
0.903579 0.001962
0.908188 0.002227
0.912695 0.002472
0.917100 0.002697
0.921401 0.002900
0.925597 0.003079
0.929686 0.003234
0.933669 0.003364
0.937544 0.003469
0.941309 0.003548
0.944964 0.003601
0.948509 0.003628
0.951942 0.003631
0.955262 0.003608
0.958469 0.003562
0.961561 0.003493
0.964539 0.003402
0.967400 0.003292
0.970146 0.003164
0.972774 0.003019
0.975284 0.002859
0.977675 0.002688
0.979948 0.002506
0.982101 0.002316
0.984134 0.002121
0.986046 0.001923
0.987838 0.001724
0.989507 0.001526
0.991055 0.001332
0.992480 0.001145
0.993782 0.000965
0.994962 0.000796
0.996018 0.000639
0.996950 0.000496
0.997759 0.000369
0.998443 0.000259
0.999003 0.000167
0.999439 0.000095
0.999751 0.000042
0.999938 0.000011
1.000000 -0.000000
