generation,island,estimated_completed_candidates,elapsed_seconds,estimated_candidates_per_second,eta_seconds,convergence,best_objective,best_score,wing_span,wing_chord,tail_arm,nose_length,ducks_num,pucks_num,banner_length,batt_capacity,prop_diameter_in,prop_pitch_in,motor_kv,motor_max_power,cruise_throttle,mission3_cruise_throttle
71,1,36864,1372.2925019001123,26.863077622997384,4917.381465142069,9.930427928847882e-07,-5.255962553392334,5.255962553392334,1.3964703981333442,0.3927017597361236,0.839397185651718,0.2252493777186493,73.0,16.0,1.1893275490571675,3.2969021982303195,20.90832759933005,12.778497218872754,282.12551482303843,1826.0434159226147,0.7834251815700084,0.8850274107477669
72,1,37376,1405.4302628000733,26.593991170742886,4947.884623830395,7.676190530258842e-07,-5.31658646842541,5.31658646842541,1.3663962381356707,0.3983913427666807,0.8981295609900815,0.2881823876110926,91.0,13.0,1.1421772424005292,3.949783424356917,18.44849442409208,13.0107517162603,353.02146595684604,2358.329439247183,0.7685085951519568,0.7575691701761204
73,1,37888,1425.8331675000954,26.57253377436071,4932.612038919249,6.260463170104619e-07,-5.31658646842541,5.31658646842541,1.3663962381356707,0.3983913427666807,0.8981295609900815,0.2881823876110926,91.0,13.0,1.1421772424005292,3.949783424356917,18.44849442409208,13.0107517162603,353.02146595684604,2358.329439247183,0.7685085951519568,0.7575691701761204
74,1,38400,1445.4986670000944,26.565226849840805,4914.695467800321,6.260227457018303e-07,-5.31658646842541,5.31658646842541,1.3663962381356707,0.3983913427666807,0.8981295609900815,0.2881823876110926,91.0,13.0,1.1421772424005292,3.949783424356917,18.44849442409208,13.0107517162603,353.02146595684604,2358.329439247183,0.7685085951519568,0.7575691701761204
75,1,38912,1468.8833397000562,26.49087163582764,4909.162740576504,5.190757387241453e-06,-5.31658646842541,5.31658646842541,1.3663962381356707,0.3983913427666807,0.8981295609900815,0.2881823876110926,91.0,13.0,1.1421772424005292,3.949783424356917,18.44849442409208,13.0107517162603,353.02146595684604,2358.329439247183,0.7685085951519568,0.7575691701761204
76,1,39424,1493.2092492000666,26.402193812501494,4906.258961657361,6.074769893559895e-06,-5.31658646842541,5.31658646842541,1.3663962381356707,0.3983913427666807,0.8981295609900815,0.2881823876110926,91.0,13.0,1.1421772424005292,3.949783424356917,18.44849442409208,13.0107517162603,353.02146595684604,2358.329439247183,0.7685085951519568,0.7575691701761204
77,1,39936,1511.3446941999719,26.42415072700544,4882.805935107602,7.629429245856883e-06,-5.31658646842541,5.31658646842541,1.3663962381356707,0.3983913427666807,0.8981295609900815,0.2881823876110926,91.0,13.0,1.1421772424005292,3.949783424356917,18.44849442409208,13.0107517162603,353.02146595684604,2358.329439247183,0.7685085951519568,0.7575691701761204
78,1,40448,1530.9284953000024,26.42056773009099,4864.089269877223,8.770061197699476e-06,-5.31658646842541,5.31658646842541,1.3663962381356707,0.3983913427666807,0.8981295609900815,0.2881823876110926,91.0,13.0,1.1421772424005292,3.949783424356917,18.44849442409208,13.0107517162603,353.02146595684604,2358.329439247183,0.7685085951519568,0.7575691701761204
79,1,40960,1551.2081673999783,26.40522456032072,4847.525523124932,9.650483379051742e-06,-5.31658646842541,5.31658646842541,1.3663962381356707,0.3983913427666807,0.8981295609900815,0.2881823876110926,91.0,13.0,1.1421772424005292,3.949783424356917,18.44849442409208,13.0107517162603,353.02146595684604,2358.329439247183,0.7685085951519568,0.7575691701761204
80,1,41472,1571.2186990000773,26.394797889302588,4830.042667296534,1.0605435657507466e-05,-5.3670187200860475,5.3670187200860475,1.4434903194158573,0.3976077051098583,0.8081516394851809,0.2563319172334537,76.0,18.0,1.5937101923213994,3.882548428927484,19.1494514280011,9.757639808291497,373.4057104085259,1800.7610083294426,0.8835706603381439,0.8117855767834571
81,2,41984,1631.730800600024,25.729734331521808,4934.9907140098285,1.1772695263979515e-06,-5.30835882135391,5.30835882135391,1.4719673923576597,0.39736262898628594,0.8020437197471212,0.12017082672249949,78.0,14.0,1.6618307638903504,3.3839262161444785,18.182245230947814,8.391569157862829,399.93088936091397,2092.3221232935316,0.798911610976582,0.7564359474832887
82,2,42496,1649.453106299974,25.763690909241017,4908.61346091679,8.872304454303397e-07,-5.30835882135391,5.30835882135391,1.4719673923576597,0.39736262898628594,0.8020437197471212,0.12017082672249949,78.0,14.0,1.6618307638903504,3.3839262161444785,18.182245230947814,8.391569157862829,399.93088936091397,2092.3221232935316,0.798911610976582,0.7564359474832887
83,2,43008,1663.5851686999667,25.85259883845276,4871.927994049903,7.675549479724143e-07,-5.373810824428688,5.373810824428688,1.4327404494363383,0.38490194924813276,0.811399586591821,0.2893556396493568,86.0,17.0,1.562456912532022,2.939876275969093,16.490672688731138,6.862840734450524,401.4304352081216,1764.4874689813398,0.8802993977063654,0.9755514922514716
84,2,43520,1674.9020247999579,25.9836094025845,4827.658777364584,7.67537692612093e-07,-5.373810824428688,5.373810824428688,1.4327404494363383,0.38490194924813276,0.811399586591821,0.2893556396493568,86.0,17.0,1.562456912532022,2.939876275969093,16.490672688731138,6.862840734450524,401.4304352081216,1764.4874689813398,0.8802993977063654,0.9755514922514716
85,2,44032,1688.2307897999417,26.081742061592106,4789.864101292857,6.259655308402533e-07,-5.373810824428688,5.373810824428688,1.4327404494363383,0.38490194924813276,0.811399586591821,0.2893556396493568,86.0,17.0,1.562456912532022,2.939876275969093,16.490672688731138,6.862840734450524,401.4304352081216,1764.4874689813398,0.8802993977063654,0.9755514922514716
86,2,44544,1702.256457200041,26.16761993270289,4754.5783804552875,4.4198080451626123e-07,-5.373810824428688,5.373810824428688,1.4327404494363383,0.38490194924813276,0.811399586591821,0.2893556396493568,86.0,17.0,1.562456912532022,2.939876275969093,16.490672688731138,6.862840734450524,401.4304352081216,1764.4874689813398,0.8802993977063654,0.9755514922514716
87,2,45056,1715.6797019001096,26.261312032834933,4718.1191802253015,4.41945818791399e-07,-5.373810824428688,5.373810824428688,1.4327404494363383,0.38490194924813276,0.811399586591821,0.2893556396493568,86.0,17.0,1.562456912532022,2.939876275969093,16.490672688731138,6.862840734450524,401.4304352081216,1764.4874689813398,0.8802993977063654,0.9755514922514716
88,2,45568,1728.4315436999314,26.363786385462394,4680.359573389702,9.170520150199177e-06,-5.373810824428688,5.373810824428688,1.4327404494363383,0.38490194924813276,0.811399586591821,0.2893556396493568,86.0,17.0,1.562456912532022,2.939876275969093,16.490672688731138,6.862840734450524,401.4304352081216,1764.4874689813398,0.8802993977063654,0.9755514922514716
89,2,46080,1739.090396600077,26.496610003761987,4637.574390933539,9.72688246408996e-06,-5.373810824428688,5.373810824428688,1.4327404494363383,0.38490194924813276,0.811399586591821,0.2893556396493568,86.0,17.0,1.562456912532022,2.939876275969093,16.490672688731138,6.862840734450524,401.4304352081216,1764.4874689813398,0.8802993977063654,0.9755514922514716
90,2,46592,1751.973025900079,26.594016752091996,4601.335749341965,1.0359210129342715e-05,-5.373810824428688,5.373810824428688,1.4327404494363383,0.38490194924813276,0.811399586591821,0.2893556396493568,86.0,17.0,1.562456912532022,2.939876275969093,16.490672688731138,6.862840734450524,401.4304352081216,1764.4874689813398,0.8802993977063654,0.9755514922514716
91,3,47104,1809.4744947000872,26.031867339366553,4681.031844985008,1.259824460248599e-06,-5.0625,5.0625,1.515501010311678,0.3824590105157637,0.8627438335575226,0.11794108831866389,66.0,21.0,2.0468124556783707,2.668089814147475,16.106376628934985,10.120997274478917,307.3118119309116,2537.475585721505,0.8940291140190746,0.5723323898370312
92,3,47616,1824.1731469000224,26.10278529805027,4648.6993098419925,9.92978471431576e-07,-5.0625,5.0625,1.515501010311678,0.3824590105157637,0.8627438335575226,0.11794108831866389,66.0,21.0,2.0468124556783707,2.668089814147475,16.106376628934985,10.120997274478917,307.3118119309116,2537.475585721505,0.8940291140190746,0.5723323898370312
93,3,48128,1835.4979199999943,26.22067803814245,4608.271373617007,8.872208977534634e-07,-5.173357025620271,5.173357025620271,1.464563788258711,0.39613397698138625,0.8293001439530863,0.23020537353411194,59.0,15.0,1.1077832955450961,2.68156902597721,15.176727323845242,9.773638149112402,348.9451418160224,2348.8247319339134,0.9828836193890089,0.7245290024677788
94,3,48640,1851.5204044999555,26.270301899879048,4580.076790078837,4.4203372750608203e-07,-5.294247614512277,5.294247614512277,1.4974906781428838,0.3807419847078123,0.8751522967024884,0.19337679425322066,74.0,23.0,1.3249779177418903,2.0847654921346463,14.34211314243602,9.248817175652597,367.38131362680286,1386.1987176243451,0.9817439612645527,0.7910812993850707
95,3,49152,1861.9489573999308,26.398145773360515,4538.500583662331,6.761477251451705e-06,-5.294247614512277,5.294247614512277,1.4974906781428838,0.3807419847078123,0.8751522967024884,0.19337679425322066,74.0,23.0,1.3249779177418903,2.0847654921346463,14.34211314243602,9.248817175652597,367.38131362680286,1386.1987176243451,0.9817439612645527,0.7910812993850707
96,3,49664,1873.400583700044,26.510080349132558,4500.024082495982,7.755277221342978e-06,-5.294247614512277,5.294247614512277,1.4974906781428838,0.3807419847078123,0.8751522967024884,0.19337679425322066,74.0,23.0,1.3249779177418903,2.0847654921346463,14.34211314243602,9.248817175652597,367.38131362680286,1386.1987176243451,0.9817439612645527,0.7910812993850707
97,3,50176,1885.3834432999138,26.61315403946631,4463.356722914082,9.15780853804816e-06,-5.294247614512277,5.294247614512277,1.4974906781428838,0.3807419847078123,0.8751522967024884,0.19337679425322066,74.0,23.0,1.3249779177418903,2.0847654921346463,14.34211314243602,9.248817175652597,367.38131362680286,1386.1987176243451,0.9817439612645527,0.7910812993850707
98,3,50688,1894.9547395999543,26.748923834825096,4421.56105906656,1.0411677268640635e-05,-5.294247614512277,5.294247614512277,1.4974906781428838,0.3807419847078123,0.8751522967024884,0.19337679425322066,74.0,23.0,1.3249779177418903,2.0847654921346463,14.34211314243602,9.248817175652597,367.38131362680286,1386.1987176243451,0.9817439612645527,0.7910812993850707
99,3,51200,1907.6489166000392,26.83932014662983,4387.59250818009,1.1031175681638189e-05,-5.294247614512277,5.294247614512277,1.4974906781428838,0.3807419847078123,0.8751522967024884,0.19337679425322066,74.0,23.0,1.3249779177418903,2.0847654921346463,14.34211314243602,9.248817175652597,367.38131362680286,1386.1987176243451,0.9817439612645527,0.7910812993850707
100,3,51712,1917.8462751000188,26.96357923541246,4348.3841286921215,1.2289594655168259e-05,-5.322371191335607,5.322371191335607,1.3780066930135002,0.3935535180763741,0.8907233327733395,0.20983842051242338,70.0,19.0,1.4015576184674412,2.4348359098082213,14.3889479766238,11.206787752190221,344.9389505978437,1087.3037998761965,0.9457936725125105,0.7958753366256658
101,4,52224,1985.377238099929,26.304320910810926,4437.902061635135,9.929078506869462e-07,-5.156609203807918,5.156609203807918,1.4260316566719184,0.3459106865152717,0.8876018918315962,0.11945391466554126,78.0,22.0,0.718461381483674,2.8189983142450497,20.44163104146719,9.337167777221257,384.6440995382829,2222.36367420592,0.7571918402449769,0.7656548863745123
102,4,52736,1999.5727224999573,26.373634430293208,4406.825320461071,6.259525297742313e-07,-5.156609203807918,5.156609203807918,1.4260316566719184,0.3459106865152717,0.8876018918315962,0.11945391466554126,78.0,22.0,0.718461381483674,2.8189983142450497,20.44163104146719,9.337167777221257,384.6440995382829,2222.36367420592,0.7571918402449769,0.7656548863745123
103,4,53248,2011.8950372999534,26.46658946555235,4372.002677209514,6.259402788567772e-07,-5.260828290951434,5.260828290951434,1.3763176143088443,0.3871725097928984,0.7785360114341298,0.10233969458984335,65.0,21.0,0.7743800230685081,4.254265084190004,21.095968037359007,12.296031526509594,353.2637887476173,1659.9751612284467,0.8475193078801191,0.7950475108730357
104,4,53760,2026.4205521999393,26.529537485018412,4342.329754714156,4.419557009744824e-07,-5.300891097161351,5.300891097161351,1.4360364295077268,0.36984962052854164,0.7610207816823903,0.12975781540423736,66.0,22.0,1.1304274383769508,1.8800616541169832,19.481013338622216,13.556865475983624,237.92600078115885,1058.990975935721,0.9444968006083263,0.9139932671230091
105,4,54272,2043.0218418000732,26.564571601536002,4317.3291751246825,4.419364350159085e-07,-5.300891097161351,5.300891097161351,1.4360364295077268,0.36984962052854164,0.7610207816823903,0.12975781540423736,66.0,22.0,1.1304274383769508,1.8800616541169832,19.481013338622216,13.556865475983624,237.92600078115885,1058.990975935721,0.9444968006083263,0.9139932671230091
106,4,54784,2062.8998670000583,26.556790698556213,4299.314676084234,4.41897222631879e-07,-5.300891097161351,5.300891097161351,1.4360364295077268,0.36984962052854164,0.7610207816823903,0.12975781540423736,66.0,22.0,1.1304274383769508,1.8800616541169832,19.481013338622216,13.556865475983624,237.92600078115885,1058.990975935721,0.9444968006083263,0.9139932671230091
107,4,55296,2075.941824800102,26.636584580266163,4267.213750977988,4.4186816465427936e-07,-5.300891097161351,5.300891097161351,1.4360364295077268,0.36984962052854164,0.7610207816823903,0.12975781540423736,66.0,22.0,1.1304274383769508,1.8800616541169832,19.481013338622216,13.556865475983624,237.92600078115885,1058.990975935721,0.9444968006083263,0.9139932671230091
108,4,55808,2088.2233629999682,26.725110440209576,4233.920763513697,4.4185433904192884e-07,-5.300891097161351,5.300891097161351,1.4360364295077268,0.36984962052854164,0.7610207816823903,0.12975781540423736,66.0,22.0,1.1304274383769508,1.8800616541169832,19.481013338622216,13.556865475983624,237.92600078115885,1058.990975935721,0.9444968006083263,0.9139932671230091
109,4,56320,2101.713210799964,26.797186081617298,4203.426421599928,4.41835187054302e-07,-5.3285109080979165,5.3285109080979165,1.4707767424696458,0.3734836689626467,0.8361439517150164,0.11103956699185595,74.0,17.0,1.471325617758119,1.8048163382658258,14.91432570816486,11.748794334692128,296.3062322600349,1076.6526630608691,0.9733007789985664,0.8804302516818707
110,4,56832,2115.00388809992,26.87087258787822,4172.845508953897,1.1449023349831934e-05,-5.3285109080979165,5.3285109080979165,1.4707767424696458,0.3734836689626467,0.8361439517150164,0.11103956699185595,74.0,17.0,1.471325617758119,1.8048163382658258,14.91432570816486,11.748794334692128,296.3062322600349,1076.6526630608691,0.9733007789985664,0.8804302516818707
111,5,57344,2181.5158017999493,26.286309708454084,4246.164685646329,1.6766215036858317e-06,-5.202410916177454,5.202410916177454,1.390038643464454,0.3897635401465972,0.7777765580915701,0.15511288499420442,78.0,23.0,0.6337018769978142,3.440318348880691,23.43419817383574,15.42402360030848,296.7475756682518,1271.1888667750814,0.8053101682373633,0.6990213055006642
112,5,57856,2198.172569199931,26.32004457277795,4221.2694470476545,1.4113194614667267e-06,-5.202410916177454,5.202410916177454,1.390038643464454,0.3897635401465972,0.7777765580915701,0.15511288499420442,78.0,23.0,0.6337018769978142,3.440318348880691,23.43419817383574,15.42402360030848,296.7475756682518,1271.1888667750814,0.8053101682373633,0.6990213055006642
113,5,58368,2216.728014500113,26.330699850501222,4200.116238000214,9.929593545175437e-07,-5.202410916177454,5.202410916177454,1.390038643464454,0.3897635401465972,0.7777765580915701,0.15511288499420442,78.0,23.0,0.6337018769978142,3.440318348880691,23.43419817383574,15.42402360030848,296.7475756682518,1271.1888667750814,0.8053101682373633,0.6990213055006642
114,5,58880,2237.2512793000787,26.31800931114923,4182.687174343626,8.872109124766256e-07,-5.202410916177454,5.202410916177454,1.390038643464454,0.3897635401465972,0.7777765580915701,0.15511288499420442,78.0,23.0,0.6337018769978142,3.440318348880691,23.43419817383574,15.42402360030848,296.7475756682518,1271.1888667750814,0.8053101682373633,0.6990213055006642
115,5,59392,2258.2690141000785,26.299789630540428,4166.116974288076,8.87187499308426e-07,-5.202410916177454,5.202410916177454,1.390038643464454,0.3897635401465972,0.7777765580915701,0.15511288499420442,78.0,23.0,0.6337018769978142,3.440318348880691,23.43419817383574,15.42402360030848,296.7475756682518,1271.1888667750814,0.8053101682373633,0.6990213055006642
116,5,59904,2282.7861496999394,26.24161707301145,4155.8414520178385,7.674948501904058e-07,-5.202410916177454,5.202410916177454,1.390038643464454,0.3897635401465972,0.7777765580915701,0.15511288499420442,78.0,23.0,0.6337018769978142,3.440318348880691,23.43419817383574,15.42402360030848,296.7475756682518,1271.1888667750814,0.8053101682373633,0.6990213055006642
117,5,60416,2301.51028269995,26.25058877821946,4134.916779088046,7.674771218147603e-07,-5.262985324183493,5.262985324183493,1.4450878544068444,0.3821197945930204,0.7961456810816645,0.0866832091030806,91.0,27.0,0.8323437745554929,3.7761136287784085,23.00430500138932,14.003263727635286,306.7353979267424,1190.3376325443696,0.8366330935517118,0.8214087357459081
118,5,60928,2319.4405273001175,26.26840364427089,4112.6214391623935,6.259186186605224e-07,-5.3247224955603025,5.3247224955603025,1.4690761322950365,0.39786887431567514,0.6609234850183264,0.11330886791124656,70.0,20.0,1.148055399665902,3.864540223663277,17.372932080846176,12.788673860877287,337.6960904255063,1077.5899569840649,0.8927695566832334,0.8317548701252204
119,5,61440,2334.877786200028,26.31401110719054,4086.036125850049,6.258958020845425e-07,-5.3247224955603025,5.3247224955603025,1.4690761322950365,0.39786887431567514,0.6609234850183264,0.11330886791124656,70.0,20.0,1.148055399665902,3.864540223663277,17.372932080846176,12.788673860877287,337.6960904255063,1077.5899569840649,0.8927695566832334,0.8317548701252204
120,5,61952,2350.259976600064,26.359637068585528,4059.5399595819285,4.418768738284834e-07,-5.3247224955603025,5.3247224955603025,1.4690761322950365,0.39786887431567514,0.6609234850183264,0.11330886791124656,70.0,20.0,1.148055399665902,3.864540223663277,17.372932080846176,12.788673860877287,337.6960904255063,1077.5899569840649,0.8927695566832334,0.8317548701252204
121,0,62464,2404.6162678999826,25.976701910343277,4099.673637075381,6.258230218856772e-07,-5.318568366052819,5.318568366052819,1.4818504530638372,0.3992155788138324,0.7060671642847336,0.14987174511062423,65.0,18.0,1.1100871651363082,2.597209016804837,17.701770635663433,9.89386784574503,329.033112915389,1328.8945706094823,0.9559095553132388,0.939042288449332
122,0,62976,2420.6443105998915,26.016213833742924,4073.7672544242077,6.258118073521243e-07,-5.318568366052819,5.318568366052819,1.4818504530638372,0.3992155788138324,0.7060671642847336,0.14987174511062423,65.0,18.0,1.1100871651363082,2.597209016804837,17.701770635663433,9.89386784574503,329.033112915389,1328.8945706094823,0.9559095553132388,0.939042288449332
123,0,63488,2438.8823639000766,26.031595840676292,4051.691669059805,4.417444372822684e-07,-5.318568366052819,5.318568366052819,1.4818504530638372,0.3992155788138324,0.7060671642847336,0.14987174511062423,65.0,18.0,1.1100871651363082,2.597209016804837,17.701770635663433,9.89386784574503,329.033112915389,1328.8945706094823,0.9559095553132388,0.939042288449332
124,0,64000,2458.353358600056,26.033686238029553,4031.6995081040914,4.416926180124158e-07,-5.318568366052819,5.318568366052819,1.4818504530638372,0.3992155788138324,0.7060671642847336,0.14987174511062423,65.0,18.0,1.1100871651363082,2.597209016804837,17.701770635663433,9.89386784574503,329.033112915389,1328.8945706094823,0.9559095553132388,0.939042288449332
125,0,64512,2476.081152400002,26.054073364061665,4008.893294361908,1.7228131335461924e-05,-5.318568366052819,5.318568366052819,1.4818504530638372,0.3992155788138324,0.7060671642847336,0.14987174511062423,65.0,18.0,1.1100871651363082,2.597209016804837,17.701770635663433,9.89386784574503,329.033112915389,1328.8945706094823,0.9559095553132388,0.939042288449332
126,0,65024,2495.893349699909,26.05239523067686,3989.4988188116654,1.8351746725416836e-05,-5.318568366052819,5.318568366052819,1.4818504530638372,0.3992155788138324,0.7060671642847336,0.14987174511062423,65.0,18.0,1.1100871651363082,2.597209016804837,17.701770635663433,9.89386784574503,329.033112915389,1328.8945706094823,0.9559095553132388,0.939042288449332
127,0,65536,2518.6333508000243,26.020460651481088,3974.7182567312884,2.0275497231259806e-05,-5.318568366052819,5.318568366052819,1.4818504530638372,0.3992155788138324,0.7060671642847336,0.14987174511062423,65.0,18.0,1.1100871651363082,2.597209016804837,17.701770635663433,9.89386784574503,329.033112915389,1328.8945706094823,0.9559095553132388,0.939042288449332
128,0,66048,2529.2753171001095,26.113408672222377,3940.96386617924,2.1757579639595902e-05,-5.318568366052819,5.318568366052819,1.4818504530638372,0.3992155788138324,0.7060671642847336,0.14987174511062423,65.0,18.0,1.1100871651363082,2.597209016804837,17.701770635663433,9.89386784574503,329.033112915389,1328.8945706094823,0.9559095553132388,0.939042288449332
129,0,66560,2533.8172772999387,26.268666093763088,3898.1804266152903,2.2716486176023587e-05,-5.32413035332886,5.32413035332886,1.4413593810709218,0.39788116204344737,0.776734643203483,0.14327721913757932,76.0,20.0,1.5763955230272972,3.0917229925498297,18.216716154939625,11.11481011861932,357.77163343542725,1289.0666139240893,0.9129214202885658,0.8043372385530264
130,0,67072,2538.7792187999003,26.418996777398167,3856.6188132914513,2.351459355692889e-05,-5.410509556616381,5.410509556616381,1.5025768338971752,0.3876957384401354,0.7721490940661184,0.1869710642377479,72.0,20.0,1.6432884818856517,4.2588936464034495,20.43630914037298,10.782701433478126,358.964780653301,2875.225019700387,0.9443781845306207,0.8562243289245697
131,1,67584,2611.3427097999956,25.880938471372186,3917.0140646999935,1.1114449692363202e-05,-5.3670187200860475,5.3670187200860475,1.4434903194158573,0.3976077051098583,0.8081516394851809,0.2563319172334537,76.0,18.0,1.5937101923213994,3.882548428927484,19.1494514280011,9.757639808291497,373.4057104085259,1800.7610083294426,0.8835706603381439,0.8117855767834571
132,1,68096,2634.3857209999114,25.84891022494359,3902.0600529096428,1.1541113689289814e-05,-5.3670187200860475,5.3670187200860475,1.4434903194158573,0.3976077051098583,0.8081516394851809,0.2563319172334537,76.0,18.0,1.5937101923213994,3.882548428927484,19.1494514280011,9.757639808291497,373.4057104085259,1800.7610083294426,0.8835706603381439,0.8117855767834571
133,1,68608,2658.132652600063,25.810600510433822,3888.0149246985998,1.2681425129447189e-05,-5.3670187200860475,5.3670187200860475,1.4434903194158573,0.3976077051098583,0.8081516394851809,0.2563319172334537,76.0,18.0,1.5937101923213994,3.882548428927484,19.1494514280011,9.757639808291497,373.4057104085259,1800.7610083294426,0.8835706603381439,0.8117855767834571
134,1,69120,2677.2637034999207,25.817404505070282,3867.158682833219,1.2855432486938773e-05,-5.3670187200860475,5.3670187200860475,1.4434903194158573,0.3976077051098583,0.8081516394851809,0.2563319172334537,76.0,18.0,1.5937101923213994,3.882548428927484,19.1494514280011,9.757639808291497,373.4057104085259,1800.7610083294426,0.8835706603381439,0.8117855767834571
135,1,69632,2701.334964199923,25.77688473396097,3853.3748754028315,1.3928922398062112e-05,-5.370352088754675,5.370352088754675,1.5128736464115056,0.3606674731331162,0.8585194881615315,0.19525416867703344,83.0,17.0,1.4126540057670838,3.539046551246013,17.060095906280008,8.418182810175152,397.8265961198241,2388.6237936980297,0.928016724464793,0.9510915963690254
136,1,70144,2717.5348652999382,25.811628360564974,3828.3520365174313,1.4412516597290245e-05,-5.370352088754675,5.370352088754675,1.5128736464115056,0.3606674731331162,0.8585194881615315,0.19525416867703344,83.0,17.0,1.4126540057670838,3.539046551246013,17.060095906280008,8.418182810175152,397.8265961198241,2388.6237936980297,0.928016724464793,0.9510915963690254
137,1,70656,2737.9109314999077,25.806537088952187,3809.2673829563932,1.58095732245648e-05,-5.370352088754675,5.370352088754675,1.5128736464115056,0.3606674731331162,0.8585194881615315,0.19525416867703344,83.0,17.0,1.4126540057670838,3.539046551246013,17.060095906280008,8.418182810175152,397.8265961198241,2388.6237936980297,0.928016724464793,0.9510915963690254
138,1,71168,2756.799121200107,25.815446418532918,3788.1196557497874,1.6658501967224814e-05,-5.370352088754675,5.370352088754675,1.5128736464115056,0.3606674731331162,0.8585194881615315,0.19525416867703344,83.0,17.0,1.4126540057670838,3.539046551246013,17.060095906280008,8.418182810175152,397.8265961198241,2388.6237936980297,0.928016724464793,0.9510915963690254
139,1,71680,2775.8275119001046,25.822930168645,3767.194480435856,1.7453856415875456e-05,-5.370352088754675,5.370352088754675,1.5128736464115056,0.3606674731331162,0.8585194881615315,0.19525416867703344,83.0,17.0,1.4126540057670838,3.539046551246013,17.060095906280008,8.418182810175152,397.8265961198241,2388.6237936980297,0.928016724464793,0.9510915963690254
140,1,72192,2796.390007799957,25.816141453314884,3748.3525636467507,1.860955564751211e-05,-5.370352088754675,5.370352088754675,1.5128736464115056,0.3606674731331162,0.8585194881615315,0.19525416867703344,83.0,17.0,1.4126540057670838,3.539046551246013,17.060095906280008,8.418182810175152,397.8265961198241,2388.6237936980297,0.928016724464793,0.9510915963690254
141,2,72704,2844.08868860011,25.563197199657534,3765.413193357892,1.1174692787007464e-05,-5.373810824428688,5.373810824428688,1.4327404494363383,0.38490194924813276,0.811399586591821,0.2893556396493568,86.0,17.0,1.5624569125320222,2.939876275969093,16.490672688731138,6.862840734450523,401.4304352081216,1764.4874689813398,0.8802993977063654,0.9755514922514716
142,2,73216,2855.0482252000365,25.644400453120255,3733.5246021846633,1.2269560027782976e-05,-5.373810824428688,5.373810824428688,1.4327404494363383,0.38490194924813276,0.811399586591821,0.2893556396493568,86.0,17.0,1.5624569125320222,2.939876275969093,16.490672688731138,6.862840734450523,401.4304352081216,1764.4874689813398,0.8802993977063654,0.9755514922514716
143,2,73728,2866.622614900116,25.71946499576784,3702.720877579316,1.3049390869733817e-05,-5.373810824428688,5.373810824428688,1.4327404494363383,0.38490194924813276,0.811399586591821,0.2893556396493568,86.0,17.0,1.5624569125320222,2.939876275969093,16.490672688731138,6.862840734450523,401.4304352081216,1764.4874689813398,0.8802993977063654,0.9755514922514716
144,2,74240,2878.3026415999047,25.792979142295366,3672.3171634205682,1.3810346627449854e-05,-5.373810824428688,5.373810824428688,1.4327404494363383,0.38490194924813276,0.811399586591821,0.2893556396493568,86.0,17.0,1.5624569125320222,2.939876275969093,16.490672688731138,6.862840734450523,401.4304352081216,1764.4874689813398,0.8802993977063654,0.9755514922514716
145,2,74752,2891.914694899926,25.84861860961178,3644.6048209697697,1.430442408832557e-05,-5.373810824428688,5.373810824428688,1.4327404494363383,0.38490194924813276,0.811399586591821,0.2893556396493568,86.0,17.0,1.5624569125320222,2.939876275969093,16.490672688731138,6.862840734450523,401.4304352081216,1764.4874689813398,0.8802993977063654,0.9755514922514716
146,2,75264,2903.918894900009,25.918079231545335,3615.0827058959294,1.501939456385463e-05,-5.373810824428688,5.373810824428688,1.4327404494363383,0.38490194924813276,0.811399586591821,0.2893556396493568,86.0,17.0,1.5624569125320222,2.939876275969093,16.490672688731138,6.862840734450523,401.4304352081216,1764.4874689813398,0.8802993977063654,0.9755514922514716
147,2,75776,2914.9818786999676,25.995358857529094,3584.639877860771,1.6170036695868494e-05,-5.373810824428688,5.373810824428688,1.4327404494363383,0.38490194924813276,0.811399586591821,0.2893556396493568,86.0,17.0,1.5624569125320222,2.939876275969093,16.490672688731138,6.862840734450523,401.4304352081216,1764.4874689813398,0.8802993977063654,0.9755514922514716
148,2,76288,2926.22460639989,26.07045263482235,3554.675528579732,1.6326630305096408e-05,-5.373810824428688,5.373810824428688,1.4327404494363383,0.38490194924813276,0.811399586591821,0.2893556396493568,86.0,17.0,1.5624569125320222,2.939876275969093,16.490672688731138,6.862840734450523,401.4304352081216,1764.4874689813398,0.8802993977063654,0.9755514922514716
149,2,76800,2940.1913562999107,26.120748853791987,3528.229627559893,1.8125941319147436e-05,-5.373810824428688,5.373810824428688,1.4327404494363383,0.38490194924813276,0.811399586591821,0.2893556396493568,86.0,17.0,1.5624569125320222,2.939876275969093,16.490672688731138,6.862840734450523,401.4304352081216,1764.4874689813398,0.8802993977063654,0.9755514922514716
150,2,77312,2952.2906122999266,26.18712388201226,3499.735229150244,1.870676095744463e-05,-5.373810824428688,5.373810824428688,1.4327404494363383,0.38490194924813276,0.811399586591821,0.2893556396493568,86.0,17.0,1.5624569125320222,2.939876275969093,16.490672688731138,6.862840734450523,401.4304352081216,1764.4874689813398,0.8802993977063654,0.9755514922514716
