generation,estimated_completed_candidates,elapsed_seconds,estimated_candidates_per_second,eta_seconds,convergence,best_objective,best_score,wing_span,wing_chord,tail_arm,nose_length,ducks_num,pucks_num,banner_length,batt_capacity,prop_diameter_in,prop_pitch_in,motor_kv,motor_max_power,cruise_throttle,mission3_cruise_throttle
1,512,4.45968189999985,114.8063945995828,86.96379704999708,0.0,-2.3505804714925866,2.3505804714925866,1.4363311885813042,0.24472547311335802,0.3948016227796779,0.27239112130266774,38.0,9.0,4.365550778340548,2.829827515874058,17.45744483604008,13.676828920077504,480.2585948114116,1081.4246341621229,0.5463871198176422,0.8672307529486716
2,768,5.01033439999992,153.28318205667316,63.46423573333232,0.0,-2.3505804714925866,2.3505804714925866,1.4363311885813042,0.24472547311335802,0.3948016227796779,0.27239112130266774,38.0,9.0,4.365550778340548,2.829827515874058,17.45744483604008,13.676828920077504,480.2585948114116,1081.4246341621229,0.5463871198176422,0.8672307529486716
3,1024,5.485068300000421,186.68865071377897,50.736881775003894,0.0,-2.552724438984806,2.552724438984806,1.491901093559109,0.2312693653683744,0.45445895097421435,0.23884044746640326,26.0,8.0,0.7425415682712337,2.9568907590582967,17.084092369540485,11.303138809819028,498.73405802673403,1592.1573761639409,0.5666698970242531,0.9297556726841558
4,1280,6.328164200000174,202.27035196083642,45.562782240001255,0.0,-3.02698889055269,3.02698889055269,1.4138513383148656,0.17531753371902886,0.45570493447531335,0.22682179537111774,28.0,8.0,4.3904024897248135,2.4383362701452778,16.476294075254845,10.128861792385578,352.42347673479185,1275.0131885426267,0.6529403600059004,0.730114890031596
5,1536,7.113284199999725,215.93401259014215,41.494157833331734,0.0,-3.02698889055269,3.02698889055269,1.4138513383148656,0.17531753371902886,0.45570493447531335,0.22682179537111774,28.0,8.0,4.3904024897248135,2.4383362701452778,16.476294075254845,10.128861792385578,352.42347673479185,1275.0131885426267,0.6529403600059004,0.730114890031596
6,1792,7.973599799999647,224.74165307369444,38.728913314284,0.0,-3.02698889055269,3.02698889055269,1.4138513383148656,0.17531753371902886,0.45570493447531335,0.22682179537111774,28.0,8.0,4.3904024897248135,2.4383362701452778,16.476294075254845,10.128861792385578,352.42347673479185,1275.0131885426267,0.6529403600059004,0.730114890031596
7,2048,8.863332900000387,231.0643211877905,36.561248212501596,0.0,-3.6366225775217416,3.6366225775217416,1.475489084492303,0.18214368673435644,0.4051327871600855,0.28072398574842533,33.0,6.0,0.7867455876358149,2.7536646343378868,11.221561980626607,8.41787073739725,393.0499559734591,1521.6535019251216,0.7595895309456553,0.6452575954608619
8,2304,9.647537099999681,238.81742833619953,34.3023541333322,0.0,-3.7877403146628215,3.7877403146628215,1.4858367213969315,0.3788927714733037,0.7272989588850217,0.20136112897846828,43.0,12.0,1.2498680626804353,3.269488290117638,16.439292331901623,8.747646054544617,453.77247387211145,1051.163026909399,0.7576178545598562,0.8732070298660499
9,2560,10.814398900000015,236.72143257079193,33.52463659000005,0.0,-5.052742616033755,5.052742616033755,1.521186909013192,0.37029638316482305,0.8979920589647186,0.23397726226598026,82.0,19.0,4.81199113053701,3.745069309022002,14.76762163452804,10.915566047510245,452.13567477022855,1161.0874351127425,0.8037684769830178,0.6610724035861717
10,2816,11.268389300000308,249.9026191791158,30.731970818182656,0.0,-5.052742616033755,5.052742616033755,1.521186909013192,0.37029638316482305,0.8979920589647186,0.23397726226598026,82.0,19.0,4.81199113053701,3.745069309022002,14.76762163452804,10.915566047510245,452.13567477022855,1161.0874351127425,0.8037684769830178,0.6610724035861717
11,3072,12.089353399999709,254.1078830568452,29.21593738333263,0.0,-5.052742616033755,5.052742616033755,1.521186909013192,0.37029638316482305,0.8979920589647186,0.23397726226598026,82.0,19.0,4.81199113053701,3.745069309022002,14.76762163452804,10.915566047510245,452.13567477022855,1161.0874351127425,0.8037684769830178,0.6610724035861717
12,3328,13.012345400000413,255.75712123349373,28.02659009230858,0.0,-5.052742616033755,5.052742616033755,1.521186909013192,0.37029638316482305,0.8979920589647186,0.23397726226598026,82.0,19.0,4.81199113053701,3.745069309022002,14.76762163452804,10.915566047510245,452.13567477022855,1161.0874351127425,0.8037684769830178,0.6610724035861717
13,3584,13.846138300000348,258.84473506955436,26.703266721429245,2.5819867342960282e-06,-5.052742616033755,5.052742616033755,1.521186909013192,0.37029638316482305,0.8979920589647186,0.23397726226598026,82.0,19.0,4.81199113053701,3.745069309022002,14.76762163452804,10.915566047510245,452.13567477022855,1161.0874351127425,0.8037684769830178,0.6610724035861717
14,3840,14.751131300000452,260.31901702345243,25.568627586667453,2.217628281550353e-06,-5.057151801323494,5.057151801323494,1.4364354013949752,0.3458337883936965,0.8351859593666611,0.27944557667426767,74.0,18.0,4.309184592065789,3.8666887877741205,13.64690664300177,9.815538439499646,447.66598510335405,1158.1073602405845,0.9512619956132142,0.6954896459573945
15,4096,15.433977499999855,265.38849107432213,24.115589843749774,1.9088007203178185e-06,-5.057151801323494,5.057151801323494,1.4364354013949752,0.3458337883936965,0.8351859593666611,0.27944557667426767,74.0,18.0,4.309184592065789,3.8666887877741205,13.64690664300177,9.815538439499646,447.66598510335405,1158.1073602405845,0.9512619956132142,0.6954896459573945
16,4352,16.07985430000008,270.64921850691013,22.7009707764707,1.2597861173251174e-06,-5.057151801323494,5.057151801323494,1.4364354013949752,0.3458337883936965,0.8351859593666611,0.27944557667426767,74.0,18.0,4.309184592065789,3.8666887877741205,13.64690664300177,9.815538439499646,447.66598510335405,1158.1073602405845,0.9512619956132142,0.6954896459573945
