rank,population_index,objective,score,finite,wing_span,wing_chord,tail_arm,nose_length,extra_shipping_containers,sensor_weight_kg,batt_capacity,prop_diameter_in,prop_pitch_in,motor_kv,motor_max_power,cruise_throttle,mission3_cruise_throttle
15,14,-1.5,1.5,True,1.2324137894086755,0.31755137098326613,0.5794602435204871,0.2216400356938759,2.0,19.58086677913828,1.742276050862269,21.71542206816388,10.804602536850126,448.63801818224414,1261.0338920918534,0.6270184188590915,0.9626682688778132
16,15,-1.5,1.5,True,1.3842725706228627,0.2785977755462787,0.6799898853951373,0.1419998204162975,1.0,18.70866760446484,1.7979393517972213,19.917952538177154,15.794951377300636,460.9186593604119,1613.648492593909,0.7794855862235672,0.784986496967351
17,16,-1.5,1.5,True,1.158724546325126,0.3367428298640962,0.6959014488876577,0.27107001940619085,3.0,19.081612552672123,1.848296136132845,24.093397368718012,16.30116872171806,479.35854313003716,1798.222555760366,0.6396982889749165,0.9169460895587944
18,17,-1.5,1.5,True,1.4743311638776508,0.30967930552616835,0.5833115753877168,0.21681050889484346,5.0,20.760983591055037,1.4854295313247754,21.732549632368762,14.357261492234382,457.5032761866241,2009.7930321809004,0.6496440645520846,0.834346003370086
19,18,-1.5,1.5,True,1.2663860820206496,0.3025648139839614,0.5375526727633086,0.14221552418832978,2.0,18.247453123484245,1.4350381433576556,22.794233008786907,12.838383659196573,446.44387005363535,1729.3407651618625,0.6572308764912543,0.885461906237224
20,19,-1.5,1.5,True,1.1710303702743594,0.35627072691924094,0.6076557966733839,0.10586002469344809,3.0,18.81800611512978,1.177996299429533,24.205789341599868,16.702348873290422,396.5026478409022,1741.965620335539,0.8016150522238437,0.7729827391631052
21,20,-1.5,1.5,True,1.0379071227930246,0.3395873433217964,0.5955575479492898,0.1102687252062697,3.0,18.48062127203488,1.367201098365396,20.024215005289,14.801286415598138,482.43420536217576,1927.6522419331218,0.8553079559151802,0.7854783395317521
22,21,-1.5,1.5,True,1.199038341088573,0.3312815104795529,0.4659669937507249,0.2144485475272834,1.0,20.75957299309768,1.4341520637385679,16.644835976576356,8.104296993968918,308.5158844973797,2056.799666098522,0.5736407497098597,0.5542698846792008
23,22,-1.5,1.5,True,1.3401090311964066,0.31998432226929485,0.6832316399848637,0.18360080625110176,3.0,18.37940281046883,1.4793225263725134,23.343307222475328,15.710229033952356,498.8481281903016,1817.6310809304553,0.7679446903573676,0.8760950750538433
24,23,-1.5,1.5,True,1.2586339837546185,0.32199748214185614,0.5140518453517409,0.23451065867582338,1.0,19.13358901453349,1.3791110337847805,23.509014484269617,12.409374890703713,429.04798845456116,2226.8921146336397,0.8497563743803338,0.8298807576440841
25,24,-1.5,1.5,True,1.308373951463175,0.3357025127795098,0.5919859316204896,0.25475255298756205,3.0,20.525161832554552,1.4894641969737932,19.535134215610242,15.622585600770716,439.94119114683656,2130.066747386346,0.9353756046481772,0.6069653673038045
26,25,-1.5,1.5,True,1.42453317501886,0.28313099169123657,0.5897275590821854,0.15401620333273283,0.0,19.635669269797578,1.5117082512787288,15.626265844452288,11.363558736873086,478.67512058502376,2052.5236115380994,0.9940831316824472,0.6602033405424763
27,26,-1.5,1.5,True,1.0769213441047663,0.3328275805558266,0.5757751436790873,0.10138400941738855,3.0,18.883691188529852,1.2121759864768253,23.083803474874493,16.758494369170812,427.58337434784295,1655.9148787161182,0.7587183495800978,0.7881028861582118
28,27,-1.5,1.5,True,1.146413228771423,0.3230010422686785,0.6327086247838835,0.14253952312463372,1.0,20.659420595597815,1.7970697138940406,19.196479624160826,14.638237407600576,447.8967793116624,1323.8919325807833,0.6534725305805641,0.8649400050498188
29,28,-1.5,1.5,True,1.20516094174837,0.3641809940730097,0.6921663374634388,0.11488629853328498,3.0,19.02308823693697,1.600829812566228,23.43621261611529,16.386212193657578,488.2462451912422,2091.7599940522223,0.8106184296510892,0.8543514926019586
30,29,-1.5,1.5,True,1.3779391846712543,0.3303208170443921,0.6841835422668772,0.19545163114636752,4.0,21.47868107128089,2.0480823094240717,15.398200263487432,12.035144501744565,430.22004596772626,1401.1243193530772,0.7179128012992695,0.8924849089285647
31,30,-1.5,1.5,True,1.4009995307939833,0.313964979846575,0.6234283770402026,0.14175614429519595,2.0,18.255363900621568,1.7448482317163436,23.813101709466213,16.03877920776418,471.64993500915034,1436.6010283084343,0.644921575194762,0.7916718531719302
32,31,-1.5,1.5,True,1.406988831739075,0.30456612038831066,0.806606725207355,0.27202957749870926,2.0,19.63022511911715,1.4007360826164508,21.23162668109899,12.833746370779291,429.8284734926556,2020.604392497032,0.8152020228716262,0.7319180277547355
33,32,-1.5,1.5,True,1.3307860088514512,0.2985387354761925,0.5561838466367319,0.14402180241344703,1.0,18.320333917997683,1.4706502435037276,22.577451818278547,16.277548964379328,466.76559168901775,1991.573757576413,0.932649340274598,0.6756761098308446
34,33,-1.5,1.5,True,1.1701116207942404,0.3168319786314293,0.5165226731355438,0.17425258583968267,1.0,18.376472667581425,1.8118931951077166,22.501774983388152,15.494864623006109,467.4705395883874,1613.480321938543,0.5351476901212033,0.930045794721845
35,34,-1.5,1.5,True,1.3382601848365234,0.3195180201492781,0.462752992065329,0.20893712495180186,1.0,18.225584014270805,1.7017590784212202,23.942637627863817,14.960507188786972,498.96456851173855,1758.1604300829974,0.5576818390573225,0.7048066469824226
36,35,-1.5,1.5,True,0.9307871312479057,0.3013156647646407,0.6011155075013035,0.15335918705656656,1.0,18.925174799414105,1.107791802840505,22.345806207047715,14.327533323041976,444.6731031368461,1187.7958813246014,0.856617025550894,0.807813267917213
37,36,-1.5,1.5,True,1.4186507969677296,0.3269409797417847,0.6364408702071607,0.11410143198940942,3.0,19.82444137553265,1.677001281511782,23.912996760608472,16.970314240567337,486.76364669692225,1572.8650772099604,0.7002336532490516,0.662449243726817
38,37,-1.5,1.5,True,1.3824738957955336,0.31422834241783404,0.7288308751294255,0.14370618710702626,1.0,19.128984818656377,1.1672113784205365,24.524057080734266,15.372559333743832,419.9521749554197,2158.683708667228,0.5957955148045091,0.7333967054670574
39,38,-1.5,1.5,True,1.2142464759825504,0.3071411397018274,0.7202970156998805,0.15289730846165683,2.0,18.335896639503652,1.6517173051817426,21.62920177925649,16.75227023497017,460.45221234811174,1935.4436407957435,0.7803798584397804,0.8270618363926712
40,39,-1.5,1.5,True,1.235486184573055,0.33248228992586937,0.6001288206384688,0.10265426045627936,1.0,18.2357061460914,1.4335293757296586,23.694652117377924,17.04799588210172,407.81035610196625,2131.799309021274,0.7964988715285979,0.8185580489862727
41,40,-1.5,1.5,True,1.2515651884140906,0.32234632931875673,0.8594228580746643,0.11466792639002982,4.0,19.44413267707685,1.0861285679557224,24.659094665617744,16.634758361479967,490.2668513227263,2239.1706773765072,0.794593904807502,0.800714059133948
42,41,-1.5,1.5,True,1.2069386632220702,0.32581615427644006,0.5661060509647995,0.13134019890737456,3.0,18.87762418073797,1.4449565975888348,22.870081354715122,15.950624431408716,486.0308302312186,1931.8655018776,0.6540251240956889,0.668940814896074
43,42,-1.5,1.5,True,1.1437075962038357,0.33393195174832735,0.6177702061598892,0.11069739840339955,2.0,18.564261183491645,1.8323719075768508,24.719140150248364,15.917010374459135,475.87843272594523,1895.7530757260038,0.8835558352384353,0.5196370692863953
44,43,-1.5,1.5,True,1.1947724016260306,0.3394734338507167,0.49969757190549163,0.12781762808476438,2.0,18.325351645507336,1.534635035886479,22.93302809133026,11.530159465516247,397.2588284546996,2484.2235041765043,0.7273308371424274,0.7968445459424077
45,44,-1.5,1.5,True,1.2355914382601298,0.32921002044523234,0.6270163992713451,0.1516988843236845,3.0,20.076558428289005,1.7683587001176209,23.725604897301455,14.596144790939746,415.71735559211515,1703.7237011262182,0.6411349702128647,0.5623262016549966
46,45,-1.5,1.5,True,1.3188654427244673,0.3242036897759252,0.5718700099984817,0.13801358706921052,2.0,18.58495803095369,1.3305407850909836,22.748942546473636,17.971957636986872,441.97064480324514,1463.9143779968083,0.7703028182905663,0.8514308577123881
47,46,-1.5,1.5,True,1.1900875721748516,0.37094155643385895,0.7403286096349209,0.13894024500858326,2.0,19.440091690756255,2.1686931263662386,24.327500384114828,10.151647458964618,477.59134232721476,2688.5954288012344,0.9169189041114783,0.9679495685172896
48,47,-1.5,1.5,True,1.1248014583203056,0.31178233140783884,0.5707076863940883,0.1917317418568469,2.0,18.23261759893424,1.1966910972488867,22.42892753257277,16.413838506615043,467.6664804850568,1689.8216764407498,0.5707898937494782,0.7670507023012078
49,48,-1.5,1.5,True,1.3813935672022821,0.3342750532433339,0.6998961573490956,0.13918145665564527,1.0,18.59813124359064,1.4329603024325492,23.031314640915628,16.760951072230604,477.38215039664334,1701.8342632056954,0.8761238132029714,0.7097399573587845
50,49,-1.5,1.5,True,1.1338464226594025,0.338707148679962,0.6017175891458079,0.13310013407972304,3.0,18.312923098052725,1.3625968663049226,22.218817777746416,16.22995638167786,462.9755534351042,1768.0428798785654,0.7949800950530872,0.7355029116643501
51,50,-1.5,1.5,True,0.9839233311581532,0.3075413063206741,0.6358101271279841,0.1971778105991608,1.0,20.495913836977643,1.5432783926106852,23.607699053129554,15.980798013024248,472.6134904610665,1335.9929073743178,0.7321451386524411,0.6125480590986317
52,51,-1.5,1.5,True,1.3226938042922953,0.2852386441323861,0.5486529119148962,0.12178740222569662,1.0,18.593554984863857,1.346360842649933,22.252852659560386,17.18787312570215,449.99613343482105,1653.2713021315362,0.7475636572591196,0.7327039578658096
53,52,-1.5,1.5,True,1.0710370405906007,0.34158371118391256,0.7255687759333869,0.23521735405024616,2.0,19.24232958249142,1.6241051069365808,22.826686743150827,16.988381743065535,462.2534631097886,1570.1743584765127,0.7756907407575742,0.7985641852306127
54,53,-1.5,1.5,True,1.514783885678123,0.32966724128210984,0.7209085756031074,0.14108694922898257,2.0,21.56313424150255,1.4956184008606206,24.960309949409165,12.906028320564445,395.9385368301059,1698.930296279826,0.6007206853950083,0.7448727263663482
55,54,-1.5,1.5,True,1.2606896442990512,0.3200325228174217,0.8253839201760772,0.12822978747441888,2.0,19.902645906266663,1.8674986444772355,21.870913151521815,11.354743216789858,446.3822927585686,1612.5110023335446,0.8616420518722143,0.8438823246835848
56,55,-1.5,1.5,True,1.3819144681299282,0.3425056474315683,0.6063022353650647,0.1092337716539805,2.0,18.916533365767382,1.6884961344854588,23.014772094868476,16.446673349023534,202.75508195307242,1633.7960084012245,0.5953958342536579,0.8872167604124124
57,56,-1.5,1.5,True,1.2595272547435827,0.34894663207482374,0.6041113697208054,0.13054934511180344,2.0,20.757924464429987,1.2157163613785664,22.294499532660325,12.695590861328979,472.17579341549833,1948.1314163423576,0.809055692840214,0.7902587069820215
58,57,-1.5,1.5,True,1.44979558860045,0.3028592408673253,0.47463033432632074,0.19409661303825607,4.0,19.238080423847062,1.286442561048994,23.686979658037718,13.349470131098787,453.55522442383267,1635.8937012748493,0.6299291221164987,0.8581418612908907
59,58,-1.5,1.5,True,1.3339708219728963,0.32093332449553325,0.6566571648010026,0.17552364784766053,3.0,19.214063556703483,1.7328354924060951,21.597279487819158,15.631665591499434,453.9502219780671,1334.0676364028805,0.8532385678232701,0.5666078080135433
60,59,-1.5,1.5,True,1.4635181324077706,0.35427147832288264,0.630459969676624,0.13823989718959134,3.0,18.970265838346585,1.6676082449267622,22.12120556647338,16.515605765698886,469.5530522117796,2186.71501463781,0.8773055768377194,0.9025997791127924
61,60,-1.5,1.5,True,1.2174021013602017,0.32019664207406606,0.614892583162305,0.22477464490002186,2.0,19.28976665647873,1.278722508638326,24.816602071969008,16.680294870600235,417.2800668763357,2004.4247429357965,0.7900874532280837,0.9195911350363833
62,61,-1.5,1.5,True,1.129547351707612,0.35099060143393707,0.6527512573742849,0.14985827218074782,2.0,19.31356828113142,1.437071108974422,22.80234272412019,15.520278752234255,399.97341420317196,1797.9496601637127,0.6025624083464273,0.8077220594104699
63,62,-1.5,1.5,True,1.2377447370446644,0.3306922490719192,0.6708338533517412,0.18202189569202926,3.0,19.467906975305013,1.2061888293092835,22.284212015605313,13.352072742283836,419.9140778429884,2189.6700216656036,0.9302478061212567,0.8467647714113059
64,63,-1.5,1.5,True,1.3419829749565673,0.3250561343860463,0.8178252322188097,0.1874259800255033,2.0,18.769362843530565,1.3288443318861027,21.523725602710183,16.787819266267014,432.2300179183138,1440.8118645356226,0.7548139007045396,0.7712173461513041
65,64,-1.5,1.5,True,1.2442356904970102,0.364135806877878,0.7778552281819432,0.09443048872940896,2.0,19.268256811492595,2.350762862570984,19.70599569405214,13.261824751000352,467.19786856789017,2287.5416073934857,0.7256233165821109,0.6733126642367852
66,65,-1.5,1.5,True,1.1761639046787153,0.3355567084708192,0.6729768546123682,0.12476967154414319,2.0,18.79703719145948,1.3687235374813622,23.367619419428635,16.34491030455982,434.4740602070837,1691.9801371965539,0.6013340492186554,0.93160617596254
67,66,-1.5,1.5,True,1.0465803966575105,0.35786521279039796,0.6547700043123519,0.24619785970584512,3.0,19.045240912275702,1.265001286364781,22.73688915261767,14.982192005179266,459.71512523063865,1834.6009280743713,0.671157178406692,0.7577709167818488
68,67,-1.5,1.5,True,1.3374509749004908,0.31347284650090596,0.717478734589221,0.13026495625790907,2.0,18.433156623695822,1.3511260491351567,21.70201848733227,15.455388644283527,454.4583909129448,1536.8672028875505,0.5771122882104947,0.6289339483805436
69,68,-1.5,1.5,True,1.2070598262230006,0.32489917951094405,0.6088516377786913,0.10635718231557506,2.0,20.52383628763213,1.8222245944399664,21.823552753330716,15.14594422538223,444.65232323902126,1638.4105723876364,0.7983021975452913,0.7474333617270468
70,69,-1.5,1.5,True,1.4051281815491015,0.29992634354283315,0.6946768812194942,0.15863075212478217,4.0,18.839273599228306,1.4141896424891103,23.445555507643135,16.6582170507155,492.1914968273012,1283.429346784485,0.7092954228644027,0.7417061227036125
71,70,-1.5,1.5,True,1.0869709830380583,0.3060122750360041,0.44076312373080273,0.11140392320620415,2.0,19.40011873267645,1.3247898882326778,23.115485556415088,13.181414124289674,452.320322943983,1098.9152076194346,0.7817296107463624,0.8117468355895661
72,71,-1.5,1.5,True,1.344025125209799,0.3325762305130879,0.6330397690164529,0.1379883720970654,2.0,18.35502260426561,1.5140294645205246,21.904106657638906,16.258964860359434,480.1621328088843,2095.0677262513777,0.6825381431036003,0.8490446663635756
73,72,-1.5,1.5,True,1.0801319688923399,0.3332669385274242,0.5054149389395453,0.12660016441966876,3.0,18.617203165636685,1.3896109302262376,22.00454627271503,15.290615899584065,436.81654690873484,1567.5377536197948,0.7098054762193265,0.7770513012860253
74,73,-1.5,1.5,True,1.1425547782126235,0.34813554608429015,0.7392708187192747,0.11947038431930632,4.0,19.576852333409597,1.3875980098950795,21.562810791545687,13.186691531846352,454.7913883807135,2130.9384039761026,0.8833915074837095,0.8178179381467494
75,74,-1.5,1.5,True,1.2300122916855758,0.2972561402809724,0.4667916068468624,0.18686301571327021,1.0,18.807106521699055,1.2917236152778453,21.016320197077583,15.456884225385053,493.51991986577735,1455.5871325549756,0.6916867031680476,0.7750577320699512
76,75,-1.5,1.5,True,1.2255665529565227,0.3268142977775511,0.8141966665800363,0.24484201522540083,1.0,19.029365917284586,1.2559467742551675,24.5908192989961,15.273078861169623,442.6824267008445,1283.3142102728239,0.8732053248604261,0.723505799746415
77,76,-1.5,1.5,True,1.263383385647374,0.28875068433526063,0.7518136067441319,0.12550339051213116,2.0,20.56463395748407,1.2806106238559367,23.860316733988565,13.862067368500346,449.55463807225715,1670.5287547156654,0.7015264471727556,0.8867722329709633
78,77,-1.5,1.5,True,1.3438088392833003,0.37930169166696986,0.46253071451257183,0.20331894191600233,4.0,18.984655213738765,3.386531771123902,22.606874836587444,9.389036202289065,381.5385304771705,1449.3816545964435,0.7266258808724271,0.6208884013586908
79,78,-1.5,1.5,True,1.435769853609154,0.32017511955910366,0.5670210778395386,0.14666851586449858,2.0,21.197690232926625,2.0415178442085455,20.970991304790658,12.241828600367889,471.2843066657205,1467.417133305686,0.5938652011582768,0.7472657536985456
80,79,-1.5,1.5,True,1.3248551854830677,0.2912320453983406,0.8581025160131212,0.14653312019967907,1.0,19.371829888405657,1.3239390183881388,20.957417958785875,16.101607812629698,401.7774896900344,2048.183002263584,0.7229459822030072,0.8770679007275944
81,80,-1.5,1.5,True,1.0791345053665524,0.3181578237746297,0.7283628087767091,0.17400037788908707,2.0,19.104409531430814,1.7935574831651522,23.43930319150852,14.650582920923275,467.72490188234025,1668.3182235057648,0.8925585380978223,0.6408504426592234
82,81,-1.5,1.5,True,1.2960513591021927,0.34197715805957696,0.6399553082470159,0.12672515619892066,4.0,19.270541689929278,1.8511402284507867,21.498007374713133,16.513150786304312,491.4587301702488,1924.5236790939584,0.8278984701391541,0.781205595304286
83,82,-1.5,1.5,True,1.2507059381436312,0.27664164062557683,0.7071991766640878,0.1374468913096359,2.0,18.49048969423017,1.447219600867347,19.238204280548807,14.169869685263539,483.0265301168958,1559.4509708354312,0.7384586025105194,0.8242305061546515
84,83,-1.5,1.5,True,1.4873245021371897,0.3131423543390889,0.7050610791248954,0.21931795318992348,3.0,18.62302705011068,1.5032206415734708,19.463139129883178,14.605779380153377,491.25637534131124,2013.6074218837218,0.7257277308593588,0.8821343444173928
85,84,-1.5,1.5,True,1.0294481894923906,0.3268700128588142,0.8054082986796322,0.10742707202538201,3.0,19.460831582070593,1.4234822542954813,22.879421240154237,17.025402413577332,445.33849007276257,2153.2522204112547,0.7298745858942718,0.8253921577086227
86,85,-1.5,1.5,True,1.1596852265572972,0.30635946426288707,0.5811275685551486,0.0812973452676576,3.0,18.47601624939311,1.166036618648658,23.02471255186756,16.86886540546054,496.2207881099198,1356.4902977975519,0.7424563487996984,0.6867394259532859
87,86,-1.5,1.5,True,0.9581357570654417,0.3196488057089092,0.7970971793329656,0.19654151060149389,2.0,19.21078745585325,1.5403771467844287,17.819368814282832,13.091759764727549,456.9661787939868,1968.8990059488594,0.7338401706235529,0.6585126230324646
88,87,-1.5,1.5,True,1.1257207436577665,0.33222401321515316,0.6273610518318394,0.14369748112432085,2.0,20.593579079842108,1.5858885976756634,21.238348468506366,12.960041137870794,444.20878348933314,1103.2307253108556,0.6243876819484371,0.7977264009641556
89,88,-1.5,1.5,True,1.4294898458278524,0.27488427911214625,0.6198944560031193,0.0972393197628822,3.0,18.254405630593624,1.1847730520065924,18.27910457783973,9.873318557494422,484.85668176687653,1879.5136554494682,0.8798428816381025,0.8152843375976666
90,89,-1.5,1.5,True,1.1289047177808131,0.30598757343117755,0.7366576762226253,0.22051440575004683,2.0,18.460845643788424,1.197288258356953,24.054988409887343,13.771652178404501,436.2405025220456,1364.9136792620411,0.7226244510002942,0.7247714292431211
91,90,-1.5,1.5,True,1.2787280171385602,0.3031981642210066,0.896648618881828,0.10534296560185455,1.0,18.41704542651907,1.2568006106497573,21.33280649385528,15.881502104451148,389.056661685538,1920.8152008414163,0.8721187499595495,0.8621564217509319
92,91,-1.5,1.5,True,1.241778738048593,0.340736364137884,0.5345712850943377,0.1267385786491227,2.0,18.362484694845662,1.4311926266439534,22.582699636659274,13.948851393418375,454.9869314140212,2343.283167689113,0.7107594400734966,0.826517612999869
93,92,-1.5,1.5,True,1.1757655839464642,0.30274785044583563,0.7139240144511461,0.19120186541701553,2.0,18.56758198931798,1.3890473388879143,21.555800652248166,16.40043120215389,474.99361215040597,1512.0240835206255,0.530045706358094,0.8777233601027568
94,93,-1.5,1.5,True,1.496206832124592,0.33513621845145514,0.7100697031053933,0.17966008725105598,3.0,18.597980219547427,1.96237452293696,22.128444029481336,13.588979505417754,473.68394067287215,1757.9577067590733,0.5770239917335515,0.6209994100638103
95,94,-1.5,1.5,True,1.4026596896779937,0.297273346247924,0.6945475722801365,0.21102751632075578,2.0,18.88359783823933,1.2925465339734108,24.694572008035756,16.53022444890273,431.2342319593356,2080.5794374677967,0.5272073849926305,0.8097896111243876
96,95,-1.5,1.5,True,1.0600252698876131,0.3103293196119039,0.5201393873202182,0.14974662378973028,2.0,18.64866726884851,1.3345584142787872,22.17667266395612,16.82379071978051,466.7160251989691,1604.230364464269,0.7106824862298835,0.6442262885511931
97,96,-1.5,1.5,True,1.4210680205599882,0.3575272467130429,0.4513170474056521,0.08331384025593429,2.0,19.13041995883744,1.714755884050692,24.7274026909908,16.05457638917465,400.48629317367073,1327.0584340099977,0.5277887330780502,0.6585182882718423
98,97,-1.5,1.5,True,1.2460297654465553,0.33597559737444915,0.47231636058841836,0.12490970444308078,2.0,20.513532079962722,1.6126798094719184,23.235174237468556,17.518315834569147,419.6116973876674,1338.7278691625947,0.8748605247865495,0.7297840358001889
99,98,-1.5,1.5,True,1.3132664472364015,0.2935735044938708,0.6741595439206767,0.17054139885482458,2.0,18.75961510454131,1.6630437512715033,22.223392591170573,15.235039482425671,486.59491371695054,1766.7138808088407,0.7186089204934137,0.8322733036469216
100,99,-1.5,1.5,True,1.1678851052106405,0.3579917680588766,0.7553092160256569,0.16593992043291678,3.0,18.909182867321896,1.6800980280819033,24.856145910108253,17.136674338265394,446.13813510947205,2171.5169495001514,0.6974640815849122,0.950584281687124
101,100,-1.5,1.5,True,1.146333905897371,0.34957178677292433,0.6508512353981131,0.1120150831493434,3.0,18.531912326895633,1.1367840333000856,22.892036905305392,14.887761915610575,448.5490142565426,1819.4503057954803,0.7890829954465735,0.7366360271859589
102,101,-1.5,1.5,True,1.1933347704588877,0.3110841298790944,0.5532772317451207,0.13008042121988225,3.0,18.418166838143367,1.2799394087392817,21.837855059346175,16.252946378678907,416.70107338473815,1544.8743505699126,0.6882639658620826,0.8370916951961686
103,102,-1.5,1.5,True,1.3260272105847484,0.3174286025699513,0.5233008119140488,0.15071225038049108,1.0,19.649395961274603,1.343785016722353,22.91300363833549,15.587327062512678,482.28566707967286,1164.2740260747169,0.7098005935961686,0.7178748925618743
104,103,-1.5,1.5,True,0.9803611190383601,0.32690234710934096,0.7783866541536204,0.16293385262736707,3.0,19.72526874161589,1.531218199559743,20.72195541482703,13.05820740907388,466.26602292743,1390.8446747167845,0.7507363835838683,0.7042635390610801
105,104,-1.5,1.5,True,1.2496015242041403,0.2891542667548688,0.6668573025923915,0.10631230230922638,4.0,20.018244288247203,1.048078883102615,22.089231737531087,14.30892798503767,441.9579962049967,1836.9989397453314,0.6672572424987107,0.7422822236277296
106,105,-1.5,1.5,True,1.145328589636064,0.371709385186014,0.6270186467937567,0.2977553764025479,3.0,20.316491244054774,1.854166230877362,22.438411818061795,8.976580311187458,468.6461557267913,1876.2832616434441,0.638601211802559,0.7105875503892801
107,106,-1.5,1.5,True,1.1201573419164277,0.32233383760741763,0.6387771462985166,0.1229166053758914,3.0,19.03687650177789,1.4195631931188937,23.122293598647623,14.194784607271432,454.7251886841989,2029.657641380723,0.7244610721655056,0.7924123955408537
108,107,-1.5,1.5,True,1.0412130752913822,0.33300669606025274,0.7787215127635265,0.13598555549557065,2.0,18.49291263826098,1.2674087756678,20.617724188234867,13.077597165073552,497.6928155997732,1690.8524791803684,0.751419246832592,0.8109764788866161
109,108,-1.5,1.5,True,1.1611482100291257,0.3570282224112372,0.5993100279171686,0.14104458218240012,3.0,19.299704712152884,1.5937852536841128,19.811348964771813,15.708185809194319,471.81055627961797,1914.8609607195851,0.9206665569546029,0.6060341442737788
110,109,-1.5,1.5,True,1.171832262633791,0.3112200871183274,0.722107579319701,0.08016475380167111,2.0,18.875801245777655,1.2966567461339427,23.8572383261123,17.84515104813879,492.5203824909157,1812.3989875935822,0.5578704736514912,0.8732076156442653
111,110,-1.5,1.5,True,1.3858762071728412,0.3352730206568939,0.6454239698596036,0.21570285382187648,3.0,19.810782607997517,1.4758958314230708,18.7031771928195,14.899314258006685,461.6389356055385,2430.7124089663694,0.7296543924924874,0.8045360769423642
112,111,-1.5,1.5,True,1.1884824258479596,0.27242833567997127,0.782305022112729,0.1703158937368518,2.0,18.996302569662515,1.0656431449798427,21.477723563772006,16.541318113678514,464.7680784827222,1997.1792551113494,0.8474445813776498,0.6737827198337801
