battery_cell_count,run_dir,score,ground_score,m1_score,m2_score,m3_score,nominal_voltage_v,battery_capacity_ah,nominal_energy_wh,usable_energy_wh,battery_internal_resistance_ohm,battery_mass_kg,motor_kv_rpm_per_v,motor_max_power_w,prop_diameter_in,prop_pitch_in,cruise_throttle,mission3_cruise_throttle,ducks_num,pucks_num,banner_length_m,wing_span_m,wing_chord_m,m1_mass_kg,m2_mass_kg,m3_mass_kg,m1_lap_time_s,m2_lap_time_s,m3_lap_time_s,nfev,nit,success
8,data_dump\prop\battery_cell_joint_40gen\comparison_20260903_181811\joint\run_20260903_181811,5.381049561693821,0.048828125,1.0,2.0,2.332221436693821,29.6,2.338073026394681,69.20696158128257,58.825917344090186,0.044481074297481826,0.5362501915968715,352.6397288813894,1509.257734580368,18.72709803317923,9.459879193296121,0.8186803427815266,0.7344425965650598,89,20,1.4858611240718858,1.4411815223672657,0.36119483226869864,3.845753462184344,8.847753462184325,4.0812302555806586,25.822139725588286,31.15495660706712,33.1063291307965,5073,40,False
