rank,population_index,optimization_objective,optimization_score,official_score,finite,wing_span,wing_chord,tail_arm,nose_length,extra_shipping_containers,sensor_length_m,sensor_weight_kg,mission3_sensor_weight_kg,batt_capacity,prop_diameter_in,prop_pitch_in,motor_kv,motor_max_power,cruise_throttle,mission3_cruise_throttle,battery_cell_count
2260,1762,16.849373795931662,-16.849373795931662,-16.849373795931662,True,1.286539604671726,0.3948902723987755,0.579322231839403,0.09518417897740326,0.0,0.2711162097622859,4.585171801955219,1.6988985693640863,3.462684244576786,20.136747955435506,9.679801226190794,379.1289569958177,2174.7123164887084,0.9092522887622615,0.8208457523643526,6
2261,133,16.851141551052198,-16.851141551052198,-16.851141551052198,True,1.4768763185427431,0.3583518581227762,0.5114674891862279,0.27815195105168256,0.0,0.23901086803707797,4.705894964722011,3.8217764477426748,2.736988899536183,11.054570446911505,6.9339614539676155,474.0566243158814,1440.0373268137932,0.7488710828860872,0.6848932520330504,8
2262,2770,16.859218543001298,-16.859218543001298,-16.859218543001298,True,1.6733044480932662,0.18700264872541716,0.3937840202246341,0.18839207416526005,0.0,0.20719230856666104,4.692921833109302,3.16344832329591,3.143268349088616,15.752795238915546,9.291936176083846,536.8227478203339,2912.8036559844345,0.689885592722834,0.5677262451070072,6
2263,1986,16.859556227997455,-16.859556227997455,-16.859556227997455,True,1.3981877535926053,0.2581325151725697,0.578516018931192,0.22051000201349827,0.0,0.1276576939378301,4.4764746184623005,1.087568669047167,2.3988578277709993,13.889226630990354,9.842371487727256,470.9124861983706,2043.1353614907134,0.8269323134406685,0.5180616362137649,6
2264,2425,16.861875452190134,-16.861875452190134,-16.861875452190134,True,1.7501099616931532,0.306349112559243,0.7258340010854674,0.2941193699189361,0.0,0.3917979893257715,4.288139776452906,2.9542238650084087,2.900473716167935,16.231286099640993,9.331506678579544,331.83298314106725,2515.7141121565523,0.8675243705708331,0.6828025267218942,8
2265,1822,16.845903296381515,-16.845903296381515,-16.86259097165678,True,1.758872811976672,0.2794663787246957,0.6660511595400824,0.10913782976137781,1.0,0.16471566302699972,5.443275150992398,4.1060083425282725,4.1460523783186565,16.09826647902653,6.93149708029921,545.6492779797735,1965.498151875009,0.7989228406200931,0.8462760913965703,6
2266,1031,16.865906550478016,-16.865906550478016,-16.865906550478016,True,1.2940739216794517,0.38115865321502695,0.3912025717495373,0.14937302649202996,0.0,0.43483982957259304,4.205303204666795,0.49259672323270465,3.827540650338171,16.822168336095615,12.109520213842295,387.4904475108475,1462.3271074681172,0.9428060943344134,0.5879419541415178,6
2267,2215,16.867415309898938,-16.867415309898938,-16.867415309898938,True,1.471385283328254,0.3529949838384008,0.6707539083749974,0.2485084584126954,0.0,0.48811147366712593,4.42873999823214,3.308607248534556,4.095578128737378,16.281910948206047,10.50965321015566,352.84543823574893,1426.21841557896,0.9301496763775421,0.8550713668520527,6
2268,273,16.874293366535728,-16.874293366535728,-16.874293366535728,True,1.7958881088965035,0.24154754732797834,0.5839974606699158,0.25757158434457056,0.0,0.45483480271762466,4.248742403305289,1.4738108038533095,2.987916563948826,13.526298736103996,7.198800675747591,385.1569682184204,1645.2117097800171,0.9651200984138226,0.8157417310236743,8
2269,2589,16.875140687143958,-16.875140687143958,-16.875140687143958,True,1.8048919691536573,0.22754907760769127,0.5329140951856971,0.19383445555344223,0.0,0.39994964405465866,4.37604375613121,3.924473809514809,3.378378378378378,22.397207003086805,15.186423710299486,200.37773926742375,2159.608643501997,0.8534713676199317,0.5015064580366015,8
2270,1765,16.882784816747655,-16.882784816747655,-16.882784816747655,True,1.4798650318561504,0.3235279004713547,0.3466274586590383,0.10506142596647888,0.0,0.30662533364613803,4.410144200321529,0.6982692289620669,4.345731273567312,19.07271122141765,12.268834373321159,355.97551978166297,2497.5886495681443,0.7550999059809884,0.6678765419671966,6
2271,1256,16.877927447699896,-16.877927447699896,-16.884865998365523,True,1.515220104820424,0.24643753604373297,0.6633213985191353,0.2038889613050086,0.0,0.4552037644489317,8.799994433711918,0.9826630524277604,3.7501010648930624,17.77589138876281,10.560519878492467,381.3246345329433,1550.8333789931412,0.8352127588194247,0.8125421325423282,6
2272,132,16.884907013757733,-16.884907013757733,-16.884907013757733,True,1.5693957212002525,0.34589994283126857,0.8294549344049018,0.19201653024141208,0.0,0.20220520919279417,4.247985468236516,3.334807552057942,3.389399045865549,14.735833498402823,7.292824181737513,581.8063792614498,1391.0139953811045,0.754329392503015,0.5695392274584659,6
2273,314,16.88757424409404,-16.88757424409404,-16.88757424409404,True,1.448545426813834,0.38947679953593406,0.7108626848709105,0.11149031988645157,0.0,0.284723082919318,4.277183484562207,1.4477802419516745,3.237037400652218,15.63831910330849,8.365658539091715,395.44054263740185,2864.1504559488276,0.9997988360491842,0.6910069398706776,6
2274,397,16.895506472437017,-16.895506472437017,-16.895506472437017,True,1.7976946145387058,0.39295997680510253,0.750034138475304,0.14479332250799934,0.0,0.2151374908643701,4.160798681536088,0.27682207865282926,3.535337387018285,14.899938684818228,7.926113305172022,642.2203957924667,2516.776192933321,0.6331058777273743,0.5782277070554086,6
2275,88,16.89586936230461,-16.89586936230461,-16.89586936230461,True,1.4556153779009786,0.30584879853675767,0.781934409351405,0.23097177915583247,0.0,0.4204496900386165,3.945745785931276,2.65308200663212,2.471071140776942,17.0222165099624,8.738427117828516,370.068952433368,2492.6956162954884,0.9344647315410632,0.6907593153455736,8
2276,2318,16.901201090601532,-16.901201090601532,-16.901201090601532,True,1.754200030344971,0.39461284717619083,0.46574221901767643,0.20688650831923502,0.0,0.21796717054577364,3.934111028784632,2.474156832888635,3.3743933668101587,24.173726949973144,14.309376402568786,275.9230982977897,1998.6434151044843,0.6869988710426319,0.6020004724154291,8
2277,192,16.908567799418687,-16.908567799418687,-16.908567799418687,True,1.662827625849258,0.38796892087606283,0.5804664478035114,0.15950525264975077,0.0,0.13573501030608126,3.9746817632379905,1.1372621224442234,2.890784462748143,12.224736358798568,7.654458858664823,569.9738766126662,1392.5377424648627,0.612281097899478,0.524639436771481,8
2278,1249,16.90882923583265,-16.90882923583265,-16.90882923583265,True,1.6467248588950312,0.3509171690163172,0.6516957768952029,0.22102674423530433,0.0,0.22522769211814192,4.034534726602842,2.576760480315764,4.228688371486886,13.810016924589071,8.32372293903885,450.80292320667996,1359.9765336166402,0.9105377129410426,0.7743421000572128,6
