generation,island,estimated_completed_candidates,elapsed_seconds,estimated_candidates_per_second,eta_seconds,convergence,best_objective,best_score,wing_span,wing_chord,tail_arm,nose_length,extra_shipping_containers,sensor_length_m,sensor_weight_kg,mission3_sensor_weight_kg,batt_capacity,prop_diameter_in,prop_pitch_in,motor_kv,motor_max_power,cruise_throttle,mission3_cruise_throttle,battery_cell_count
1,0,1024,39.95962199999485,25.625868032488693,5554.387457999284,0.0,12.674304595704616,-12.674304595704616,1.535202672014758,0.38577244352549317,0.8315992824733258,0.20255385268479584,0.0,0.07425974031612273,0.5423954397461159,0.3522636049128334,1.562219592742622,17.492425302043557,11.155399655477751,556.1401096172631,2529.8110600560904,0.6232535364106297,0.9188303588889539,8.0
2,0,1536,49.808502400061116,30.83810847519309,4598.985054938977,0.0,10.151318297758152,-10.151318297758152,1.6760683265704661,0.35741087110521685,0.7545912895877311,0.15371816992759704,0.0,0.3981062861734582,2.6828383555028292,0.2658309584306018,1.2612782000909675,13.03032296244055,7.734835122594085,571.2056948970669,2573.4076220542192,0.6149633775345351,0.5870846656581681,8.0
3,0,2048,57.68274499999825,35.50455166445463,3980.109404999879,0.0,-4.817148901339286,4.817148901339286,1.3659819735761662,0.3985360010837468,0.7824833567911174,0.15286163326420976,0.0,0.11112550296522675,1.4027886826211766,0.4027216155944089,3.293863819912076,12.672950521869055,6.93482829840763,598.1228294041061,1370.03112770617,0.6987291346304119,0.5977085760916259,8.0
4,0,2560,62.96420930000022,40.65801871349778,3463.031511500012,0.0,-4.817148901339286,4.817148901339286,1.3659819735761662,0.3985360010837468,0.7824833567911174,0.15286163326420976,0.0,0.11112550296522675,1.4027886826211766,0.4027216155944089,3.293863819912076,12.672950521869055,6.93482829840763,598.1228294041061,1370.03112770617,0.6987291346304119,0.5977085760916259,8.0
5,0,3072,67.93450980004855,45.220021591998076,3102.3426142022167,0.0,-4.817148901339286,4.817148901339286,1.3659819735761662,0.3985360010837468,0.7824833567911174,0.15286163326420976,0.0,0.11112550296522675,1.4027886826211766,0.4027216155944089,3.293863819912076,12.672950521869055,6.93482829840763,598.1228294041061,1370.03112770617,0.6987291346304119,0.5977085760916259,8.0
6,0,3584,74.27403530001175,48.25374015998069,2896.687376700458,0.0,-4.817148901339286,4.817148901339286,1.3659819735761662,0.3985360010837468,0.7824833567911174,0.15286163326420976,0.0,0.11112550296522675,1.4027886826211766,0.4027216155944089,3.293863819912076,12.672950521869055,6.93482829840763,598.1228294041061,1370.03112770617,0.6987291346304119,0.5977085760916259,8.0
7,0,4096,82.43000629998278,49.69064281147405,2802.6202141994145,0.0,-4.817148901339286,4.817148901339286,1.3659819735761662,0.3985360010837468,0.7824833567911174,0.15286163326420976,0.0,0.11112550296522675,1.4027886826211766,0.4027216155944089,3.293863819912076,12.672950521869055,6.93482829840763,598.1228294041061,1370.03112770617,0.6987291346304119,0.5977085760916259,8.0
8,0,4608,90.02571389998775,51.18537582627964,2710.7742740996314,0.0,-4.817148901339286,4.817148901339286,1.3659819735761662,0.3985360010837468,0.7824833567911174,0.15286163326420976,0.0,0.11112550296522675,1.4027886826211766,0.4027216155944089,3.293863819912076,12.672950521869055,6.93482829840763,598.1228294041061,1370.03112770617,0.6987291346304119,0.5977085760916259,8.0
9,0,5120,95.79104819998611,53.44967088480761,2586.358301399625,0.0,-4.817148901339286,4.817148901339286,1.3659819735761662,0.3985360010837468,0.7824833567911174,0.15286163326420976,0.0,0.11112550296522675,1.4027886826211766,0.4027216155944089,3.293863819912076,12.672950521869055,6.93482829840763,598.1228294041061,1370.03112770617,0.6987291346304119,0.5977085760916259,8.0
10,0,5632,102.56429200002458,54.91189857771017,2508.1631407278737,0.0,-4.817148901339286,4.817148901339286,1.3659819735761662,0.3985360010837468,0.7824833567911174,0.15286163326420976,0.0,0.11112550296522675,1.4027886826211766,0.4027216155944089,3.293863819912076,12.672950521869055,6.93482829840763,598.1228294041061,1370.03112770617,0.6987291346304119,0.5977085760916259,8.0
11,1,6144,149.53450670000166,41.08750639293032,3339.6039829667034,0.0,-5.054357483729549,5.054357483729549,1.3067577376622705,0.33642376706004146,0.37246361207216977,0.2510811790451407,0.0,0.06280809752512723,2.2484597597672025,1.963036423654307,4.0657564997673035,13.925956194289029,7.488478908269888,562.8279589116573,2991.4271365851164,0.8852771311067045,0.8606067439541221,6.0
12,1,6656,160.18419689999428,41.55216387641194,3289.9369670998826,0.0,-5.054357483729549,5.054357483729549,1.3067577376622705,0.33642376706004146,0.37246361207216977,0.2510811790451407,0.0,0.06280809752512723,2.2484597597672025,1.963036423654307,4.0657564997673035,13.925956194289029,7.488478908269888,562.8279589116573,2991.4271365851164,0.8852771311067045,0.8606067439541221,6.0
13,1,7168,168.13741460000165,42.63179624269023,3194.6108774000318,0.0,-5.054357483729549,5.054357483729549,1.3067577376622705,0.33642376706004146,0.37246361207216977,0.2510811790451407,0.0,0.06280809752512723,2.2484597597672025,1.963036423654307,4.0657564997673035,13.925956194289029,7.488478908269888,562.8279589116573,2991.4271365851164,0.8852771311067045,0.8606067439541221,6.0
14,1,7680,174.96597989997827,43.89424735248749,3091.065644899616,0.0,-5.054357483729549,5.054357483729549,1.3067577376622705,0.33642376706004146,0.37246361207216977,0.2510811790451407,0.0,0.06280809752512723,2.2484597597672025,1.963036423654307,4.0657564997673035,13.925956194289029,7.488478908269888,562.8279589116573,2991.4271365851164,0.8852771311067045,0.8606067439541221,6.0
15,1,8192,182.60783130000345,44.86116472486602,3013.029216450057,0.0,-5.054357483729549,5.054357483729549,1.3067577376622705,0.33642376706004146,0.37246361207216977,0.2510811790451407,0.0,0.06280809752512723,2.2484597597672025,1.963036423654307,4.0657564997673035,13.925956194289029,7.488478908269888,562.8279589116573,2991.4271365851164,0.8852771311067045,0.8606067439541221,6.0
16,1,8704,190.59948800003622,45.66643956566319,2948.6861967064424,0.0,-5.054357483729549,5.054357483729549,1.3067577376622705,0.33642376706004146,0.37246361207216977,0.2510811790451407,0.0,0.06280809752512723,2.2484597597672025,1.963036423654307,4.0657564997673035,13.925956194289029,7.488478908269888,562.8279589116573,2991.4271365851164,0.8852771311067045,0.8606067439541221,6.0
17,1,9216,203.30757299996912,45.33033307126931,2959.2546736662175,0.0,-5.054357483729549,5.054357483729549,1.3067577376622705,0.33642376706004146,0.37246361207216977,0.2510811790451407,0.0,0.06280809752512723,2.2484597597672025,1.963036423654307,4.0657564997673035,13.925956194289029,7.488478908269888,562.8279589116573,2991.4271365851164,0.8852771311067045,0.8606067439541221,6.0
18,1,9728,212.97971990006045,45.67571036606119,2925.668783890304,0.0,-5.054357483729549,5.054357483729549,1.3067577376622705,0.33642376706004146,0.37246361207216977,0.2510811790451407,0.0,0.06280809752512723,2.2484597597672025,1.963036423654307,4.0657564997673035,13.925956194289029,7.488478908269888,562.8279589116573,2991.4271365851164,0.8852771311067045,0.8606067439541221,6.0
19,1,10240,223.08986429998185,45.90078546208893,2900.168235899764,0.0,-5.309649288718349,5.309649288718349,1.4850285708425124,0.2300029654202906,0.5882681802031761,0.24731135585663977,0.0,0.12394885893255977,4.159300998235374,1.8994802952322765,3.55907574822064,11.998498137812746,8.497066281793721,523.756311365036,1584.2350409077626,0.9705588529698579,0.8535841540034614,6.0
20,1,10752,232.07934349996503,46.32898317381538,2862.3119031662354,0.0,-5.309649288718349,5.309649288718349,1.4850285708425124,0.2300029654202906,0.5882681802031761,0.24731135585663977,0.0,0.12394885893255977,4.159300998235374,1.8994802952322765,3.55907574822064,11.998498137812746,8.497066281793721,523.756311365036,1584.2350409077626,0.9705588529698579,0.8535841540034614,6.0
21,2,11264,276.0132719000103,40.80963180669277,3236.8829159183024,0.0,-4.779796447603849,4.779796447603849,1.4859465929754079,0.262258312702179,0.6502980178222061,0.13930239332839844,0.0,0.03432379354331644,1.2287534828423858,0.21367609373247554,4.377131211571395,17.14940633624792,13.282564476801543,360.92594685032964,2959.729263558984,0.9706348278559744,0.697494603227824,6.0
22,2,11776,284.3593776000198,41.41238491724417,3177.4069584002214,0.0,-5.14014864274722,5.14014864274722,1.7918882541645318,0.20386918073461432,0.5610395145891047,0.17692734582389114,0.0,0.19165175214436037,3.4503212043778175,0.9218519511980876,4.295719507812857,21.948392273665398,16.10791008937439,291.9538308261558,1788.1238331108323,0.8968027908880756,0.7814297839067876,6.0
23,2,12288,303.0948214000091,40.54176822698968,3233.0114282667632,0.0,-5.14014864274722,5.14014864274722,1.7918882541645318,0.20386918073461432,0.5610395145891047,0.17692734582389114,0.0,0.19165175214436037,3.4503212043778175,0.9218519511980876,4.295719507812857,21.948392273665398,16.10791008937439,291.9538308261558,1788.1238331108323,0.8968027908880756,0.7814297839067876,6.0
24,2,12800,316.479340699967,40.444978088269046,3228.0892751396636,0.0,-5.14014864274722,5.14014864274722,1.7918882541645318,0.20386918073461432,0.5610395145891047,0.17692734582389114,0.0,0.19165175214436037,3.4503212043778175,0.9218519511980876,4.295719507812857,21.948392273665398,16.10791008937439,291.9538308261558,1788.1238331108323,0.8968027908880756,0.7814297839067876,6.0
25,2,13312,332.1423063999973,40.07920624230394,3244.7748394461278,0.0,-5.14014864274722,5.14014864274722,1.7918882541645318,0.20386918073461432,0.5610395145891047,0.17692734582389114,0.0,0.19165175214436037,3.4503212043778175,0.9218519511980876,4.295719507812857,21.948392273665398,16.10791008937439,291.9538308261558,1788.1238331108323,0.8968027908880756,0.7814297839067876,6.0
26,2,13824,345.7008276999695,39.98833353097355,3239.344792892307,0.0,-5.14014864274722,5.14014864274722,1.7918882541645318,0.20386918073461432,0.5610395145891047,0.17692734582389114,0.0,0.19165175214436037,3.4503212043778175,0.9218519511980876,4.295719507812857,21.948392273665398,16.10791008937439,291.9538308261558,1788.1238331108323,0.8968027908880756,0.7814297839067876,6.0
27,2,14336,360.6833777000429,39.74677206201148,3246.150399300386,0.0,-5.14014864274722,5.14014864274722,1.7918882541645318,0.20386918073461432,0.5610395145891047,0.17692734582389114,0.0,0.19165175214436037,3.4503212043778175,0.9218519511980876,4.295719507812857,21.948392273665398,16.10791008937439,291.9538308261558,1788.1238331108323,0.8968027908880756,0.7814297839067876,6.0
28,2,14848,382.11998890002724,38.85690471922585,3307.314386686443,0.0,-5.14014864274722,5.14014864274722,1.7918882541645318,0.20386918073461432,0.5610395145891047,0.17692734582389114,0.0,0.19165175214436037,3.4503212043778175,0.9218519511980876,4.295719507812857,21.948392273665398,16.10791008937439,291.9538308261558,1788.1238331108323,0.8968027908880756,0.7814297839067876,6.0
29,2,15360,402.293286500033,38.18109949990115,3352.4440541669414,0.0,-5.14014864274722,5.14014864274722,1.7918882541645318,0.20386918073461432,0.5610395145891047,0.17692734582389114,0.0,0.19165175214436037,3.4503212043778175,0.9218519511980876,4.295719507812857,21.948392273665398,16.10791008937439,291.9538308261558,1788.1238331108323,0.8968027908880756,0.7814297839067876,6.0
30,2,15872,418.8649164000526,37.89288474291997,3364.4311026971964,0.0,-5.14014864274722,5.14014864274722,1.7918882541645318,0.20386918073461432,0.5610395145891047,0.17692734582389114,0.0,0.19165175214436037,3.4503212043778175,0.9218519511980876,4.295719507812857,21.948392273665398,16.10791008937439,291.9538308261558,1788.1238331108323,0.8968027908880756,0.7814297839067876,6.0
