rank,population_index,objective,score,finite,wing_span,wing_chord,tail_arm,nose_length,ducks_num,pucks_num,banner_length,batt_capacity,prop_diameter_in,prop_pitch_in,motor_kv,motor_max_power,cruise_throttle,mission3_cruise_throttle
1,0,-5.330508387225379,5.330508387225379,True,1.4782519694666014,0.39660492674091286,0.6760207109485222,0.2293888840213984,57.0,19.0,1.564331697972924,2.1219202351111557,14.089110311124125,7.670238891612655,431.0442075361393,1797.3683934898181,0.9668498936946914,0.8328615571943178
2,71,-5.319875031725221,5.319875031725221,True,1.5035657416818708,0.38322449097692,0.7797330086780103,0.13694490122424602,73.0,23.0,1.3667911002823652,3.468876466057266,14.33774686003914,8.645038418272012,409.5331231502092,1531.4339610792997,0.9145112637290553,0.9442556249049542
3,254,-5.312536243346129,5.312536243346129,True,1.4936085019253285,0.39935833916855357,0.8350329451709401,0.2121653776627308,66.0,19.0,1.2964140228998984,2.6196395215742387,13.817245361191649,8.2863132152743,408.6501362099492,1874.122844663012,0.9739710798847383,0.956106261191778
4,190,-5.309346762913934,5.309346762913934,True,1.4326270700557429,0.3941147991245425,0.7909884627333074,0.19876735275007515,69.0,21.0,1.2394255474089677,3.3685810520353257,15.99709201899049,8.638184496705987,405.78484288715714,1182.1898815143068,0.9354146349376316,0.9125836937339828
5,96,-5.29527664172112,5.29527664172112,True,1.5112091003479013,0.39590799535543253,0.738256136691273,0.28268931940054376,73.0,18.0,1.0970278703736676,3.1572977434296474,16.24383385270528,9.016436555026223,353.17964084013073,1889.0693034507897,0.9880077658861746,0.9958505133693469
6,43,-5.29041379647429,5.29041379647429,True,1.4552551041601,0.3728221181086424,0.8061678936937038,0.1626058143374829,65.0,17.0,1.3712920049064579,2.9188201223253403,14.312587999803315,7.508453545328672,435.6437646337242,2042.7855798035494,0.9708482193458137,0.8983149582619561
7,200,-5.286784217888192,5.286784217888192,True,1.5096392099055032,0.36954299595271395,0.8852173702538632,0.23623477356607545,76.0,23.0,1.2083040316981082,2.5091242414421413,11.994112281802298,8.36222641545887,419.21818042383575,1391.9257452184731,0.9176237791581296,0.9575490114091181
8,173,-5.273156434115711,5.273156434115711,True,1.5063047620542052,0.39005643290724457,0.7464312374598789,0.11954846871747805,67.0,22.0,0.985605208636422,2.540014768815625,13.001619325253472,9.18443852868219,430.7472075973702,1576.7253146058126,0.9653844174197777,0.8704092887549658
9,148,-5.260676994535575,5.260676994535575,True,1.423760491404331,0.33152830929749644,0.6935703448428292,0.28939330809880626,80.0,20.0,1.1551447098252003,3.0264319480038884,16.944770815116353,9.344108443935225,381.55426303425713,1502.8676871326563,0.9176743417900847,0.9139842372373089
10,4,-5.259742965373176,5.259742965373176,True,1.3896821686571477,0.36069575560738953,0.6030325412828005,0.1397006739402044,55.0,18.0,0.9562163407863316,3.04437670662612,13.267308052505625,9.591193567222973,452.94230887573076,1056.7413242218804,0.9817025109126329,0.901420595167854
11,224,-5.254585957812751,5.254585957812751,True,1.4178885924121354,0.3531298198302064,0.7783734330680785,0.22784610975050268,83.0,18.0,0.9236349292910644,3.230245519821397,14.324498555687349,8.520597136213144,437.0009662874959,1353.588508202617,0.9172477140962368,0.9624919265292504
12,7,-5.252882806445729,5.252882806445729,True,1.5190925447232264,0.39965491832159494,0.7110260904063903,0.2280855823898724,75.0,24.0,1.0362871611446725,3.1568559602515465,14.845237921455702,9.585142447928718,349.4600333347583,1648.6815534981242,0.9324810132374413,0.9138819144944833
13,216,-5.245271784044753,5.245271784044753,True,1.5175727532943877,0.36340935229099247,0.6647579735535822,0.16539126570428478,70.0,23.0,0.8716877652923909,2.2376927063365217,12.622838937606467,8.842643203674264,428.6956120084866,1411.8470000819455,0.9870375929607395,0.8390869134018997
14,20,-5.2441557808786925,5.2441557808786925,True,1.476034203917829,0.3703505193236762,0.8317952353529394,0.22483186356715942,98.0,30.0,1.0416246692727107,2.526746016718253,15.039847999822527,8.265138008022191,379.31143249173834,1543.3696340020945,0.9626562108463739,0.9241860071816095
15,50,-5.24049505727816,5.24049505727816,True,1.3263363564398862,0.39988663878006137,0.7975786457773897,0.12423131324793098,90.0,28.0,0.7853559462716475,2.956814891847384,14.783428644177858,9.623506717505894,419.1747830710648,1043.688254730494,0.9943310576631375,0.9536444755914267
16,239,-5.234856597823283,5.234856597823283,True,1.4118976574398845,0.36277265302541883,0.6427579504662948,0.14668681559830093,71.0,23.0,0.984659605516431,2.6192251650864495,15.523429077674336,9.942720370635712,411.4949182993155,1291.5244879823476,0.9031257666760566,0.7398580712127708
17,149,-5.2300250440494835,5.2300250440494835,True,1.439054076313223,0.3614054327785771,0.7644871773552059,0.11104349488614203,65.0,14.0,1.3152110482500747,1.767692941129186,15.152776341290705,8.544730861781073,411.81282568140074,1254.2637897733312,0.8843930514741603,0.6920666235884486
18,113,-5.230009181393392,5.230009181393392,True,1.4761037206986314,0.3863285017167906,0.7312598558430092,0.1891673842956643,74.0,12.0,1.5760043643928976,3.53923514086314,13.215771826854155,9.855210821584285,398.00627625527403,1710.0316375407288,0.9673888428876294,0.9369621399395511
19,168,-5.213085810169611,5.213085810169611,True,1.342407382255954,0.36952115400904906,0.8591515019581126,0.2345206699760254,68.0,20.0,0.8294521681749307,2.9718196897560363,11.634928275082322,6.988151516676359,478.75876661597164,1914.7640257479907,0.9749228589772896,0.9977722315259612
20,174,-5.20468867004333,5.20468867004333,True,1.4968562760103254,0.39520568308997506,0.7509771230088552,0.13084089262077406,82.0,16.0,0.7937216063977803,2.355153106031043,17.34752115699318,13.143639679220165,306.24584640584624,1134.15273707069,0.9161358917696523,0.7343242625207923
21,84,-5.204145309154049,5.204145309154049,True,1.523890086205182,0.3768587536598721,0.7620028981140942,0.28369884953703073,77.0,19.0,0.7856899735552967,2.518616940141456,15.404728264930153,9.697573884010499,330.04331783428387,2123.2354103093303,0.9492313265332271,0.8684371981764764
22,227,-5.194018765594221,5.194018765594221,True,1.4730316232753449,0.30925696827327637,0.6923835122885442,0.16745320824650595,66.0,20.0,0.6947133732941739,1.8601199609605599,12.140518938049523,8.563984681582227,403.33679365563523,1399.7076770542521,0.9643609380914571,0.8729036387016825
23,230,-5.1935788073066265,5.1935788073066265,True,1.5220107560604645,0.3962706706857876,0.7398901100584785,0.22539290671115159,65.0,19.0,1.1891437820241397,3.3411298795368154,19.22276686862858,8.682135925494375,310.13830518002817,1380.262109823495,0.9557523864271236,0.9274665059250098
24,226,-5.193140210639546,5.193140210639546,True,1.491065045646965,0.38534401979238875,0.7626694631770343,0.207115504772742,68.0,15.0,1.1641450982132509,3.8474088693490147,14.261896999788465,10.082378870664835,400.278943068633,1480.382261491884,0.8927875854400062,0.9674931441148815
25,17,-5.190282668823752,5.190282668823752,True,1.3446502371382851,0.38303832149692774,0.63100930757055,0.16809682842597076,66.0,15.0,1.5428301918312002,3.2394863525324356,15.971018046090261,10.450170974659189,389.5905551720157,1057.3636075200504,0.7675456388258406,0.8788953549086091
26,172,-5.186244692242171,5.186244692242171,True,1.4820861846617241,0.3980419871157306,0.8237660227434234,0.21762007445866954,73.0,17.0,1.6528266762266917,2.936228164615994,12.36759534496333,6.576785632607617,444.15485442806335,1561.279016795051,0.8831030078580361,0.8879603295279312
27,197,-5.18115097950021,5.18115097950021,True,1.4731024414322809,0.3810699782772003,0.8104133940908885,0.20817758569394634,69.0,16.0,0.696157392505254,2.834253786823716,17.93531123915623,11.556600967858403,328.76572847897046,1533.9327387815388,0.8940324883005759,0.7561690020783397
28,139,-5.167488332301271,5.167488332301271,True,1.3676700413907033,0.3683174954882952,0.5934508854467724,0.20688329809111947,57.0,18.0,0.6851821309931916,2.475868130848564,13.276763029109365,9.67874634533574,445.27830414813013,1188.0635901882251,0.8439249386808179,0.743926545361492
29,251,-5.164036177159814,5.164036177159814,True,1.5011523270821416,0.35930596536552994,0.6750790859094834,0.23355680910063992,68.0,19.0,0.5762639420505442,4.05459748033738,15.407539354892172,10.860860492790842,358.9793176968514,1944.7011129060222,0.97664495881846,0.8724795659440525
