generation,estimated_completed_candidates,elapsed_seconds,estimated_candidates_per_second,eta_seconds,convergence,best_objective,best_score,wing_span,wing_chord,tail_arm,nose_length,ducks_num,pucks_num,banner_length,batt_capacity,prop_diameter_in,prop_pitch_in,motor_kv,motor_max_power,cruise_throttle,mission3_cruise_throttle
1,512,4.270416899999873,119.89461731476739,83.27312954999752,0.0,-4.673605923147816,4.673605923147816,1.438048492377624,0.3897052710282018,0.8945013099636464,0.2549874253572564,68.0,4.0,4.251617036200805,3.6751319696195424,17.669456992298365,8.30061660386376,421.37210921511416,1896.275467241259,0.7728703608736396,0.5279391752011602
2,768,5.101446300000134,150.54554234942742,64.6183198000017,0.0,-5.014805114809112,5.014805114809112,1.4959739276850363,0.34388231456279755,0.7134024325798531,0.23397198311935466,79.0,16.0,4.2529731109860975,4.3078716856147885,13.858799991793733,8.884948496847198,423.9170152123187,1909.0223497897762,0.986727051467528,0.5361421038367793
3,1024,5.894745700000385,173.71402467793192,54.52639772500356,0.0,-5.042641423710551,5.042641423710551,1.46053794372002,0.3631538501245572,0.8675311929898863,0.22244717280122717,82.0,15.0,4.046682952097049,3.799936132060676,15.755364498456018,9.88624768028489,446.3437765982527,1671.728068935827,0.7645027494782661,0.6439994847221449
4,1280,7.131313200000477,179.49008325702403,51.34545504000343,0.0,-5.231189322284363,5.231189322284363,1.3810074399870895,0.3869573858956308,0.8351654698962121,0.2952227469908257,81.0,17.0,1.1351180441929802,4.448498150851854,20.82444584931404,12.029273855001744,320.3164766522432,2839.488189799806,0.9067867499069027,0.8467362857113455
5,1536,8.624003200000516,178.1075405908834,50.30668533333634,0.0,-5.231189322284363,5.231189322284363,1.3810074399870895,0.3869573858956308,0.8351654698962121,0.2952227469908257,81.0,17.0,1.1351180441929802,4.448498150851854,20.82444584931404,12.029273855001744,320.3164766522432,2839.488189799806,0.9067867499069027,0.8467362857113455
6,1792,10.432442900000751,171.77184837502162,50.671865514289365,0.0,-5.231189322284363,5.231189322284363,1.3810074399870895,0.3869573858956308,0.8351654698962121,0.2952227469908257,81.0,17.0,1.1351180441929802,4.448498150851854,20.82444584931404,12.029273855001744,320.3164766522432,2839.488189799806,0.9067867499069027,0.8467362857113455
7,2048,11.912995000000592,171.91310833253084,49.14110437500244,5.170404907838039e-06,-5.231189322284363,5.231189322284363,1.3810074399870895,0.3869573858956308,0.8351654698962121,0.2952227469908257,81.0,17.0,1.1351180441929802,4.448498150851854,20.82444584931404,12.029273855001744,320.3164766522432,2839.488189799806,0.9067867499069027,0.8467362857113455
8,2304,13.352909900000668,172.54665966104398,47.477012977780156,4.366925491544411e-06,-5.231189322284363,5.231189322284363,1.3810074399870895,0.3869573858956308,0.8351654698962121,0.2952227469908257,81.0,17.0,1.1351180441929802,4.448498150851854,20.82444584931404,12.029273855001744,320.3164766522432,2839.488189799806,0.9067867499069027,0.8467362857113455
9,2560,14.896120600000359,171.85682559524514,46.17797386000111,3.8468732261587946e-06,-5.231189322284363,5.231189322284363,1.3810074399870895,0.3869573858956308,0.8351654698962121,0.2952227469908257,81.0,17.0,1.1351180441929802,4.448498150851854,20.82444584931404,12.029273855001744,320.3164766522432,2839.488189799806,0.9067867499069027,0.8467362857113455
10,2816,17.291394500000024,162.85557535570635,47.1583486363637,2.582019992293959e-06,-5.231189322284363,5.231189322284363,1.3810074399870895,0.3869573858956308,0.8351654698962121,0.2952227469908257,81.0,17.0,1.1351180441929802,4.448498150851854,20.82444584931404,12.029273855001744,320.3164766522432,2839.488189799806,0.9067867499069027,0.8467362857113455
11,3072,19.269612699999925,159.421989835842,46.568230691666486,2.217677853311624e-06,-5.231189322284363,5.231189322284363,1.3810074399870895,0.3869573858956308,0.8351654698962121,0.2952227469908257,81.0,17.0,1.1351180441929802,4.448498150851854,20.82444584931404,12.029273855001744,320.3164766522432,2839.488189799806,0.9067867499069027,0.8467362857113455
12,3328,21.03532870000072,158.21003072796702,45.306861815386156,1.6766799016494149e-06,-5.231189322284363,5.231189322284363,1.3810074399870895,0.3869573858956308,0.8351654698962121,0.2952227469908257,81.0,17.0,1.1351180441929802,4.448498150851854,20.82444584931404,12.029273855001744,320.3164766522432,2839.488189799806,0.9067867499069027,0.8467362857113455
13,3584,23.75288300000011,150.8869470708033,45.80913150000021,8.873074781039431e-07,-5.231189322284363,5.231189322284363,1.3810074399870895,0.3869573858956308,0.8351654698962121,0.2952227469908257,81.0,17.0,1.1351180441929802,4.448498150851854,20.82444584931404,12.029273855001744,320.3164766522432,2839.488189799806,0.9067867499069027,0.8467362857113455
14,3840,25.535633000000416,150.37810106371506,44.26176386666739,8.872553188994139e-07,-5.231189322284363,5.231189322284363,1.3810074399870895,0.3869573858956308,0.8351654698962121,0.2952227469908257,81.0,17.0,1.1351180441929802,4.448498150851854,20.82444584931404,12.029273855001744,320.3164766522432,2839.488189799806,0.9067867499069027,0.8467362857113455
15,4096,27.942843700000594,146.58493759530683,43.660693281250936,6.260193713847424e-07,-5.231189322284363,5.231189322284363,1.3810074399870895,0.3869573858956308,0.8351654698962121,0.2952227469908257,81.0,17.0,1.1351180441929802,4.448498150851854,20.82444584931404,12.029273855001744,320.3164766522432,2839.488189799806,0.9067867499069027,0.8467362857113455
16,4352,29.7376462000002,146.3464852171108,41.98255934117675,6.25989805879298e-07,-5.231189322284363,5.231189322284363,1.3810074399870895,0.3869573858956308,0.8351654698962121,0.2952227469908257,81.0,17.0,1.1351180441929802,4.448498150851854,20.82444584931404,12.029273855001744,320.3164766522432,2839.488189799806,0.9067867499069027,0.8467362857113455
