ducks_num,pucks_num,score,objective,generation,population_index,wing_span,wing_chord,tail_arm,nose_length,banner_length,batt_capacity,prop_diameter_in,prop_pitch_in,motor_kv,motor_max_power,cruise_throttle,mission3_cruise_throttle,battery_cell_count
34,8,0.12437810945273632,-0.12437810945273632,20,30,1.4366531454428808,0.35830888171682745,0.7381778383577433,0.24446654775983706,4.4102678365820775,2.6216449718032537,24.52499190408085,13.492510610492003,402.0445334514384,1168.9423139393775,0.8594788687730308,0.7280195284088551,8
34,9,0.12254901960784313,-0.12254901960784313,20,198,1.2746908858246027,0.3547437826065963,0.8759185337471449,0.13096313660405243,1.174021411027496,3.0706974970900767,18.94955049815147,13.243670977158068,263.108481238374,1842.1773060129774,0.6371152835749665,0.8762969695903373,7
34,10,4.698295953425201,-4.698295953425201,26,198,1.3796967694897142,0.38793562850722296,0.6912314775509069,0.13096313660405243,0.9628914598668157,2.2585425437022772,18.94955049815147,13.406505334190093,263.108481238374,1842.1773060129774,0.9264707931072,0.6050048782127547,7
34,11,0.11904761904761904,-0.11904761904761904,5,74,1.2629800342902902,0.1689308539433081,0.725487935641753,0.1911622242250366,4.219341340402755,2.243315781930901,13.20989617756144,9.979722427673867,283.4485858689321,1648.0947744170398,0.6980329229917113,0.8257741992586498,6
35,2,-5.406641708014146,5.406641708014146,7,61,1.3542765454853998,0.21329443754009975,0.8001625468574933,0.16546055778084773,3.338889051748836,4.220430847856024,15.355112242751385,11.120315701382392,416.67833139628146,2292.37046594785,0.6419259519952699,0.8823124626117822,7
35,5,4.542716147491758,-4.542716147491758,24,249,1.3736561708579216,0.3761886082879051,0.6905531593335509,0.2296686591962186,1.5062019022415063,2.815770310173606,17.927631685829134,9.957511946907896,388.9790666346457,1769.4784938666762,0.7758419951158284,0.5627109591436361,7
35,6,-11.064678998259776,11.064678998259776,4,231,1.2836082071897625,0.35513932632443135,0.5007203623652458,0.12229322052255594,2.916280354451833,2.1919794224164804,16.15300366728588,12.21757465947817,368.2791443997451,1788.597775361866,0.885344379323731,0.7676294591158205,8
35,7,4.545724770185995,-4.545724770185995,24,191,1.3373291545378554,0.38508726113434644,0.6101178084952094,0.1667581187912356,1.490238167254541,3.5478606729131075,19.303757125067353,9.471080943433837,281.40427563104345,1767.9528202848735,0.9031377761269179,0.7839763757784664,8
35,9,0.11961722488038277,-0.11961722488038277,6,83,1.3369886982145576,0.3161823926116969,0.7202470005983419,0.23326200901678945,4.365307899735264,1.0727362278488435,16.00515856787914,10.823762204673576,289.12175429516356,2853.6174930632114,0.843948291705308,0.7561762503142755,6
35,10,4.693043678496692,-4.693043678496692,37,27,1.5026569489025914,0.37647140565316356,0.6918259226854147,0.1295151508403427,1.31259113403002,2.4971644831617463,18.86389637371864,10.890493997212202,321.93499076913974,1433.2787296190695,0.8181624035187993,0.779517586400081,7
35,11,4.6908438284199185,-4.6908438284199185,19,231,1.4614789614022228,0.3800005453564433,0.828707756662624,0.255641779463248,1.8579642576245514,2.7208728203731836,20.50418525030859,10.722475036138748,285.4856490757343,1915.828711427723,0.8800349400549271,0.7217410745130397,8
36,3,4.25684686054779,-4.25684686054779,40,239,0.9622487827201265,0.3545459743366455,0.8862491574600219,0.22419758789467953,1.7945520045137122,1.8734745493975389,20.53480564283383,8.4655876283236,349.809663267911,1691.4869420161153,0.8952856982146516,0.5517753694508658,7
36,7,0.1201923076923077,-0.1201923076923077,4,36,1.1294454602566517,0.2649722864978071,0.7747986195999617,0.14699058850385258,3.3466275174983684,2.5874634528332665,10.943142511514191,7.010101313002575,288.6322044814597,1721.5438207057514,0.7723745696001747,0.5169031612020789,6
36,8,4.624704885747521,-4.624704885747521,38,84,1.4631314229326855,0.33517872169953006,0.8014834601135363,0.1875700283570561,3.160484222527642,1.9231240000373662,16.940706594496067,10.986691200591784,270.48320487521676,1419.4284134424984,0.9392151949350847,0.916728348289209,7
36,9,4.677771175127734,-4.677771175127734,11,12,1.287486133468411,0.3947684470271063,0.5989051551498923,0.14169423230171718,3.5643045261731436,2.3521984953586137,14.400543529643913,10.340849221289446,385.19342567946603,1319.710868049814,0.8665004027833387,0.7065967653722183,7
36,11,4.646847240452463,-4.646847240452463,20,8,1.1785216287095004,0.3328178355685959,0.7780401207730367,0.17221183213272587,3.017264016546873,3.1979406167270032,23.181179780448147,12.040397380638252,307.51309999161066,1179.0306991821212,0.8761605212570795,0.5183796188923322,7
36,12,0.11210762331838565,-0.11210762331838565,16,49,1.0833630004318242,0.22498064716507918,0.7039255001322128,0.25288477291604416,2.5435845505401624,2.2283423372006386,20.14048931441279,10.244250076751413,384.4869376065359,2152.4949572420655,0.6331591333004796,0.7088642966197053,6
37,3,0.12437810945273632,-0.12437810945273632,5,86,1.3088245172057265,0.20177181667309846,0.7591656396979218,0.15529681118518945,2.365991729466774,3.9369608322158456,17.408220491421297,12.895492631205808,227.00507583503565,1313.936518504862,0.8129784917098082,0.6723977767681076,7
