score,objective,generation,wing_span,wing_chord,tail_arm,nose_length,ducks_num,pucks_num,banner_length,batt_capacity,prop_diameter_in,prop_pitch_in,motor_kv,motor_max_power,cruise_throttle,mission3_cruise_throttle
5.591591643700751,-5.591591643700751,298,1.4692500958208772,0.39214671304724913,0.7045170801118118,0.2381410232482768,3.0,1.0,3.959530833402654,4.4518329570093105,22.01500850503552,12.528595460983928,237.0912107691043,2173.9162509138614,0.8593492158429301,0.9985797806261751
5.591540146121721,-5.591540146121721,283,1.4578916774678479,0.39188118633145075,0.7588703767746999,0.20252666549319642,3.0,1.0,3.832850437402126,4.4498789699206,22.209067543358064,12.270135881216557,238.53803853289224,2010.0332171954772,0.8114152143272229,0.9989725572026875
5.591505158627777,-5.591505158627777,296,1.498505459487834,0.38845064615065383,0.759680448324912,0.17228955160488466,3.0,1.0,3.761715254165416,4.495111424807037,22.629455608422315,12.478534009132243,234.3717333367766,2061.1441697820414,0.8389023996672684,0.9970788179312776
5.5906179979658,-5.5906179979658,231,1.45470665620089,0.39437833960689894,0.7156193914371951,0.21945279789570787,3.0,1.0,3.865922775937908,4.4571045474956765,22.332552809137194,13.20364246350461,228.1250680639016,2127.5311692900705,0.8375817817081618,0.99960801007523
5.59022448983329,-5.59022448983329,298,1.4610694977030656,0.39592100563767907,0.7185024254412724,0.18827885553967022,3.0,1.0,3.6985016576643543,4.479854765584928,22.19448448701121,12.454271806869505,241.17750665845267,1982.0310432339713,0.8047771210511894,0.9964570081046702
5.589730253158505,-5.589730253158505,296,1.4699907080256702,0.39201729147807846,0.7694622495060368,0.22801875636296348,3.0,1.0,3.762609612145532,4.471015548482816,22.910150440882646,13.115355103226923,224.22112404434986,2087.4479076296875,0.8291474910667216,0.9997622393298732
5.589414844574771,-5.589414844574771,297,1.4553222105542247,0.39454627944720533,0.7488218225780761,0.13047318195664423,3.0,1.0,3.8199688823371054,4.446733679079088,22.753747188626242,11.9869909202404,236.27239650261214,1882.6584605247929,0.8705287298874256,0.999867978802113
5.58936524678013,-5.58936524678013,273,1.4723630909013141,0.39146556545040323,0.7855247032049849,0.17268443533731526,3.0,1.0,3.8283595275418696,4.438006563066796,21.887924476420775,11.99487503027799,242.71629184908448,2234.181683894019,0.8671170932673598,0.9979202045813544
5.5893487783630675,-5.5893487783630675,247,1.4958259721704277,0.37648197321874877,0.7607638747865101,0.16354665136953553,3.0,1.0,3.916174678405339,4.477791255215058,22.3740565425252,13.15066128514802,228.03489639937743,2078.8499614177986,0.8458908497637301,0.9964827978734765
5.589112600145286,-5.589112600145286,284,1.5155683813349636,0.3971816750704667,0.7672501892928234,0.1917933849381279,3.0,1.0,3.842143028341474,4.422168950097358,22.003637160285635,12.429831240307228,239.39547884200442,2062.4493768001844,0.8313195781499321,0.994373255114799
5.589021005100237,-5.589021005100237,296,1.4631245918716569,0.38869936345578304,0.7106111455220147,0.1780350835912968,3.0,1.0,3.6565874981660373,4.452538543979767,22.386912457273265,12.112357668018744,240.63840913544362,2011.1256642654432,0.8374472738709156,0.9993573001767351
5.588959657761046,-5.588959657761046,272,1.4745367416377366,0.3947450896740845,0.6927882277389026,0.25697904161241847,3.0,1.0,3.96838131840285,4.477780808413074,23.044785651280293,14.247019404038541,210.66571662265608,1957.3046318961635,0.890410380045493,0.9980559911855856
5.5889375810036,-5.5889375810036,286,1.4505839047419629,0.3911516209884486,0.7235789284915826,0.1282511287327486,3.0,1.0,3.8768366941280763,4.485899768856515,22.845595302292185,11.894817170491134,234.55539933099962,2027.179867096526,0.9256471050416841,0.9988493359943973
5.588906996676981,-5.588906996676981,297,1.4623288774774736,0.3960887821121521,0.70311453394817,0.17704673948097238,3.0,1.0,3.895174652089245,4.476933303644323,21.32682501153342,12.435504108661007,243.75968822566023,2047.3543868339764,0.9137925621186573,0.9961629066395906
