rank,population_index,optimization_objective,optimization_score,official_score,finite,wing_span,wing_chord,tail_arm,nose_length,ducks_num,pucks_num,banner_length,batt_capacity,prop_diameter_in,prop_pitch_in,motor_kv,motor_max_power,cruise_throttle,mission3_cruise_throttle
25,43,-5.58322891040288,5.58322891040288,5.578650349681611,True,1.492531204617318,0.396390223757194,0.6604824378578668,0.18547824299786556,3.0,1.0,3.82822977971145,4.438835334485441,22.3923085739339,11.702522630125506,241.81716095019573,2087.324425309122,0.8031669078605185,0.992455997257127
26,443,-5.586896563101872,5.586896563101872,5.578573851035733,True,1.4548544736483608,0.3955882450512378,0.6478112293451739,0.125325998149811,3.0,1.0,3.8027294069942874,4.419269063158976,23.053722929750165,12.290212444110134,232.72377973384914,2039.996035723696,0.8293034305304217,0.9899094493348072
27,266,-5.579467618783978,5.579467618783978,5.578426231821174,True,1.471013767981733,0.3675717258275686,0.6683723665359753,0.18082664202582308,3.0,1.0,3.812984018771835,4.462448832002197,21.066670873908887,11.288409307796957,257.91832288055207,2210.30169776354,0.8474098987234632,0.9928948832186557
28,308,-5.581328697612369,5.581328697612369,5.578385899761719,True,1.4595147858424606,0.3752167193477004,0.6273353914755047,0.1477960713964715,3.0,1.0,3.8039251177236553,4.440374544651376,21.07539073895627,12.83012592217578,246.59725447115306,2128.1892978413766,0.8152928493152503,0.9809802112727479
29,56,-5.580747161299319,5.580747161299319,5.578231486583389,True,1.5081440206878056,0.3997533290344205,0.7273582406504566,0.14626146116927086,3.0,1.0,3.8344160217888836,4.45287145963041,22.397901786513415,11.616021114916853,242.62318137423694,2174.8558363845923,0.8650860018392326,0.9855922133421329
30,302,-5.580114627162394,5.580114627162394,5.578198906484621,True,1.467167300942476,0.3966880450612419,0.7009934838838675,0.18277415673408354,3.0,1.0,3.8052448141188973,4.4080859951326055,22.896294573018462,13.317095861497993,223.99657947861488,1947.3072401046502,0.8548621823170818,0.9993445391461665
31,449,-5.584666350888296,5.584666350888296,5.578164248990504,True,1.5023478593740156,0.39305946189600804,0.7454988937196187,0.23658527965498968,3.0,1.0,3.827434016743732,4.437772914439305,22.379432375306926,14.925788719932147,211.59032736035323,1835.8527086375607,0.9423870178668536,0.9998371050858983
32,286,-5.579649834681453,5.579649834681453,5.577668207196913,True,1.4825323690385734,0.3821114606349215,0.7431399399880831,0.23188531727347675,3.0,1.0,3.8095731075028727,4.382752386204,23.21822265360375,13.518989010747536,215.56532227282318,2330.6320923906446,0.818992350036688,0.9981110413458156
33,427,-5.5784848015038895,5.5784848015038895,5.577654267051125,True,1.463524600930745,0.3934606670861891,0.7633828361813013,0.20541284225579537,3.0,1.0,3.833670766691335,4.452671661355782,22.258764935478894,13.632918832488748,227.82290910575028,2100.205438885892,0.8203241037285409,0.998965081732195
34,407,-5.580349169373468,5.580349169373468,5.57758707465373,True,1.4755309978763993,0.3846100661200628,0.7369882436116826,0.22930979902536092,3.0,1.0,3.809863323790363,4.458018717595515,21.808261095593924,12.175947334336865,241.313543615681,2306.957397283604,0.872157353851519,0.9990774681446082
35,18,-5.580227579702202,5.580227579702202,5.577457435014374,True,1.4635574032244043,0.38406143478040555,0.6925336257797634,0.19710662008903218,3.0,1.0,3.8007595823684874,4.4202017887640945,21.996355231453617,11.214556188424828,254.50744466346487,1806.614391599879,0.7874601509202808,0.9837429406140906
36,330,-5.583668983898856,5.583668983898856,5.576725374557471,True,1.4928486134755166,0.3733921380697566,0.7070304086814279,0.22283592267619468,3.0,1.0,3.816527055703315,4.480733762961182,22.437303215776335,12.427789444865649,239.38905398646853,1984.8032241458438,0.819825391853052,0.9794434181413806
37,247,-5.579892328818978,5.579892328818978,5.5764675382498945,True,1.4877116432595792,0.3885144962143461,0.7267066269771079,0.1511177879534922,3.0,1.0,3.8141969389413393,4.4995469438317945,23.234243832504408,12.297134340024227,231.4171759420088,2152.953450358886,0.8035296886459404,0.9905039208222017
38,45,-5.579569577239722,5.579569577239722,5.576280008363959,True,1.4798815218719583,0.3942344868879229,0.724530924537171,0.27166418871437914,3.0,1.0,3.8034158936417803,4.452818211736604,23.21668175458668,13.045254674262736,221.39868178708113,2206.7311985394795,0.8531117007543254,0.9849877455309857
39,85,-5.5816488572895,5.5816488572895,5.5759348297217715,True,1.4330548181997846,0.3957977151360583,0.6834449338586452,0.24643661245897494,3.0,1.0,3.7649846311645803,4.38754057255862,22.17001873472438,12.57020027047718,237.3574536515775,1732.6031789327615,0.9333232785540062,0.9969739595862164
40,473,-5.580885371506204,5.580885371506204,5.575906670462061,True,1.4476017039874396,0.38249711603280145,0.7031738105547511,0.15266656372538276,3.0,1.0,3.7834203078084774,4.470853861915226,24.286841944205513,13.54442794818967,208.29879848113498,1997.22662534252,0.7883983339244292,0.9967877124055731
41,6,-5.582129871863165,5.582129871863165,5.5758819918978375,True,1.442741111775546,0.39217543785065223,0.731398774556965,0.2483071892268645,3.0,1.0,3.776871557008765,4.445074687240148,23.02149654141886,13.243787950167098,222.7364299706454,1820.602808351747,0.8436635340641829,0.9987254707179095
42,372,-5.583796988956006,5.583796988956006,5.575822762765678,True,1.4503248904585302,0.3954571509386382,0.7380382406160977,0.21671213546867804,3.0,1.0,3.781282976601475,4.445769316970587,21.706202833745508,12.696501785927664,241.1704182034717,2074.7340583451687,0.8627241787670286,0.9964325498242496
43,253,-5.577614038154675,5.577614038154675,5.575643466002884,True,1.4343474206662978,0.3858513913443429,0.6902440679765269,0.168852968746354,3.0,1.0,3.7748686895156696,4.495917054081575,22.58143416108953,12.463488210481572,234.96713934157881,2123.7749528311083,0.8071151376433395,0.9876058160933795
44,447,-5.57680726448738,5.57680726448738,5.574994479539834,True,1.4528634295459744,0.3903245889264062,0.766405256246471,0.25437575316913874,3.0,1.0,3.772360827785455,4.374455782563912,21.12135793940684,13.426723643482621,236.24630188012807,2127.444438253982,0.8026625721973526,0.9989113470821918
45,109,-5.576142723764393,5.576142723764393,5.574877956812539,True,1.461819003210088,0.3913598878981339,0.7575394534308322,0.13109214186393398,3.0,1.0,3.780521315424231,4.447384305554381,21.519967649923665,12.540938222310064,242.6471046764836,2051.5624627656703,0.9156109570624609,0.9864834494910835
46,192,-5.577244514614438,5.577244514614438,5.574802246148173,True,1.4409671172539327,0.3809262058472429,0.7325366352873555,0.21788576606630058,3.0,1.0,3.796420759989096,4.431191654811217,22.328958849668208,12.683408572172386,237.17139683330782,2283.1700654241104,0.828500967310972,0.9981332880735064
47,204,-5.577040179183458,5.577040179183458,5.574759305629178,True,1.4408985097233702,0.38915186050882167,0.7061579639815663,0.1379422098334997,3.0,1.0,3.7701063429547705,4.472845162005867,21.179658645018453,12.278702732565224,247.19556080641104,1891.5216221509322,0.8016914379429438,0.9970572623659424
48,233,-5.586567229013809,5.586567229013809,5.574594318618281,True,1.4364111055419113,0.39798316166935543,0.71982636137849,0.22058171698431522,3.0,1.0,3.7652978873249445,4.433573624453954,22.40442390555993,11.853659568346593,239.3225919067981,2060.873211121153,0.7905065645673129,0.998805853748452
49,38,-5.5824672862642855,5.5824672862642855,5.574590440489999,True,1.45005118560886,0.3934014879612511,0.716674796798393,0.2319475609141976,3.0,1.0,3.76975868550959,4.401461393540991,22.085149971022584,12.069603122932996,239.87528347432703,1877.5303308132127,0.8312056708961576,0.99617103072165
50,436,-5.580435658871153,5.580435658871153,5.574546360312112,True,1.4803163152539112,0.37340363368008117,0.6860784075401243,0.2595815581119891,3.0,1.0,3.7904969370426373,4.431501029732821,21.743258290783583,12.69931409832486,242.19494184159203,2332.4829197464687,0.8494388032997758,0.9986670077266002
51,230,-5.584702347966823,5.584702347966823,5.574423094248863,True,1.4667268655247478,0.39876925803817886,0.8243078976504241,0.18132616243688848,3.0,1.0,3.7834302236224024,4.4641848849543635,22.15816595937373,11.80523881807031,245.6093201700034,1828.73010725514,0.8592306274049968,0.9921912751099753
52,251,-5.580757954821355,5.580757954821355,5.574415388844822,True,1.4767547156578011,0.3947364659910343,0.765893950454178,0.1780411384900525,3.0,1.0,3.7877027522742885,4.4360921663215525,22.80585043192787,12.461649807185907,230.30879328979768,2170.706699652666,0.8570182728710289,0.9992378124813317
53,159,-5.578423788086521,5.578423788086521,5.574248442151994,True,1.5140684223468028,0.3991177639462228,0.6695208523215779,0.2611505900388152,3.0,1.0,3.8114908334603017,4.458356122601021,22.373062400442876,12.861956243236023,229.33133718381902,1942.0266499069946,0.8592119162170014,0.9985098230507368
54,68,-5.577459561756006,5.577459561756006,5.573780784790145,True,1.4693196791105523,0.3894480998288121,0.7263307396863307,0.19990618484207723,3.0,1.0,3.7802303662444463,4.457073852580757,22.24511705922421,10.94749372533416,249.08872741940763,2309.421457247063,0.8379139333011758,0.9997608178780855
55,64,-5.576190613738763,5.576190613738763,5.573667363884656,True,1.4467464880090772,0.3773726606850207,0.7330859874481306,0.17431794757908547,3.0,1.0,3.76416322119255,4.439999013778725,21.605442633745668,12.900493385526742,241.71148306884368,1675.0989064870114,0.7910698187013143,0.9991641602317063
56,484,-5.583969628476098,5.583969628476098,5.5736377289860535,True,1.4399135936374132,0.3994817600319044,0.7399523484932164,0.18981857435582467,3.0,1.0,3.7588923542368002,4.428450467872007,22.086892313242302,12.241105825070722,239.5475742838933,2187.5313647632715,0.8109011814328317,0.9975306245728396
57,34,-5.583499644331718,5.583499644331718,5.573457342894864,True,1.439848045605135,0.39938857153266283,0.6914228548640619,0.27599691678952665,3.0,1.0,3.7543565208159304,4.41003829403593,22.330947255569498,12.931166036699247,232.50523021636073,2222.7564807556837,0.9453813351441969,0.9988011384400601
58,511,-5.581117485566624,5.581117485566624,5.5732378390503365,True,1.456428909482225,0.3878737830742581,0.7123853555965525,0.2164245652318563,3.0,1.0,3.768439750283668,4.429086491593275,21.77400129388637,11.43249539342532,252.66759596484604,1958.2211046412285,0.7704357771972976,0.9893332852839206
59,150,-5.587099621134254,5.587099621134254,5.573205455438966,True,1.4212582289709639,0.39868717913246204,0.678106357193434,0.21014762040940055,3.0,1.0,3.7466838379053287,4.462406265339675,23.080900316734795,12.467139470418376,231.630754682795,2272.31677431499,0.8600506131052246,0.9989457194605459
60,307,-5.58115025900752,5.58115025900752,5.573170320406445,True,1.4258692982318362,0.3810884203791662,0.7356012076998812,0.22731442106540978,3.0,1.0,3.770084235701789,4.45512547993691,21.787186517858714,13.402980316017958,235.60586732262624,2168.9885339839057,0.758691420371074,0.9878480983504085
61,456,-5.577937692096003,5.577937692096003,5.573027604644121,True,1.4648078392211197,0.38353234257650937,0.7402497218991538,0.2683989044270409,3.0,1.0,3.772785055591499,4.437573821089704,23.217756350993213,11.589450710047467,234.90967256033557,2119.1306419950033,0.8296304796394185,0.9980654505236202
62,509,-5.577183419149414,5.577183419149414,5.5728802383048945,True,1.4620364324005881,0.387877087833694,0.6796930964643447,0.17608756258240402,3.0,1.0,3.7678610570121385,4.455831157202936,21.93261154348897,13.418640372354588,234.82754472132075,2139.662205486725,0.8998845563139759,0.9638638746625626
63,453,-5.580955449446276,5.580955449446276,5.5727754550274735,True,1.4744857472264128,0.3944501360585355,0.7884364897683143,0.23290236365194122,3.0,1.0,3.7780996413201526,4.453218809144798,22.15351855777739,12.4432067587609,236.87353881340812,2250.662870164789,0.7817934152063042,0.9975661018401258
64,483,-5.580597029097013,5.580597029097013,5.572751976880989,True,1.396075612977067,0.3957359641081485,0.6894113992438801,0.239494132665729,3.0,1.0,3.726026591046131,4.434792614762789,22.796149654952824,11.613630012669464,238.46436384429927,2097.0485939449504,0.8402203289528525,0.9981166237675025
65,141,-5.577278683032116,5.577278683032116,5.572739077745776,True,1.4733700826706109,0.39254757525242145,0.7069850010578583,0.21742755246860787,3.0,1.0,3.775616994477682,4.4553304723141185,22.571816352722333,12.756447898359795,232.70072313145,2102.5856063377005,0.8673956708002974,0.9954908287242485
66,137,-5.575313328050498,5.575313328050498,5.572690446456717,True,1.4111346955375084,0.39384611179269857,0.6191012129899494,0.19036302310092995,3.0,1.0,3.7342441835687126,4.423594525273808,22.509706351590314,12.526197866311367,232.67124872711463,2373.7833415039504,0.8502117287753597,0.997191188917355
67,74,-5.587258275547055,5.587258275547055,5.572437235237237,True,1.4178872070341502,0.3923902738214811,0.6677884953093222,0.1710756196427324,3.0,1.0,3.7375664719590627,4.435203518575451,22.115514561661794,12.394266039025354,238.11983382558347,2079.198801666617,0.8823062829557224,0.9973767874257053
68,296,-5.580487970015811,5.580487970015811,5.572389393836719,True,1.491218205835629,0.38747311596480905,0.7821174133328299,0.251615775104937,3.0,1.0,3.7857159451645366,4.474228034022073,22.40799898093922,11.725990007640874,240.22662763963734,2262.685706666285,0.8554408386210517,0.987500246496628
69,226,-5.5831659848638076,5.5831659848638076,5.572335046487023,True,1.4266075339864863,0.3961405548407749,0.7200582429374536,0.22671654224292784,3.0,1.0,3.7410610730233342,4.416939652199548,21.291595098155792,12.202819661819687,251.31870316763633,1646.505734542651,0.8759128287367077,0.9949875142648061
70,280,-5.585526636044312,5.585526636044312,5.572160396244104,True,1.4433322000285107,0.39098683763259934,0.6866724310579063,0.16290852382589052,3.0,1.0,3.7535524611232445,4.437675532224617,21.29299076205293,12.508231544983877,244.11306677532085,1977.207274024978,0.779219833115128,0.9943019525244576
71,422,-5.579662777697919,5.579662777697919,5.572053899983584,True,1.4876448067333143,0.35640444636730584,0.7300480054712674,0.1780245324486403,3.0,1.0,3.7792565264014373,4.446134242500447,22.19606141323129,12.270622884920362,242.24512811279664,2384.06698613583,0.8233821242636415,0.9978232955540056
72,47,-5.585432707265429,5.585432707265429,5.571993323311355,True,1.4441395575325011,0.39486984937063097,0.6888174103554185,0.14327029736262065,3.0,1.0,3.7550723523777947,4.494489917123556,22.309100142871625,12.777552609599063,233.89434574718518,2220.312166361914,0.8863321375787614,0.9960021949924603
73,353,-5.576535235412662,5.576535235412662,5.571952943162232,True,1.439927505988376,0.3906974207246554,0.7509867689788254,0.22096388957997,3.0,1.0,3.7429480177982857,4.361253063339581,23.02298623317839,14.114769497152514,214.12053720127906,2072.0470328400447,0.7981175797369215,0.9909439102108744
74,337,-5.577302245540208,5.577302245540208,5.571774582954282,True,1.4953672218821223,0.3873093948898818,0.8022883118003166,0.22077108123246114,3.0,1.0,3.784419380110311,4.478166050275182,21.730933393916924,12.48115912642785,240.46143289517744,2228.55821365448,0.8159294036320948,0.9979188132364519
75,254,-5.573696758300911,5.573696758300911,5.571736639234556,True,1.4383145707648883,0.3646781170765181,0.6276796898452242,0.27504519657840953,3.0,1.0,3.7452703141447516,4.430262140044833,22.89271650948418,14.304496319999348,215.70017854008512,1977.439585983003,0.9228243948905193,0.9944762083085423
76,448,-5.580271019914857,5.580271019914857,5.571663928557074,True,1.4610370835876554,0.37591380536135593,0.742695426344237,0.18983102789504283,3.0,1.0,3.7621767262829016,4.45257642877798,22.090011047114047,11.527203232386494,246.42724249133087,2298.827417936455,0.8072359140230332,0.998113179115018
77,237,-5.584630985835557,5.584630985835557,5.571546377194111,True,1.4696096265773335,0.3834099168202244,0.659511491680168,0.13372520781087083,3.0,1.0,3.765393957376515,4.4576938796480725,23.061929234957447,12.365491270254536,230.30245441884438,2187.3189087018927,0.888957910815234,0.9939006104727832
78,189,-5.574203455610996,5.574203455610996,5.571517431392384,True,1.4797174837075653,0.39108891104154353,0.7821206571567804,0.2491087290214683,3.0,1.0,3.7656991235310464,4.374505933637758,21.579659218340904,11.803171551121597,245.6283843576801,2378.916330950129,0.8670584453330712,0.9879599483082969
79,212,-5.582651219913716,5.582651219913716,5.571487088554665,True,1.433589866921642,0.3917911851585755,0.7598656726759705,0.20490548069549133,3.0,1.0,3.741380518262426,4.44075662616854,22.095971000446045,12.976937868876309,240.1132976306596,1933.1980332123812,0.8217074917787406,0.9907737282653254
80,151,-5.579661588021911,5.579661588021911,5.571218938632763,True,1.476263334409181,0.38315714710910487,0.7688287425922089,0.10724808417127857,3.0,1.0,3.7670969515442496,4.427216100282925,21.403891520818785,12.585758724356415,245.5213524959217,2190.9669326511566,0.7889741032637834,0.9845416490633132
81,291,-5.581517608760581,5.581517608760581,5.571150051823806,True,1.473455082845883,0.3849770332471823,0.7807943706522988,0.19378987089861083,3.0,1.0,3.760383981805769,4.3897132476613345,22.113439497793422,12.856992460317294,233.66782992843983,2143.0509594277087,0.819056684688432,0.9926615563605578
82,288,-5.580868784991483,5.580868784991483,5.570962771034517,True,1.447489717296168,0.3975874257970914,0.728388347656691,0.19472000984407223,3.0,1.0,3.738953338721428,4.331651579111612,22.558737600184916,12.704105041966868,229.66659706170105,1810.7161710353225,0.8894187682672998,0.9981446857288991
83,440,-5.589730253158505,5.589730253158505,5.570960582681489,True,1.4699907080256702,0.39201729147807846,0.7694622495060368,0.22801875636296348,3.0,1.0,3.762609612145532,4.471015548482816,22.910150440882646,13.115355103226923,224.22112404434986,2087.4479076296875,0.8291474910667216,0.9997622393298732
84,223,-5.576775859537761,5.576775859537761,5.570678004157632,True,1.4568582044126055,0.38775209349022755,0.7043488503954626,0.2317744128036748,3.0,1.0,3.7517242219006204,4.459376830958757,23.12622527171266,12.41974604823168,232.21869062556493,2211.1736712902652,0.9128541136591908,0.9851416176873915
85,169,-5.572255561876584,5.572255561876584,5.5701912365487365,True,1.4800435066167545,0.389266699723654,0.7710282438497343,0.24068263769303674,3.0,1.0,3.765797804741408,4.480254891301671,22.670735621229753,13.456670150071272,222.64732946098744,2081.058943426726,0.7781883522246928,0.99602381245313
86,22,-5.575457641823936,5.575457641823936,5.570144504578121,True,1.4402146785951393,0.37787594620587334,0.7237461771384084,0.16955809989653534,3.0,1.0,3.7376661699744917,4.457580931695224,21.61610219192322,12.021259888424238,246.16160618896816,2393.0444172956554,0.8918305826550128,0.9992124069524018
87,175,-5.583744208273227,5.583744208273227,5.569586102964805,True,1.485771010595081,0.39077536248906597,0.7130924714717707,0.2508431512511229,3.0,1.0,3.7631929683941427,4.471697695553614,22.52825674337479,12.621447036260639,236.40266792882596,1772.5900446995863,0.8607975372677152,0.9998970709934301
88,289,-5.582339706240833,5.582339706240833,5.569542069219503,True,1.4543584659019193,0.3758907719244937,0.70212656049848,0.1553965449803234,3.0,1.0,3.7399748081252437,4.422538133313834,22.517524721569746,13.314488502117033,228.65803249597184,1811.314476987005,0.8703719609045601,0.9919090379876252
89,195,-5.570487227250231,5.570487227250231,5.569423844672783,True,1.4891148797275218,0.33653638937505503,0.6562209200128557,0.20404064980386447,3.0,1.0,3.762808865942942,4.452160879225455,22.086166680269336,12.14753455149554,239.50176040131083,2333.577274850008,0.8245165405311359,0.9999744795473864
90,304,-5.578225631616956,5.578225631616956,5.569259040464349,True,1.508589429922938,0.3737381269423739,0.7091324918231514,0.24317017292469761,3.0,1.0,3.7756307365510478,4.478610366153595,22.932878958072642,11.935783869155141,235.6571035408851,2077.3243007413234,0.843146844984223,0.9840826953429156
91,157,-5.580563717401777,5.580563717401777,5.5692495796663515,True,1.4880536127059336,0.37770200224116435,0.7335656977833945,0.25917352717277775,3.0,1.0,3.76172566785589,4.462960652416269,21.979179888028447,12.40157722826736,242.53931026172322,2000.7751891632604,0.8623289839984563,0.9959743868572061
92,142,-5.576728815612457,5.576728815612457,5.5689600404408885,True,1.476153715398742,0.3926006844360148,0.8065853850764945,0.21667185550631213,3.0,1.0,3.752655122700641,4.441250516561629,21.663912566009724,11.17832357419477,252.4978084005695,1817.1300971374492,0.8196801487882779,0.9993968622851517
93,495,-5.57699509603844,5.57699509603844,5.568828764177676,True,1.482454979937073,0.37827972385324293,0.7010827944504321,0.2820893063484761,3.0,1.0,3.7468345245615158,4.3399957484475316,22.06798901470388,13.747365683477717,222.70462016143904,2405.6179563943515,0.8353479872727898,0.9957625899077409
94,216,-5.576385624926843,5.576385624926843,5.568735481462848,True,1.423898512395095,0.3910882224003981,0.7395233591389959,0.08407765353844508,3.0,1.0,3.7208030146552065,4.4749129968611685,21.699509409304405,10.73759619857612,261.687521613591,2314.4506106744902,0.7965758986745428,0.9902206949351093
95,178,-5.582622638219325,5.582622638219325,5.56872847494879,True,1.4776753850803546,0.3890636390172968,0.7512343817159113,0.26421493353365,3.0,1.0,3.747049029541161,4.422846288628276,21.461012670755316,12.189682407593173,244.42477205544088,2217.9719591374687,0.9555618049455362,0.9982246317828534
96,462,-5.56930858478181,5.56930858478181,5.56870085751676,True,1.4678426591361569,0.3731064126510517,0.689097712363466,0.24687769496637296,3.0,1.0,3.7446098595319928,4.450382857650516,22.642645219315494,12.546348769973116,241.33579110798394,2280.3997193220885,0.8221753477265195,0.9632418901413149
97,460,-5.585664566889065,5.585664566889065,5.568688286689893,True,1.4345078670068045,0.3894871741187786,0.7514663637122105,0.2537332714752042,3.0,1.0,3.726407782837715,4.464156588995117,22.610682138906796,13.310249906239271,225.8311645663722,1928.7808469276772,0.7761865589695838,0.9927142401406719
