generation,estimated_completed_candidates,elapsed_seconds,estimated_candidates_per_second,eta_seconds,convergence,best_objective,best_score,wing_span,wing_chord,tail_arm,nose_length,ducks_num,pucks_num,banner_length,batt_capacity,prop_diameter_in,prop_pitch_in,motor_kv,motor_max_power,cruise_throttle,mission3_cruise_throttle
1,512,4.5300852000000305,113.02215684596761,88.3366614000006,0.0,-5.045771297188688,5.045771297188688,1.244590976215899,0.3945411858707667,0.7277049165219068,0.09739907922223212,67.0,9.0,0.6531100920401514,1.8649134659208357,12.736212234012783,10.127279636450112,470.62509590759873,1113.0358166992664,0.7585175172425807,0.6949420277960598
2,768,5.306278300000486,144.73421041635333,67.21285846667283,0.0,-5.045771297188688,5.045771297188688,1.244590976215899,0.3945411858707667,0.7277049165219068,0.09739907922223212,67.0,9.0,0.6531100920401514,1.8649134659208357,12.736212234012783,10.127279636450112,470.62509590759873,1113.0358166992664,0.7585175172425807,0.6949420277960598
3,1024,6.09606150000036,167.97730797170263,56.38856887500333,0.0,-5.045771297188688,5.045771297188688,1.244590976215899,0.3945411858707667,0.7277049165219068,0.09739907922223212,67.0,9.0,0.6531100920401514,1.8649134659208357,12.736212234012783,10.127279636450112,470.62509590759873,1113.0358166992664,0.7585175172425807,0.6949420277960598
4,1280,7.167754099999911,178.57755471829256,51.60782951999936,0.0,-5.045771297188688,5.045771297188688,1.244590976215899,0.3945411858707667,0.7277049165219068,0.09739907922223212,67.0,9.0,0.6531100920401514,1.8649134659208357,12.736212234012783,10.127279636450112,470.62509590759873,1113.0358166992664,0.7585175172425807,0.6949420277960598
5,1536,7.994922300000326,192.12194219822968,46.6370467500019,0.0,-5.0476660806266995,5.0476660806266995,1.3825507016211345,0.3021972224687971,0.844461742928071,0.27760256903061525,74.0,14.0,0.9462223401318859,2.5570787192523605,16.897158020302022,11.097091690688009,369.0950956841636,1613.0858449508733,0.8146203116961138,0.7286975961045972
6,1792,9.189564899999823,195.00379174644434,44.63502951428485,0.0,-5.134101519845315,5.134101519845315,1.499913251898028,0.31260467117937607,0.891605307871387,0.1794730257954261,83.0,16.0,1.0194900891963339,3.5711742795871526,15.75208525137558,9.960179581948614,418.37120392591396,1310.3114315467174,0.7624318390019238,0.7143220376741664
7,2048,10.332744600000296,198.2048409480615,42.62257147500122,0.0,-5.244972753533244,5.244972753533244,1.4071020597314268,0.39143226839454526,0.8176891610300517,0.10240246888132648,70.0,17.0,0.8879077955667529,3.8056773288846224,14.70348213760493,10.970250386530012,409.02472265402383,1882.6063827346377,0.775739253158912,0.872891688317931
8,2304,11.049143000000186,208.52295965397147,39.28584177777844,0.0,-5.2993698342411,5.2993698342411,1.4753709852542196,0.3435882653612713,0.8488169932478695,0.10815649043077391,94.0,23.0,1.0891073246870158,4.035825711667723,11.944866017400251,9.452643787113924,461.88244557170003,1357.3996538198207,0.8178011699954506,0.944787438161617
9,2560,11.7947264000004,217.04615377936307,36.563651840001235,0.0,-5.2993698342411,5.2993698342411,1.4753709852542196,0.3435882653612713,0.8488169932478695,0.10815649043077391,94.0,23.0,1.0891073246870158,4.035825711667723,11.944866017400251,9.452643787113924,461.88244557170003,1357.3996538198207,0.8178011699954506,0.944787438161617
10,2816,12.582512699999825,223.80267496173792,34.31594372727225,2.494773155945184e-06,-5.353409254970963,5.353409254970963,1.4422147357614457,0.3776161721452207,0.8855031381158998,0.1039750469451521,101.0,25.0,1.342752626903248,4.279193030451114,13.994683250564053,10.7278548529721,472.08857235723815,1679.9422290764937,0.8767912779241978,0.7924119309781849
