rank,population_index,optimization_objective,optimization_score,official_score,finite,wing_span,wing_chord,tail_arm,nose_length,extra_shipping_containers,sensor_weight_kg,mission3_sensor_weight_kg,batt_capacity,prop_diameter_in,prop_pitch_in,motor_kv,motor_max_power,cruise_throttle,mission3_cruise_throttle,battery_cell_count
932,2208,-1.4602857142857144,1.4602857142857144,1.4602857142857144,True,1.030761159838875,0.15598339536865982,0.4090541541476958,0.15778688383098896,0.0,15.244159695856967,6.874247827466661,2.1095411461830134,20.203301159166546,11.74618904143692,476.94674573791235,1686.981296384671,0.9681440425075603,0.5229845686619596,6
933,892,-1.4594285714285713,1.4594285714285713,1.4594285714285713,True,1.5117635856615674,0.32937609204545026,0.37968627100013674,0.15681229843743813,0.0,15.232925406009699,7.951593236554093,2.632290139174399,20.05627140202805,8.198142858639525,261.3138702865983,1179.120893357087,0.699212521306434,0.5759298024150641,6
934,2616,-1.459142857142857,1.459142857142857,1.459142857142857,True,1.2209737263032774,0.39719894003123046,0.7834284125193409,0.18872693217593212,0.0,15.228950575078876,6.74778695397503,2.812871193400691,14.033648098249444,11.107358995544526,376.4216483558944,1341.0882777723596,0.794564929409034,0.6172056178510824,6
935,2635,-1.459142857142857,1.459142857142857,1.459142857142857,True,1.2964788432253032,0.18906471032295075,0.728447725238328,0.26670642542336725,0.0,15.227133956612178,6.057683697439809,3.000590049068255,16.89446287997908,7.17125309642638,266.34162589907646,2974.347949236202,0.9823256486164491,0.960774705218421,6
936,686,-1.4588571428571429,1.4588571428571429,1.4588571428571429,True,1.7352749596990646,0.30483212616294625,0.41240601260215043,0.2355608969181776,0.0,15.224380430300165,8.384405518780879,1.201254263985902,10.932742808945477,6.8403245631817775,283.40370394289494,2673.887135460973,0.682526788674295,0.7751256334595382,6
937,690,-1.4588571428571429,1.4588571428571429,1.4588571428571429,True,1.1799433893266325,0.2926863437092354,0.6886745973227283,0.16382634376361863,0.0,15.220642129426036,6.274439810295358,2.1838975825219764,16.338022542095864,9.071501786589245,228.333297424963,2582.1829090948536,0.5946721186831643,0.8152253896048303,6
938,3068,-1.4585714285714286,1.4585714285714286,1.4585714285714286,True,1.7786537289250846,0.2799163598957003,0.7873966758034349,0.27200835813869634,0.0,15.219832360323611,14.615250130037317,2.4891257308486203,15.46214641071856,8.170247736146969,391.1900625233655,1940.570417791605,0.5386561226514825,0.6279038099338441,6
939,3070,-1.4572990917013309,1.4572990917013309,1.4572990917013309,True,1.6543205840882598,0.37141420681621196,0.3625731536085153,0.13641750835091884,0.0,7.006244989365118,5.784666770130129,2.3072160990499366,14.959777928455075,8.984459231878313,431.05778179135643,2765.217449598433,0.9715450055191168,0.7011945948133326,6
940,2337,-1.4565714285714284,1.4565714285714284,1.4565714285714284,True,1.1468899122973208,0.3935482376813889,0.5904331650584936,0.24054847756654715,0.0,15.187912013783283,5.861501297918153,1.4722680462409592,21.989116529002786,15.093841611311777,378.86192886843634,2521.960525204744,0.8708476595008544,0.7717721427419203,8
941,2103,-1.4562857142857144,1.4562857142857144,1.4562857142857144,True,1.4013609329764094,0.25046929428807485,0.7164004048162567,0.21595205130543801,0.0,15.179505277238524,9.861953535677682,2.059639399649886,20.537089385349617,8.350827077286024,246.45815662089632,1085.2755258184818,0.9815570298391876,0.6431600825278297,6
942,2131,-1.4560767917763746,1.4560767917763746,1.4560767917763746,True,1.3959660703054209,0.29505016915405047,0.6992929592728615,0.24001220428091977,0.0,8.640808823479887,6.067292821110313,1.9585411492735147,19.311874165300463,11.800298572586973,314.16504494549275,2152.9356434578244,0.7225462108105716,0.5526202499173006,8
943,2515,-1.4554285714285713,1.4554285714285713,1.4554285714285713,True,0.9323858400401543,0.28180717096893715,0.4036449878434868,0.16737794883741486,0.0,15.167890080413528,12.250379450030305,3.790321715725752,21.40007580079526,8.761989341616834,214.37839604271412,2054.174161675688,0.9136581294238812,0.8233560119366777,6
944,2680,-1.454,1.454,1.454,True,1.602683215846463,0.3594903728123643,0.5426281463149215,0.20233957793961688,0.0,15.146297243758305,7.445512333135971,1.1435339795450734,13.251104598341586,6.891821409175041,379.06657511935975,1186.3357911367866,0.7486918789480829,0.7397101719979864,8
945,2518,-1.4534285714285713,1.4534285714285713,1.4534285714285713,True,1.241874842622627,0.12598778269262914,0.6649697288052923,0.2519073954239588,0.0,15.135150118962578,10.602481622100635,1.5216116113937628,10.17755868844688,8.128152667899961,313.36488847992206,1401.84647329286,0.8315555477973862,0.6765392287037393,8
946,255,-1.4531428571428573,1.4531428571428573,1.4531428571428573,True,1.675776316464271,0.3449357179530306,0.887589196577083,0.24496655824230296,0.0,15.13269540941198,5.697633907432931,3.378378378378378,14.982613683346901,11.869752416993814,283.0948923283595,2403.794752312568,0.7484370949116359,0.829416098754003,8
947,815,-1.4528571428571428,1.4528571428571428,1.4528571428571428,True,1.4603628248436482,0.21745761513254314,0.4072063111548728,0.17728267964812722,0.0,15.129309654212339,12.652740927168303,2.3446626657584226,23.583297301050777,11.795825031841122,235.4629298720409,1676.3372707248375,0.5442968635422094,0.7609131925539412,6
948,2081,-1.4528571428571428,1.4528571428571428,1.4528571428571428,True,0.9654425968517757,0.3635348643704989,0.8693385887545457,0.14648127010396267,0.0,15.12790474396332,8.534254143217616,2.9035668277568445,17.387832793770738,9.902019332478874,321.8632200010618,1375.0226314898673,0.6036556593584304,0.5419652237580577,8
949,2999,-1.4525714285714288,1.4525714285714288,1.4525714285714288,True,1.2875043784468918,0.3237526219110659,0.745833980566187,0.2821581449493921,0.0,15.124888279911442,9.408352361357867,3.009261899309068,13.299195656013968,6.737268417911296,489.8023623437849,2525.3738428199395,0.9155319821420262,0.7405269511338731,6
950,830,-1.451142857142857,1.451142857142857,1.451142857142857,True,1.1927505795621105,0.31617383992351733,0.8352645374470585,0.14660903616645832,0.0,15.098894275034095,10.017936447953579,3.478882807803827,24.0859863093517,10.855397249752643,238.674466002229,1460.0521667018293,0.6983399769158982,0.7834144538364533,6
951,1839,-1.4500371010231352,1.4500371010231352,1.4500371010231352,True,1.4546468528360128,0.27631879910826684,0.8433751154690983,0.24480832388624546,0.0,11.189242368255437,9.77799938048666,3.0769080044701695,17.272313563153148,13.589009643606243,385.1858467794955,2689.6376125514507,0.8074489519931376,0.5858354731462896,6
952,2447,-1.449142857142857,1.449142857142857,1.449142857142857,True,1.5043739086423795,0.20583719797903138,0.5919297460726264,0.12309196903511234,0.0,15.066337377545906,9.532754138053326,4.221747864280591,17.72298264210874,11.133720553602393,224.92030252333046,2466.049824940325,0.6164711875894056,0.6043840718169089,6
953,2391,-1.5273591635099955,1.5273591635099955,1.4488023198003877,True,1.6667122251628033,0.2880617253438156,0.8722250181400304,0.14595356364640483,0.0,12.596451360268457,11.72108263196176,2.676979936307137,17.835099571677034,13.41759201443752,298.2788803510012,2408.8626335899216,0.8457732311027617,0.9418579196019699,6
954,2330,-1.4482857142857142,1.4482857142857142,1.4482857142857142,True,1.4647447733131902,0.2286085702585075,0.3297720499265382,0.2126160059919574,0.0,15.056898254998165,7.762393477790987,3.0388934325467662,18.38921784705518,10.057905292964996,243.44055205583572,1899.4511603403496,0.8527654701905234,0.7753872091584746,8
955,550,-1.4474285714285715,1.4474285714285715,1.4474285714285715,True,1.6088533100940932,0.3789584234222604,0.7474544060397659,0.16799857487118722,0.0,15.039913116166627,10.013493298112996,2.495101820377659,18.85051127246466,8.088064030327331,281.957202583526,2000.5484872306984,0.7160929597599153,0.8876591996688088,8
956,1888,-1.4474285714285715,1.4474285714285715,1.4474285714285715,True,1.58120346957369,0.31009883316569864,0.6081266578139951,0.20435906514400978,0.0,15.039709101039882,9.815601517956779,2.8222359194129805,17.42131316671062,10.680687543068341,342.49194397697704,2655.7860542219687,0.8768235598742181,0.6113096214830875,6
957,898,-1.4468571428571428,1.4468571428571428,1.4468571428571428,True,1.6949341999350591,0.3012538100033999,0.7655102487046286,0.18579691987313454,0.0,15.031470958956668,5.812739923187712,3.5824214535987466,19.911985327489674,14.687975583840457,213.26507043457136,1564.045717220145,0.633079365703435,0.7697604933083821,6
958,1648,-1.4465714285714286,1.4465714285714286,1.4465714285714286,True,0.9468202486201714,0.21040423173760794,0.8700167669615766,0.217824424048341,0.0,15.026724559854301,11.19866042043476,2.745422395411879,15.10799332244514,8.743193725832075,266.0577440352109,2441.5964715858495,0.8407425215031323,0.7406512293506982,8
959,414,-1.446,1.446,1.446,True,0.9227877357953262,0.15916958539874881,0.6102458790804657,0.2557104069678653,0.0,15.017921703883658,9.795035101347095,3.5653421842800594,24.63108610815969,17.544155213051734,356.65248194256617,1380.6242888627057,0.8560754622788724,0.7578317929622889,6
960,800,-1.446,1.446,1.446,True,0.9577256472874434,0.35277454599738123,0.8885332150384784,0.10640058007091284,0.0,15.020415696705829,12.256961023731048,3.378378378378378,18.698623930104077,13.414858739134385,213.08805067092177,1867.7860535681248,0.7108342084102333,0.5513401506468654,8
961,756,-1.4454285714285717,1.4454285714285717,1.4454285714285717,True,1.056399933306043,0.3978687413702519,0.6207748370920311,0.13834254616054806,0.0,15.011420254509222,8.261307831570923,3.8664031265105896,19.799295274400304,15.737427225341635,253.51426258635757,1562.903578854663,0.7419903529054498,0.5684750398961126,6
962,1962,-1.445142857142857,1.445142857142857,1.445142857142857,True,1.0494803948950022,0.18955549143254757,0.8304807681097908,0.16843154958294648,0.0,15.00392618445075,10.258070004329575,3.3567967452043184,10.43131991833744,5.555296619430322,359.9035456282847,2298.4794955700636,0.8444641623646021,0.706366841011334,8
963,1092,-1.4448571428571428,1.4448571428571428,1.4448571428571428,True,1.004065595970354,0.17473044489126288,0.6249750006965703,0.24971932987042744,0.0,14.998910441031882,12.956496356681935,3.0024982191427,20.443224124832415,11.98831811870608,426.33051571778253,2406.887323599261,0.8064491781366123,0.8036382607376118,8
964,2752,-1.4445714285714288,1.4445714285714288,1.4445714285714288,True,1.6139740252168064,0.19711589354844394,0.44288110689053545,0.22478125003892688,0.0,14.996490282007889,11.86738921539233,2.9877260784919395,12.654656951790754,8.471111578123388,410.32139854412685,2669.560120453407,0.707454478455669,0.6845646215684087,6
965,2818,-1.4442857142857142,1.4442857142857142,1.4442857142857142,True,1.1825580910846123,0.3691766062078522,0.8355633451275359,0.23364491449193056,0.0,14.989939869082665,12.107626844918942,1.2935502451489826,17.64130877679141,9.29242779627771,256.0100621101513,2851.548082498889,0.8016544475380295,0.9257076372798223,8
966,93,-1.443714285714286,1.443714285714286,1.443714285714286,True,1.0798230611101958,0.33434579206199744,0.8141133200124719,0.25355641981200444,0.0,14.981823469605164,9.429717765992502,3.378378378378378,22.884235736188437,12.155592771777936,352.4042666854169,2271.890251938074,0.8360088308714341,0.9071450620208745,8
967,2742,-1.443714285714286,1.443714285714286,1.443714285714286,True,1.6655484923995922,0.3414820371940732,0.8227015050128104,0.1332217628909555,0.0,14.979915245385957,9.215745949500407,2.571439384799638,20.293783031996014,9.75291712027458,335.0580745478824,1874.1737748878072,0.5848265975917512,0.7511738231405616,6
968,2532,-1.4422857142857142,1.4422857142857142,1.4422857142857142,True,1.3842410806568712,0.30180196236417267,0.4492529391736455,0.144427370712268,0.0,14.959864562687354,8.194098235646377,1.2428706609728342,20.530429592382305,11.016986286247572,497.1736608235278,1674.6437921159493,0.7881206200624796,0.7934112032288511,8
969,978,-1.442,1.442,1.442,True,1.6230068872115002,0.18408221588188506,0.4137768958650737,0.23260122139510592,0.0,14.95342262350631,6.491016318716308,2.256246910203193,10.697892641365346,7.068960402573119,218.55572067886337,2065.538345456931,0.7324354857828825,0.7465479439582015,8
970,692,-1.4417142857142857,1.4417142857142857,1.4417142857142857,True,1.3208425539020234,0.3290662776829153,0.47996377387498224,0.2714815411283211,0.0,14.95087054631309,6.415287297092991,2.621298269954104,20.594285650374655,11.94560292346177,354.243306692793,1411.002393831953,0.7408247525308403,0.6066961020868816,6
971,1327,-1.4417142857142857,1.4417142857142857,1.4417142857142857,True,1.3838123439601109,0.2911971262492376,0.7428604240275851,0.11207718079563082,0.0,14.950043752700985,9.639463494597925,1.7309174513160337,15.02959767370232,9.916966532194671,427.1927214205399,1308.462294407227,0.6895289435051382,0.571748877261481,6
972,614,-1.441142857142857,1.441142857142857,1.441142857142857,True,1.6817826032124459,0.26477954936712644,0.3457112888872086,0.18483634194162335,0.0,14.942595077384249,9.301929262670296,2.770049562178187,22.085878983636846,11.846211137583104,342.1380913672027,2343.8416109696655,0.7206591694413772,0.6808536757954983,6
973,696,-1.4402857142857142,1.4402857142857142,1.4402857142857142,True,1.0343917212284688,0.1773265432621935,0.8133659200939654,0.08089495941326881,0.0,14.92737450949971,9.754979528244299,2.675857074813796,20.840491679373653,14.53802776822686,235.6379027731285,2797.583761723293,0.5127165901619858,0.7552144826379066,6
974,2382,-1.44,1.44,1.44,True,1.8052233367308974,0.18664149288088083,0.7102987440302968,0.12192909901961685,0.0,14.924602943358025,9.279445750143655,2.3022685004398227,22.56917485035956,16.20274770048048,249.25187416374683,1356.5151821821928,0.8284786781296134,0.743466722778976,6
975,2145,-1.4394285714285715,1.4394285714285715,1.4394285714285715,True,1.6835059673604105,0.2036830920685688,0.3940720543491596,0.28762370912820884,0.0,14.91460655804603,6.875288058537844,4.1511801407795925,19.1070928170242,13.473760398219099,212.66693986669276,2443.2757095848924,0.639686578865633,0.5277999080206464,6
976,2456,-1.4394285714285715,1.4394285714285715,1.4394285714285715,True,1.058620114757832,0.38822980287069986,0.44159668369617255,0.174393433072203,0.0,14.915417863585187,6.388195412327873,1.6331834478629723,19.85588355395066,8.655575516706966,295.36931189655786,2895.896818582611,0.8061527389537992,0.6887199612886306,8
977,1423,-1.439142857142857,1.439142857142857,1.439142857142857,True,1.669680311512637,0.39569402405618903,0.5057485401828375,0.17546299141391597,0.0,14.908795039431041,8.515894994268818,1.0419018118372239,15.148527664783336,10.400544540380876,306.4019411121337,2057.98636423638,0.804452008561809,0.7377900830470026,6
978,1649,-1.439142857142857,1.439142857142857,1.439142857142857,True,1.7085500124553092,0.3422869374172409,0.7940894498335068,0.16378713722164856,0.0,14.910240570133126,13.004066085598,2.127529930649928,14.962554953335928,8.714794142138416,225.9936628747742,2712.843232716927,0.9387505492612321,0.6527709173969924,8
979,1779,-1.438857142857143,1.438857142857143,1.438857142857143,True,1.8192919067552016,0.3921439257770337,0.881410236284137,0.18454653538750718,0.0,14.905274751523248,10.95571870753737,2.5928698695650505,13.911448587200205,6.671389423875468,254.9036948902634,1825.0377313349452,0.8424248461046793,0.8241177904663193,8
980,812,-1.4382857142857142,1.4382857142857142,1.4382857142857142,True,1.7660500658116958,0.292774202824462,0.4584244351639796,0.20581551770783885,0.0,14.8971826459195,6.272956625175703,2.4703017672900045,24.650116307798413,13.000072667330159,228.29496358877532,1178.4655023772716,0.7500125844992187,0.5717540340939677,6
981,2280,-1.438,1.438,1.438,True,1.4934367992735391,0.14627319657724736,0.401919107252912,0.16413938604441147,0.0,14.889847374459361,5.614500819682484,2.839310784501988,22.781355201990404,13.693122796081283,248.50315269468692,2392.224130946512,0.5340745709694183,0.521471313504037,8
982,13,-1.4377142857142857,1.4377142857142857,1.4377142857142857,True,1.1308524775749982,0.23437505190156985,0.6701459036620301,0.18244500253676293,0.0,14.887298488956723,14.380225201864212,1.5279878717847168,13.251483827717836,8.634294363488483,272.66523681910707,2237.8401923924685,0.9605164964779308,0.6460869962076025,8
983,2614,-1.437142857142857,1.437142857142857,1.437142857142857,True,0.9401668889375876,0.3752073236586835,0.699468368878225,0.2910055788603934,0.0,14.879873829469876,6.714187997749631,1.5350039191965956,19.373644962407102,8.561523584216737,346.3474091142416,2514.356530723345,0.6861935406078796,0.6817755156160368,6
984,2439,-1.434857142857143,1.434857142857143,1.434857142857143,True,1.0046613389256638,0.3163562375823092,0.6945961576037855,0.21233623608604393,0.0,14.84342191799011,13.472068610641177,2.260222845577332,24.92019143673852,10.545263679067741,224.98009060521431,1915.6422581777392,0.7582537324804528,0.5608931789960347,6
985,537,-1.433142857142857,1.433142857142857,1.433142857142857,True,1.3840604203010598,0.3298297096067838,0.4527886944739712,0.17838883829263896,0.0,14.814025012706225,8.540726757336259,2.383848719997353,24.693724430006057,14.998056346730262,268.642236151633,2152.3138098579643,0.6386024258907115,0.7519849198126796,6
986,1774,-1.433142857142857,1.433142857142857,1.433142857142857,True,1.5391375377470466,0.20430891254788072,0.554732095822692,0.22718901486168527,0.0,14.813365010604759,9.01673349135403,1.9159965238634165,15.137210211516962,8.42789138943106,335.6323532395046,1244.3787027150393,0.7842123204968258,0.9230324616655707,6
987,2257,-1.4325714285714284,1.4325714285714284,1.4325714285714284,True,1.4754532945134096,0.26077767681330444,0.3573573012531668,0.1327532142285595,0.0,14.803146959702445,7.575884511544161,3.578695046063393,17.037141830809915,12.130680194159444,211.6080434239322,1336.2505131025146,0.7484788296060887,0.6095658763216641,6
988,762,-1.432,1.432,1.432,True,1.4349053594101222,0.3264295149201543,0.3606899201782747,0.20248031668260216,0.0,14.79793291933997,6.9563540641126655,2.553982511253459,19.154572800203717,12.350038831160946,215.91991858369855,1648.9673325131714,0.7838921092545097,0.6063648663508032,6
989,2507,-1.432,1.432,1.432,True,1.1911478684909642,0.28362344309687615,0.8214770805090665,0.17377322820946572,0.0,14.797426719059132,7.946998831402847,1.7990613812580705,19.571776604279876,10.18244597385555,426.6727579757571,1743.8699752092361,0.7804084680974483,0.9289787989109755,8
990,2538,-1.4317142857142855,1.4317142857142855,1.4317142857142855,True,1.3151849904226485,0.1513421573613355,0.5298539818593795,0.16435116754844784,0.0,14.790710632653779,5.786817192464681,4.423364115973747,23.388151268184156,10.392331566453205,223.78319203853607,1029.4764674657754,0.8594424081637453,0.7631858331151307,6
991,1329,-1.430857142857143,1.430857142857143,1.430857142857143,True,1.4245855397111296,0.13271440310814434,0.7549223060086638,0.10366069415628154,0.0,14.777847703940285,12.716039615274688,1.4229706745980226,19.52901622739834,10.80759827955545,346.00775833843653,1538.4327518205698,0.8029650790991542,0.7509952141666861,6
992,679,-1.4305714285714286,1.4305714285714286,1.4305714285714286,True,1.1896421099438845,0.2566429583068468,0.6977818352031059,0.224133621768288,0.0,14.775248112473339,7.825849016037603,2.2733308564600643,11.787239634408792,9.281668410667272,390.1929307359542,1777.6799709952888,0.8815098386581248,0.6076338753211579,6
993,577,-1.4302857142857144,1.4302857142857144,1.4302857142857144,True,1.1603831656623018,0.2838908887268023,0.8371635893938789,0.22783334415216955,0.0,14.767691803662874,13.065646122639066,2.5791661253204037,10.495512421855214,6.70672400900828,316.91753404185795,2679.037504408282,0.9948037006492183,0.8062093845793221,8
994,1650,-1.4302857142857144,1.4302857142857144,1.4302857142857144,True,1.493270836300442,0.32489231030118276,0.8735059367038238,0.15305667884381532,0.0,14.769466777810365,10.470059260521369,3.576886762627691,15.559359427339048,12.104791142305857,275.6086806530939,1070.8784299040294,0.8972731080662397,0.8193607199576264,6
995,663,-1.4294285714285713,1.4294285714285713,1.4294285714285713,True,1.5487186729345759,0.17802167411675854,0.7106197168778093,0.23495396871609642,0.0,14.754748430812104,10.625026111987664,2.090798997940808,24.151712208352233,15.959104114219354,253.20769016133738,2451.0829975282995,0.614972284590942,0.763491638781828,6
996,2021,-1.4294285714285713,1.4294285714285713,1.4294285714285713,True,1.1363714229192585,0.308705671876669,0.7764376893639565,0.11356594868004322,0.0,14.756613942439788,11.637282192644001,3.3658064822666347,23.431150228716433,13.7523462057622,395.929395314306,2359.24756526947,0.7826068927533925,0.8528859415091574,8
997,859,-1.4291428571428573,1.4291428571428573,1.4291428571428573,True,1.3498659564822975,0.25736951321701984,0.37073553479945387,0.1474553226461605,0.0,14.750120554552215,7.631943900556944,2.2224724704618595,24.795644701410826,17.378642831733686,282.0913441495831,1060.2822677379659,0.6803721710209889,0.7381387167114953,6
998,463,-1.4288571428571428,1.4288571428571428,1.4288571428571428,True,1.189368685257615,0.19322801372041928,0.5586089031712032,0.16250694689111744,0.0,14.74730625842501,13.761783604333829,2.5276971085583733,19.72338353108821,11.379844120837769,438.3447346791064,2334.1018297411706,0.8615781233484445,0.5323247183466797,8
999,1788,-1.4288571428571428,1.4288571428571428,1.4288571428571428,True,1.3810350564663927,0.19877916787899957,0.3930482400205729,0.18220899490275175,0.0,14.746783001641326,12.337522944043855,3.1210552708745065,13.40972706119489,7.417444666230383,427.8193202161658,2657.5656091802603,0.6829953761802483,0.53998371073307,8
1000,2843,-1.4288571428571428,1.4288571428571428,1.4288571428571428,True,1.7710553960325237,0.27672700055659055,0.6656930795530673,0.2854791546206693,0.0,14.74749917620464,9.778780666959914,1.6466530483579698,12.580601278015438,6.118520095724409,274.12356952366287,2844.341610105523,0.6295803132179211,0.5135255823002052,8
1001,1055,-1.4285714285714284,1.4285714285714284,1.4285714285714284,True,1.0682305195733905,0.24718498732897715,0.43005057920673245,0.198235100714708,0.0,14.741084327745746,8.231807483450638,2.801901562358574,14.95531495494941,10.912253847577471,423.52843462289707,2232.768772363134,0.5054046136545512,0.7305300237931948,6
1002,118,-1.4277142857142855,1.4277142857142855,1.4277142857142855,True,1.463354013612028,0.3812305248436951,0.7153930218471667,0.26856024303654435,0.0,14.729913663840946,12.334632436846091,1.2654535874360853,16.29384670099629,12.623075778278018,322.07900373753023,1216.8115880340338,0.6995101273384522,0.7992006337735266,6
1003,1501,-1.4271428571428573,1.4271428571428573,1.4271428571428573,True,1.3958492531643214,0.14473809750169528,0.4269383428618312,0.1663933214727697,0.0,14.720418756780663,8.442407713534205,1.3978171594812359,19.640865011739596,8.974184324070357,357.3929330580109,2746.4142663486186,0.675975069446923,0.9517927419120324,6
1004,84,-1.4265714285714286,1.4265714285714286,1.4265714285714286,True,1.3393676390000666,0.38299482992923023,0.8586263127959787,0.1377560582282988,0.0,14.710623796893668,9.392900866600009,2.58101387232193,21.24058850780586,16.235751821554903,253.83503873764013,2076.2301801548824,0.7877481464725525,0.6926350497025587,6
1005,938,-1.4262857142857144,1.4262857142857144,1.4262857142857144,True,1.8167625330219428,0.24250064401499277,0.45798413919959646,0.21443518486988575,0.0,14.707029131957434,5.573022633121317,3.609077933906336,21.14692749641073,12.815667746647712,265.98670060703796,1248.2920382790576,0.8468051359882091,0.7401957523560999,6
1006,1228,-1.4262857142857144,1.4262857142857144,1.4262857142857144,True,1.388968108990411,0.30120446417480706,0.5456520224739527,0.11761006498647888,0.0,14.704862936276204,11.705904746886972,1.4629621487110853,14.37322438872541,7.927359989536551,397.02992684632227,1391.9608574136664,0.5283660218946524,0.5996306573526758,6
1007,122,-1.4254285714285715,1.4254285714285715,1.4254285714285715,True,1.2819382242523134,0.19036798108369113,0.43375145774334667,0.2177657642774284,0.0,14.69299800302225,9.954755824972931,3.669206580147147,12.78238704893738,8.035057534103043,338.27631305903196,1820.7552954554558,0.667151260189712,0.8241907386109233,6
1008,251,-1.4251428571428573,1.4251428571428573,1.4251428571428573,True,1.727648597240605,0.36851151902544715,0.4285955908491169,0.1457742683030665,0.0,14.68741525150606,5.931422830615273,2.1619809180409453,18.643363397568464,12.174139036719211,281.47270445030676,2733.3289264646155,0.5053004492074251,0.8717811804868094,6
1009,539,-1.4251428571428573,1.4251428571428573,1.4251428571428573,True,1.6630454446357708,0.2076636723187481,0.7196514510416556,0.20528990004726425,0.0,14.687885642777193,8.77497434788144,2.41924712456534,20.43648677339521,9.653029815502443,307.7757248870912,2322.4451229190413,0.6717002232930203,0.5653138921865637,6
1010,1105,-1.4248571428571428,1.4248571428571428,1.4248571428571428,True,0.9297017327852364,0.38019129995502715,0.5338324544260235,0.13880045478001599,0.0,14.682719931516967,10.222244863881807,1.7888036883329836,15.446630664122218,9.49835810690615,232.46369932911944,2328.9959720739603,0.9260395905769057,0.8426674939577058,8
1011,2104,-1.424,1.424,1.424,True,1.504209031944712,0.38705805745631566,0.8062851411724826,0.18842829977295242,0.0,14.669536004626522,5.922802870856624,4.317941345124394,22.42956897414416,11.208531645931645,331.6063381514706,2156.2641408899135,0.8203611843318727,0.8278648200838008,6
1012,170,-1.4228571428571426,1.4228571428571426,1.4228571428571426,True,1.368029069691958,0.2295920671023832,0.6828748445737487,0.1637376805670556,0.0,14.649886461285488,9.917595386345248,1.4106625779531896,19.784574434885876,8.044563236340863,221.45841018131534,1703.0081187489582,0.5088732569125465,0.5541749608018691,6
1013,975,-1.4228571428571426,1.4228571428571426,1.4228571428571426,True,1.6129032276817723,0.16416228007261313,0.4130918413839457,0.1809374317139218,0.0,14.648886772613466,14.064809137480555,3.7644622338118356,20.789206413028737,9.716959004115122,315.7727547491932,1898.4923668185963,0.9223125333227812,0.5669016776353947,6
1014,2804,-1.4225714285714286,1.4225714285714286,1.4225714285714286,True,1.6671022059327136,0.3516269229564159,0.6336431578496831,0.25562439806199605,0.0,14.648113745726253,9.654907162399537,2.7040566145442426,19.116463520157406,14.01431305884054,235.89152492537616,2380.0545474519413,0.5444198329932988,0.9076227266422603,6
1015,135,-1.4220000000000002,1.4220000000000002,1.4220000000000002,True,1.2737859912793117,0.3581189617181419,0.8549910086280541,0.29793280862750365,0.0,14.638045575717776,13.645488691074647,1.739862257634182,16.91745564778708,9.57166520493557,303.3878385055839,2046.128909814686,0.8775973254969852,0.7832901284325302,6
1016,572,-1.4205714285714284,1.4205714285714284,1.4205714285714284,True,1.5729331486539864,0.26982183938544646,0.42621868554923587,0.18472513827859047,0.0,14.615811136906478,8.113963308735766,1.8192422658219853,13.289276743714026,6.683524994103966,455.8257188605264,1532.1701280671912,0.9770579421991294,0.8432386241237013,6
1017,842,-1.4202857142857144,1.4202857142857144,1.4202857142857144,True,1.380883794229105,0.3449960274941146,0.6582235486713442,0.15865484142517133,0.0,14.609827699177814,13.949187840020624,3.0373975346409017,13.930259603926041,5.624004114542951,423.96211870534836,1896.5938836336136,0.6782331335526035,0.7215026963821249,8
1018,1225,-1.4202857142857144,1.4202857142857144,1.4202857142857144,True,0.9453107588549465,0.1822719789405859,0.6504810455675855,0.21344659420075057,0.0,14.612128571939946,9.32509373206274,2.5061395414942895,18.594642763841257,14.01106554822765,366.52875010940664,2002.980409968833,0.6291846548926306,0.7197382154168603,6
1019,2057,-1.4202857142857144,1.4202857142857144,1.4202857142857144,True,1.2715025881000854,0.25373932698159635,0.5152695474328652,0.10956719248005968,0.0,14.609642558988428,8.424053757476448,3.2923051507022305,17.029892854471445,12.287177266091982,200.60290077313994,2168.265231258702,0.8419865006865435,0.7770915429182599,6
1020,2652,-1.4197142857142855,1.4197142857142855,1.4197142857142855,True,1.4737516144497365,0.21389043487364848,0.48447203570205255,0.19739669390023679,0.0,14.599329556939253,7.116965074417227,2.288116626678565,12.798220863136404,6.436714415482342,390.1543762627664,2072.1536986529827,0.8090160164231077,0.8091006899905823,6
1021,957,-1.419142857142857,1.419142857142857,1.419142857142857,True,1.7329156440624107,0.36487843995870256,0.480179488378845,0.22731369100674187,0.0,14.590444569828971,8.817967940599834,3.304947438750973,22.218895089401695,17.687781069865743,224.58032675592807,2491.7427610229056,0.6844157140738204,0.682651968115108,6
1022,2555,-1.419142857142857,1.419142857142857,1.419142857142857,True,1.2688772272379263,0.2697050623000553,0.39864677057677267,0.14096003747452396,0.0,14.590409756280442,6.849851137841208,3.6147387598580263,16.264628947725488,9.334038861842378,311.2182612808501,1470.2461208222583,0.8999238398569647,0.9208407586847891,6
1023,561,-1.4188571428571426,1.4188571428571426,1.4188571428571426,True,1.7471844199170325,0.3696911534669078,0.5212995724241009,0.19623493692808894,0.0,14.587317712378372,7.673333574626503,3.9259030003274633,11.199616035901098,8.139413671307826,276.42980324960035,1690.8999242176842,0.9448369903532639,0.7746959156043698,6
