rank,population_index,objective,score,finite,wing_span,wing_chord,tail_arm,nose_length,ducks_num,pucks_num,banner_length,batt_capacity,prop_diameter_in,prop_pitch_in,motor_kv,motor_max_power,cruise_throttle,mission3_cruise_throttle
1,0,-6.207552949080183,6.207552949080183,True,1.5220700763805728,0.3992798149429485,0.8991477723978176,0.08468242313074568,99.0,36.0,1.7009461070609466,3.4062426017955767,16.22702351474391,10.368982544371049,406.4743047173833,1049.4650901964214,0.9918112203472593,0.8416232471430444
2,504,-6.2072833385347,6.2072833385347,True,1.523095313487374,0.39879006637903314,0.8977068348883647,0.09580480412296231,99.0,36.0,1.7066776272361015,3.418212649937896,15.805076192912606,10.00362206674083,420.80663350471536,1033.8823154981096,0.9922966874421192,0.836935480855691
3,265,-6.204100233607283,6.204100233607283,True,1.5087501253376845,0.39883961125038,0.8963529101663066,0.18044494972280484,98.0,36.0,1.6567208427784357,3.2915223237042746,15.818698692014253,10.145453072099697,418.9546670148284,1020.6504117400774,0.9893418754341947,0.8287555473014748
4,293,-6.203914737220556,6.203914737220556,True,1.5237166366222814,0.3992627239506681,0.8928457796951159,0.11426615658560715,99.0,36.0,1.6643067083696408,3.373704691344606,16.129693262086434,10.18668224972621,412.0738278530087,1020.3291760737018,0.9885162092119596,0.8245676565744169
5,134,-6.203189155890414,6.203189155890414,True,1.5201280889277968,0.3997065638502686,0.894609793509813,0.14573447743017198,100.0,36.0,1.6854776355382761,3.4097407313950594,15.910544918827943,10.003344469575989,421.649896879285,1046.4871492671678,0.980451608348426,0.8343542352795188
6,221,-6.201323517339226,6.201323517339226,True,1.5206335523813792,0.39962068281576835,0.8959686428286062,0.2941517708770002,99.0,36.0,1.6664334660545896,3.402109773546559,15.83840126662549,10.393168908052548,411.9924066815998,1030.865807685567,0.992686959988768,0.8382162742524291
7,469,-6.197451180464738,6.197451180464738,True,1.5201642452511643,0.3999930373503571,0.8878425399060947,0.0850264237602494,98.0,36.0,1.6765553486939435,3.298936600654778,17.391883278828747,10.568096638196279,386.3168114354179,1002.1499594427669,0.9737347750395002,0.8233028933226416
8,368,-6.196560978175028,6.196560978175028,True,1.5193581574811612,0.3976271998402031,0.8745878687732588,0.10341739608826829,99.0,36.0,1.6373915613234635,3.2969775722091743,15.620132568906643,9.735062980743303,425.2704593125468,1013.0335950330946,0.9941403454036266,0.8472301785394352
9,353,-6.1954348734166516,6.1954348734166516,True,1.5214085351496665,0.39992396513955386,0.8996825387639581,0.24710474344425787,98.0,36.0,1.6903094965248848,3.369405877516825,16.412765809253557,10.151346110275458,407.8122778686788,1034.3492901860145,0.9923950181391925,0.8287329632555789
10,95,-6.193744989578645,6.193744989578645,True,1.523268056558301,0.39819440831337605,0.8992320399951284,0.12410828913687612,99.0,36.0,1.5982316107604038,3.34898676489941,16.662223171850787,10.463854042301055,401.60298982147464,1045.7669861550792,0.9824836188034387,0.8180618811114152
11,177,-6.193479036659947,6.193479036659947,True,1.5149233286146007,0.3994383205322104,0.8993032049738865,0.08497763402079499,99.0,36.0,1.6716743870853135,3.216396974453275,17.222108547773434,10.239830402918296,393.4483154335202,1035.6231613230857,0.9700806940136445,0.8119903108957027
12,33,-6.192646984252496,6.192646984252496,True,1.5230512925549902,0.3936946081318399,0.8948867583295788,0.08247121360155828,99.0,36.0,1.6717462048129421,3.256942042427049,16.50125003661276,10.439656109498518,398.10606121522164,1038.9715919643309,0.986559113580868,0.827498500937761
13,478,-6.191947661031506,6.191947661031506,True,1.5192463111727996,0.3988383656810159,0.8947299963455649,0.19279051835124714,99.0,36.0,1.5799546591597973,3.334829082261521,15.520724573748696,10.203184228562982,418.8920723545398,1001.0337763223744,0.9992093615201787,0.8466544513610088
14,379,-6.1893310394842205,6.1893310394842205,True,1.5210067636098055,0.3986321670589101,0.8995534706578849,0.1330562140383207,98.0,36.0,1.6741605446317955,3.449073136696051,16.134266726061945,10.079618625410731,408.99683028610616,1044.8839855555693,0.9991140430908934,0.8407745927845942
15,65,-6.188244336243636,6.188244336243636,True,1.5216972896074605,0.3982411055003967,0.8980627738874101,0.09438185045712993,98.0,36.0,1.6057208773530591,3.337903609708082,16.57451382529596,9.57683502717823,410.17941723593907,1050.3215032181224,0.9987046135371522,0.8429719779034632
16,474,-6.185686236654646,6.185686236654646,True,1.5155237901815097,0.3997023558496613,0.8733234828177058,0.14881473293691905,100.0,36.0,1.5425773730388266,3.317653842239298,15.593478866104029,10.071474762412704,427.48024587177804,1001.639986864973,0.9644376258284145,0.8250175684775778
17,252,-6.184417045053738,6.184417045053738,True,1.5218599367088448,0.3977557325889482,0.8964737049953863,0.10243800018516555,98.0,36.0,1.731833879455271,3.3885673090691886,16.093987791512813,10.193704588243715,409.8595952255712,1036.8403788288142,0.9880960625086881,0.8439289346581349
18,352,-6.18409013111977,6.18409013111977,True,1.5235931080111476,0.39837385270627484,0.896905611704911,0.12458049405197948,99.0,36.0,1.678326417326235,3.384324047185887,16.830394699914685,10.500443740603695,395.37646245558705,1027.5434323146487,0.9777816086985818,0.8358712092079377
19,234,-6.183998332466114,6.183998332466114,True,1.5134311027049598,0.3974700636434788,0.8860299446418712,0.08450994496462509,98.0,36.0,1.6294952020193971,3.2558398628753213,16.277320611315123,10.00586669863995,410.13556732492526,1016.8166023098795,0.9918361265922462,0.8132635029560809
20,462,-6.183658867196035,6.183658867196035,True,1.5143364482830515,0.39879260378233683,0.8923863036389941,0.17761469136070537,100.0,35.0,1.7298023281719723,3.494388569152319,15.492765552858328,10.012508496645932,428.4712003262128,1044.2380357510528,0.9928921764726761,0.8447283908125813
21,247,-6.183360701306928,6.183360701306928,True,1.521214142626334,0.3992549093170682,0.88916897110357,0.19728414141910758,99.0,36.0,1.6747788313012448,3.4018713572973502,16.237112346831797,10.359359738556819,405.71174296394645,1037.4126739121384,0.9890737706932222,0.8452277231382226
22,408,-6.1816909545962595,6.1816909545962595,True,1.5205877456441632,0.39783659412190187,0.8812153186470764,0.08651644284175318,99.0,35.0,1.7121704816192616,3.402928794468333,16.591155062699578,9.908788822820652,410.81925406536914,1039.7663730955414,0.9839900743104959,0.8353680146254934
23,268,-6.1813569081896595,6.1813569081896595,True,1.520647611081156,0.3981623047802588,0.8941625351783188,0.11861754508996827,100.0,35.0,1.6937516914230606,3.4480202592875884,15.87320972440445,10.163802915556978,417.8814156032153,1048.665962057611,0.9833509652442509,0.8379235527468307
24,290,-6.181085376937386,6.181085376937386,True,1.5215452191632397,0.3957879905192446,0.8707092632926969,0.18650125387953814,99.0,35.0,1.7360778032442894,3.4432326632266026,16.09602200043912,10.254121449256948,411.629013943464,1053.7775939974733,0.9871019040318609,0.8427647200768673
25,327,-6.180628209897485,6.180628209897485,True,1.521927729338255,0.39738778516531204,0.8921275031220648,0.17082966079488873,100.0,35.0,1.680653229675178,3.430728374937382,15.95112106741206,10.568765275392408,406.5837723541915,1034.6388522055877,0.993473863606646,0.8333299263283951
26,161,-6.178870635215996,6.178870635215996,True,1.522145337141881,0.3965749080593932,0.8982588735051831,0.11220414280543392,99.0,35.0,1.6999113586156862,3.4059319493725644,16.30547656603372,10.344582442394167,402.5561144276068,1060.1766256306353,0.9962296359469325,0.8459676054391496
27,121,-6.178118072206053,6.178118072206053,True,1.5177202767722493,0.39960465310357596,0.8901100923495064,0.13843295568778824,99.0,36.0,1.6526982449782448,3.4446550156386873,15.847686792347481,9.800277164035247,429.7853001022221,1032.1430314978702,0.9747311564152559,0.8279262376036338
28,405,-6.177797350290558,6.177797350290558,True,1.5203510956674045,0.39840104585128744,0.8960118619038397,0.08552387422258888,99.0,35.0,1.7361735093150719,3.4359154689244726,15.946601672174495,10.215999487692722,413.80522593394005,1045.540012355521,0.9919962201631085,0.8435006901457196
29,236,-6.177566803594593,6.177566803594593,True,1.507267822220451,0.39978861202987354,0.8865186874403899,0.29043231118047386,99.0,35.0,1.6757561218478632,3.3820363290633644,16.085730988061982,9.848335448028863,418.1470246518344,1037.8906492932767,0.9889669341116503,0.8437253066606694
30,466,-6.177389436855874,6.177389436855874,True,1.5180930957904595,0.39783392275579876,0.8990747625769844,0.28197904715748134,99.0,35.0,1.7124150648131617,3.443711738352566,15.92742767794478,10.205486930033327,416.8194976934363,1060.9027996455136,0.9912818053322139,0.8407023028215921
31,103,-6.177340982183089,6.177340982183089,True,1.5185805149375573,0.39866086644337817,0.8998466273615844,0.11883119076648213,98.0,37.0,1.5829153569641439,3.1950530891304716,17.19655411772647,10.594600322296348,382.32965064489787,1029.9524130877207,0.9858590088711656,0.8344407552305066
32,60,-6.177023803800652,6.177023803800652,True,1.5212362341777745,0.3999099712120765,0.8825276233286666,0.11734240317714259,98.0,36.0,1.6352343866487087,3.4058525656917062,16.571995698602514,10.06811985879841,406.8918854815613,1014.888612002737,0.9792005547700189,0.8417232774883967
33,145,-6.176323787158487,6.176323787158487,True,1.5225206142486858,0.3971773917445789,0.888423757419827,0.13007167370131378,99.0,36.0,1.6450532867197123,3.3158663198434204,16.65835059057398,10.185864198433357,404.3926251323738,1052.9031984451249,0.9880730991632037,0.829550984753852
34,311,-6.176293016122596,6.176293016122596,True,1.5216300737826387,0.39972075861579526,0.8851373286843315,0.24154911771617785,99.0,35.0,1.6990648095744723,3.428107094182752,15.648458731979774,10.516315036696284,412.0412828518442,1012.898873661504,0.9907809096162693,0.8389355173953332
35,376,-6.175438911044652,6.175438911044652,True,1.5076816385358918,0.39905306065308777,0.8826320573611316,0.2029120919954745,99.0,35.0,1.6482504268374973,3.310479702383334,16.472005716813605,10.723140228257922,396.0965319164917,1030.4987196381508,0.9814538821674148,0.8241057058988484
36,393,-6.17525415180395,6.17525415180395,True,1.515561597323347,0.3992280948534732,0.8878183761568954,0.09689008240002582,98.0,36.0,1.6281072197177875,3.1467788915885073,18.589693320984175,10.610332307123434,362.94803948012265,1014.5175418397807,0.9871999264258946,0.8185022982111696
37,19,-6.175224134645907,6.175224134645907,True,1.5224824843788316,0.3965225325196766,0.8841778472321514,0.23798214208516447,100.0,35.0,1.6693252378565133,3.3907997664633758,17.732070047357286,10.229455619959891,385.29290105253625,1031.4069653384522,0.9883298675644105,0.8286331464858379
