rank,population_index,objective,score,finite,wing_span,wing_chord,tail_arm,nose_length,ducks_num,pucks_num,banner_length,batt_capacity,prop_diameter_in,prop_pitch_in,motor_kv,motor_max_power,cruise_throttle,mission3_cruise_throttle
1,0,-5.218205640252431,5.218205640252431,True,1.0747781797073033,0.32997896935095694,0.6467258764045061,0.24862461874609082,3.0,1.0,0.8445261107067179,4.157580535393288,15.222408888461386,10.4362824361251,460.4888167948075,2358.5347846041514,0.5769145440283108,0.6704577657446574
2,25,-5.214654179232916,5.214654179232916,True,1.0825306222076658,0.2934401617249781,0.5912177433885656,0.17190863883096186,4.0,1.0,1.225630794448522,3.5113996485544217,16.036318362953324,10.785970961859588,448.56900473678286,2080.615226960305,0.793814031855459,0.6799673537369298
3,229,-5.177093102428064,5.177093102428064,True,1.106555636489423,0.2627754963134846,0.5601722200452518,0.21680114408894957,4.0,1.0,0.952748247334738,3.549249377516107,17.650357201843626,12.165416467250875,390.31690301750456,2375.2129313321384,0.7946343641616732,0.6985748253702295
4,248,-5.115344017709907,5.115344017709907,True,1.2929886253214342,0.39234744707867036,0.650254521519701,0.273505732903826,5.0,1.0,1.4052563912727027,3.3236018927771096,16.087108140339407,10.223908114317,437.4681076690748,2404.50464543842,0.5450810384936631,0.6604071587625142
5,45,-5.044487602528389,5.044487602528389,True,1.453848917567575,0.39072251286613335,0.6903714640522431,0.28030597678695274,6.0,1.0,2.0533410643147505,4.371059522814617,14.57502916202246,9.493562399423782,466.0055892154144,2559.620154961593,0.5259491926131148,0.6348380499707156
6,84,-5.023369584657442,5.023369584657442,True,1.256576537530994,0.34558095252131427,0.7807880644160932,0.1756054933846888,3.0,1.0,4.5476246011289225,3.3643244183888212,14.09289334940088,7.841177960126459,464.7844962534896,1737.6972512246336,0.7618988429501351,0.6938076474560209
7,129,-5.0189715628757305,5.0189715628757305,True,1.2927468522600831,0.33822369771055216,0.6581031648955653,0.11244221402129163,3.0,1.0,1.9532694334536176,3.7861206815578043,18.59093684967374,11.401072578849279,320.02068124172496,2310.9103074823242,0.7285284015181479,0.5095707696598333
8,139,-4.99317349038248,4.99317349038248,True,1.2849117334167366,0.32113629530478477,0.553986486355587,0.18600795122797284,7.0,2.0,1.7288584008474608,2.9137649599868967,16.01430343972828,12.57920722571034,407.5006592451899,1640.8040589680943,0.7726844600498746,0.6069611125242116
9,114,-4.966717907451058,4.966717907451058,True,1.0068546351216245,0.28721689293990393,0.5025764551438267,0.19393992957647604,5.0,1.0,0.668227178455016,3.5391093312081976,16.9877837466814,11.865298069275845,331.6931242499528,2735.974333567135,0.697511647215609,0.7005542722048788
10,64,-4.961070050441611,4.961070050441611,True,1.0999616433958055,0.2906717987853815,0.5073001074480797,0.1293194274688773,7.0,1.0,1.5802420547391829,4.177598823298049,15.567214477148084,9.984740751541683,467.47739467168964,1904.572285229068,0.7153146244465733,0.688903468776318
11,99,-4.9591179254296645,4.9591179254296645,True,1.4351095020530384,0.39169371576120693,0.6568693146864001,0.20328286961035202,47.0,7.0,1.9380416218952905,3.823953418929096,21.35168432271215,11.56767784956744,287.5251452844917,2118.8254587765114,0.931539191221392,0.8015349426691372
12,110,-4.953697682015342,4.953697682015342,True,1.1806293690356935,0.39735544496088127,0.7262359799376359,0.2630627903001621,11.0,2.0,2.049808977047241,4.138589653338089,15.007846572248688,8.294919307714157,441.8711300395266,1796.655794722596,0.9472149300497776,0.9429844159469523
