epoch,island,score,objective,duplicate,restarts,wing_span,wing_chord,tail_arm,nose_length,extra_shipping_containers,sensor_length_m,sensor_weight_kg,mission3_sensor_weight_kg,batt_capacity,prop_diameter_in,prop_pitch_in,mission3_prop_diameter_in,mission3_prop_pitch_in,motor_kv,motor_max_power,takeoff_flap_deflection_deg
2,4,6.050245126877706,-6.050245126877706,False,0,1.7822000281761903,0.3570392197296436,0.759039417654276,0.1580792453403982,0.0,0.254585569837882,9.113879129500368,4.810562257952568,3.162555414997013,20.495331337745533,12.61421365184311,20.0,13.0,213.9439429197612,2956.7937378058086,17.719301867098604
2,5,6.122592110491827,-6.122592110491827,False,0,1.7917116489405283,0.34968672024448916,0.5753375783098675,0.18705480860049709,0.0,0.41645776882707053,9.517495371883612,6.342481312470212,3.3222301345024245,19.63050412163032,13.625470210224224,17.936827223027514,14.063104450198448,225.9502256511587,2394.5304871399635,27.17313620577262
3,0,6.015139397147173,-6.015139397147173,False,0,1.7575829694561715,0.3624504733172081,0.5460331331109152,0.2615087137773336,0.0,0.2806117941549252,9.526666567824307,3.4042409408003884,3.1485873537209557,23.95862735800904,15.522825679168214,22.480754476618444,15.62430335295376,210.92866964309016,1474.094074956668,24.82587287124662
3,1,6.208039415253713,-6.208039415253713,False,0,1.800455898306415,0.3519517516954333,0.7342977429164445,0.24485527813414487,0.0,0.5664515549882435,10.211301375796403,6.866348974787657,3.376030902718468,22.33576700469387,17.051429988287794,23.76535691962836,16.632576111929467,220.22364085748066,1813.1876336155747,36.66952569488923
3,2,6.162281568530818,-6.162281568530818,False,0,1.792338865684765,0.3750943905753396,0.3800675690804538,0.1837756097721657,0.0,0.4666112215459169,10.227460872957387,6.6392312393575885,3.29658969732809,20.98574835483536,11.395875584429438,17.949614643712792,13.46765360056094,223.22496270065568,1938.2325305825182,15.252890686782985
3,3,6.200834312695566,-6.200834312695566,False,0,1.8091329889022827,0.383586327580661,0.3997084702309973,0.08024620062937855,0.0,0.5042748758213914,10.25661910795344,5.598749447621082,3.341170800739986,22.01182873077417,15.835178372536944,17.76328137301708,12.35405448172066,225.29330058498613,2956.9668355800045,26.930997042995102
3,4,6.077012870671663,-6.077012870671663,False,0,1.8159415958187926,0.3408542524065473,0.6148015674428404,0.22584669060493096,0.0,0.2668395388057011,8.775037869562448,6.208427144226851,2.969321381051403,20.620566842560773,15.40043738018122,19.445879188516006,13.86531596886614,213.0618856461308,2607.9248490824693,14.942271799475343
3,5,6.226929958610541,-6.226929958610541,False,0,1.7843682834282206,0.3476579522700367,0.7074013512128523,0.22305394089628852,0.0,0.4386321751704444,10.582758304096044,5.7223530096831885,3.144648692150006,21.1146497979725,13.939846719588619,17.03493220230746,12.407882335782308,228.46846461814616,2714.2711911005326,24.464792487014194
4,0,6.094166221230329,-6.094166221230329,False,0,1.777961783781794,0.3059575271254609,0.846134319938871,0.27974441381845866,0.0,0.5419991466204702,9.682260699889975,4.776467906082165,3.340860465995428,22.285276223565003,17.053359702350807,19.495868124866483,12.169209423607455,250.91804720013798,2957.848730756059,38.43120879454142
4,1,6.241365560582494,-6.241365560582494,False,0,1.740705850304801,0.3409067277155539,0.6711835238058653,0.14648675792203739,0.0,0.28942971275772716,9.946506824573516,7.371026705032637,3.3673011169751565,23.544969167633617,15.92854510029153,23.93979399356426,17.654370856095873,230.774317326628,1837.6737685900289,23.813173533540848
4,2,6.214742015092535,-6.214742015092535,False,0,1.8188916292099764,0.39321409749552966,0.6001766369177959,0.15569640153364753,0.0,0.452191105567992,10.719544950592354,6.070428000495435,3.174180526823239,23.019878816688006,14.049966026994108,19.83562279484253,15.254008894103386,220.88776227685463,2446.5365618501883,13.324937861449078
4,3,6.2584572640919625,-6.2584572640919625,False,0,1.755394074819291,0.3905531943633339,0.5349376690696503,0.17010452792904596,0.0,0.421356239603112,10.57530821654884,6.086868740930825,3.3438008606806706,21.79910833109999,17.090567784571775,17.450006745918543,12.689572784902325,244.74256083545447,2390.41571431406,28.109572720400617
4,4,6.297513744104741,-6.297513744104741,False,0,1.7367164619627762,0.3451429252447184,0.7682779995710951,0.19299185491297316,0.0,0.37654594717783973,11.13535554190927,6.668917105053055,3.1286835679647362,18.739483930050504,14.763092701718145,19.04023326069301,12.546692907023655,246.08978516808793,2259.9800444201533,21.488738827096068
4,5,6.258401867065265,-6.258401867065265,False,0,1.7693344873734829,0.3882361687966315,0.5843311871712707,0.19644302814565684,0.0,0.41330420700020476,10.74490320776109,5.752516197032867,3.1317642027937365,20.530226244950423,14.568399303935795,16.434476911740433,11.428352537498652,248.08379270390847,2174.1591465223123,29.315354400993115
5,0,6.184983496540959,-6.184983496540959,False,0,1.7952528446746103,0.32541011054955576,0.8645435055677653,0.283685644021552,0.0,0.4384876713831716,9.563862500344399,6.141923889861333,3.283876340566967,24.970575494430527,16.933476741973003,21.679565993715073,12.639383567889393,220.01989964298275,1935.7335979007523,19.122912540728592
5,1,6.241365560582494,-6.241365560582494,False,0,1.740705850304801,0.3409067277155539,0.6711835238058653,0.14648675792203739,0.0,0.2894297127577271,9.946506824573516,7.371026705032637,3.3673011169751565,23.544969167633617,15.92854510029153,23.93979399356426,17.654370856095873,230.774317326628,1837.6737685900289,23.813173533540848
5,2,6.2601798370306065,-6.2601798370306065,False,0,1.819755986090506,0.3578780317749693,0.5955719148559098,0.14112640105216204,0.0,0.3369266895971124,10.68976251478796,5.9660781331798685,3.2243745524648366,22.38668046545299,14.38331182900097,23.251139643653033,13.84395214374927,221.76357563405793,1893.6788188345283,24.9772758309933
5,3,6.267158693345919,-6.267158693345919,False,0,1.776495684776896,0.3612811783034233,0.5110556425885944,0.18736381878772695,0.0,0.3100745050178141,10.424254448446561,7.655004242279894,3.3287540719813324,19.211874326443237,14.84921552367182,16.936968961344412,13.186128709507532,272.41132227633284,2300.2014563347866,25.132978724788796
5,4,6.297513744104741,-6.297513744104741,False,0,1.7367164619627762,0.3451429252447184,0.7682779995710951,0.19299185491297316,0.0,0.37654594717783973,11.13535554190927,6.668917105053055,3.1286835679647362,18.739483930050504,14.763092701718145,19.04023326069301,12.546692907023655,246.08978516808793,2259.9800444201533,21.488738827096068
5,5,6.270092721836089,-6.270092721836089,False,0,1.7275797420634686,0.36638729307696005,0.5738952874379359,0.17126566259400422,0.0,0.33765673828549364,10.633815295517856,7.019385603749836,3.2833597347653627,22.153641286991117,14.9327966613618,17.522726173211655,13.051309009320441,241.5654964772823,2396.5473624361143,29.353037567241955
