rank,population_index,optimization_objective,optimization_score,official_score,finite,wing_span,wing_chord,tail_arm,nose_length,extra_shipping_containers,sensor_length_m,sensor_weight_kg,mission3_sensor_weight_kg,batt_capacity,prop_diameter_in,prop_pitch_in,mission3_prop_diameter_in,mission3_prop_pitch_in,motor_kv,motor_max_power,takeoff_flap_deflection_deg
37,3090,-6.233688570929663,6.233688570929663,6.233688570929663,True,1.7626278686642238,0.314993132256296,0.6496484455806549,0.25387795191009804,0.0,0.37234531656721476,10.77013056433192,5.3570772656445484,3.197070470263019,20.0,15.0,18.0,12.0,255.87436559254567,2670.59662619714,31.356523274945953
38,2719,-6.233658485715482,6.233658485715482,6.233658485715482,True,1.7421512083527986,0.3881521670133271,0.487933807508833,0.22398212671407602,0.0,0.34192069659707514,10.712481883869973,5.630868937727369,3.045448543293446,20.0,15.0,19.0,12.0,244.10696179454496,1979.4045384334956,27.12233413144864
39,3091,-6.233658485715482,6.233658485715482,6.233658485715482,True,1.7421512083527986,0.3881521670133271,0.487933807508833,0.22398212671407602,0.0,0.34192069659707514,10.712481883869973,5.630868937727369,3.045448543293446,20.0,15.0,19.0,12.0,244.10696179454496,1979.4045384334956,27.12233413144864
40,1147,-6.2319905053193985,6.2319905053193985,6.2319905053193985,True,1.824310151016672,0.3799188704935649,0.6622087682012132,0.17893816830773698,0.0,0.3731919808839555,10.293657606692314,5.8052083759975925,3.258019983096942,20.0,15.0,20.0,12.0,236.06558932480607,2852.943242060569,18.942519647088684
41,3092,-6.2319905053193985,6.2319905053193985,6.2319905053193985,True,1.824310151016672,0.3799188704935649,0.6622087682012132,0.17893816830773698,0.0,0.3731919808839555,10.293657606692314,5.8052083759975925,3.258019983096942,20.0,15.0,20.0,12.0,236.06558932480607,2852.943242060569,18.942519647088684
42,1191,-6.230065799824629,6.230065799824629,6.230065799824629,True,1.799853508971471,0.3814811972049762,0.7805712014934327,0.17673177188252634,0.0,0.4254375955358736,10.621424307769178,5.702026311914076,3.376242336841731,21.0,13.5,20.0,15.0,223.82652852924397,2592.215183580411,17.7804715369722
43,3093,-6.230065799824629,6.230065799824629,6.230065799824629,True,1.799853508971471,0.3814811972049762,0.7805712014934327,0.17673177188252634,0.0,0.4254375955358736,10.621424307769178,5.702026311914076,3.376242336841731,21.0,13.5,20.0,15.0,223.82652852924397,2592.215183580411,17.7804715369722
44,1521,-6.228888303497601,6.228888303497601,6.228888303497601,True,1.7550216366413476,0.3814677737973549,0.42015403788895545,0.1862665401390779,0.0,0.3320701400980606,10.227250117616265,6.0270600803568835,3.3317773653264355,20.0,15.0,21.0,12.0,239.92205312151455,2491.608122974366,30.193980721193043
45,3094,-6.228888303497601,6.228888303497601,6.228888303497601,True,1.7550216366413476,0.3814677737973549,0.42015403788895545,0.1862665401390779,0.0,0.3320701400980606,10.227250117616265,6.0270600803568835,3.3317773653264355,20.0,15.0,21.0,12.0,239.92205312151455,2491.608122974366,30.193980721193043
46,3095,-6.226929958610541,6.226929958610541,6.226929958610541,True,1.7843682834282206,0.3476579522700367,0.7074013512128523,0.22305394089628852,0.0,0.4386321751704444,10.582758304096044,5.7223530096831885,3.144648692150006,21.0,13.5,17.0,12.0,228.46846461814616,2714.2711911005326,24.464792487014194
47,1327,-6.214742015092535,6.214742015092535,6.214742015092535,True,1.8188916292099764,0.39321409749552966,0.6001766369177959,0.15569640153364753,0.0,0.452191105567992,10.719544950592354,6.070428000495435,3.174180526823239,22.0,13.0,20.0,15.0,220.88776227685463,2446.5365618501883,13.324937861449078
48,3096,-6.214742015092535,6.214742015092535,6.214742015092535,True,1.8188916292099764,0.39321409749552966,0.6001766369177959,0.15569640153364753,0.0,0.452191105567992,10.719544950592354,6.070428000495435,3.174180526823239,22.0,13.0,20.0,15.0,220.88776227685463,2446.5365618501883,13.324937861449078
49,3097,-6.214660625055307,6.214660625055307,6.214660625055307,True,1.799853508971471,0.33037459527775814,0.7805712014934327,0.08236276723941553,0.0,0.4254375955358736,9.996242949803502,5.832254317792744,3.376242336841731,22.0,13.0,20.0,15.0,223.09171809680782,1811.8390647223537,17.7804715369722
50,1488,-6.214252834280397,6.214252834280397,6.214252834280397,True,1.8228704713955297,0.3958319195465103,0.8498958377874948,0.1386002143761068,0.0,0.4052346245012325,10.81123518174646,5.727335129876684,3.1588172580666427,20.0,15.0,20.0,13.0,252.02649092166277,2102.5082362631797,31.283301506206563
51,3098,-6.214252834280397,6.214252834280397,6.214252834280397,True,1.8228704713955297,0.3958319195465103,0.8498958377874948,0.1386002143761068,0.0,0.4052346245012325,10.81123518174646,5.727335129876684,3.1588172580666427,20.0,15.0,20.0,13.0,252.02649092166277,2102.5082362631797,31.283301506206563
52,1123,-6.213434155650156,6.213434155650156,6.213434155650156,True,1.7866371216931742,0.3978430059833099,0.7419134335827389,0.2135683166990923,0.0,0.4160768121055528,10.314992159837608,5.762989091395516,3.2062670430243836,20.0,15.0,17.0,12.0,246.60475432162013,2773.0441459230265,25.892649615175742
53,3099,-6.213434155650156,6.213434155650156,6.213434155650156,True,1.7866371216931742,0.3978430059833099,0.7419134335827389,0.2135683166990923,0.0,0.4160768121055528,10.314992159837608,5.762989091395516,3.2062670430243836,20.0,15.0,17.0,12.0,246.60475432162013,2773.0441459230265,25.892649615175742
54,767,-6.211254731633674,6.211254731633674,6.211254731633674,True,1.800582233892644,0.36690846482872796,0.7723494379654254,0.10918811859957314,0.0,0.34056779090922384,10.400477044330955,7.460710033209109,3.3503552314710863,20.0,15.0,20.0,15.0,221.6191188754601,2102.7054916156853,22.43716030656013
55,3100,-6.211254731633674,6.211254731633674,6.211254731633674,True,1.800582233892644,0.36690846482872796,0.7723494379654254,0.10918811859957314,0.0,0.34056779090922384,10.400477044330955,7.460710033209109,3.3503552314710863,20.0,15.0,20.0,15.0,221.6191188754601,2102.7054916156853,22.43716030656013
56,2847,-6.209762799666071,6.209762799666071,6.209762799666071,True,1.8046246926243634,0.31991488182191913,0.5319181906091256,0.12257987895022289,0.0,0.3765068367537593,9.911223167553983,5.902638861740479,3.329622795177814,20.0,15.0,20.0,15.0,231.3191070729615,2570.849391705313,35.0738312818261
57,3101,-6.209762799666071,6.209762799666071,6.209762799666071,True,1.8046246926243634,0.31991488182191913,0.5319181906091256,0.12257987895022289,0.0,0.3765068367537593,9.911223167553983,5.902638861740479,3.329622795177814,20.0,15.0,20.0,15.0,231.3191070729615,2570.849391705313,35.0738312818261
58,2304,-6.208667489763151,6.208667489763151,6.208667489763151,True,1.7017308391107133,0.354689078924955,0.7461680095995352,0.1864721867764678,0.0,0.32344377448866923,10.731755637906184,7.101977708876352,3.1659343090361647,20.0,15.0,20.0,13.0,243.95701256207818,2378.3141941076633,26.599841247350007
59,3102,-6.208667489763151,6.208667489763151,6.208667489763151,True,1.7017308391107133,0.354689078924955,0.7461680095995352,0.1864721867764678,0.0,0.32344377448866923,10.731755637906184,7.101977708876352,3.1659343090361647,20.0,15.0,20.0,13.0,243.95701256207818,2378.3141941076633,26.599841247350007
60,521,-6.208039415253713,6.208039415253713,6.208039415253713,True,1.800455898306415,0.3519517516954333,0.7342977429164445,0.24485527813414487,0.0,0.5664515549882435,10.211301375796403,6.866348974787657,3.376030902718468,20.0,15.0,20.0,15.0,220.22364085748066,1813.1876336155747,36.66952569488923
61,3103,-6.208039415253713,6.208039415253713,6.208039415253713,True,1.800455898306415,0.3519517516954333,0.7342977429164445,0.24485527813414487,0.0,0.5664515549882435,10.211301375796403,6.866348974787657,3.376030902718468,20.0,15.0,20.0,15.0,220.22364085748066,1813.1876336155747,36.66952569488923
62,1707,-6.206687290177927,6.206687290177927,6.206687290177927,True,1.7271453138034867,0.304993256364909,0.6676724144197942,0.21693489059491147,0.0,0.4060890524526879,10.526271530624015,5.461534451226398,3.2550169318866766,20.0,15.0,17.0,12.0,248.5345486796707,2121.9037466944083,33.910719440335185
63,3104,-6.206687290177927,6.206687290177927,6.206687290177927,True,1.7271453138034867,0.304993256364909,0.6676724144197942,0.21693489059491147,0.0,0.4060890524526879,10.526271530624015,5.461534451226398,3.2550169318866766,20.0,15.0,17.0,12.0,248.5345486796707,2121.9037466944083,33.910719440335185
64,2696,-6.203662299260694,6.203662299260694,6.203662299260694,True,1.7557019804542553,0.3302732919767683,0.5076955748699415,0.20739818320558912,0.0,0.32717888520164595,10.03296406529072,6.175976254308093,3.0925636108324595,20.0,15.0,17.0,12.0,243.89669685883808,2028.6065474854179,21.633908369983445
65,3105,-6.203662299260694,6.203662299260694,6.203662299260694,True,1.7557019804542553,0.3302732919767683,0.5076955748699415,0.20739818320558912,0.0,0.32717888520164595,10.03296406529072,6.175976254308093,3.0925636108324595,20.0,15.0,17.0,12.0,243.89669685883808,2028.6065474854179,21.633908369983445
66,1117,-6.203135230998393,6.203135230998393,6.203135230998393,True,1.798294833857117,0.3725954658063836,0.48347986901580486,0.11813261524337211,0.0,0.386550959267036,9.458828340794854,6.6569978032741215,3.353246551741136,20.0,13.0,20.0,11.0,243.173959042289,1909.2157958389294,19.24049265049562
67,3106,-6.203135230998393,6.203135230998393,6.203135230998393,True,1.798294833857117,0.3725954658063836,0.48347986901580486,0.11813261524337211,0.0,0.386550959267036,9.458828340794854,6.656997803274122,3.353246551741136,20.0,13.0,20.0,11.0,243.173959042289,1909.2157958389294,19.24049265049562
68,3107,-6.203135230998393,6.203135230998393,6.203135230998393,True,1.798294833857117,0.3725954658063836,0.48347986901580486,0.11813261524337211,0.0,0.386550959267036,9.458828340794854,6.6569978032741215,3.353246551741136,20.0,13.0,20.0,11.0,243.173959042289,1909.2157958389294,19.24049265049562
69,1937,-6.200834312695566,6.200834312695566,6.200834312695566,True,1.8091329889022827,0.383586327580661,0.3997084702309973,0.08024620062937855,0.0,0.5042748758213914,10.25661910795344,5.598749447621082,3.341170800739986,20.0,15.0,18.0,12.0,225.29330058498613,2956.9668355800045,26.930997042995102
70,3108,-6.200834312695566,6.200834312695566,6.200834312695566,True,1.8091329889022827,0.383586327580661,0.3997084702309973,0.08024620062937855,0.0,0.5042748758213914,10.25661910795344,5.598749447621082,3.341170800739986,20.0,15.0,18.0,12.0,225.29330058498613,2956.9668355800045,26.930997042995102
71,662,-6.2007825204963805,6.2007825204963805,6.2007825204963805,True,1.8044033226945004,0.39731275245547293,0.7447474119189896,0.24712402531587713,0.0,0.4461636805828412,10.091339754172896,7.7070869012017695,3.3448908134006063,20.0,15.0,20.0,15.0,236.1257079438923,1880.0835883390764,39.65171521618302
72,3109,-6.2007825204963805,6.2007825204963805,6.2007825204963805,True,1.8044033226945004,0.39731275245547293,0.7447474119189896,0.24712402531587713,0.0,0.4461636805828412,10.091339754172896,7.7070869012017695,3.3448908134006063,20.0,15.0,20.0,15.0,236.1257079438923,1880.0835883390764,39.65171521618302
73,2347,-6.199909601238183,6.199909601238183,6.199909601238183,True,1.7472589484075258,0.3593219259143789,0.7383526973501326,0.24324932951168293,0.0,0.4118157457459791,9.807998153270841,5.9101443590795535,3.3498851543010733,20.0,15.0,21.0,13.5,219.9504652041058,2286.460874020908,16.65739864946604
74,3110,-6.199909601238183,6.199909601238183,6.199909601238183,True,1.7472589484075258,0.3593219259143789,0.7383526973501326,0.24324932951168293,0.0,0.4118157457459791,9.807998153270841,5.9101443590795535,3.3498851543010733,20.0,15.0,21.0,13.5,219.9504652041058,2286.460874020908,16.65739864946604
75,702,-6.198684839582074,6.198684839582074,6.198684839582074,True,1.7834516192091496,0.3264486281852297,0.5445302818741632,0.14774519188493102,0.0,0.3608318410100819,10.414979253926738,6.377177799980283,3.1717003529035175,20.0,15.0,20.0,15.0,242.80179381604717,1915.766706013625,30.431970802724905
76,3111,-6.198684839582074,6.198684839582074,6.198684839582074,True,1.7834516192091496,0.3264486281852297,0.5445302818741632,0.14774519188493102,0.0,0.3608318410100819,10.414979253926738,6.377177799980283,3.1717003529035175,20.0,15.0,20.0,15.0,242.80179381604717,1915.766706013625,30.431970802724905
77,2204,-6.198356524763269,6.198356524763269,6.198356524763269,True,1.8156468329891866,0.37042587652689224,0.6235689597781564,0.18997409854640362,0.0,0.3390418435056708,10.561660426057516,4.44452953367825,3.0928185424897423,20.0,15.0,17.0,12.0,243.60361900061105,1772.8844752635803,19.146944191726057
78,3112,-6.198356524763269,6.198356524763269,6.198356524763269,True,1.8156468329891866,0.37042587652689224,0.6235689597781564,0.18997409854640362,0.0,0.3390418435056708,10.561660426057516,4.44452953367825,3.0928185424897423,20.0,15.0,17.0,12.0,243.60361900061105,1772.8844752635803,19.146944191726057
79,3015,-6.1965064023757215,6.1965064023757215,6.1965064023757215,True,1.7387109589204128,0.30351788888135545,0.4810623619260429,0.12182667946992234,0.0,0.5099781914807033,10.426215971726023,7.205987216935034,3.2068410114658006,20.0,15.0,20.0,13.0,241.92662491592688,2166.3981805783546,33.1213349053882
80,3113,-6.1965064023757215,6.1965064023757215,6.1965064023757215,True,1.7387109589204128,0.30351788888135545,0.4810623619260429,0.12182667946992234,0.0,0.5099781914807033,10.426215971726023,7.205987216935034,3.2068410114658006,20.0,15.0,20.0,13.0,241.92662491592688,2166.3981805783546,33.1213349053882
81,2852,-6.195355676674251,6.195355676674251,6.195355676674251,True,1.775632188918506,0.37757566062468567,0.44570509095987787,0.20337156005280554,0.0,0.5139815651959009,10.47620267716168,5.536245232462974,3.291740520953562,22.0,13.0,20.0,13.0,225.44406295958325,2520.647802120467,15.998840257642142
82,3114,-6.195355676674251,6.195355676674251,6.195355676674251,True,1.775632188918506,0.37757566062468567,0.44570509095987787,0.20337156005280554,0.0,0.5139815651959009,10.47620267716168,5.536245232462974,3.291740520953562,22.0,13.0,20.0,13.0,225.44406295958325,2520.647802120467,15.998840257642142
83,3001,-6.195168785814424,6.195168785814424,6.195168785814424,True,1.82523822521644,0.325071583567084,0.6735349890207187,0.1657639228935139,0.0,0.43396543301493296,10.341437758388754,6.0646708204320765,3.1451808114973865,20.0,13.0,20.0,13.0,244.41814436829253,2056.261776579521,24.21836788893782
84,3115,-6.195168785814424,6.195168785814424,6.195168785814424,True,1.82523822521644,0.325071583567084,0.6735349890207187,0.1657639228935139,0.0,0.43396543301493296,10.341437758388754,6.0646708204320765,3.1451808114973865,20.0,13.0,20.0,13.0,244.41814436829253,2056.261776579521,24.21836788893782
85,523,-6.194237367903699,6.194237367903699,6.194237367903699,True,1.8277562016092723,0.34919926335384843,0.7735701685761497,0.19566088144283542,0.0,0.5062446155693339,10.083342867429838,6.613902372011775,3.2662623866043847,20.0,15.0,22.0,13.0,221.9892422819139,1599.2941947145698,38.132965146832504
86,3116,-6.194237367903699,6.194237367903699,6.194237367903699,True,1.8277562016092723,0.34919926335384843,0.7735701685761497,0.19566088144283542,0.0,0.5062446155693339,10.083342867429838,6.613902372011775,3.2662623866043847,20.0,15.0,22.0,13.0,221.9892422819139,1599.2941947145698,38.132965146832504
87,3117,-6.193969700899225,6.193969700899225,6.193969700899225,True,1.7309354565996797,0.354689078924955,0.7456387494607026,0.22940452849555998,0.0,0.32344377448866923,10.52047786240718,6.483371969890997,3.0682488720775347,20.0,15.0,17.0,12.0,243.95701256207818,2378.3141941076633,18.54042960350081
88,1347,-6.192074258949116,6.192074258949116,6.192074258949116,True,1.7806205836611677,0.3101578250036188,0.5462627960048143,0.14162945085311962,0.0,0.4369447270066465,10.019301211350104,5.965584171792008,3.374126746241623,22.0,13.0,20.0,15.0,221.13344214159116,2274.661905131786,17.653194842375562
89,3118,-6.192074258949116,6.192074258949116,6.192074258949116,True,1.7806205836611677,0.3101578250036188,0.5462627960048143,0.14162945085311962,0.0,0.4369447270066465,10.019301211350104,5.965584171792008,3.374126746241623,22.0,13.0,20.0,15.0,221.13344214159116,2274.661905131786,17.653194842375562
90,640,-6.191836012070207,6.191836012070207,6.191836012070207,True,1.7406409152355815,0.344847778084632,0.8080766425809912,0.21610380204042678,0.0,0.3733084752868245,10.0380232886071,6.888196677929649,3.375334748949406,20.0,15.0,20.0,15.0,222.51909738343645,1817.0683970041998,31.21552701782003
91,3119,-6.191836012070207,6.191836012070207,6.191836012070207,True,1.7406409152355815,0.344847778084632,0.8080766425809912,0.21610380204042678,0.0,0.3733084752868245,10.0380232886071,6.888196677929649,3.375334748949406,20.0,15.0,20.0,15.0,222.51909738343645,1817.0683970041998,31.21552701782003
92,1161,-6.190151134389472,6.190151134389472,6.190151134389472,True,1.7481135053349441,0.34274760028124074,0.43736364394657556,0.2595487040810595,0.0,0.33109508533440063,10.980575680742843,4.9017290074805056,3.072677916917338,21.0,13.5,20.0,15.0,230.8774073404217,2422.4963688565163,33.539587949160826
93,3120,-6.190151134389472,6.190151134389472,6.190151134389472,True,1.7481135053349441,0.34274760028124074,0.43736364394657556,0.2595487040810595,0.0,0.33109508533440063,10.980575680742843,4.9017290074805056,3.072677916917338,21.0,13.5,20.0,15.0,230.8774073404217,2422.4963688565163,33.539587949160826
