epoch,island,score,objective,duplicate,restarts,wing_span,wing_chord,tail_arm,nose_length,extra_shipping_containers,sensor_length_m,sensor_weight_kg,mission3_sensor_weight_kg,batt_capacity,prop_diameter_in,prop_pitch_in,mission3_prop_diameter_in,mission3_prop_pitch_in,motor_kv,motor_max_power,takeoff_flap_deflection_deg
1,0,-5.973434582853708,5.973434582853708,False,0,1.2970590301561058,0.30470298387518197,0.6143766403968539,0.18566200542179606,0.0,0.18771520573590147,4.31525238539409,1.630897011998103,3.289438700834353,16.17728947239345,11.599233364315998,12.647229022993777,7.7449270148527365,344.1694116817318,2223.523196923977,26.786892591284083
1,1,-5.042735662405287,5.042735662405287,False,0,1.7713229143002565,0.2337288576229643,0.4841049259490998,0.22773282041742943,0.0,0.20145720551743757,5.785900484302493,0.8165530107247854,2.12789903501431,15.459512814827523,8.722478840542017,17.183285790927467,12.0,327.3854973926889,2075.3816102434207,4.770561867801039
1,2,5.3381475450320615,-5.3381475450320615,False,0,1.3552573158235364,0.3619350131355301,0.37453167557263245,0.27831234163450763,0.0,0.2631391428480626,5.879891034708967,0.19581132984523997,2.7140961787361677,16.42665782134526,13.050169125349974,12.306904106074093,9.306623272136312,275.11881492592374,2349.6145912126253,35.77050847974654
1,3,4.803907405748456,-4.803907405748456,False,0,1.4350105875574053,0.2449384649623745,0.6037263770459932,0.19442619746550915,0.0,0.48635698583759357,1.5582870189754843,0.6741449446075674,2.3420140644632585,11.617076839437154,7.363329211567552,11.130167013010201,7.481810023359779,417.60597498188656,2626.0396186592284,28.4727780520916
1,4,2.3209994954985964,-2.3209994954985964,False,0,1.48355225642461,0.3547444023936987,0.44704577824622704,0.25362501061854814,0.0,0.4283210377380554,8.809218223312747,0.4491501045622375,3.330481959319189,22.0,11.134093720893624,21.9643868964667,14.329531395531879,221.02807916168882,2551.238735946544,24.3749497693557
1,5,5.274423550701186,-5.274423550701186,False,0,1.6000874574590245,0.24412339380838366,0.5986789457940186,0.08193018355486427,0.0,0.18337670201507894,5.290187901434292,0.6419478615291379,2.114468204659901,22.597703293686074,16.314681401589464,19.747711770414877,11.669885394737056,244.53304146431176,1842.7622892709026,4.9897100730138355
2,0,5.335129215908269,-5.335129215908269,False,0,1.5697400072556593,0.3815409188653447,0.6870532621830843,0.24797753210583276,0.0,0.4421080247050073,5.933593654927554,0.26813910514152184,2.1937518075014237,14.552648837321573,10.128585754714756,16.07683948728909,11.149449371545352,283.9606203467948,1416.485166134944,8.717973916887365
2,1,5.180464899799784,-5.180464899799784,False,0,1.7340665877434103,0.21251635133669497,0.5137453189839087,0.24459683806723198,0.0,0.14064441784424953,4.54584707258297,0.2476864123500473,2.326511062951421,15.459512814827523,9.291324033958288,16.440285499520172,9.155774032918648,288.82825291775885,1914.3499169921079,2.786856096102163
2,2,5.3381475450320615,-5.3381475450320615,False,0,1.3552573158235364,0.3619350131355301,0.37453167557263245,0.27831234163450763,0.0,0.2631391428480626,5.879891034708968,0.19581132984523997,2.7140961787361677,16.42665782134526,13.050169125349974,12.306904106074093,9.306623272136312,275.11881492592374,2349.6145912126253,35.77050847974654
2,3,4.910568668767308,-4.910568668767308,False,0,1.4428209075035343,0.2621897542272005,0.619068291479632,0.26723165652489994,0.0,0.27357867337943,2.1284733447358786,1.1891059033897875,3.280446508517743,17.021560352570607,12.327338193295976,24.103335257154704,9.845334220931642,475.04757603479567,1153.1997127307218,28.47299788850591
2,4,5.763199516606509,-5.763199516606509,False,0,1.788451306001178,0.1814529119683276,0.49005641171155484,0.22314163731385284,0.0,0.4100933277605101,7.428393693322542,4.7955853964556665,2.8136906853383756,21.286002956960992,14.934961550771284,23.99329765858991,15.092044357749458,231.0295662397389,1984.4993524116353,38.410493912345146
2,5,5.703706794513918,-5.703706794513918,False,0,1.7682455875411163,0.3980248646939003,0.6227344541553451,0.1227168686331569,0.0,0.4384917547272081,7.288459799614186,2.132476423564258,3.2893825017577685,20.936338790546134,16.16678182178926,20.262155547149195,13.644574514118403,215.13183766537014,1394.5765478136177,7.072128780601544
