rank,population_index,objective,score,finite,wing_span,wing_chord,tail_arm,nose_length,ducks_num,pucks_num,banner_length,batt_capacity,prop_diameter_in,prop_pitch_in,motor_kv,motor_max_power,cruise_throttle,mission3_cruise_throttle
1,0,-5.401782396708851,5.401782396708851,True,1.4924713042525126,0.3730064784106073,0.7215194557265114,0.15379753497801296,71.0,15.0,1.7271343489957773,3.4379841377360973,17.44469057462141,11.703025345545736,309.00249408927573,1646.5662169718144,0.8845839508848867,0.9010947861945233
2,97,-5.401579967794861,5.401579967794861,True,1.5136509770900228,0.35079227585855594,0.8911991961131045,0.107417568787703,67.0,15.0,1.7159694873526485,3.1293542038368503,16.794110287379933,12.487167343120573,305.7696347906473,1487.9963605765474,0.9514897965257472,0.8812415380700109
3,165,-5.3850756121359105,5.3850756121359105,True,1.5187764340852123,0.37328410836639436,0.6555256213298122,0.2053791883600575,75.0,13.0,1.6598889542168545,2.8046698598332407,17.405130645735632,13.23492271430321,287.27756341684494,1116.0530011450605,0.9336478691651688,0.8955594565985536
4,220,-5.361275894487976,5.361275894487976,True,1.4750687390823134,0.3981918380711395,0.8140531857109734,0.1321548620298177,72.0,13.0,1.5232554234535405,4.338469922678548,16.095605524319968,11.881749557478448,377.04089894495485,1300.294298444578,0.9375986714082798,0.8244637445264029
5,98,-5.360356050533005,5.360356050533005,True,1.4925090140201442,0.3790629124071246,0.8687507343514254,0.09358562397081724,79.0,19.0,1.5482963503054188,3.7587362309838728,18.076697929697055,12.951721490997407,303.88666630903344,1767.599278504674,0.8196937716066608,0.9398054469892225
6,239,-5.356912443358217,5.356912443358217,True,1.5012147391274566,0.3925566185394596,0.7991469469341276,0.21097390799783786,95.0,7.0,1.7842051879984664,2.709059672711639,16.328650704221086,12.447946769787544,311.02718704461347,1372.7509320385675,0.9872531804265929,0.9153455335193876
7,160,-5.349225366447667,5.349225366447667,True,1.5188155044597458,0.3333630746586689,0.8311935214068326,0.12079921757868044,78.0,13.0,1.4876003936699862,3.713910010335074,21.06071765988643,14.162383081865931,308.09291994861576,1074.13475519013,0.7908818081019245,0.8263568913686669
8,178,-5.3470766575378565,5.3470766575378565,True,1.4684036349691922,0.3921130617954117,0.895535960727861,0.12843479599479773,59.0,19.0,1.2564412557689284,4.0525923265704735,16.934893857373506,11.970875528685523,362.9988302227749,1732.291914136326,0.8579445388805531,0.8366675283881347
9,55,-5.338990803753882,5.338990803753882,True,1.4886508725676233,0.31871942845703355,0.8412365894981217,0.1305979831109496,78.0,13.0,1.3453391866539144,4.17616190498265,21.59646149360819,13.714227052994024,298.81557021509013,1448.0538434654986,0.8098670003054234,0.8692938117282537
10,150,-5.3256165040978,5.3256165040978,True,1.501933526072476,0.37061568395888767,0.8671289137889542,0.14064465021535794,79.0,14.0,1.2166572311448638,4.2052314810613165,21.006961052754413,13.869156607442363,308.4596097214731,2188.444058527981,0.8211557915001121,0.7977515793126038
11,39,-5.324620693060389,5.324620693060389,True,1.5040782275560451,0.3575483447751688,0.8561094102744935,0.17587611378850648,66.0,11.0,1.588985626855258,3.3595066589185976,18.247241630797586,13.9720147878952,277.52690956884015,2245.553419606575,0.9864372249958366,0.8255988747951142
12,217,-5.323681493351144,5.323681493351144,True,1.4411761323865329,0.33142443368270874,0.7377471973772005,0.21457244654561577,84.0,16.0,1.2122702663957614,3.5918283476106945,21.03071238679773,14.811458756852726,266.16060232215904,1157.1326336562624,0.9748148069122138,0.9133490499742513
13,28,-5.320200287884775,5.320200287884775,True,1.506765967370654,0.33644190581211814,0.6971652592855491,0.13395387702499242,73.0,15.0,1.1766534757926401,2.8921468830043433,20.507843175266174,12.91638260638533,276.64049491380786,2295.478395845843,0.9009179891689925,0.8955877219983606
14,61,-5.318788609256648,5.318788609256648,True,1.5154738275214497,0.365916675591204,0.743664813744672,0.2736730891507105,61.0,15.0,1.5880834166753575,3.4821075937934047,18.07527141530819,12.268667728145548,284.533069003957,1447.9410160674795,0.9273078738073921,0.9891404555441559
15,83,-5.315423741949417,5.315423741949417,True,1.5166364799938614,0.34202528286598743,0.815750973630105,0.11025536769721594,84.0,14.0,1.3354142548489827,3.903239569335917,20.79191324436868,13.192160687072793,305.5126973467313,2098.8778847054205,0.8408997217555637,0.7500142067818972
16,48,-5.315078913764235,5.315078913764235,True,1.4513946700423481,0.3783868245043667,0.8358635400690307,0.1982645230946331,81.0,12.0,1.6071626762256466,3.4649880725151023,20.04015438645826,12.884361002711511,290.955824620473,1760.439493790812,0.7867031881517547,0.839283749461174
17,62,-5.314254199557857,5.314254199557857,True,1.4713880493011693,0.35921948707266194,0.8396297624463356,0.17214895457732127,89.0,10.0,1.3325315292005342,2.9753594962377754,19.72152458094434,13.026460684012928,302.23468217574396,2284.5937040195327,0.8966521258067399,0.7726360587886185
18,77,-5.31285087079537,5.31285087079537,True,1.4662949107684866,0.3966184517421279,0.667249935600411,0.25102049966573386,74.0,18.0,1.1445596633143946,4.114241590967437,16.689581301881173,12.24424235804167,321.44673849066413,1479.7257466238236,0.7467659687462772,0.9635384382820644
19,218,-5.310052696319435,5.310052696319435,True,1.517409910511757,0.33844587388912084,0.8248684451884546,0.10868974105502059,94.0,13.0,1.4367101738583026,4.439967885133493,17.58279668453813,10.847575425480027,362.51665351404057,1237.7514206205365,0.8432613463844155,0.8499468129684029
20,177,-5.30579831462785,5.30579831462785,True,1.4295142353849837,0.3932603133226303,0.7043763613335164,0.24714235574353077,76.0,12.0,1.8363643479833667,2.976517235363633,18.456632958369543,12.59261590032308,266.859782923479,1287.8783839308137,0.8854073284330712,0.9364829649901869
21,248,-5.30549394398264,5.30549394398264,True,1.4492055038649885,0.3324502887288173,0.7751525036109453,0.2830270618655535,85.0,13.0,1.130434537557061,3.3274459717363163,19.798824866307445,15.67222795122431,241.59497070610718,1278.8388313074815,0.8006665824088504,0.9845007860455295
22,115,-5.304139613940564,5.304139613940564,True,1.5231639004010105,0.3560851917090839,0.8353606305165979,0.24368498125302543,68.0,18.0,1.233193410317581,2.20471838503026,24.91535169720052,13.205383267727415,227.06346756874837,2645.260726279886,0.8808755026458337,0.8795556953583318
23,118,-5.3031423904369674,5.3031423904369674,True,1.4576508435721862,0.3367690571920301,0.7837483144550904,0.13090349978453042,76.0,15.0,1.0999835619329668,3.7273796623294064,18.899833013447683,12.580054239625833,341.37823495008104,1722.3186429780535,0.8189517598581642,0.7718755079129512
24,80,-5.301669635243888,5.301669635243888,True,1.5140863225484837,0.3648043662097501,0.657401099619124,0.24783601920740822,73.0,16.0,1.0961256377068027,3.0239401593872923,19.245616542762953,12.3402250128405,334.70229107333756,1126.008266835633,0.7374411022073809,0.7900469684833591
25,119,-5.297765075367924,5.297765075367924,True,1.424621771597154,0.3590904576156655,0.8519305294797459,0.16570685470745294,70.0,18.0,1.3658228346075327,3.7290586698305326,19.39306891803631,14.944851924520016,282.25414444147924,1583.4251785270558,0.8591184012602668,0.8273733822454401
26,88,-5.296060110934873,5.296060110934873,True,1.5081981275775056,0.3768223078661238,0.8571414029828683,0.17524432736921172,87.0,12.0,1.5610198195361893,4.349143695104372,19.06630793132892,11.611210262160101,270.2726772949317,1006.7923795123526,0.923096031938875,0.9961501126762913
27,130,-5.294715851501155,5.294715851501155,True,1.5165887808044594,0.36472613892501393,0.7914824620351921,0.1833662039151292,79.0,12.0,1.0761632354756938,3.1977054175300843,17.118395974099283,12.578862601763984,291.9872472826676,1664.1370789296961,0.9471004013599363,0.898022277107646
28,170,-5.293112157753929,5.293112157753929,True,1.4890515060253053,0.34930476133710275,0.8627309507251988,0.1454057041075572,72.0,11.0,1.6956468429502116,3.12043590493831,21.850981424721407,13.875453497576029,287.21559788397917,1090.7962613627935,0.9341408000125739,0.784636175936196
29,49,-5.292416939903727,5.292416939903727,True,1.4744089054923386,0.34772737565989714,0.698846668319524,0.1626627629792248,59.0,17.0,1.445250812519078,2.7192310730369234,16.637125787263262,13.046503641824277,308.5640214316678,1239.3054207669102,0.7789024275496098,0.8559514199560811
30,79,-5.290860963493804,5.290860963493804,True,1.4308337044497583,0.37693267953329773,0.792495402072252,0.10332931407656297,71.0,15.0,1.493318557778109,3.578990901628519,17.138304337528073,11.47515566849783,313.44777292624457,1213.39561664662,0.8542189762094674,0.9627352846941892
31,166,-5.288748955612405,5.288748955612405,True,1.4993523440099061,0.3781010186932343,0.7016121479985109,0.14377275030749376,73.0,13.0,1.6642688568193873,3.5003625899516377,18.762385971806726,10.710521413597126,313.53653807306193,1410.7477696265933,0.8897506773153694,0.9298830897955347
32,92,-5.285922311394122,5.285922311394122,True,1.507678117314263,0.38152257188807664,0.8487525364007344,0.10939969350929363,75.0,16.0,1.0475985690751148,3.48065441076708,14.831231442461714,10.987013484230129,311.63752536902314,1963.1802139389804,0.8917405862681868,0.9637095967792019
33,86,-5.283622331108118,5.283622331108118,True,1.3856874755981485,0.32953235455111685,0.8161768971215135,0.204171609783509,78.0,14.0,1.004448910973368,3.86575488827059,19.38592804880896,14.44002683088257,277.81443506825036,1975.997758576659,0.876415164772479,0.9092206718234814
