rank,population_index,objective,score,finite,wing_span,wing_chord,tail_arm,nose_length,extra_shipping_containers,sensor_weight_kg,batt_capacity,prop_diameter_in,prop_pitch_in,motor_kv,motor_max_power,cruise_throttle,mission3_cruise_throttle
91,90,-1.5,1.5,True,1.1468073430702337,0.3377371869833666,0.8679256179253989,0.21670033960473542,5.0,20.87545234736117,1.514149254046875,19.983924833645066,11.902698229734423,408.83827299410547,1491.4569736229578,0.9826140699079569,0.6932337166115838
92,91,-1.5,1.5,True,1.2261560761637704,0.35041692656032486,0.8388452296987053,0.13900810100656674,5.0,20.71995430866206,2.6111766740990463,16.76437945583755,10.113841585251855,429.176431408821,1297.9330293327134,0.9172562735912422,0.9476268850810659
93,92,-1.5,1.5,True,1.074341801959215,0.39808249295958137,0.8698819148357121,0.23568700688687175,5.0,20.882265976034816,2.188087911854286,22.801305293314538,10.5045994711622,424.17173991661195,1689.5484771664455,0.9407171214835401,0.5799028920582305
94,93,-1.5,1.5,True,1.1649337259077874,0.3692047095289003,0.5813669784887168,0.16306144051404367,5.0,19.71342952571362,2.3620825054948753,21.868859564417583,13.943910422603976,406.3156855199225,1259.370305281552,0.5314560182252328,0.9397574927301735
95,94,-1.5,1.5,True,1.0579423619637824,0.33515537870562406,0.8235983897802149,0.16334019339074538,5.0,18.483708694067005,1.9372579201176165,16.591526389299005,10.817310697727509,418.17617297086593,1545.8443149436064,0.9835332321282559,0.9885921430412402
96,95,-1.5,1.5,True,1.1424400904040057,0.35098178094422733,0.8626315636750237,0.249949367613387,5.0,21.298167722985195,1.525237413251855,16.024054906789836,11.604186433094668,431.9008097515503,1824.3278748037021,0.8993299973031303,0.8451503540277675
97,96,-1.5,1.5,True,1.3336917134773068,0.3232427207263162,0.844447930024549,0.2177403209767751,5.0,21.61374422854996,1.9905291701190113,18.468867909687024,12.07150937210548,400.9731966944148,2121.5839901451363,0.9610491765043675,0.7380346394799162
98,97,-1.5,1.5,True,1.3369043762638686,0.3504585926191045,0.8058605660564386,0.18577959222339424,4.0,21.114713579655746,1.5484859887916889,18.930870334926368,11.876400769950743,424.92990076362753,1853.407114757678,0.9519278764317888,0.6232330009663767
99,98,-1.5,1.5,True,1.37185864070176,0.3496273640499801,0.7844615932845027,0.15791446444500473,5.0,19.859891411066844,2.7168750519823837,20.310673064893514,12.958780743996678,426.4811756439105,1427.9555702642976,0.9788753669871695,0.9425617839307595
100,99,-1.5,1.5,True,1.081196435890064,0.37815055444754686,0.5000467814506884,0.170989201492422,4.0,19.989699392746,2.5396773690156387,17.905915224097882,14.10144075152009,431.27737199090524,1917.8325950154804,0.8176549615711046,0.614956152659739
101,100,-1.5,1.5,True,1.1631585656071033,0.39962343513091536,0.876391889075527,0.2452680056523192,5.0,18.739900152126047,2.4566047069434274,16.256543131112668,10.150320756235251,451.2681146968272,1762.2622403414844,0.8548766321522325,0.8770744903237718
102,101,-1.5,1.5,True,0.9503312050279513,0.36020375652518916,0.5446710990671757,0.10888751955787844,4.0,20.722220641187587,1.5873329727945755,22.728649886125528,13.679534487479557,440.875003561678,1335.2213788349611,0.8710227596636324,0.5995102885265347
103,102,-1.5,1.5,True,1.0299012548003275,0.37304032267788656,0.8716258427877197,0.21791773073300144,4.0,20.661086839781678,1.4416479106466527,17.905441290017087,13.085328850028118,400.0310833263259,1422.574365944917,0.9425952040422276,0.6778806649227204
104,103,-1.5,1.5,True,1.069763999230353,0.3160331398695546,0.7799765722932299,0.2067800830780668,5.0,19.89788711270263,1.6459766428068516,16.926357728536523,10.793101221391373,484.95621568167843,1810.8646197168325,0.7907805774860244,0.9552553088968413
105,104,-1.5,1.5,True,1.3471499446100768,0.38175448415998414,0.8789233441408567,0.22689664697765954,5.0,20.568752348745846,2.1958130776843587,18.888308657680614,9.489067991406328,418.98558131361153,1826.452477816838,0.9541515103843998,0.9284406856783947
106,105,-1.5,1.5,True,1.183463023254796,0.3762727539022416,0.8468429322103179,0.15723085009285892,5.0,19.525902873916316,2.1752595713241707,16.93580406346446,13.385828654858399,408.14023325809364,2161.5574167288187,0.8378055570103163,0.7798078976567433
107,106,-1.5,1.5,True,1.3126985702298082,0.30376313586415443,0.6453661078866543,0.2978940638712157,5.0,19.954620120086325,1.298225797602894,18.919340680530066,10.907239920856853,459.00816290505423,2283.9562345905383,0.9603988716706273,0.7720590471884192
108,107,-1.5,1.5,True,1.3939922771310562,0.3728987936478498,0.8636101680158581,0.15186222004221178,4.0,19.656976697139388,2.6650076281789286,21.248269150223393,13.315589533240574,452.5754381189696,1217.61580261426,0.9838180251904372,0.9839712874035905
109,108,-1.5,1.5,True,0.9571386630725063,0.3800562153367528,0.704013485199193,0.12049368753925582,5.0,18.971247100342126,1.994829322242289,16.66198455040375,9.912340757313578,415.970307987253,1241.0129396704963,0.9091768757529308,0.9829885557544474
