generation,estimated_completed_candidates,elapsed_seconds,estimated_candidates_per_second,eta_seconds,convergence,best_objective,best_score,wing_span,wing_chord,tail_arm,nose_length,ducks_num,pucks_num,banner_length,batt_capacity,prop_diameter_in,prop_pitch_in,motor_kv,motor_max_power,cruise_throttle,mission3_cruise_throttle
1,512,4.2194964000000255,121.34149468642677,82.2801798000005,0.0,-4.656736423564926,4.656736423564926,1.4395237940791996,0.3887234513834119,0.6695346102118492,0.22952642461284994,46.0,14.0,3.9887801026925445,2.2564324871636927,11.371211856603622,8.399345427751541,379.64766826480627,2870.198503136635,0.8830555230379105,0.6970125134103
2,768,4.763206900000114,161.23591020158744,60.333954066668106,0.0,-4.656736423564926,4.656736423564926,1.4395237940791996,0.3887234513834119,0.6695346102118492,0.22952642461284994,46.0,14.0,3.9887801026925445,2.2564324871636927,11.371211856603622,8.399345427751541,379.64766826480627,2870.198503136635,0.8830555230379105,0.6970125134103
3,1024,5.335937900000317,191.90628136806822,49.357425575002935,0.0,-4.656736423564926,4.656736423564926,1.4395237940791996,0.3887234513834119,0.6695346102118492,0.22952642461284994,46.0,14.0,3.9887801026925445,2.2564324871636927,11.371211856603622,8.399345427751541,379.64766826480627,2870.198503136635,0.8830555230379105,0.6970125134103
4,1280,5.96099520000007,214.72924521059585,42.919165440000505,0.0,-4.656736423564926,4.656736423564926,1.4395237940791996,0.3887234513834119,0.6695346102118492,0.22952642461284994,46.0,14.0,3.9887801026925445,2.2564324871636927,11.371211856603622,8.399345427751541,379.64766826480627,2870.198503136635,0.8830555230379105,0.6970125134103
5,1536,6.595179700000699,232.89736896779888,38.471881583337414,0.0,-4.656736423564926,4.656736423564926,1.4395237940791996,0.3887234513834119,0.6695346102118492,0.22952642461284994,46.0,14.0,3.9887801026925445,2.2564324871636927,11.371211856603622,8.399345427751541,379.64766826480627,2870.198503136635,0.8830555230379105,0.6970125134103
6,1792,7.436816600000384,240.9633175571262,36.121680628573294,0.0,-4.895861834368992,4.895861834368992,1.476404137514688,0.36116816213307795,0.8286866948282149,0.21988761135180804,81.0,13.0,4.072170216512219,2.4167814709260003,17.441767148874053,12.39686779129333,275.66327543932937,2176.047010347247,0.8045695155380839,0.8200209459166825
7,2048,8.557206700000279,239.33043477843455,35.29847763750115,0.0,-4.983303998793533,4.983303998793533,1.4104751660064923,0.3878881598960504,0.6681410165284711,0.25488559121885457,65.0,20.0,4.699276877567172,1.8222718075849116,15.470986045504214,9.195605638166096,389.41227635024285,1468.7649585010427,0.7984543984625586,0.8567976776080041
8,2304,9.198076700000456,250.48714803605472,32.704272711112736,0.0,-4.983303998793533,4.983303998793533,1.4104751660064923,0.3878881598960504,0.6681410165284711,0.25488559121885457,65.0,20.0,4.699276877567172,1.8222718075849116,15.470986045504214,9.195605638166096,389.41227635024285,1468.7649585010427,0.7984543984625586,0.8567976776080041
9,2560,10.027866700000232,255.2885949311573,31.086386770000715,0.0,-4.983303998793533,4.983303998793533,1.4104751660064923,0.3878881598960504,0.6681410165284711,0.25488559121885457,65.0,20.0,4.699276877567172,1.8222718075849116,15.470986045504214,9.195605638166096,389.41227635024285,1468.7649585010427,0.7984543984625586,0.8567976776080041
10,2816,10.804183600000215,260.63977661393534,29.46595527272786,0.0,-4.983303998793533,4.983303998793533,1.4104751660064923,0.3878881598960504,0.6681410165284711,0.25488559121885457,65.0,20.0,4.699276877567172,1.8222718075849116,15.470986045504214,9.195605638166096,389.41227635024285,1468.7649585010427,0.7984543984625586,0.8567976776080041
11,3072,11.500447100000201,267.1200496196314,27.79274715833382,0.0,-4.983303998793533,4.983303998793533,1.4104751660064923,0.3878881598960504,0.6681410165284711,0.25488559121885457,65.0,20.0,4.699276877567172,1.8222718075849116,15.470986045504214,9.195605638166096,389.41227635024285,1468.7649585010427,0.7984543984625586,0.8567976776080041
12,3328,12.579967900000156,264.54757487894375,27.095315476923414,3.846839978957581e-06,-5.045703839122487,5.045703839122487,1.43615977772441,0.3400135679066527,0.8523457735923288,0.22439280037326342,99.0,15.0,4.65829514830693,2.450829848929783,17.782688678638827,10.860066353030062,364.4504364729808,1710.0039541686215,0.8022543204133834,0.6796305584721267
