generation,island,estimated_completed_candidates,elapsed_seconds,estimated_candidates_per_second,eta_seconds,convergence,best_objective,best_score,wing_span,wing_chord,tail_arm,nose_length,extra_shipping_containers,sensor_length_m,sensor_diameter_m,sensor_weight_kg,mission3_sensor_weight_kg,batt_capacity,prop_diameter_in,prop_pitch_in,motor_kv,motor_max_power,cruise_throttle,mission3_cruise_throttle
1,0,1024,53.60990799998399,19.100946787677863,1447.4675159995677,0.0,13.3414412533292,-13.3414412533292,1.2885040905453264,0.17834135349839925,0.6166901987046003,0.2993434611149132,0.0,0.19876476212404665,0.04492299043191597,2.473069086025866,1.2305760866807347,3.329034630913992,11.741717387922108,7.777016498936648,638.8656964991242,2207.80055783689,0.6512743607163429,0.6609867992810905
2,0,1536,61.93698650004808,24.799398336869483,1094.2200948341826,0.0,13.3414412533292,-13.3414412533292,1.2885040905453264,0.17834135349839925,0.6166901987046003,0.2993434611149132,0.0,0.19876476212404665,0.04492299043191597,2.473069086025866,1.2305760866807347,3.329034630913992,11.741717387922108,7.777016498936648,638.8656964991242,2207.80055783689,0.6512743607163429,0.6609867992810905
3,0,2048,71.15690669999458,28.781464723229124,925.0397870999295,0.0,13.3414412533292,-13.3414412533292,1.2885040905453264,0.17834135349839925,0.6166901987046003,0.2993434611149132,0.0,0.19876476212404665,0.04492299043191597,2.473069086025866,1.2305760866807347,3.329034630913992,11.741717387922108,7.777016498936648,638.8656964991242,2207.80055783689,0.6512743607163429,0.6609867992810905
4,0,2560,83.09637020004448,30.807603194184164,847.5829760404537,0.0,13.3414412533292,-13.3414412533292,1.2885040905453264,0.17834135349839925,0.6166901987046003,0.2993434611149132,0.0,0.19876476212404665,0.04492299043191597,2.473069086025866,1.2305760866807347,3.329034630913992,11.741717387922108,7.777016498936648,638.8656964991242,2207.80055783689,0.6512743607163429,0.6609867992810905
5,0,3072,88.92729360004887,34.54507469682302,741.0607800004072,0.0,12.690787871960657,-12.690787871960657,1.3468595611526524,0.2333361804282192,0.7463823946816395,0.25431913372172116,0.0,0.36446274079866703,0.07934985037680195,2.7914746615689836,1.4491209110263767,3.173448601047745,12.290304158737486,8.857298408559533,622.7879714537917,1914.612064625304,0.6733527481320307,0.5506882643602586
6,0,3584,104.34157609997783,34.34872400782876,730.3910326998449,0.0,5.38975813965095,-5.38975813965095,1.2635852432216723,0.3086034488209422,0.509601225046656,0.11843285265014715,0.0,0.2507140009433971,0.09741324810003259,3.2113400328832995,1.4454646826103499,2.4306676962493836,13.622858277243573,9.265561003774842,606.298055689113,2667.9249287293824,0.5444987841605693,0.596833574103163
7,0,4096,114.44854360003956,35.78900937625024,686.6912616002373,0.0,5.38975813965095,-5.38975813965095,1.2635852432216723,0.3086034488209422,0.509601225046656,0.11843285265014715,0.0,0.2507140009433971,0.09741324810003259,3.2113400328832995,1.4454646826103499,2.4306676962493836,13.622858277243573,9.265561003774842,606.298055689113,2667.9249287293824,0.5444987841605693,0.596833574103163
8,0,4608,132.8201698999619,34.6935258663701,693.6164428109122,0.0,5.337787345655345,-5.337787345655345,1.5897627622246744,0.21011707886904757,0.5984254903526074,0.10442838653240827,2.0,0.17286602369934762,0.11537538413716178,1.4192153661543472,0.9136843555415908,3.3109841855349993,12.4799901536718,6.6749418874872175,448.8494561601966,2259.5273325893813,0.9229871807619929,0.9819096551184054
9,0,5120,146.07396720000543,35.05073558377217,671.940249120025,0.0,5.337787345655345,-5.337787345655345,1.5897627622246744,0.21011707886904757,0.5984254903526074,0.10442838653240827,2.0,0.17286602369934762,0.11537538413716178,1.4192153661543472,0.9136843555415908,3.3109841855349993,12.4799901536718,6.6749418874872175,448.8494561601966,2259.5273325893813,0.9229871807619929,0.9819096551184054
10,1,6144,202.52583439997397,30.336870445209676,742.5947261332379,0.0,6.540043888748577,-6.540043888748577,1.40610456433855,0.2709380254521966,0.6661242574453354,0.16930494839325547,0.0,0.19506545434780415,0.05623347517568618,3.8030299742863107,1.252323165132772,2.758537251804326,12.528555011376739,6.485443597020372,588.3372167125344,1116.5467221289873,0.732302516233176,0.7594605758786201
