rank,population_index,optimization_objective,optimization_score,official_score,finite,wing_span,wing_chord,tail_arm,nose_length,extra_shipping_containers,sensor_length_m,sensor_diameter_m,sensor_weight_kg,mission3_sensor_weight_kg,batt_capacity,prop_diameter_in,prop_pitch_in,motor_kv,motor_max_power,cruise_throttle,mission3_cruise_throttle
957,1060,31.130975394323297,-31.130975394323297,-31.130975394323297,True,1.655164515748627,0.2948433797806501,0.3330306998060046,0.2312251856550574,1.0,0.331276088968009,0.02763982585758295,1.082170512533537,0.29254395294766056,3.00727287984444,20.540508539415896,10.973051058379186,436.83760885982457,1721.113576266087,0.8939321145946292,0.8075679062724099
958,2758,31.142724644315834,-31.142724644315834,-31.142724644315834,True,1.2970103088848184,0.26360605377703905,0.7703017339110375,0.18672317356281845,0.0,0.393553395216912,0.11828922665087717,11.66292226635133,7.580249317829306,1.6683177045873694,17.238873582025217,9.452474751134893,348.7606245443849,2475.897936704736,0.5036122649908066,0.9238432509535477
959,2053,31.191344517158193,-31.191344517158193,-31.191344517158193,True,1.1589018503518203,0.29782308716348843,0.6949247116945645,0.1609918981302171,0.0,0.21433065013078934,0.07537178990796228,7.380866943053427,1.9040119243931741,2.3497300262789467,16.43061934504658,8.92645367444033,606.624581059441,2175.640960294671,0.9919770872220397,0.9384004787187061
960,2033,31.205768937373502,-31.205768937373502,-31.205768937373502,True,1.0770523505363614,0.28555080983787773,0.41068300120532514,0.16227738965302704,2.0,0.366328194021061,0.027225830245390527,1.674141444201389,0.8174522756566986,1.5000509984187178,16.90428097266704,10.921175312773556,213.56825227849185,2967.6659293472767,0.890195207670331,0.5009564282372594
961,1214,31.225105630202574,-31.225105630202574,-31.225105630202574,True,1.6095464939601718,0.2293465439414285,0.7594793396431452,0.2512157248914089,2.0,0.44731182356926813,0.050795016523450615,3.365748047766502,1.1925368347463703,1.4414003681017256,11.00160349239442,6.343024581474397,314.94115897491895,2423.8073251478113,0.9268474329265863,0.6858072397792259
962,2425,31.250437482451602,-31.250437482451602,-31.250437482451602,True,1.4427843277026091,0.31457355060620484,0.5729160245507956,0.23016903277809783,1.0,0.5125275550197651,0.10861521194364934,2.713745291498853,2.687713215209378,2.4478181932446765,11.846345854945485,6.110269512503438,639.3977189436555,2099.724445512547,0.9197743959134653,0.6878108951314142
963,2418,31.291570776869893,-31.291570776869893,-31.291570776869893,True,1.6611297481526832,0.2513803726231969,0.7120455624080706,0.2892803931519597,1.0,0.3852768273951815,0.056314656228820724,2.072238998043801,0.06346009820523335,1.764089359539299,11.264578737064932,5.890207131486292,422.56174314630266,2534.5852347172904,0.8722166977010242,0.7404070791982708
964,2982,31.291658834658243,-31.291658834658243,-31.291658834658243,True,1.4225343572512628,0.37630164984613657,0.5942697124555707,0.21076086802346736,1.0,0.23189354328811163,0.13472170920285537,5.664779522486228,1.73398381118691,3.031890413347055,21.41456272918731,14.212482676185239,373.94132492113096,1307.463012507377,0.7548691882817598,0.5964876714493565
965,1375,31.317339979796202,-31.317339979796202,-31.317339979796202,True,1.0809615671344102,0.20455720275640488,0.4418540976941585,0.2240626168809831,1.0,0.5003478555779903,0.02100217680409551,1.3606931589710385,0.9443480095577925,2.177245071409522,21.216571545228362,12.293754249641413,490.4180598910898,2936.778213828802,0.5831314036622643,0.7293560532853007
966,854,31.317530161373387,-31.317530161373387,-31.317530161373387,True,1.648138365536183,0.30713967256248,0.5869547283276916,0.14710402337834239,2.0,0.2238374740261584,0.05554681169325486,4.258048526860357,2.9365592630831117,2.3578323941375756,21.00543492473662,11.980167460511694,623.5322330147028,1774.3761911988258,0.6241822247393429,0.5566509845666587
967,1,31.325281252298105,-31.325281252298105,-31.325281252298105,True,1.7805967739184991,0.36966900732729635,0.7254203674017332,0.08653023374285379,1.0,0.5943196228798008,0.11144341484337603,1.6880598286144135,0.10088701116367105,3.361361764410778,13.143638117529306,10.14155636531669,546.0007707346638,2059.4437392204013,0.9666183511020406,0.7474021112771567
968,1479,31.33048674986846,-31.33048674986846,-31.33048674986846,True,1.7860922255341158,0.14057631764560938,0.5151719685795186,0.10431585771963,1.0,0.4581706040101462,0.02364279718704059,1.3750460682782588,0.09435766552759617,2.8430761038865775,20.11239682789892,12.005624910317772,325.2677169576788,1862.1944158963288,0.7484712852995604,0.834526812800608
969,1605,31.3361950725919,-31.3361950725919,-31.3361950725919,True,0.918694490590682,0.380003081150353,0.6331952414536357,0.24803991303132958,0.0,0.2076377096750649,0.08665742322883624,5.2825386321004615,1.8399000048758438,1.2912235803700782,18.763798348317387,13.423537008172136,511.80315957957873,1901.5304091151793,0.5500111775968519,0.6467903943476967
970,1084,31.3367269596477,-31.3367269596477,-31.3367269596477,True,1.247938516657427,0.3929819816420692,0.38454429882279745,0.22580594839988224,1.0,0.4422049533836014,0.14749934809375553,2.770453223412332,1.0133082534555555,1.8364125260630169,20.407297088520863,14.817990359492827,276.85748478397727,2142.9261225171535,0.8201384747918459,0.5914197936654091
971,1492,31.34373411642367,-31.34373411642367,-31.34373411642367,True,1.323064130292833,0.34580082502216103,0.507865597307682,0.14275285350158812,1.0,0.2607379754818976,0.05417720054900273,4.718423822850745,1.9797407176326587,2.743107121337104,24.418555325828493,15.225954226066506,280.5957599543035,1908.5106551647186,0.7509553637355566,0.9597258516587317
972,298,31.346212347584757,-31.346212347584757,-31.346212347584757,True,1.5377233522610103,0.25869476462801694,0.4955768328523811,0.18411066131679657,2.0,0.45304764942863907,0.052138279472996304,3.422268217876592,1.7023817023513104,2.440970826498424,21.345547512092306,11.59906915128344,545.6599604338408,1708.554874097204,0.9295962583357614,0.7893773932009935
973,1566,31.369989021359366,-31.369989021359366,-31.369989021359366,True,1.7924138699291496,0.23439056092310723,0.7933196070057695,0.15134164673546208,1.0,0.33568556339666245,0.060281995169370994,6.3754976959125145,3.4781599685704663,1.5332398429590763,11.335941338911653,5.559335082412174,635.4093483183533,1483.0219066722798,0.6098662985052212,0.6300141673916921
974,930,31.384757676092995,-31.384757676092995,-31.384757676092995,True,1.5007167761471123,0.36315324570983654,0.8866893114522101,0.17411010256037115,5.0,0.49826390741989013,0.021181299914233384,1.3782378950324272,0.6880241828039786,3.153818291184064,15.283419075421989,7.13139366256598,627.5933820288628,2096.179783344269,0.609110944904387,0.9180927481502295
975,1914,31.391608158388426,-31.391608158388426,-31.391608158388426,True,1.1642740177001805,0.2079094172269106,0.49580764342099426,0.2357097327895462,1.0,0.5336972002174705,0.08085697793327272,3.0718253082806015,2.469503333539784,2.2365703093441756,11.23013710603118,6.453416315308357,531.7040028050542,1464.926304295659,0.51698351604864,0.8722063913010061
976,241,31.436311382141458,-31.436311382141458,-31.436311382141458,True,1.6209162817559217,0.18158977129630413,0.7473363290336703,0.1552268072815411,4.0,0.31606867176541564,0.027856821634596574,1.14265821992214,1.0344606247369725,1.1751735607111775,20.725272998807732,9.950755616615817,561.691324701663,2450.7243789954564,0.667559059062204,0.7710056627443675
977,2708,31.43659522169944,-31.43659522169944,-31.43659522169944,True,1.6694535511380375,0.3743580209463835,0.8966236789220624,0.08572395647646516,1.0,0.4568788422817407,0.14669366102927778,7.190333653762771,0.2641949988694847,2.85131212548173,13.053854629119321,7.988616121789374,475.6814971477358,1801.1793202054012,0.7571111696914891,0.5479617995487183
978,2728,31.437093633176545,-31.437093633176545,-31.437093633176545,True,1.3488025014945269,0.16363047152910393,0.8442508489770771,0.11586028281678397,1.0,0.5223678434994138,0.11149286934225427,9.604215216299465,3.743853661694345,2.302219831999613,11.167362295672746,6.888643921390693,517.3314900495528,1400.7794093340635,0.6629581842571497,0.6930927453673006
979,540,31.44105577066463,-31.44105577066463,-31.44105577066463,True,1.2568969641646872,0.3150036911482745,0.7546865510829577,0.28234796648845073,2.0,0.48748618551841466,0.04391497509730821,1.3732906669832161,0.9121619179367926,2.936098566267174,15.718111475176721,7.4266270233771285,543.4518842439122,1212.972515835017,0.8628516914081608,0.5185983530245721
980,1586,31.482508956973955,-31.482508956973955,-31.482508956973955,True,1.6193252270331924,0.17172203241169787,0.8086551461059087,0.18842813418008408,5.0,0.26834474296989685,0.030427635943120646,0.5757083946477266,0.3542001028148576,1.2529955173133214,17.172485310971695,7.847062005911249,307.1382474897597,1964.4165042391114,0.7912710422319229,0.5257283011749104
981,123,31.483108954190477,-31.483108954190477,-31.483108954190477,True,1.087090098405719,0.35357844358817087,0.5066386465608889,0.23567669449298245,1.0,0.3586523239325923,0.10229172385704895,2.4373400666595373,1.7505016934194373,2.443124131026043,15.526517135121445,10.026388834289103,508.8903063863349,1050.6495837328046,0.8493400166322286,0.6139418507197967
982,2116,31.499456609329215,-31.499456609329215,-31.499456609329215,True,1.7731839994230039,0.3374042809956318,0.7892827370211796,0.13688237983004392,1.0,0.32874307729238106,0.14107895620407618,6.8342463347235665,0.476491446428426,2.3255176574447916,11.75803385748003,8.814846633752268,379.6389059821859,2673.4375197138793,0.8999794503289857,0.7253463407045082
983,2812,31.503368768256582,-31.503368768256582,-31.503368768256582,True,1.3004128706322569,0.23334113820338953,0.6678716171392441,0.12413542493780759,1.0,0.3529674953381658,0.105666530134679,2.76899690827738,0.472508544710891,1.4961202700921614,11.785962211787435,8.611615584357004,292.45812072304636,2057.588679772796,0.7166658671263875,0.8474188883812221
984,2519,31.509801182613693,-31.509801182613693,-31.509801182613693,True,1.0455788230586798,0.29240276450330804,0.6136843945045731,0.1227435458270546,2.0,0.32515899986553864,0.06974901229573514,3.761865452310829,0.0996839206621658,2.94373672334729,13.047923841764149,8.958303389285293,545.4012239559472,2552.543880847169,0.770642469208711,0.5834320914000273
985,960,31.517250100128155,-31.517250100128155,-31.517250100128155,True,0.9970039201553597,0.3152319590181215,0.47390855494237244,0.1779480947984798,0.0,0.46172832005365483,0.09822425415444996,8.110432307564558,5.449817498951511,2.6653764690629447,18.922484241762067,10.876447538866705,482.83701236359775,1965.5892543443056,0.6498545501397542,0.7606247202722018
986,2070,31.53388857011259,-31.53388857011259,-31.53388857011259,True,1.5114812240209403,0.37671428531739437,0.8231939052268605,0.1827637961543747,2.0,0.23729804182871886,0.0709669186502205,6.6471967597396,0.05273286611078731,1.6084901828001952,13.062080330573334,6.082599999463087,554.880679724974,2790.142915380911,0.8286571149795057,0.8395984141531363
987,38,31.563698727618487,-31.563698727618487,-31.563698727618487,True,1.2617649913530797,0.24169892087578776,0.7786097858101131,0.11548309439793228,0.0,0.2745822910621762,0.07393807155713439,9.254826912875764,5.231742661343347,1.1881111848193247,22.481712554581463,13.445890322268184,221.50186570361257,2631.2392503023148,0.605624774005264,0.8388414578512311
988,833,31.603758585241984,-31.603758585241984,-31.603758585241984,True,1.8193362322691828,0.28202341505439504,0.6814915832585072,0.15708008988180636,1.0,0.5044494861357292,0.06648218343254733,8.843801409821324,4.08988998057977,2.4545360876205904,18.002906787377135,9.718779575129929,646.7643569689244,1040.0863154572503,0.7781191730182819,0.6680733170348041
989,1695,31.649872738855695,-31.649872738855695,-31.649872738855695,True,1.5476024914507969,0.3125660628067942,0.609777150861919,0.25920011451467867,4.0,0.5169103135800843,0.032164084193159,0.9853537595602972,0.5611177283841471,2.680135062501762,13.177790269255638,8.277750341208549,255.08153466433964,1969.8791717932852,0.7421037191525102,0.6111263289098375
990,396,31.65286916045242,-31.65286916045242,-31.65286916045242,True,1.373619158764917,0.21283527110757647,0.44364902933624384,0.20192059301247814,5.0,0.154003629077476,0.14475916972380148,1.354990541121012,1.1966077702440572,2.201276408716592,21.618542829014338,15.853887868452112,480.5969314621459,2989.0913756552804,0.7154959155885255,0.8805597326718271
991,989,31.655297588704578,-31.655297588704578,-31.655297588704578,True,0.949204166300341,0.23265596981808812,0.431457086981711,0.20642846671104292,4.0,0.3089883418834294,0.0822765763214027,3.412646266270521,1.67436223348804,1.4875797719227823,17.851450162630123,9.547231493528132,256.78904857486486,1082.517452654211,0.8088570401907214,0.850090213585645
992,1805,31.676755330146754,-31.676755330146754,-31.676755330146754,True,1.6617806648609845,0.3078884625176779,0.3946132404729724,0.19152848634928166,2.0,0.4098291978580293,0.049492210299442,0.7193076612728078,0.3445296592014344,2.8365657805069313,17.503573972149624,9.461220957079139,626.8589864300909,2043.755104765296,0.696705175563693,0.6235394967140095
993,497,31.68385807738514,-31.68385807738514,-31.68385807738514,True,1.5502691298790776,0.14071551348551717,0.43183957294627046,0.2591293683156478,1.0,0.2350639770506318,0.11947935199148685,7.297907512756353,3.7436268210973367,2.9837258549121337,13.031806726939976,8.268509643088096,278.4581975564561,1347.8731769169797,0.9120561931059523,0.8635218192038475
994,382,31.691616392540066,-31.691616392540066,-31.691616392540066,True,1.2009055748820305,0.19519928742200138,0.5872530336862806,0.2113980047366263,2.0,0.5155929084978996,0.07829620038345456,2.291395267385248,2.0749141785393306,1.662914834629578,24.739526226185262,15.27623735852331,229.72711575926184,2164.3080978598273,0.7619087547063828,0.8352303829318432
995,2664,31.796579972664993,-31.796579972664993,-31.796579972664993,True,1.1220405038543046,0.3597740795835853,0.4516679031774402,0.14697332855314016,1.0,0.3727436771035194,0.04681035525090991,5.035628669274175,2.5897830381827376,2.8312996092277603,11.143583506345749,6.02648387207045,639.9891833309084,1921.1473111063242,0.8389200940728188,0.5516461939550936
996,1170,31.832860037821344,-31.832860037821344,-31.832860037821344,True,1.826670217472261,0.26574037143237966,0.757394489273429,0.25299491810471497,1.0,0.32163570796168595,0.09979106454392894,8.037837343888889,5.711057957445249,2.5175165743441195,21.645093003573578,12.209034747795148,627.3090763369797,2564.620050742642,0.75316936052843,0.7178072650323503
997,265,31.874867296925522,-31.874867296925522,-31.874867296925522,True,1.6738863553260854,0.38108882002532485,0.7599091484684545,0.1725587136478566,1.0,0.37055371302808565,0.06431286901089425,4.479907805572019,1.3205120692591663,2.2589936707168343,11.82252179161003,8.492830495146967,586.5960511157897,2580.443214092352,0.8915631333366036,0.745034049475847
998,455,31.878682074157197,-31.878682074157197,-31.878682074157197,True,1.6321138603951781,0.26877277176827197,0.7796268129721284,0.19979634134098886,1.0,0.450840382534638,0.026775482545327398,1.992769008757591,0.5854801477363054,1.3853416567718657,14.900401807390153,8.699951579866575,415.41771315969527,2219.688929617405,0.5094725899398327,0.6587320743128657
999,653,31.8926685330282,-31.8926685330282,-31.8926685330282,True,1.4666557968688416,0.21066371252509214,0.4116383459419012,0.28887585844844577,2.0,0.34800040193045384,0.058633328318670595,3.590081667921588,3.3766494441381596,2.8130651709768904,11.929318691718183,6.508960731160934,556.1514166927241,2302.313020452857,0.7889435789547861,0.5931694624276194
1000,44,31.899414560365255,-31.899414560365255,-31.899414560365255,True,1.2431673115344752,0.24583579350262882,0.38991088902339044,0.2182855651233446,2.0,0.20812282500304785,0.06489013889554571,4.766205714260266,2.137312396435277,3.0483365602149286,14.193092668663828,10.859841601010455,371.16452979136153,1602.1625464392037,0.8798411932718447,0.5700663531796852
1001,1217,31.957063664455152,-31.957063664455152,-31.957063664455152,True,1.7158471114597778,0.28883996046047256,0.7204300174489617,0.2524967925009512,1.0,0.349129103879258,0.09574561225706137,8.419533504349502,2.8956805678041775,1.0203030235220198,16.849264594823204,7.610041973345426,534.7129493699899,2966.0459477454424,0.8602663059718907,0.8355864130131108
1002,830,31.974932283720953,-31.974932283720953,-31.974932283720953,True,1.8253990250188856,0.3407831406593323,0.7154046569019556,0.16460716057568786,1.0,0.5725163092978298,0.05807433616146444,11.90463020382738,2.3527987115844198,3.1854582984705226,18.438705164007843,13.482843721262917,279.36624120920897,2225.4150342196226,0.962062933947891,0.6839403766207397
1003,405,31.97881938299315,-31.97881938299315,-31.97881938299315,True,1.6189734374420524,0.2755110682459347,0.5020922181517633,0.22223585783334354,2.0,0.5564021405562758,0.10013749785526807,6.3662625042005985,2.0630939011805083,2.4072308023649853,16.183375673441816,10.535947734493865,411.318973880768,1016.517288299432,0.842762605358068,0.9370317822867849
1004,326,31.978957882496058,-31.978957882496058,-31.978957882496058,True,1.0961851215982046,0.17765110208708945,0.5131572041834677,0.21106731685096494,0.0,0.28135783338818315,0.09341738249942369,2.8141619320467868,1.033563757766366,2.8405921133147265,13.745168425939568,10.851677137301483,233.1385101196918,2769.457764814526,0.681608444398921,0.7750078693749423
1005,2279,31.983409726639472,-31.983409726639472,-31.983409726639472,True,1.5566693984620303,0.31099551005351034,0.47617970951080596,0.21079980626750783,1.0,0.3873808317283176,0.10418877852013775,7.529250685975562,4.975205968378646,1.871088994273097,15.924281883155379,8.769626686596586,465.4930163192652,2212.93776467316,0.6476851107606234,0.5247556390240788
1006,2061,31.996345293488606,-31.996345293488606,-31.996345293488606,True,1.3736492758229375,0.387163389287889,0.5578309658914804,0.16969404084607959,1.0,0.5770116403765976,0.04683081217044964,7.675137891708239,3.0885237967167853,2.8237757427064145,18.617259259335697,13.807355313960334,292.0304423663765,1096.4445397257805,0.5485667614266276,0.9733490706421435
1007,551,32.00492737020173,-32.00492737020173,-32.00492737020173,True,1.2540090456688768,0.29603448580915914,0.4868293178327157,0.22056239839446282,3.0,0.5284295741499582,0.06502305354009688,4.798257981243005,2.2539354193934003,2.5287132056169765,13.65937961061254,9.175183563815756,598.6352290002999,1698.2008118202637,0.93676762852704,0.707648228324003
1008,2220,32.00603356614624,-32.00603356614624,-32.00603356614624,True,1.291537215761536,0.12823376752928003,0.7490338421716312,0.15874770811021244,0.0,0.3963952851572005,0.09792877196755939,12.632366069692491,4.2586432473408635,2.4508526669563473,18.32604710057409,9.911457532418599,215.07109692320228,2321.8715415994525,0.6664758208207786,0.691554961450803
1009,1307,32.022903508463656,-32.022903508463656,-32.022903508463656,True,1.2278022450114268,0.30634166175542304,0.6659138411912007,0.28253939374245307,4.0,0.39919328661672765,0.03645202106156566,2.6677111247998013,2.061368799502034,3.253365351340255,18.0990065236791,8.958432538325024,498.15057343803346,2422.726740846201,0.7317649488058712,0.9571879677510347
1010,1278,32.03455285057013,-32.03455285057013,-32.03455285057013,True,1.5085545990507037,0.30592023773480204,0.8731773303821684,0.13091639911145062,4.0,0.39861242058002433,0.030659024260101093,1.856166714588447,0.2785291813200743,2.222385982026905,13.96848826829536,9.308181880905494,454.49474264400334,1342.5748956941316,0.7888296169578566,0.935223978411931
1011,1335,32.04315792320923,-32.04315792320923,-32.04315792320923,True,1.275091274758097,0.2185349407747224,0.7069760710000992,0.2141018466465175,6.0,0.29135222308449443,0.10817214867918744,1.3559496776989874,0.590210588761245,2.5494874875498947,14.10748261072775,11.106383494545328,263.4869691450149,2251.1848345820817,0.9065422064245056,0.7292995929092176
1012,1279,32.05605201732758,-32.05605201732758,-32.05605201732758,True,1.2860604074444981,0.19987915869161216,0.5745462538674474,0.08514197647571564,1.0,0.3578925279975329,0.07022752218162641,9.61184535339315,4.1524726447375215,1.8297852842942437,16.481650423824068,12.760887645621619,266.98219430704614,2496.298272162676,0.6911980304867029,0.9417294096201658
1013,3057,32.07460329515879,-32.07460329515879,-32.07460329515879,True,1.4699391256082803,0.21241203196346758,0.7715149573981763,0.17068255288526415,3.0,0.5078707227498293,0.08837866678452119,2.890109183324242,2.550329441607751,2.3069376995837363,21.18867422454059,15.13410588963583,550.9155306499451,1450.1562491059303,0.5084887179546058,0.7615174511447549
1014,2670,32.11628636975031,-32.11628636975031,-32.11628636975031,True,1.4540867336768657,0.3921774930134416,0.7579041659832002,0.23181346962228416,6.0,0.430746051293984,0.023823777898773546,1.507308354493638,1.102455575539409,2.727758036876047,13.582422621548176,9.87841215382183,567.2609329223633,2290.0491300970316,0.6204089685343206,0.8724328852258623
1015,332,32.1395058454437,-32.1395058454437,-32.1395058454437,True,1.5529707672834396,0.12115114007145167,0.71441352032125,0.09806525535881519,0.0,0.31198496480919413,0.08092205033097416,12.595834889163434,8.606256134886188,2.192251742087506,12.003388251177967,8.501273959841026,623.355833766982,1260.9721682965755,0.9635614859871566,0.8182882270775735
1016,2223,32.14619379294394,-32.14619379294394,-32.14619379294394,True,0.9581155829578638,0.36499878516736517,0.6765598056837917,0.08313151056133439,0.0,0.46403904105707894,0.11273187427194968,3.2873696204988434,2.4753599162201994,2.408339673057117,18.477876636038356,11.972286211936627,531.6207273178017,1926.4642111957073,0.8346109785582476,0.6510425643064082
1017,2520,32.14975646849585,-32.14975646849585,-32.14975646849585,True,1.0858300117649138,0.13010407466441393,0.3516978308558464,0.09673116233199835,1.0,0.1700308379810303,0.06601569676613435,4.568584438855275,3.1196880666854767,2.0189401463076875,24.35471267439425,13.003624701071393,546.7279519420117,2237.4692112207413,0.9241664106957614,0.9867617781274021
1018,735,32.162908516399554,-32.162908516399554,-32.162908516399554,True,1.4897423229491795,0.21755150703198253,0.8031587931355375,0.14438656164268374,1.0,0.5671196734587329,0.07222532652708577,1.4510296480873137,0.2998616449311484,2.8134447636233793,19.930093638273863,12.494336856304791,404.568746713176,1054.9656324866742,0.5576591549854515,0.6261982510360006
1019,2104,32.17378335660208,-32.17378335660208,-32.17378335660208,True,1.1371938017934562,0.24578795097504785,0.4671413813177566,0.2659279532287183,2.0,0.5245580157424863,0.10538151773366983,2.0172746090386298,1.5043472995116076,1.8908888557285757,17.719955262728035,11.769691595396987,566.1171492073269,1711.743712425232,0.9389156733267786,0.7112208429336524
1020,1296,32.17871609085608,-32.17871609085608,-32.17871609085608,True,1.1307719233479352,0.2981702901422978,0.5266845574602486,0.1484078550338745,0.0,0.4122333277288824,0.06127958064191043,9.544082999228358,0.994533318431543,3.219921705489223,11.910402337089181,7.131719432548445,456.11618566326797,2826.3055831193924,0.5445871292613447,0.505355775821954
1021,2366,32.180328798125316,-32.180328798125316,-32.180328798125316,True,1.7666678647728724,0.2632449637961437,0.6379706830949715,0.19010542903102629,2.0,0.4447646314006829,0.13468180106095967,6.570513357393949,2.7426894754906925,2.0961076243168724,19.56547839938491,9.375048675552502,499.39183979112323,1027.4257228372703,0.6254639630205929,0.8200020839430779
1022,670,32.18830172043274,-32.18830172043274,-32.18830172043274,True,1.792656214910373,0.32678985685110096,0.8230587417259814,0.19145581997931002,1.0,0.45763007032647723,0.015252232073154293,0.6563581787734734,0.49298166077511496,1.3452045840991507,12.356428201310337,5.942349498151891,470.09207964874804,2902.956062927842,0.7606520457193255,0.9961533434689045
1023,864,32.19006127177846,-32.19006127177846,-32.19006127177846,True,0.947260901395604,0.3276617231220007,0.5438413945533688,0.24917501937597986,2.0,0.40289926268933207,0.0792510661653736,2.137019001028449,0.710999999190399,3.2012011811539933,10.271211527202574,4.190716204038284,298.2630843296647,2493.0273252719326,0.6108350078575313,0.7691212098580341
1024,337,32.19992715688417,-32.19992715688417,-32.19992715688417,True,1.1445479697089642,0.26323745101690293,0.4326241984963417,0.22241979742422696,1.0,0.29575325208641584,0.0703739653260447,9.030527350326487,1.6680929018684125,3.344330547830543,20.42530646082014,9.94352799761631,277.1377253346145,1666.4614360779524,0.7675309129990637,0.5464871022850275
1025,846,32.21233817119234,-32.21233817119234,-32.21233817119234,True,1.6265876241801864,0.3076539827379633,0.6654889254244283,0.09250196536191926,2.0,0.5571188776981629,0.12905325137327314,4.825317994360283,1.2298867225381116,3.1247354926323165,10.861157977327647,4.827004367683985,403.95964132097754,1565.6361562664406,0.8992034194983314,0.7544458509100931
1026,1340,32.21640351128381,-32.21640351128381,-32.21640351128381,True,1.4391759544069476,0.37014875463409397,0.6361717759452535,0.24436941813760724,1.0,0.5512082819846627,0.08221333541525205,8.384063915323217,2.4711477699238884,2.111840560029392,17.570996710645097,13.970641770442782,533.9323863445184,2341.098611206324,0.7179737240076065,0.8196457320505139
1027,712,32.22371076031292,-32.22371076031292,-32.22371076031292,True,1.4973720391934864,0.2369722429883354,0.4943534411795072,0.1654871579918194,4.0,0.35146456121402964,0.07509301479458347,2.3392124358115325,0.8361978864644115,1.6270852618955118,14.303071543435967,11.234396507957108,571.80721437273,1091.8297390791395,0.64267303551141,0.5672884284727508
1028,975,32.24919082463882,-32.24919082463882,-32.24919082463882,True,1.6261581836548653,0.29293996830871283,0.7965323165766287,0.17696646572523078,1.0,0.35139577894425794,0.09602031686030302,9.141117049103912,5.3670366757840995,2.092504685072592,13.347375951707363,9.836431070225958,422.4304537862731,1057.9662873130023,0.5836864352122334,0.6262362883138092
1029,80,32.28029056665997,-32.28029056665997,-32.28029056665997,True,1.0837002458047549,0.1911845979833252,0.5185009930023701,0.19699246537396783,0.0,0.36279406296472877,0.0763368093010925,11.155628009631272,4.534153393461082,2.7580272007157385,12.191945203757523,7.010652600195031,425.4847410595308,1785.1399049620532,0.5448945617848485,0.9443425573032433
1030,1883,32.30393407229935,-32.30393407229935,-32.30393407229935,True,1.3314759825647013,0.2643131259190837,0.6959094275500591,0.22186473631651896,3.0,0.19663985714835955,0.041933977270107,0.793215111975961,0.2682959510371177,1.361702640609359,10.774314590148144,7.2411996215975165,477.6862562804987,2404.566269003036,0.611765747283241,0.8637272038923968
1031,2466,32.30912920475519,-32.30912920475519,-32.30912920475519,True,1.3859266867090305,0.17090343357107945,0.8755774233463318,0.1943143612685645,1.0,0.23612615793673994,0.096236326087135,2.8981471012750504,1.194849257336699,1.0132677438939728,10.231585603479651,7.200607293707002,458.05455988206995,1986.5984762238884,0.7922937665134668,0.5920546291864944
1032,2968,32.31321481162212,-32.31321481162212,-32.31321481162212,True,1.4977453102235025,0.3894078804265906,0.8243117267265916,0.1564002211853977,3.0,0.48655280167709136,0.11650819693312109,1.9767222798808817,1.7184012071587134,1.513644754282526,18.230860329575048,10.029580468112178,389.8137746536187,1611.3679806631396,0.6917577991262078,0.5078921613575286
1033,2372,32.31353107790096,-32.31353107790096,-32.31353107790096,True,1.3000077860509565,0.1430772072449326,0.871595044723404,0.12488581438134828,1.0,0.4488692670576331,0.12190090703146675,9.611695688912278,4.592954997988045,2.45275834965084,16.16949907504022,7.948845649286179,562.2588258017299,2542.817116704763,0.5204177171376818,0.7093145904624383
1034,891,32.33328839024002,-32.33328839024002,-32.33328839024002,True,1.3385616503912956,0.13620263401418925,0.4263982571661472,0.27012813402339814,4.0,0.2419147576343268,0.014757196035701775,0.3248101512851562,0.31074203225815467,3.0131999131392786,11.239538597874343,6.363939717193318,428.7650352343917,1655.9676174074411,0.929926186800003,0.9519866546615958
1035,113,32.35746085132775,-32.35746085132775,-32.35746085132775,True,1.7731906377471847,0.1829615855714548,0.5098307183078362,0.09464804258779119,3.0,0.1972203668957889,0.13493805125812067,1.4483211190129097,1.1462172917577362,2.5736431059693023,16.87910165664734,9.536804135367616,241.99110966977747,2217.6516614854336,0.5470961954441509,0.5682044606655836
1036,672,32.38152034867302,-32.38152034867302,-32.38152034867302,True,0.9603470346350224,0.2618439965312027,0.5253017971292138,0.17455134818898205,4.0,0.23029008682158733,0.03531808238077912,0.8621532169315742,0.6592744179438057,2.7981140796221737,16.347693651604647,10.41995239058874,376.9387352424733,1230.4294509195352,0.6417457627141516,0.9654273742161469
1037,1099,32.38409962071844,-32.38409962071844,-32.38409962071844,True,1.4027978500563567,0.21550279680955592,0.7727535461373793,0.21633231856678764,3.0,0.3028649680298273,0.0801710850019893,5.041931183811336,2.6081787348583134,2.316755862050765,17.973355735285082,8.85415437803853,468.56574315940475,1219.7378766357883,0.6754647173156798,0.7467262382921445
1038,853,32.39713397629223,-32.39713397629223,-32.39713397629223,True,1.356676238215394,0.1778291342245586,0.38060819242183525,0.1609149388970605,2.0,0.15755206394039603,0.03934605004744116,1.3335295617612246,0.6426537582528766,2.2150590603466043,13.183288412988333,8.535596779759343,231.33802867893394,1182.1198666281084,0.5697533136866215,0.8652393770288421
1039,2692,32.427514713004584,-32.427514713004584,-32.427514713004584,True,1.5537500212784379,0.26642846220570354,0.5840588620314869,0.20618377225129936,3.0,0.3423884506129959,0.11485844325541222,2.3162705660642757,0.30675550109654637,1.6678184417074242,16.066633026600957,9.679967641789306,241.04656008113454,2164.093540981412,0.9055612868075977,0.6502867959561784
