epoch,island,score,objective,duplicate,restarts,wing_span,wing_chord,tail_arm,nose_length,extra_shipping_containers,sensor_length_m,sensor_weight_kg,mission3_sensor_weight_kg,batt_capacity,prop_diameter_in,prop_pitch_in,mission3_prop_diameter_in,mission3_prop_pitch_in,motor_kv,motor_max_power,takeoff_flap_deflection_deg
1,0,-6.593276571147207,6.593276571147207,False,0,1.7395927396075312,0.35013436327805986,0.8356252512734903,0.16722923439785772,0.0,0.266402831990736,8.938537988241631,7.733596100053676,2.9793547191288887,11.323781102038641,7.953766367069061,20.315050229693245,14.573125780835259,521.2458670590252,1926.6285311312338,15.209726169705391
1,1,5.966064619736208,-5.966064619736208,False,0,1.7006751542815564,0.26496311306099257,0.6382532755613721,0.11788925701614274,0.0,0.4446789210917407,8.304593933853564,6.188045258460897,3.355724775051656,19.531960127256262,14.791548900067625,23.392200867983956,13.48802500113073,208.3872268882461,1841.517020118706,39.98705929346258
1,2,5.749641289311441,-5.749641289311441,False,0,1.803584180442671,0.3866898354763217,0.3739410986074939,0.16426240419712862,0.0,0.3973649741491948,8.227093029153412,1.695953652949905,2.939554854422002,17.0,10.964059646473018,17.892178939419047,9.17076136494035,280.38440733216703,1631.5628811717033,1.5940891117000646
1,3,-5.287351536344482,5.287351536344482,False,0,1.648528394613464,0.22077614471690923,0.7728167962706203,0.13337271682451063,0.0,0.26196407415656675,8.130707950655216,7.355654683892206,2.602472043662078,17.46390840836753,9.463908408367528,18.019548008953308,10.179743036332386,306.75399715656465,2408.8721865195075,37.80409846168949
1,4,5.926992515207228,-5.926992515207228,False,0,1.7482165496856799,0.35912404484306415,0.7870489837638771,0.24979655734837658,0.0,0.46616198228449923,8.73674202245925,3.426209258075888,2.9613312283616633,20.380889825717304,15.362430817867402,16.776919372248,13.295172788340153,231.91593013942767,2623.510873849517,23.567277274420412
1,5,5.797132859470013,-5.797132859470013,False,0,1.6991378887939308,0.29154034112753885,0.6569270359342552,0.19953044572930917,0.0,0.27226979142243046,8.18248976979255,2.383533698972178,3.0432150509258844,18.152133604002444,11.571836799340396,18.76622702483739,12.258535805484348,272.1237911579981,2952.717128766192,33.99699727110161
2,0,-4.442362004026053,4.442362004026053,False,0,1.7202288043476142,0.2979683695314281,0.5435641909231274,0.232963989051925,0.0,0.3918017599223098,8.057917702173974,7.09131739982559,3.345490629392173,16.633357907699587,11.212645225822104,22.38393906024536,15.341902461964143,301.5338474963887,2098.61850533147,15.279435732132738
2,1,6.087934709437734,-6.087934709437734,False,0,1.8257518377038804,0.3498226599632913,0.7322229283195807,0.18602538960178233,0.0,0.5737084655462203,9.536997614163552,7.02040541377312,3.3420813030461574,20.30564875992026,15.182945110113511,20.401304888886692,15.506708244549086,246.74706294715503,2029.356415714985,33.29070918562504
2,2,6.023320231284213,-6.023320231284213,False,0,1.8144085792283642,0.39321943256821124,0.8304129200446801,0.11659425677414831,0.0,0.39791364584471894,9.319327735803085,4.549305395760233,3.066917208096427,17.964766587752745,11.280978835200019,21.039049030315994,15.917275244104104,260.2262996003552,1690.9219575359969,8.801462810328717
2,3,5.871300672785928,-5.871300672785928,False,0,1.5925898704729768,0.33023111667140026,0.7302877963415455,0.19196592007443117,0.0,0.3264808374299627,8.819905444837664,6.125535841290499,3.1472036950459406,18.612802349153437,12.64322715596659,19.80333492905955,14.818870769926757,251.88230994879254,2433.6991234959323,24.890876085682763
2,4,5.926992515207228,-5.926992515207228,False,0,1.7482165496856799,0.35912404484306415,0.7870489837638771,0.24979655734837658,0.0,0.46616198228449923,8.73674202245925,3.426209258075888,2.9613312283616633,20.380889825717304,15.362430817867402,16.776919372248,13.295172788340153,231.91593013942767,2623.510873849517,23.567277274420412
2,5,5.897582147989878,-5.897582147989878,False,0,1.793547127287393,0.329128471728951,0.8136484200961513,0.142469527237738,0.0,0.361504394218251,9.10060063722156,5.473209524802556,2.427713129568744,19.47098141532395,12.310374882217658,19.029716106616522,12.0,257.52998509958803,1846.6538501401483,8.349971200801294
