score,objective,generation,wing_span,wing_chord,tail_arm,nose_length,extra_shipping_containers,sensor_length_m,sensor_weight_kg,mission3_sensor_weight_kg,batt_capacity,prop_diameter_in,prop_pitch_in,mission3_prop_diameter_in,mission3_prop_pitch_in,motor_kv,motor_max_power,takeoff_flap_deflection_deg
6.087934709437734,-6.087934709437734,68,1.8257518377038804,0.3498226599632913,0.7322229283195807,0.18602538960178233,0.0,0.5737084655462203,9.536997614163552,7.02040541377312,3.3420813030461574,20.0,15.0,20.0,15.0,246.74706294715503,2029.356415714985,33.29070918562504
6.0479530914844215,-6.0479530914844215,74,1.7414958074269187,0.3958811045213775,0.5520628597448065,0.16879590054414345,0.0,0.31376304494739304,9.384116604699912,4.714201387840047,3.3722064159117906,20.0,15.0,17.0,10.0,271.5509264296066,1922.4520997303555,38.498618119900954
6.023320231284213,-6.023320231284213,79,1.8144085792283642,0.39321943256821124,0.8304129200446801,0.11659425677414831,0.0,0.39791364584471894,9.319327735803085,4.549305395760233,3.066917208096427,18.0,12.0,20.0,15.0,260.2262996003552,1690.9219575359969,8.801462810328717
6.009388065058043,-6.009388065058043,73,1.764601647664428,0.3902671032683708,0.5774003983532804,0.10886520377122907,0.0,0.351593182925092,9.099689675397904,4.780352280398547,3.0543050469955806,20.0,15.0,20.0,13.0,232.166816914243,2496.1995238968575,37.61615875660064
5.966064619736208,-5.966064619736208,16,1.7006751542815564,0.26496311306099257,0.6382532755613721,0.11788925701614274,0.0,0.4446789210917407,8.304593933853564,6.188045258460897,3.355724775051656,20.0,15.0,22.0,13.0,208.3872268882461,1841.517020118706,39.98705929346258
5.951790407233517,-5.951790407233517,69,1.6619928091572733,0.3808782103623002,0.40652038174847394,0.16689006152486538,0.0,0.502145173878328,8.02780219097758,6.181708893273247,3.3722064159117906,18.0,12.0,17.0,10.0,271.5509264296066,2251.173107558345,24.03730468273541
5.945668988203781,-5.945668988203781,69,1.6638557516705064,0.3365704360936698,0.7862222268668166,0.17915510679888869,0.0,0.4255631483368793,9.69943109947886,2.4981261021474346,3.296731351274582,20.0,15.0,20.0,15.0,245.35329033565029,1924.6861167539355,19.258043235358954
5.93114295008106,-5.93114295008106,73,1.6715878529585897,0.27386638514697553,0.5825877427430483,0.22311894032638413,0.0,0.6027240865185254,8.921218152235454,5.003044768047262,3.1183779839728327,21.0,13.5,20.0,13.0,231.6752460868892,2761.4212408661842,27.82362296092211
5.926992515207228,-5.926992515207228,47,1.7482165496856799,0.35912404484306415,0.7870489837638771,0.24979655734837658,0.0,0.46616198228449923,8.73674202245925,3.426209258075888,2.9613312283616633,20.0,15.0,17.0,12.0,231.91593013942767,2623.510873849517,23.567277274420412
5.920437491091913,-5.920437491091913,81,1.6510025960772128,0.3973695514803929,0.4230574152187053,0.1456447695821202,0.0,0.48593378361317147,8.939862838120142,3.804940007696789,3.08396751771977,20.0,15.0,20.0,15.0,217.13301828377686,2668.499109345865,31.02209113996348
5.903462845169637,-5.903462845169637,71,1.7110482241522054,0.37469274685829274,0.5504789315711643,0.0887899308658238,0.0,0.5625694688001236,8.508595502802251,4.161292571191278,3.192583607353802,22.0,13.0,20.0,15.0,215.52094025537372,2458.54464804345,34.45503398881833
5.899443309887004,-5.899443309887004,74,1.7287523180673228,0.24970500331234508,0.7873954405379049,0.1553001296703025,0.0,0.5788472231228234,8.973451157223531,3.2038389942817664,2.8745051419073766,20.0,15.0,16.0,12.0,246.8616326621038,1893.5937888926578,22.98770493019397
5.897582147989878,-5.897582147989878,98,1.793547127287393,0.329128471728951,0.8136484200961513,0.142469527237738,0.0,0.361504394218251,9.10060063722156,5.473209524802556,2.427713129568744,19.0,12.0,19.0,12.0,257.52998509958803,1846.6538501401483,8.349971200801294
5.896086749653865,-5.896086749653865,76,1.7818487536207845,0.3172009869789688,0.5359542050312078,0.1176380404910909,0.0,0.5067477715053453,8.379094563196896,4.022863466684801,2.842562263130978,16.0,12.0,17.0,12.0,302.0160127982071,2355.9111520352567,5.716980626190814
5.895170241540384,-5.895170241540384,70,1.639119300116084,0.3643914028104337,0.820036896322321,0.21485066712756154,0.0,0.5814345203179081,9.026796121170896,3.960272769372505,2.785709220353783,22.0,13.0,20.0,15.0,222.23538746582858,1614.558104182873,34.180422887389966
5.886782836741433,-5.886782836741433,18,1.5535239121858653,0.3048569953457771,0.6424042716117718,0.16885325516313246,0.0,0.49670496434246914,8.12485448718824,4.494348748536574,3.335956321606167,21.0,13.5,21.0,12.0,222.59116992298655,1936.4779230729803,24.13737612717826
5.885920170343027,-5.885920170343027,73,1.803101218552822,0.37952183738890904,0.8687286631098481,0.20976222023487906,0.0,0.5322829017336095,9.423779257668468,3.6265538959834185,3.1061923641071085,20.0,15.0,20.0,13.0,254.0845834544028,1772.246817279828,29.791488661502108
5.871300672785928,-5.871300672785928,88,1.5925898704729768,0.33023111667140026,0.7302877963415455,0.19196592007443117,0.0,0.3264808374299627,8.819905444837664,6.125535841290499,3.1472036950459406,19.0,12.0,20.0,15.0,251.88230994879254,2433.6991234959323,24.890876085682763
5.870759111568664,-5.870759111568664,73,1.702748876232648,0.3657206391684883,0.8929158273808999,0.16637241290296056,0.0,0.5665573835305662,8.206025439134184,6.550668291453882,3.336057662649986,20.0,13.0,20.0,15.0,239.58778185247306,2009.5495022821083,30.072016129630587
5.8532716423923095,-5.8532716423923095,43,1.7667357271637767,0.39134900837851505,0.5046354635875911,0.10990468684583903,0.0,0.4450686468065164,8.849189855940015,2.4930772524651825,2.945623707872766,20.0,15.0,19.0,12.0,246.40341410662933,1909.8784118095598,10.727413103197332
5.8532716423923095,-5.8532716423923095,89,1.7667357271637767,0.39134900837851505,0.5046354635875911,0.10990468684583903,0.0,0.4450686468065165,8.849189855940015,2.4930772524651825,2.945623707872766,20.0,15.0,19.0,12.0,246.40341410662933,1909.8784118095598,10.727413103197332
5.832621506278176,-5.832621506278176,17,1.8088032390375361,0.34435235971442346,0.5048294881358742,0.1449271910637617,0.0,0.4835381010235507,8.240486755265216,6.155846674434738,2.688072752797482,21.0,13.5,22.0,13.0,218.00388943149764,1387.0518096794676,31.24279260635376
5.832621506278176,-5.832621506278176,68,1.8088032390375361,0.34435235971442346,0.5048294881358742,0.1449271910637617,0.0,0.4835381010235507,8.240486755265216,6.155846674434739,2.688072752797482,21.0,13.5,22.0,13.0,218.00388943149764,1387.0518096794676,31.24279260635376
5.797132859470013,-5.797132859470013,60,1.6991378887939308,0.29154034112753885,0.6569270359342552,0.19953044572930917,0.0,0.27226979142243046,8.18248976979255,2.383533698972178,3.0432150509258844,18.0,12.0,19.0,12.0,272.1237911579981,2952.717128766192,33.99699727110161
5.792409841164336,-5.792409841164336,76,1.8172514761998908,0.39066104980851685,0.6271144241232108,0.16365720814942603,0.0,0.4358814412863829,9.234575673115902,0.6122344426848247,3.147867729776065,19.0,12.0,20.0,11.0,244.7699686716585,2309.968091986778,0.526062809727577
5.766834678962713,-5.766834678962713,74,1.795746404219944,0.3627591847088283,0.5609034726263434,0.29897638992854264,0.0,0.3254057832285283,8.10738283600018,3.426063308783098,2.47093168951891,18.0,12.0,20.0,15.0,272.0262970182677,1798.4830866099396,13.269576877355576
5.762269988216741,-5.762269988216741,91,1.6086410271257894,0.2665200797677618,0.7931992337353007,0.2469208090546577,0.0,0.5269137940579898,8.449374664594197,2.2544867614249373,2.813540097484912,20.0,15.0,21.0,13.0,229.20030368232358,2350.825622910592,25.92867795078561
5.749641289311441,-5.749641289311441,22,1.803584180442671,0.3866898354763217,0.3739410986074939,0.16426240419712862,0.0,0.3973649741491948,8.227093029153412,1.695953652949905,2.939554854422002,17.0,12.0,18.0,10.0,280.38440733216703,1631.5628811717033,1.5940891117000646
5.749641289311441,-5.749641289311441,75,1.803584180442671,0.38668983547632174,0.3739410986074939,0.16426240419712862,0.0,0.3973649741491948,8.227093029153412,1.695953652949905,2.939554854422002,17.0,12.0,18.0,10.0,280.38440733216703,1631.5628811717033,1.5940891117000646
2.682661834939803,-2.682661834939803,89,1.7292528262891134,0.3086667213222634,0.8472556108342634,0.28253534842871925,0.0,0.4677459089570531,9.86744812222063,0.26809494484401775,2.992925460399309,20.0,15.0,20.0,15.0,267.6055679730864,2489.94184054734,22.886352857226044
-3.9422478741871627,3.9422478741871627,94,1.769294432325173,0.3489988389111292,0.8088779894840152,0.25304721172194067,0.0,0.483977843450285,11.266566585416616,7.247711218161142,3.3461065188718875,20.0,13.0,21.0,13.5,254.76943229195817,2139.8995429537044,19.603512170446532
-3.9578299579876326,3.9578299579876326,80,1.8033485447181108,0.39416158485105446,0.6900695226936415,0.10182956429977766,0.0,0.2715470282159723,9.618483125418445,8.556778139668872,2.929388918922865,17.0,12.0,20.0,10.0,317.2881010096279,1700.3093564582398,35.52686757675144
-4.132116155966948,4.132116155966948,73,1.7367382142932366,0.30607211963123304,0.4746539301379719,0.22340183246074022,0.0,0.48901376652653916,8.891019066403086,7.910347305124248,2.974443293615742,20.0,15.0,20.0,15.0,210.0272480289876,1515.5505903807996,29.04642837392054
-4.142649594603505,4.142649594603505,96,1.8006237678477863,0.2702750353329559,0.7563212376636107,0.11693682598288214,0.0,0.31666561434361074,8.446893848944129,4.65069556796276,2.6878525776426545,20.0,13.0,20.0,15.0,250.08181057947826,2379.6117231719445,12.82675883043396
-4.182590085314284,4.182590085314284,73,1.4993866966594012,0.3213780097034044,0.6177848397439307,0.1687663037702441,0.0,0.3379278310105251,8.957015246838564,7.939632721396612,3.3416980692116716,20.0,13.0,20.0,15.0,257.8122012777201,2320.355368344227,30.97802649407835
-4.2225527665302325,4.2225527665302325,24,1.75114107096605,0.38964598570163655,0.8774475804048434,0.12484617079547665,0.0,0.55943254663621,8.277139967974776,1.852438318935345,3.1607116427572306,16.0,10.0,17.0,12.0,291.05081279272486,1327.247875387572,17.23978128284216
-4.2225527665302325,4.2225527665302325,75,1.75114107096605,0.38964598570163655,0.8774475804048434,0.12484617079547666,0.0,0.55943254663621,8.277139967974776,1.852438318935345,3.1607116427572306,16.0,10.0,17.0,12.0,291.05081279272486,1327.247875387572,17.23978128284216
-4.258124564582955,4.258124564582955,96,1.803980964238352,0.27776847847009534,0.6513585126833488,0.28565793313967747,0.0,0.27114621302818676,8.443852177969292,1.6478078303078618,3.377664268515658,16.0,10.0,15.0,10.0,298.4587074124396,2301.7249618508913,35.36767512926839
-4.269402342966963,4.269402342966963,95,1.7710438330606904,0.22512900872718053,0.657544807128542,0.15655489217680627,0.0,0.6094739229135481,9.32548044899653,7.072625991232066,3.190141055994904,20.0,15.0,15.0,10.0,270.5042174286148,2334.7829856813296,17.755346546744473
-4.275484310900556,4.275484310900556,95,1.677180298025593,0.258680107592635,0.6882101410878831,0.12257987895022289,0.0,0.3895398224792592,8.039251455662953,5.902638861740479,3.2891946696182317,18.0,10.0,20.0,15.0,275.22826963895034,2044.5949869840856,35.32162021583133
-4.277123816207175,4.277123816207175,69,1.7933719090077167,0.35440102606978446,0.6327455964948164,0.1175035304980884,0.0,0.4480200288893396,9.900425254368542,6.390548098433626,2.7538388864806187,21.0,13.5,22.0,13.0,211.7867272434266,2584.0602234217954,18.555922925317972
-4.282101743820336,4.282101743820336,48,1.7425139935532354,0.31016973552679694,0.8278358632283044,0.21431110990346217,0.0,0.2867011985442636,10.263582776821236,0.1665058249274729,3.1324805891202594,20.0,15.0,20.0,15.0,265.5931404193298,2955.4880652576685,20.597780272364616
-4.286075614231203,4.286075614231203,60,1.601980783969689,0.2807111654892194,0.5380849736395351,0.19381539689424956,0.0,0.37664399915666485,8.309036357152536,4.480021561689178,3.137097152220988,22.0,12.0,21.0,13.5,230.88255351059593,1971.5956843284825,4.372799683682542
-4.288146783183686,4.288146783183686,80,1.76532996947464,0.34290948703221885,0.6874206941328845,0.14658069751219477,0.0,0.44983374365745615,10.01272396508468,5.74590941340624,3.3202287880166486,19.0,12.0,17.0,10.0,269.8291346363651,1831.6620411234614,7.302301736295886
-4.288655372126154,4.288655372126154,72,1.8192058108109093,0.3936897836407818,0.7954236299890479,0.18475602497794327,0.0,0.35315761505639015,8.232131456873802,5.061817031727188,3.184718335500687,16.0,12.0,22.0,13.0,316.8948486743776,1532.818713763088,38.35038529680419
-4.290592109427642,4.290592109427642,87,1.6217135837387657,0.2629273763163539,0.7936749205263318,0.18727388907426057,0.0,0.3715622824682495,9.171329671696999,7.144462802358756,3.1993446088532504,21.0,13.5,20.0,13.0,233.24786188598196,2586.802192050176,23.503902625570813
-4.35423781331033,4.35423781331033,79,1.5811666665671666,0.3612608531832898,0.5260930125148318,0.11664469790857067,0.0,0.5557149168775287,8.526696223092207,4.027250187878448,2.5499025595251434,18.0,12.0,20.0,13.0,280.2096243853201,2430.8622097590046,5.527264424968227
-4.374546299751932,4.374546299751932,47,1.5021192989747971,0.35128523323684935,0.6345172561705112,0.12946763747315293,0.0,0.279903953828038,8.507198149048993,1.3478114977109161,3.2785868711165476,20.0,13.0,21.0,13.0,251.40564386686242,1978.6878854602921,7.204445604548731
-4.375296153711426,4.375296153711426,100,1.6965808667328188,0.34943204271298905,0.5644662760198116,0.11708571054467135,0.0,0.32717888520164595,8.133333801844362,5.006154241973209,2.2389943000642414,18.0,10.0,15.0,10.0,277.76055878818045,2577.7325550761816,10.953476031386035
-4.415838827228663,4.415838827228663,78,1.801809488783338,0.322665289170194,0.48360547162592415,0.17317975882302622,0.0,0.4868457806523945,9.01740137943863,3.698381333493984,2.473744947593401,17.0,10.0,16.0,12.0,294.8329356209935,1599.812303071801,12.529894433565172
-4.423973246358361,4.423973246358361,80,1.7196890362776385,0.3960425150538219,0.8193568465566992,0.12619537551871993,0.0,0.38608958714202046,9.359003850330108,5.383411894528288,2.56257874897497,18.0,10.0,20.0,15.0,279.95698931676793,2063.962315601776,16.03608819547783
-4.442362004026053,4.442362004026053,67,1.7202288043476142,0.2979683695314281,0.5435641909231274,0.232963989051925,0.0,0.3918017599223098,8.057917702173974,7.09131739982559,3.345490629392173,17.0,12.0,20.0,15.0,301.5338474963887,2098.61850533147,15.279435732132738
-4.443328131485886,4.443328131485886,29,1.8226125102446784,0.34169557309446497,0.46136116499419233,0.2441329311214135,0.0,0.37899448958171006,9.050311279352888,2.946329896967529,2.7632456265986143,17.0,10.0,13.0,10.0,294.84386475339505,1799.0827015026548,8.018641220621753
-4.446401959342349,4.446401959342349,93,1.7705121275811513,0.32100772213263595,0.7686923299829916,0.2974645005242379,0.0,0.581593901281011,8.691034835763201,6.638569892095917,3.106272474073538,20.0,15.0,18.0,12.0,231.05090830515786,2132.2686863366384,31.567478330943427
-4.457911755989361,4.457911755989361,97,1.821271737312538,0.23843160790943171,0.8664163410853991,0.26359771579872016,0.0,0.337213044003767,8.263284284777962,2.215403295874653,2.8526775101540505,20.0,15.0,25.0,12.5,230.31598369782242,2886.9778821102714,7.967516223901017
-4.498763190274214,4.498763190274214,77,1.7812014693016902,0.38016117991522413,0.43952578656018404,0.14611698815214816,0.0,0.5098558880858894,10.030641818321865,5.165568537385939,3.1243627155244544,20.0,13.0,20.0,15.0,260.19832503987203,1729.0745813884937,17.21037918364336
-4.5440606939285555,4.5440606939285555,78,1.7637961293715916,0.3380104520956778,0.789008186515738,0.20366357078184077,0.0,0.34801626001653335,8.371201511412302,3.445717683882344,3.10782604604154,20.0,15.0,18.0,10.0,283.505746518898,2105.982746960249,32.82045561134591
-4.561122252627241,4.561122252627241,93,1.5491058484058202,0.2663670583382828,0.45016878191381693,0.20914598915628305,0.0,0.32750600794646967,9.011622129348257,2.3120261532418223,3.271726961237773,20.0,15.0,21.0,12.0,258.80183289052286,2441.2084295624336,20.749027351717636
-4.56649326203192,4.56649326203192,99,1.766534147986112,0.29558284956715863,0.7250380955139599,0.08691109753816965,0.0,0.4283617602498941,8.845448113745302,3.3460356322323257,2.773345292790507,20.0,13.0,20.0,15.0,217.8561157036495,1820.3646393408678,22.429539296762844
-4.622971600379691,4.622971600379691,80,1.8060457880757212,0.33792728173161285,0.8614481258709281,0.1518127404972437,0.0,0.3185896963459401,9.309886708416947,4.855090582817858,3.1701202497742504,18.0,10.0,18.0,12.0,282.4602660743124,1744.9759228191976,18.858259122635765
-4.630829952182576,4.630829952182576,81,1.7599390820055731,0.336039344324984,0.8366676666436865,0.1550134092666278,0.0,0.4044178452805091,8.879671463284124,6.527955802625846,3.011910667377636,16.0,12.0,20.0,15.0,334.8261747019967,1591.993031146393,5.716562551161182
-4.631623448751473,4.631623448751473,23,1.7936153092579916,0.3120483254998962,0.8410961633502938,0.10907735348531329,0.0,0.3397913859418748,8.295061156887282,0.9424357743369747,2.923662384464449,16.0,10.0,21.0,13.5,294.8175266712489,1728.2376080551862,12.746532418112988
-4.639672535859454,4.639672535859454,100,1.8198815530491363,0.36498854257114466,0.8000039306773258,0.16816636322129216,0.0,0.3555721370206698,9.166003814097767,6.820570026720912,2.9287729479541698,22.0,13.0,22.0,13.0,243.0425571228913,2592.730902677441,3.1866732362779047
-4.653270105368767,4.653270105368767,67,1.6127911547197165,0.38653094838395385,0.5822479419903629,0.09439437301831342,0.0,0.39211785554737144,8.514628771686066,8.346724200037333,3.1396684899005436,17.0,12.0,20.0,13.0,309.7513337266613,2439.7786518679854,20.13283876567497
-4.658226380558951,4.658226380558951,73,1.7643982694645683,0.27959155350923026,0.541361530190068,0.15900782920971732,0.0,0.518146390091861,8.216486455258126,7.860747753504718,2.9448597784858297,17.0,12.0,20.0,15.0,262.59793722316215,2251.13986886595,17.338611066768966
-4.670433768680511,4.670433768680511,76,1.6007412687668106,0.39306188277084375,0.8732145681368056,0.16794611952299862,0.0,0.4173056661560489,8.940947537186965,5.227681527200779,3.1744861171845167,20.0,12.0,20.0,11.0,261.86807966556927,2088.2799404080074,37.3448070032603
-4.67984937821722,4.67984937821722,73,1.6326648323540316,0.30074812364535886,0.6165877767385065,0.23194131110466504,0.0,0.553155747447269,8.66731115671472,5.3933302708587165,3.2509815268456332,20.0,12.0,21.0,13.0,260.776569554174,2388.54647608592,33.28818955444518
-4.684902348418468,4.684902348418468,81,1.7154909568143744,0.2403686265498818,0.30415507378486517,0.1105291572359805,0.0,0.29247927900401555,8.135732587085371,4.332303993199437,3.3524430282777993,16.0,12.0,18.0,8.0,317.56666429360166,1981.9252698605503,15.377944288867065
-4.721884397925438,4.721884397925438,95,1.5708818829538531,0.314993132256296,0.7276922699589387,0.15087440020308496,0.0,0.33479956291204555,8.545634114500352,1.0000297123764668,3.2006912009094894,20.0,11.0,20.0,15.0,244.9711860052494,2804.9204008524785,32.655137416362194
-4.729323667622962,4.729323667622962,99,1.799064769177406,0.3945524635421974,0.5102805409347639,0.2455176576849684,0.0,0.37716273866014977,8.420301401080781,5.0804013811004785,2.6735800684160718,18.0,10.0,20.0,10.0,290.87944187799883,1447.20266270802,15.56339561783113
-4.751290639658562,4.751290639658562,72,1.825006696728259,0.3055662264628854,0.6365728006504381,0.2836940496259665,0.0,0.3993167331543124,9.400494010303841,8.298171151399346,2.6949549958761683,16.0,12.0,17.0,12.0,350.2778089812527,2471.1505962508404,24.023305280766046
-4.75982979586834,4.75982979586834,23,1.7088050905340744,0.36552332939261994,0.5112346861821018,0.23799525272316402,0.0,0.3682012779831054,8.149979031717699,5.364290943942201,3.3064315653612386,16.0,10.0,24.0,12.0,318.7898189715089,2579.8379173765175,12.606954750288224
-4.766368581171439,4.766368581171439,88,1.7197127286199436,0.31748051592290255,0.4653850043906979,0.2844420479047016,0.0,0.5158285300587397,9.057136017790754,7.640845783988766,3.015054179709982,20.0,13.0,20.0,12.0,291.32324706634114,2800.827713850637,9.078558837370752
-4.784783946670505,4.784783946670505,67,1.7311773441838378,0.3856266558786281,0.8538887630288137,0.19136500902473924,0.0,0.3237637410716482,8.181413089385945,7.291892430386507,2.3827476336729387,16.0,10.0,22.0,13.0,321.30232497915017,1681.937061648502,21.438556869101966
-4.785544553132196,4.785544553132196,67,1.8106267751646479,0.2683071389701696,0.7715273109734845,0.22622252642183216,0.0,0.5391933356817602,8.267270830869192,6.563284927737189,2.8626884531890204,17.0,12.0,20.0,11.0,307.2070711206359,2471.8805612991614,31.697228803490635
-4.819794562748376,4.819794562748376,17,1.7683536234273816,0.30010235713685113,0.6836035139031462,0.12967765960094696,0.0,0.4470296862162988,9.166304916272857,3.0946536542197522,3.33665756703464,21.0,13.5,21.0,13.5,249.14464505444232,2100.862271530038,6.184240609337648
-4.835639967664355,4.835639967664355,97,1.7666800906870923,0.3519363516376392,0.6306098770133837,0.19016604969354636,0.0,0.46718728248834807,9.287516692301546,6.681108484601074,3.011122143252137,17.0,12.0,22.0,13.0,325.1719500150642,2922.2789567088935,30.12157231738717
-4.836184959636277,4.836184959636277,73,1.7494245534847053,0.34795607062557665,0.617849696013271,0.28441657776462076,0.0,0.48814773226976926,8.528892917679233,7.38613594841855,3.1916373577618353,17.0,12.0,20.0,15.0,312.7796017465032,2008.6164866930844,13.421073521341807
-4.840115319233527,4.840115319233527,95,1.4419295293139511,0.33747899264524694,0.40194052364911237,0.25147838208112255,0.0,0.48391491365630457,8.597227702351956,7.500285313864335,3.135368204024874,16.0,12.0,15.0,8.0,330.22273406880447,2585.1637367209682,28.567011150181145
-4.84844142850333,4.84844142850333,91,1.817581107807874,0.3522172361972786,0.7672229585135302,0.25728483794926316,0.0,0.2789821776768221,8.035322254309827,4.800806521598814,2.333856518405515,19.0,10.0,17.0,12.0,274.24128254721666,2900.1198382453445,25.23244621781039
-4.857797402124609,4.857797402124609,87,1.703305713151425,0.3293601444005178,0.5316309797178854,0.12733912736619832,0.0,0.5636324735702831,8.828853510726997,4.286315166382583,2.5320326772203425,18.0,10.0,22.0,13.0,289.2829040915198,2854.301764745292,23.978469176281525
-4.865089633186656,4.865089633186656,68,1.550390559838848,0.23696978083986192,0.6697330330879839,0.16874877420836104,0.0,0.48121216909239795,8.35161581957037,3.5408012762300816,3.2149693163038213,20.0,15.0,22.0,13.0,282.7853406313807,2126.062063708236,31.750520569501134
-4.9051797877784145,4.9051797877784145,47,1.7940610258990508,0.28151655234703993,0.4697642835955972,0.13523491884461863,0.0,0.38625316743977095,8.956257081031733,1.925234350659366,2.6788530038496425,20.0,15.0,16.0,12.0,271.5775977040883,2275.69963949679,8.750096417759252
-4.946616668250732,4.946616668250732,99,1.7748341255568754,0.36831911304483345,0.6935120689440405,0.27453352314211654,0.0,0.42511156197528027,10.395515518199076,3.109308154532072,3.220813898872419,17.0,12.0,19.0,10.0,311.42485118135977,1987.0547377709004,4.618819535689774
-4.952494025921374,4.952494025921374,30,1.7222636232142763,0.3268043512834754,0.4777678550127322,0.14620993059092788,0.0,0.3022683329711058,8.49243864363233,8.038953726434283,3.2821227643651696,19.0,12.0,20.0,10.0,263.5455472896509,1720.6554543226957,37.82553804008633
-5.015780114031773,5.015780114031773,88,1.6463085341280066,0.2441566544946576,0.6377341612053944,0.17484161013624824,0.0,0.3289988327995037,9.827958816649245,4.86137571081884,3.308204095592226,21.0,13.5,17.0,12.0,277.27808214898937,2580.9229956346817,34.93156257454214
-5.020701001629176,5.020701001629176,30,1.7175262681357562,0.3617647250903374,0.647038135988285,0.14966603542984866,0.0,0.4648781493719515,8.735995466471968,3.5153106696107894,3.2077288218691242,16.0,10.0,20.0,11.0,323.7116856989563,2116.396487179559,1.1681484562625286
-5.048427484555804,5.048427484555804,96,1.744726070355916,0.2762899653216436,0.6239070817916212,0.1982950242991203,0.0,0.3266920115403249,8.507032786388166,5.301145504865897,2.680374393122925,19.0,10.0,17.0,12.0,275.0373180624202,2528.1596048880633,10.547711121576757
-5.066774771501535,5.066774771501535,67,1.709403573312273,0.34486839437683414,0.5920872693881393,0.18074844696876416,0.0,0.3813288934912756,9.129854093982749,3.6377095232451433,2.635382954816395,14.0,10.0,20.0,11.0,370.9361353401808,1560.332475971751,23.95369633327696
-5.072769180662479,5.072769180662479,70,1.8171594991940734,0.3644479543185037,0.5407474006015233,0.23507445171202834,0.0,0.5774609208361214,9.087075133905813,6.495513540198721,3.2119740856858394,20.0,15.0,20.0,15.0,292.0732713150031,2086.2544402480125,29.01811037189841
-5.0808072287737565,5.0808072287737565,30,1.7146824741743711,0.31667316769553816,0.3784127016052821,0.23686797693533485,0.0,0.37309071005578653,8.112840715978695,1.5096261784605165,3.1085878068749135,16.0,12.0,20.0,10.0,341.3361165974874,1861.849316657734,10.564024367869651
-5.088688098521261,5.088688098521261,80,1.7726739904358888,0.3960853149417668,0.7924019912505207,0.08377277586819294,0.0,0.34619125970184916,9.335476684777188,1.7112246115977072,2.995951008467418,20.0,13.0,20.0,13.0,285.83033252536245,1743.115502359599,15.256768773575276
-5.104042856098202,5.104042856098202,72,1.7293325619358568,0.3074064044487189,0.6614661494269968,0.19996128736116942,0.0,0.527061488772506,8.13355185213685,7.3082373338943585,2.9989811637483546,16.0,12.0,16.0,10.0,274.38167229824217,2444.5167074349574,26.107570280083916
-5.138973782919947,5.138973782919947,81,1.7323307517892483,0.3439575451719481,0.7722712009643828,0.1144291115852558,0.0,0.3950343110193236,10.22451643242421,1.5703768835238936,3.2170110641018006,20.0,12.0,21.0,12.0,253.21853185535352,2896.120276530318,15.316119557276169
-5.167475952570194,5.167475952570194,80,1.7105305555141568,0.35282567058630954,0.7351935539151896,0.1118904043261047,0.0,0.5241084847343503,8.435240721141042,6.59414737017303,2.8744574277199657,20.0,11.0,24.0,12.0,267.76626914665326,1731.3744178473737,19.13954815556309
-5.167780779137962,5.167780779137962,48,1.788583444771445,0.37212580321471833,0.8719335956440998,0.16317926448026226,0.0,0.3339274002587179,9.729496310908115,4.792747591666545,3.2444770013524504,17.0,12.0,13.0,10.0,316.59335041981467,2562.4270731487986,26.38240366374964
-5.176191839138705,5.176191839138705,72,1.8020643225676118,0.33706359574073674,0.7902288406148908,0.20673809206174856,0.0,0.3162720343935984,9.51511606903403,5.013780220963698,3.246954083015396,20.0,15.0,20.0,13.0,279.0216151700421,2562.5185782056315,3.6597190488941287
-5.1907587550587,5.1907587550587,98,1.7665303302617403,0.2587404923631473,0.6504223638616516,0.10683115079495825,0.0,0.2355562737792261,8.325080457658704,5.7826690967759,2.819633844123121,18.0,12.0,18.0,10.0,350.13534785619646,2007.2550937602714,27.069344522995358
-5.19075980530552,5.19075980530552,93,1.749938355062476,0.3959025181535607,0.40799441654576885,0.2613775334077983,0.0,0.436623506527881,8.774708470918675,2.7878425819199464,3.1441772309276828,22.0,13.0,21.0,13.0,243.89020358539176,2318.916654388363,19.020521054412075
-5.207225020838358,5.207225020838358,96,1.7026878450804679,0.2855454154280247,0.6836553945053803,0.1772565623440547,0.0,0.282038167069362,8.833687408200735,4.9372668232950705,2.8955244977715853,16.0,10.0,14.0,10.0,326.76474450472944,2495.1153791703523,9.898211001650585
-5.228241304565078,5.228241304565078,79,1.7457469288570653,0.2361240098978737,0.4980042680920526,0.17012159216603812,0.0,0.27759684176054733,8.377477630545087,5.886265424729523,2.6243428939386177,19.0,12.0,20.0,15.0,304.85455474286175,2547.2612946047884,11.738114235994397
