score,objective,generation,wing_span,wing_chord,tail_arm,nose_length,extra_shipping_containers,sensor_weight_kg,mission3_sensor_weight_kg,batt_capacity,prop_diameter_in,prop_pitch_in,mission3_prop_diameter_in,mission3_prop_pitch_in,motor_kv,motor_max_power,takeoff_flap_deflection_deg
-10.008120158295455,10.008120158295455,394,1.811292207541633,0.39755706089380405,0.7451765787411178,0.29027203582366584,0.0,15.130583853954047,13.519089102439363,3.3132395175620797,19.0,8.0,16.0,10.0,335.92580767507184,2292.5313598523267,13.940445169827473
-10.012432876599659,10.012432876599659,367,1.7912115020910417,0.3797829858367836,0.4943437305571606,0.13889104283740955,0.0,15.067523358041878,13.744700202351167,3.3518791104352106,22.0,10.0,22.0,13.0,268.95738669689183,2285.660260988423,16.574422048505316
-10.028451744769402,10.028451744769402,314,1.809835820967228,0.34984640163411246,0.42682673932406934,0.16008804635101084,0.0,15.3269458602314,12.611928593669242,3.3727941584044263,17.0,10.0,16.0,12.0,373.2002425547419,2329.659952318187,17.58910981040836
-10.031777645142624,10.031777645142624,305,1.8071561371703395,0.3914455335377561,0.39361438924588277,0.21721667478709508,0.0,15.185571578016923,14.391351805416877,3.353336715766959,22.0,10.0,20.0,12.0,271.4496447149719,2098.907608178713,13.138196601025689
-10.031777645142624,10.031777645142624,361,1.8071561371703395,0.3914455335377561,0.39361438924588277,0.21721667478709508,0.0,15.185571578016923,14.391351805416877,3.353336715766959,22.0,10.0,20.0,12.0,271.4496447149719,2098.907608178713,13.138196601025687
-10.031991114931632,10.031991114931632,362,1.8040360621360292,0.3943687140474179,0.6429455750227095,0.08222223503014546,0.0,15.057615480713213,14.812346638379774,3.302079162439961,22.0,10.0,20.0,15.0,259.00193294334247,2166.4421934185893,22.686898331773936
-10.059336073517155,10.059336073517155,388,1.8114541386467211,0.39105548847905824,0.8354801541528106,0.2642667653640802,0.0,15.148412801936642,14.841685163787691,3.331401463058016,22.0,10.0,22.0,13.0,261.2195070499508,2292.242021224327,30.116628743832756
-10.062695930186168,10.062695930186168,362,1.8230688584901524,0.3882041140755621,0.4308303670485555,0.13810552344472635,0.0,15.341166050748726,11.513443638575465,3.3635352422488776,22.0,10.0,16.0,12.0,267.7899341111081,2412.5010170234837,19.729564897739166
-10.068761484132446,10.068761484132446,336,1.812213255653304,0.37962629912215207,0.7980124117690065,0.2564647420005758,0.0,15.095902335152314,14.580321931483827,3.3703357641800924,19.0,10.0,22.0,12.0,350.3369171874899,2295.3949199320245,20.520370960424792
-10.071647150709488,10.071647150709488,387,1.8174107467130438,0.3872668941681138,0.861737576340591,0.2486764839861422,0.0,15.079817156448936,10.180584005131049,3.356810714554179,19.0,8.0,24.0,12.0,330.1085283244304,2188.176051616689,24.773695851583746
-10.08197707949428,10.08197707949428,366,1.7972149711758205,0.3964792224750964,0.4945987974260383,0.22663841652675715,0.0,15.159644994143067,10.28883683619124,3.3245872081847043,22.0,10.0,18.0,10.0,263.9452992088741,2121.001170818213,24.015615508342766
-10.095251285892054,10.095251285892054,366,1.8170682337186541,0.39458798509367715,0.8209537482861842,0.14307923994860722,0.0,15.18853633165834,13.212652135731979,3.280332306017314,22.0,10.0,20.0,13.0,259.8532959961845,2008.9537304063683,27.801929473984018
-10.099458599186919,10.099458599186919,399,1.7922148224804157,0.3383703876057005,0.5604958093051482,0.18306945162359795,0.0,15.20181477832492,12.15099673116968,3.3771810046372086,21.0,13.5,19.0,12.0,273.668902104741,2358.493852400949,27.052059354133455
-10.10214266169486,10.10214266169486,253,1.8236494908445164,0.3664911654009867,0.5418267659034363,0.1714139893688577,0.0,15.151762560156381,12.399497842406337,3.3613733270839408,18.0,10.0,16.0,10.0,361.0250405022439,2548.5076293721,15.318629389200385
-10.111708972746648,10.111708972746648,386,1.8154121427278018,0.38152968520051767,0.7606169144448575,0.12520542555702058,0.0,15.092048412280546,13.256756137504713,3.3100762694354806,24.0,12.0,22.0,13.0,231.9984018022986,2062.433163670854,12.884180771589001
-10.112257625679923,10.112257625679923,340,1.80973543736216,0.3783709867429221,0.7812960322869248,0.2814958891209699,0.0,15.22056468970207,13.331142139553661,3.2069819567029314,22.0,10.0,22.0,13.0,264.5103915879438,2199.8895043860325,22.928245474115336
-10.112257625679923,10.112257625679923,382,1.80973543736216,0.3783709867429221,0.7812960322869248,0.2814958891209699,0.0,15.22056468970207,13.331142139553661,3.206981956702931,22.0,10.0,22.0,13.0,264.5103915879438,2199.8895043860325,22.928245474115336
-10.116273118871884,10.116273118871884,309,1.8179090397138635,0.3975621625327195,0.3311800761734087,0.20452360162662003,0.0,15.23811795492403,12.612988151871019,3.3454419562806574,22.0,10.0,20.0,11.0,265.10785498582914,2062.630736648952,14.623691530325198
-10.131409273367527,10.131409273367527,363,1.791763972455634,0.39310518392923577,0.46526247727686226,0.1892032184517761,0.0,15.20755680618323,13.812898756111881,3.3662334375271747,22.0,10.0,21.0,13.5,261.6391606374179,2273.501151843844,30.240194417751898
-10.132134956386158,10.132134956386158,151,1.7941069491016708,0.3957133575115005,0.8029615226606812,0.19402214721558586,0.0,15.420392242423915,13.627232380823026,3.3771939401256326,19.0,8.0,20.0,11.0,340.3950789059565,2270.277813694519,26.807353757059612
-10.132967149080386,10.132967149080386,328,1.811071591862777,0.3629275623210151,0.6670332966366995,0.178433666439721,0.0,15.026338381990602,12.818696590491214,3.370791031542835,14.0,7.0,13.0,10.0,521.1459496717413,2335.4525893010245,5.957608686440501
-10.137344350846211,10.137344350846211,317,1.8136522504536832,0.33838382638210507,0.463038185859412,0.23801737784092297,0.0,15.27756280795818,14.783236780861674,3.235231672047534,17.0,10.0,18.0,10.0,366.8905911209776,2353.427797414362,28.106544228957645
-10.139430920192208,10.139430920192208,387,1.8041644099087033,0.357072437054678,0.5258512712774379,0.16772832472101162,0.0,15.094769502298522,13.405655700311684,3.3560497463260166,19.0,8.0,18.0,10.0,338.1268157603056,2225.689979036802,19.42283467597769
-10.140626848546425,10.140626848546425,377,1.8240434516992656,0.35621597449500514,0.4012658963283947,0.1546266345364157,0.0,15.008261205945853,14.101819398083782,3.3695015782604987,14.0,7.0,13.0,10.0,520.5724173978142,2299.4402126365576,16.786060882551865
-10.140959601620374,10.140959601620374,363,1.8278569334197567,0.3695159542068117,0.792435727008905,0.179205866912382,0.0,15.279347329222201,13.639728283443304,3.333305487076655,22.0,12.0,20.0,15.0,245.79359275872216,2246.2781683887633,15.107395920428196
-10.164232464205389,10.164232464205389,387,1.8242806973198666,0.3896702091096437,0.7579796934768432,0.22677039771374902,0.0,15.072941509921979,15.022827760655225,3.3447220222703233,22.0,12.0,20.0,11.0,295.529269154546,2636.5196806210565,15.712469504419316
-10.16655420475905,10.16655420475905,372,1.8215262340082576,0.337140479149836,0.5364920339141791,0.2747182467308917,0.0,15.030473241238862,13.618991077569339,3.3669564162531334,20.0,11.0,18.0,12.0,321.7014849099444,2464.673402672938,18.230459498844414
-10.167430712585311,10.167430712585311,374,1.7939174996537215,0.33442710739646586,0.49770617259926986,0.12085380884846388,0.0,15.100153170815577,12.010060101413186,3.356256651674945,18.0,10.0,17.0,12.0,359.48753680004506,2255.218639259754,31.101027676487647
-10.172306855201533,10.172306855201533,372,1.8208134491163155,0.3236969995745148,0.41508633649028315,0.15023467452730455,0.0,15.010627630806352,14.990459469039365,3.344608997371667,16.0,10.0,17.0,12.0,393.1727861020518,2441.2637513986024,24.50742534550635
-10.176256411259514,10.176256411259514,388,1.8110334829823769,0.38098297568638617,0.8547187136438287,0.19961985290124834,0.0,15.171571838762674,12.677083457886276,3.2966597043237744,24.0,12.0,22.0,12.0,225.80057411947666,2169.7472621528973,32.797382369674764
-10.177246236194152,10.177246236194152,368,1.8245657239575443,0.36703416061221417,0.5017007507651725,0.24519156421380295,0.0,15.148321297253624,15.08055145208721,3.345028951977435,18.0,8.0,16.0,12.0,356.55500449234563,2056.180868636812,22.800020937701824
-10.180054723128606,10.180054723128606,372,1.8271379207419005,0.3260142623638663,0.43364040908561713,0.1203312176049614,0.0,15.129625591506334,14.402530071150828,3.3696231951420907,17.0,10.0,17.0,12.0,376.95612982112067,2250.0110584352988,21.135090989923274
-10.183196160700343,10.183196160700343,374,1.7990014495031557,0.3314229752273884,0.6930126730162655,0.19487612048186792,0.0,15.336491636545482,14.38863460580324,3.3744197028811085,18.0,10.0,17.0,10.0,359.367213529614,2470.6734086779893,31.75501055873722
-10.183782309291482,10.183782309291482,377,1.826565164080139,0.3673783292784262,0.5663912397554786,0.16141248236224803,0.0,15.019399719677786,13.019414871696494,3.3533755955761837,15.0,8.0,16.0,12.0,461.5603987363676,2196.5889100655945,10.051096539750645
-10.189478895365077,10.189478895365077,363,1.8043438355000556,0.38850214785529846,0.4762411399543435,0.2584659698569828,0.0,15.075635091269833,14.728414865589109,3.297620830013016,22.0,10.0,21.0,13.5,273.8209519520875,2193.261543928009,7.049723407375595
-10.190973876242513,10.190973876242513,362,1.7947324604033121,0.3907935661403258,0.48140324955020297,0.2511782016810193,0.0,15.447746806224036,14.27229008334476,3.3231200167054844,22.0,10.0,20.0,13.0,268.88370467933464,2180.83759052085,20.327800082502826
-10.192197355388796,10.192197355388796,371,1.8040775744557758,0.3763977953593589,0.33629724851953763,0.16053077188113085,0.0,15.3435618989067,10.24028994989405,3.3341479033998223,20.0,11.0,17.0,12.0,317.4970648426433,2250.9096393062114,15.670833900933223
-10.192536399043435,10.192536399043435,317,1.8093235247220278,0.3462250003590398,0.5525102785765469,0.18439160302824611,0.0,15.113677865322828,13.225005970653793,3.3236788420199566,17.0,10.0,14.0,10.0,374.38622859417677,2369.460122013533,13.829129877331185
-10.195504985289336,10.195504985289336,251,1.8260926343078299,0.34437318070093637,0.5385756187402341,0.13759379546012268,0.0,15.096275246472011,13.69641592447411,3.3607136098966013,17.0,10.0,15.0,10.0,379.68898702050757,2262.9567920945306,20.581230635764793
-10.199041415282506,10.199041415282506,318,1.8080733273833032,0.3678386382476625,0.8185013694923442,0.11558258372089104,0.0,15.045308859477185,12.106539762790579,3.331637691000128,18.0,10.0,15.0,10.0,362.60572040811735,2422.411284456597,8.684889810482135
-10.202312248307823,10.202312248307823,372,1.8257215005782632,0.3676864587258324,0.7020515999596775,0.11826730234422946,0.0,15.064765761903526,14.709456734797147,3.3165164052966696,17.0,10.0,16.0,10.0,377.4223759902324,2640.4867521003152,13.392103213996979
-10.207230424310207,10.207230424310207,313,1.7821436849632475,0.3554399790906197,0.47556949981959856,0.16273603231713857,0.0,15.242319478911645,15.178428056259003,3.207327494387817,17.0,10.0,17.0,10.0,365.1721749258148,2284.542705303938,28.49087181080953
-10.208132094677746,10.208132094677746,316,1.8200763008492138,0.33914250448731004,0.41392803843106807,0.24657874203275304,0.0,15.036189840682388,11.260741250834336,3.2364102432382866,17.0,10.0,18.0,12.0,371.18056717994256,2299.8176563477346,20.08525804747069
-10.209433747613788,10.209433747613788,244,1.8179090397138635,0.3931042346354894,0.6124481580025858,0.20452360162662003,0.0,15.23811795492403,12.612988151871019,3.3454419562806574,22.0,10.0,20.0,15.0,271.30114181497373,2039.879250297849,7.373489752664032
-10.217026068503198,10.217026068503198,315,1.8208117091918887,0.3605215563772408,0.44012062309457034,0.16751379887488488,0.0,15.264571562713964,12.026878624449068,3.317426256550696,18.0,10.0,20.0,12.0,357.12100774528267,2330.4093857626754,10.750528729675079
-10.219216522203638,10.219216522203638,386,1.8115636827562556,0.37372938866495087,0.8114310010649838,0.1027696013085119,0.0,15.114674611428766,14.175342373780472,3.3480873687274,20.0,8.0,20.0,11.0,326.46641986494234,2127.03495342446,23.964458578815453
-10.219315839260892,10.219315839260892,315,1.801469369138005,0.3561097023883536,0.5574624445163991,0.15077257419378087,0.0,15.422218625374038,12.20789196524713,3.360032055860838,17.0,10.0,16.0,12.0,372.10202036624287,2289.3563160142994,24.174641937104187
-10.224397122350855,10.224397122350855,362,1.8165324489995833,0.3900117938166345,0.8250290660689635,0.2745821867021672,0.0,15.121826560915384,13.531052323308852,3.279081192918709,20.0,13.0,17.0,12.0,290.93568912510125,2665.631031645411,4.211737017003614
-10.229385636087915,10.229385636087915,363,1.8168817564411865,0.3841095671432782,0.5213781119686429,0.1526542895353565,0.0,15.0529956267638,7.518040389170932,3.3373474675113064,22.0,12.0,20.0,15.0,242.56876326331448,2314.199110897932,14.990542921460698
-10.229986383891317,10.229986383891317,371,1.7921742049339575,0.3343217677388022,0.4112419681046593,0.21730519249632377,0.0,15.029909688053829,13.703594904990336,3.365306572298249,17.0,10.0,16.0,12.0,381.25674091473326,2515.4403834131544,20.34387954680073
-10.232308143859868,10.232308143859868,387,1.7764376153517285,0.37668466441895077,0.829512707394951,0.174385828314163,0.0,15.107413202175962,13.560076964928612,3.2742595361660958,22.0,10.0,20.0,15.0,270.57631514769196,2566.847707557369,25.752531996939283
-10.235084307263195,10.235084307263195,311,1.803075452076442,0.3450600637004652,0.5619334747405501,0.14920570671087657,0.0,15.27980210014883,13.218325927199134,3.377999571707212,17.0,10.0,20.0,10.0,376.1147917106398,2364.8081658398196,21.48477474298941
-10.23524370180644,10.23524370180644,309,1.8103766743476852,0.39310518392923577,0.5001617713588831,0.1529790608115882,0.0,15.20755680618323,13.970584102687493,3.3662334375271747,20.0,10.0,21.0,13.5,280.5234781498077,2157.386562451439,25.928417696943168
-10.237025342552318,10.237025342552318,308,1.8206048370096766,0.39302916129835636,0.46985847208687925,0.2035069215406234,0.0,15.222630215893837,14.283763688600015,3.242232898291158,22.0,10.0,20.0,15.0,267.5627367843045,2418.6006753954634,16.549181855122598
-10.242800652449924,10.242800652449924,386,1.7893753726230752,0.37190991018239117,0.8351702885541064,0.1719397213204619,0.0,15.050926028723344,10.339126476313188,3.307544819553515,22.0,10.0,20.0,15.0,267.7611210825024,2063.7512026249688,31.929457028467965
-10.24725684941511,10.24725684941511,319,1.8277535564662077,0.34560581648140154,0.8645187630377961,0.08417831383862254,0.0,15.181953555307322,13.921388874576339,3.354764847803291,18.0,10.0,21.0,13.5,360.8739907468979,2326.0019954668323,14.063404876510326
-10.249034709673271,10.249034709673271,340,1.7777788216462935,0.381359550467104,0.7276007884382393,0.21005075920435523,0.0,15.26233642267649,14.43772304669118,3.366036676995816,19.0,8.0,22.0,10.0,343.7647185019977,2088.710408903694,16.284591142972545
-10.24960617034309,10.24960617034309,374,1.807138165970413,0.3228759416654069,0.44142643908569906,0.1251174272830632,0.0,15.064539601093616,14.257326561046456,3.3574734389649263,16.0,10.0,17.0,12.0,388.30085798031257,2203.596176759915,29.2944102274417
-10.253034193686595,10.253034193686595,387,1.8221823179127241,0.3416079875195319,0.6447369379921976,0.20052927666474205,0.0,15.329950531976413,12.25485693108897,3.340001466132998,24.0,12.0,22.0,13.0,232.51904896295312,2322.6752206897518,20.664336812275756
-10.259181138599455,10.259181138599455,388,1.777586196258739,0.39794054742054846,0.8225553609913391,0.1847394625553607,0.0,15.084604580111375,14.895916545303814,3.3283081746869856,24.0,12.0,25.0,12.5,233.5079512003162,2062.9116103218716,10.384296215556759
-10.259564553747724,10.259564553747724,315,1.803567693872338,0.3546016622807433,0.45582795648296165,0.0855247844982571,0.0,15.028599236042218,12.500959682406338,3.234622301964586,17.0,10.0,19.0,10.0,368.3752492264361,2209.4788019366433,9.749148283441427
-10.265221280162772,10.265221280162772,372,1.8038402094120114,0.331700165379269,0.40193530368117736,0.25258772486647096,0.0,15.362015535432999,14.599075502322624,3.3772531214770694,18.0,12.0,17.0,12.0,328.9810426678847,2421.6831608025523,23.30818025219616
-10.266360610307945,10.266360610307945,367,1.7764909108838345,0.39095478751651475,0.5890367288502436,0.18617794572960275,0.0,15.06505899815285,12.320310859350577,3.3183392956975606,20.0,10.0,21.0,12.0,287.97554767842144,2038.6332097006064,14.592858528559514
-10.268042346553624,10.268042346553624,362,1.8191695732965973,0.3938613647878208,0.47167157864288406,0.28488627611997314,0.0,15.156109321408092,14.290498938930435,3.3396723585407067,20.0,10.0,17.0,12.0,300.7585351971982,2245.2241127667307,9.138973907000317
-10.269877839964462,10.269877839964462,387,1.8132036802715747,0.3658288343386603,0.8857768725544275,0.13691104024058376,0.0,15.080958223702769,14.5654997365767,3.327143016893112,24.0,12.0,21.0,13.5,239.65476436119027,2780.9014304143693,17.553862106748987
-10.272549905469281,10.272549905469281,309,1.8083199320161583,0.3926949138791166,0.34489601542917103,0.16938982114331197,0.0,15.196393826346775,12.206955632036541,3.3320597480451295,22.0,10.0,22.0,13.0,273.83271972648504,2131.248030484493,12.423281387293446
-10.275262881906743,10.275262881906743,311,1.8226766244406456,0.3783540354883944,0.5148560730088563,0.22043460724658862,0.0,15.394751221453024,12.210760534992351,3.334753924585586,19.0,8.0,18.0,12.0,338.6193356312229,2450.879377672043,21.178537044517736
-10.275384879251195,10.275384879251195,373,1.8066020116005317,0.36604844074115833,0.38658725898239893,0.15101993454425433,0.0,15.305018572630821,14.670237711465987,3.3774689659521155,16.0,8.0,13.0,10.0,441.26642884916726,2252.534425946702,19.856176926823796
-10.277214032854872,10.277214032854872,386,1.807920242233664,0.36338937914993374,0.8419737632224474,0.15942601097653702,0.0,15.173337185114825,13.886594713881017,3.2286483291856802,25.0,12.5,20.0,15.0,217.61862062916572,2104.72596032863,17.048892450472472
-10.278355054104114,10.278355054104114,320,1.7749983922952133,0.3692278651153931,0.3878302442431243,0.10047159806070234,0.0,15.399689607095882,13.746536147336517,3.3624934469465315,17.0,10.0,16.0,12.0,373.9801619064761,2336.2883390535517,21.920583995958577
-10.279744593666784,10.279744593666784,363,1.819961074047816,0.38856177150630433,0.38526318159529493,0.23952657504826896,0.0,15.147504615208488,15.04442227353488,3.351708151016909,24.0,12.0,20.0,13.0,236.18497999195816,2202.245709525872,8.657850447873159
-10.281794525681406,10.281794525681406,315,1.8162288215886546,0.3402164776406733,0.4478661389177947,0.1502988782070628,0.0,15.487831785131302,13.19523433032962,3.258202402011321,17.0,10.0,16.0,12.0,368.88418090808256,2196.700737461395,28.731532165172027
-10.284159554412728,10.284159554412728,332,1.8034511807309888,0.37703031569718093,0.6085381767497688,0.169410074942221,0.0,15.254023241341347,14.185930066286945,3.3077739414905043,19.0,10.0,22.0,10.0,355.08527083589286,2404.003316176274,28.548671289306213
-10.28678977658451,10.28678977658451,313,1.7960667372025405,0.34935673554176394,0.5660269491075034,0.09335267284990244,0.0,15.127811617925186,12.744917704172199,3.2567045375280843,18.0,10.0,16.0,10.0,356.7164111350487,2175.806654647944,27.384887686492938
-10.291001864970053,10.291001864970053,363,1.8023325915913906,0.36403305568327077,0.3693984551309815,0.25289840690562876,0.0,15.400429054612939,14.98046166374402,3.357695297309478,20.0,11.0,17.0,10.0,321.6222724791465,2282.203455893652,25.022601710730473
-10.292176552678132,10.292176552678132,363,1.8168277780084066,0.3949906939197786,0.41027265680148517,0.24459005040720827,0.0,15.168407804715283,13.43596551424654,3.294899480479179,20.0,11.0,24.0,12.0,317.82484533575223,2356.729521952067,16.77755637431906
-10.292908727743674,10.292908727743674,374,1.8055245345681685,0.3545876119562236,0.44590089890927875,0.12214233801553197,0.0,15.006237329450123,14.218208577260475,3.318235271426743,17.0,10.0,16.0,10.0,371.0826975839725,2263.4323359832483,29.042171883380014
-10.293141816429337,10.293141816429337,372,1.812943984945596,0.34045035914554955,0.7614959417314993,0.23860223173072753,0.0,15.36016374346161,13.029328704412432,3.36780924632515,16.0,8.0,18.0,12.0,447.57906125224923,2345.769749799782,31.21944870760082
-10.29366188883383,10.29366188883383,389,1.7690206054007793,0.3932169689937491,0.8250687772588667,0.2962438744721185,0.0,15.234813084127481,12.473054078553554,3.352752564929819,19.0,10.0,20.0,13.0,348.3595333086632,2253.9655824394968,18.533383044431435
-10.295770527638561,10.295770527638561,253,1.8214479225604645,0.34175842506165266,0.42420928085967624,0.20703856149118893,0.0,15.030904676371353,13.712694133360078,3.3389096339438757,17.0,10.0,17.0,10.0,374.81332368858693,2175.0846104234743,20.643701471898474
-10.297681368727307,10.297681368727307,324,1.811359833120758,0.34668737962438495,0.6425685524165264,0.11968156074075459,0.0,15.049570352705986,11.770583345709234,3.3732807837970977,15.0,7.0,14.0,10.0,502.5361471758666,2303.454674494875,12.651062380789996
-10.297681368727307,10.297681368727307,375,1.811359833120758,0.34668737962438495,0.6425685524165264,0.11968156074075459,0.0,15.049570352705986,11.770583345709234,3.3732807837970977,15.0,7.0,14.0,10.0,502.5361471758666,2303.454674494875,12.651062380789995
-10.299033620172533,10.299033620172533,247,1.8000958890896186,0.39366833862089523,0.4637257387516169,0.09854673340635602,0.0,15.08600679639926,14.501116382507862,3.1261562166166867,22.0,10.0,20.0,15.0,269.70284223165686,2056.2851299076838,14.417483844375434
-10.299509288108986,10.299509288108986,277,1.796866300030232,0.39902862664937444,0.6491189306754895,0.1662148487876553,0.0,15.339574435547222,12.571450358154763,3.3047521501610975,22.0,10.0,24.0,12.0,267.70166726470154,2041.476670390432,22.790480160610713
-10.300576066036149,10.300576066036149,372,1.7784669252833187,0.3597544090397888,0.42519274437907195,0.09834407692518081,0.0,15.275763210766012,13.630158176016227,3.3590639911713214,19.0,10.0,17.0,10.0,350.3099653028748,2386.196904345714,25.270143781871617
-10.30558345107147,10.30558345107147,395,1.7993186100298233,0.38797886722410935,0.4586758342117202,0.21611261183918815,0.0,15.080474455315318,14.410867130986022,3.3457832017347484,21.0,13.5,19.0,10.0,268.5653849492074,2192.060595118653,21.868730821488157
-10.308010405016113,10.308010405016113,316,1.8256340744906558,0.37764174955067936,0.40692978442869654,0.14256722435942978,0.0,15.525410553228287,12.814745128940507,3.3736704437301346,18.0,10.0,17.0,12.0,360.25944338950626,2269.2975896289813,15.758495087551104
-10.30835153189008,10.30835153189008,280,1.825043727819387,0.3783791681729209,0.855194795128865,0.1786509528139564,0.0,15.375109282499144,14.13796980677682,3.286579827440699,19.0,8.0,21.0,13.5,335.47577057730285,2203.7657190810655,34.96292881871387
-10.312072820400541,10.312072820400541,371,1.8187210610295959,0.33825385662044755,0.44652018166578844,0.1203312176049614,0.0,15.129625591506334,14.402530071150828,3.2296025727899003,17.0,10.0,16.0,12.0,372.90616859214344,2268.379605521859,17.427304646831903
-10.31391332317091,10.31391332317091,367,1.7900861172514546,0.3910218001461484,0.4204737057399618,0.2876638134171065,0.0,15.105065229248327,14.126059859744856,3.325661914796166,22.0,10.0,22.0,13.0,275.18245815992327,2201.486812074052,11.181339812159266
-10.31918088838715,10.31918088838715,382,1.8190171952762608,0.3690815545144578,0.589264605254003,0.14569399652929071,0.0,15.077408473767441,13.934212334540375,3.1506504203901775,20.0,8.0,20.0,13.0,325.81176983106786,2305.3556414385976,21.060426088832482
-10.323951694452132,10.323951694452132,260,1.8170428155052871,0.36604844074115833,0.48640662428658166,0.26659154201999613,0.0,15.255958749636203,12.58587759762567,3.3637263621060702,18.0,8.0,18.0,10.0,356.63501494482324,2138.519224269952,19.856176926823796
-10.32564655846372,10.32564655846372,387,1.8256471238251548,0.3726654089172626,0.668301152378448,0.2431948931428532,0.0,15.160319213382277,14.324090261185674,3.3094165924140277,22.0,13.0,20.0,12.0,274.87234856623377,2151.815495710488,17.525701729026355
-10.326695003326266,10.326695003326266,187,1.8112495431562017,0.3555293706423368,0.5379295368293268,0.14484006957620488,0.0,15.201276611565284,12.406711720917105,3.2546116150934044,20.0,15.0,20.0,15.0,268.8011628119253,2265.8306709457097,20.821278000081776
-10.32808601237548,10.32808601237548,309,1.7656727632847138,0.3826472209567704,0.5281980994840586,0.28184230857876214,0.0,15.34274811423478,13.814086586035149,3.3687224972423495,22.0,10.0,20.0,15.0,275.36618339533254,2306.3286971864663,24.582366731827207
-10.3308068977356,10.3308068977356,259,1.7999665096930537,0.3565776814012764,0.8230124094930159,0.24944060753210023,0.0,15.029522568061358,13.739236281761368,3.3610796320660543,18.0,10.0,16.0,8.0,359.7038691749231,2240.27279649377,36.177817055051655
-10.33172229652829,10.33172229652829,329,1.8169009072854538,0.3435243827599668,0.5776533030529076,0.17063254387313842,0.0,15.0223100657943,12.373887451330043,3.3576483852332037,14.0,7.0,16.0,12.0,525.2165230778131,2435.400074521773,10.367724482560854
