rank,population_index,optimization_objective,optimization_score,official_score,finite,wing_span,wing_chord,tail_arm,nose_length,extra_shipping_containers,sensor_weight_kg,mission3_sensor_weight_kg,batt_capacity,prop_diameter_in,prop_pitch_in,mission3_prop_diameter_in,mission3_prop_pitch_in,motor_kv,motor_max_power,takeoff_flap_deflection_deg
781,2207,10.666044025936804,-10.666044025936804,-10.666044025936804,True,1.8121952187574344,0.38483402966798946,0.838018537316145,0.2529119842425685,0.0,15.487717326311884,12.506355701260809,3.3652875698578493,18.0,8.0,20.0,13.0,352.4666907084324,2339.628221603621,11.2969326570719
782,3491,10.666044025936804,-10.666044025936804,-10.666044025936804,True,1.8121952187574344,0.38483402966798946,0.838018537316145,0.2529119842425685,0.0,15.487717326311884,12.506355701260809,3.3652875698578493,18.0,8.0,20.0,13.0,352.4666907084324,2339.628221603621,11.2969326570719
783,3492,10.666272210690838,-10.666272210690838,-10.666272210690838,True,1.7803208619383586,0.3848575790788293,0.7047472469243516,0.20691355448866905,0.0,15.236798821757795,12.646103952550373,3.305377971329245,16.0,8.0,17.0,10.0,439.11361910040154,2175.0529369338806,7.238233100169937
784,733,10.666626046624629,-10.666626046624629,-10.666626046624629,True,1.8274213292061592,0.3368904923468209,0.6608023828833549,0.127074940082093,0.0,15.093527934551602,8.306201733160982,3.3274857377109655,19.0,8.0,15.0,10.0,348.6126086345107,2225.904750385378,6.835501657751092
785,3493,10.666626046624629,-10.666626046624629,-10.666626046624629,True,1.8274213292061592,0.3368904923468209,0.6608023828833549,0.127074940082093,0.0,15.093527934551602,8.306201733160982,3.3274857377109655,19.0,8.0,15.0,10.0,348.6126086345107,2225.904750385378,6.835501657751092
786,994,10.666740642873787,-10.666740642873787,-10.666740642873787,True,1.8148565847091775,0.36742616582363946,0.5209120415951823,0.22414498470126243,0.0,15.205563356314906,13.963760692639456,3.3706843165532625,16.0,10.0,16.0,10.0,403.12581793234267,2507.8188460136507,19.2111004106804
787,3494,10.666740642873787,-10.666740642873787,-10.666740642873787,True,1.8148565847091775,0.36742616582363946,0.5209120415951823,0.22414498470126243,0.0,15.205563356314906,13.963760692639456,3.3706843165532625,16.0,10.0,16.0,10.0,403.12581793234267,2507.8188460136507,19.2111004106804
788,3495,10.667750635580907,-10.667750635580907,-10.667750635580907,True,1.8084691553762318,0.38158612724224517,0.7905199427565451,0.20380310469881613,0.0,15.198718264609411,14.763455402242748,3.292471201086504,17.0,8.0,21.0,13.5,365.67625950755576,2314.8671931325293,20.683842172463798
789,3496,10.667750635580907,-10.667750635580907,-10.667750635580907,True,1.8084691553762315,0.38158612724224517,0.7905199427565451,0.20380310469881613,0.0,15.198718264609411,14.763455402242748,3.292471201086504,17.0,8.0,21.0,13.5,365.67625950755576,2314.8671931325293,20.683842172463798
790,290,10.66808747611255,-10.66808747611255,-10.66808747611255,True,1.8003857203553761,0.38294563093843326,0.4878989371679418,0.21235727059192183,0.0,15.094126774712972,12.452862973794671,3.184781576454352,22.0,10.0,25.0,12.5,266.7045233233339,1920.1572263349228,20.507094295238435
791,3497,10.66808747611255,-10.66808747611255,-10.66808747611255,True,1.8003857203553761,0.38294563093843326,0.4878989371679418,0.21235727059192183,0.0,15.094126774712972,12.452862973794671,3.184781576454352,22.0,10.0,25.0,12.5,266.7045233233339,1920.1572263349228,20.507094295238435
792,1995,10.668209818073333,-10.668209818073333,-10.668209818073333,True,1.8022807869434634,0.3926600160038112,0.35919729962072916,0.2461568119801,0.0,15.091745762518853,14.057587715212422,3.330850374699206,22.0,10.0,21.0,13.5,290.62427386424366,2477.213669178233,24.338482214221706
793,3498,10.668209818073333,-10.668209818073333,-10.668209818073333,True,1.8022807869434634,0.3926600160038112,0.35919729962072916,0.2461568119801,0.0,15.091745762518853,14.057587715212422,3.330850374699206,22.0,10.0,21.0,13.5,290.62427386424366,2477.213669178233,24.338482214221706
794,898,10.668265824485298,-10.668265824485298,-10.668265824485298,True,1.8087820806218697,0.36088310431474296,0.5630608812554174,0.2528753946908509,0.0,15.113601377800741,12.714165471126613,3.374277838252997,17.0,8.0,16.0,8.0,379.5465338927868,2180.5636641498536,18.449432543366107
795,3499,10.668265824485298,-10.668265824485298,-10.668265824485298,True,1.8087820806218697,0.36088310431474296,0.5630608812554174,0.2528753946908509,0.0,15.113601377800741,12.714165471126613,3.374277838252997,17.0,8.0,16.0,8.0,379.5465338927868,2180.5636641498536,18.449432543366107
796,380,10.668571113079551,-10.668571113079551,-10.668571113079551,True,1.7924914445583473,0.3700363090734824,0.668274445445886,0.2505174414647221,0.0,15.453882754607509,12.993516931298828,3.349163295486652,20.0,11.0,20.0,15.0,278.8876727477159,2293.178206537206,12.996888229402861
797,3500,10.668571113079551,-10.668571113079551,-10.668571113079551,True,1.7924914445583473,0.3700363090734824,0.668274445445886,0.2505174414647221,0.0,15.453882754607509,12.993516931298828,3.349163295486652,20.0,11.0,20.0,15.0,278.8876727477159,2293.178206537206,12.996888229402861
798,3501,10.66883589795321,-10.66883589795321,-10.66883589795321,True,1.8201537049075722,0.37050487167065577,0.4478661389177947,0.16980531903794469,0.0,15.487831785131302,13.180099896174477,3.3173468654511264,16.0,8.0,15.0,10.0,449.9632852637492,2466.4904938621903,15.795682041139393
799,3502,10.669067831370816,-10.669067831370816,-10.669067831370816,True,1.7621869874266418,0.3569162893493223,0.7505355805215543,0.22112252997578857,0.0,15.028588573910621,13.53256191996414,3.3686636541168284,20.0,11.0,20.0,15.0,329.2137413529648,2329.4624900795725,11.59180220374521
800,1217,10.669252999498996,-10.669252999498996,-10.669252999498996,True,1.7904590259580955,0.3580143463318266,0.3389802682884981,0.15715147571935723,0.0,15.13321049944417,8.996508264197427,3.345190306076613,14.0,7.0,16.0,12.0,527.6950472733099,2328.704664473125,13.669603095225733
801,3503,10.669252999498996,-10.669252999498996,-10.669252999498996,True,1.7904590259580955,0.3580143463318266,0.3389802682884981,0.15715147571935723,0.0,15.13321049944417,8.996508264197427,3.345190306076613,14.0,7.0,16.0,12.0,527.6950472733099,2328.704664473125,13.669603095225733
802,2206,10.669317402263012,-10.669317402263012,-10.669317402263012,True,1.802935990253922,0.38088877349135375,0.8541458215373392,0.2401598574635317,0.0,15.10574561279348,11.962388711118026,3.367668401034786,17.0,8.0,22.0,13.0,371.7153762380123,2102.1630527249113,23.902791937279048
