generation,island,estimated_completed_candidates,elapsed_seconds,estimated_candidates_per_second,eta_seconds,convergence,feasible_population_fraction,finite_energy_relative_std,best_objective,best_score,global_best_score,wing_span,wing_chord,tail_arm,nose_length,extra_shipping_containers,sensor_length_m,sensor_weight_kg,mission3_sensor_weight_kg,batt_capacity,prop_diameter_in,prop_pitch_in,mission3_prop_diameter_in,mission3_prop_pitch_in,motor_kv,motor_max_power,takeoff_flap_deflection_deg
27,2,15360,1104.0829513999925,13.911998170539006,11040.829513999925,7.664585770123074e-05,1.0,0.1304701949971056,4.722857648225483,-4.722857648225483,-3.2633536179336478,1.818796418744855,0.3839435656449705,0.5428081554202913,0.2574337367337733,0.0,0.381451764517887,12.484155489981443,12.329097713644106,3.313748466754767,20.0,11.0,21.0,12.0,272.7875992583337,2003.8184459085353,38.131239463852154
28,2,15872,1138.9262605000113,13.935932948838914,10985.12748030656,7.871215176853376e-05,1.0,0.12704518648412325,4.722857648225483,-4.722857648225483,-3.2633536179336478,1.818796418744855,0.3839435656449705,0.5428081554202913,0.2574337367337733,0.0,0.381451764517887,12.484155489981443,12.329097713644106,3.313748466754767,20.0,11.0,21.0,12.0,272.7875992583337,2003.8184459085353,38.131239463852154
29,2,16384,1164.5308729000099,14.069184751795566,10844.693753881342,7.883909183627153e-05,1.0,0.12684062902154436,4.722857648225483,-4.722857648225483,-3.2633536179336478,1.818796418744855,0.3839435656449705,0.5428081554202913,0.2574337367337733,0.0,0.381451764517887,12.484155489981443,12.329097713644106,3.313748466754767,20.0,11.0,21.0,12.0,272.7875992583337,2003.8184459085353,38.131239463852154
30,2,16896,1192.4850911000103,14.16873059973794,10732.365819900093,7.921916336763581e-05,1.0,0.1262320829316582,4.722857648225483,-4.722857648225483,-3.2633536179336478,1.818796418744855,0.3839435656449705,0.5428081554202913,0.2574337367337733,0.0,0.381451764517887,12.484155489981443,12.329097713644106,3.313748466754767,20.0,11.0,21.0,12.0,272.7875992583337,2003.8184459085353,38.131239463852154
31,3,17920,1283.5714043999906,13.961046450997216,10818.673265657062,8.236502205636647e-05,1.0,0.12141076090717837,5.027523990585252,-5.027523990585252,-3.2633536179336478,1.77443149350283,0.3277654805532769,0.7087639162624806,0.1166387282757646,0.0,0.3945601802733453,12.0,0.7057271789596857,3.35227868080149,22.0,13.0,24.0,12.0,241.01189622203051,2139.497415621319,27.683546943899913
32,3,18432,1314.0472739000106,14.02689261345596,10731.38607018342,8.047770960930606e-05,1.0,0.12425800943574108,5.027523990585252,-5.027523990585252,-3.2633536179336478,1.77443149350283,0.3277654805532769,0.7087639162624806,0.1166387282757646,0.0,0.3945601802733453,12.0,0.7057271789596857,3.35227868080149,22.0,13.0,24.0,12.0,241.01189622203051,2139.497415621319,27.683546943899913
33,3,18944,1344.1166621999873,14.094014703302127,10643.950865529629,7.943431421553793e-05,1.0,0.12589017855515028,5.027523990585252,-5.027523990585252,-3.2633536179336478,1.77443149350283,0.3277654805532769,0.7087639162624806,0.1166387282757646,0.0,0.3945601802733453,12.0,0.7057271789596857,3.35227868080149,22.0,13.0,24.0,12.0,241.01189622203051,2139.497415621319,27.683546943899913
34,3,19456,1385.4430293999903,14.043161347764716,10646.035910126242,7.527726899287565e-05,1.0,0.13284222626283637,4.146041660841771,-4.146041660841771,-3.2633536179336478,1.8133555126298015,0.3632936932443133,0.8137250111449501,0.14506463155509475,0.0,0.42645359257039034,12.0,5.636525816949615,3.242767903012883,22.0,13.0,16.0,12.0,236.89518088487148,2000.7744918267472,28.619805267347374
35,3,19968,1414.4927884000062,14.11672096440072,10554.292344215432,7.517655605018447e-05,1.0,0.13302019306822777,4.146041660841771,-4.146041660841771,-3.2633536179336478,1.8133555126298015,0.3632936932443133,0.8137250111449501,0.14506463155509475,0.0,0.42645359257039034,12.0,5.636525816949615,3.242767903012883,22.0,13.0,16.0,12.0,236.89518088487148,2000.7744918267472,28.619805267347374
36,3,20480,1451.4633224999998,14.109898391869288,10523.109088124998,7.338713056791993e-05,1.0,0.13626367351623,4.146041660841771,-4.146041660841771,-3.2633536179336478,1.8133555126298015,0.3632936932443133,0.8137250111449501,0.14506463155509475,0.0,0.42645359257039034,12.0,5.636525816949615,3.242767903012883,22.0,13.0,16.0,12.0,236.89518088487148,2000.7744918267472,28.619805267347374
37,3,20992,1480.5727339999867,14.178297031910754,10436.232198195028,7.354921743233979e-05,1.0,0.13596337730172717,4.146041660841771,-4.146041660841771,-3.2633536179336478,1.8133555126298015,0.3632936932443133,0.8137250111449501,0.14506463155509475,0.0,0.42645359257039034,12.0,5.636525816949615,3.242767903012883,22.0,13.0,16.0,12.0,236.89518088487148,2000.7744918267472,28.619805267347374
38,3,21504,1517.8848492999969,14.167082575412095,10408.353252342835,7.274712086026913e-05,1.0,0.13746248486187843,4.146041660841771,-4.146041660841771,-3.2633536179336478,1.8133555126298015,0.3632936932443133,0.8137250111449501,0.14506463155509475,0.0,0.42645359257039034,12.0,5.636525816949615,3.242767903012883,22.0,13.0,16.0,12.0,236.89518088487148,2000.7744918267472,28.619805267347374
39,3,22016,1555.3864912999852,14.154681246845035,10381.300534955715,6.98816809872605e-05,1.0,0.14309901906657047,4.146041660841771,-4.146041660841771,-3.2633536179336478,1.8133555126298015,0.3632936932443133,0.8137250111449501,0.14506463155509475,0.0,0.42645359257039034,12.0,5.636525816949615,3.242767903012883,22.0,13.0,16.0,12.0,236.89518088487148,2000.7744918267472,28.619805267347374
40,3,22528,1596.0508059999847,14.114838898179922,10374.3302389999,6.8086757611285e-05,1.0,0.14687143801282354,4.146041660841771,-4.146041660841771,-3.2633536179336478,1.8133555126298015,0.3632936932443133,0.8137250111449501,0.14506463155509475,0.0,0.42645359257039034,12.0,5.636525816949615,3.242767903012883,22.0,13.0,16.0,12.0,236.89518088487148,2000.7744918267472,28.619805267347374
41,4,23552,1708.8683466000075,13.782220290322215,10550.404574660917,5.947629346150633e-05,1.0,0.16813421647520943,3.960571346306688,-3.960571346306688,-3.2633536179336478,1.820106573373516,0.39557401266146897,0.7440843343064516,0.1875729042681548,0.0,0.34747073203271583,12.0,3.466115972739111,3.112479347224662,22.0,13.0,20.0,13.0,231.223520650972,2475.300743541051,21.31249537474023
42,4,24064,1765.0111670999904,13.63390807296617,10627.620431687175,5.739098397444934e-05,1.0,0.1742433969149583,3.8406985978618016,-3.8406985978618016,-3.2633536179336478,1.8170910011593868,0.3693439014594486,0.3719220283991306,0.10967442820592929,0.0,0.49137481008689887,12.0,9.110481263131227,3.3511158849918194,21.0,13.0,20.0,15.0,248.7081052952237,2196.6648600871245,28.030845360834093
43,4,24576,1805.0277301000024,13.61530329433689,10604.537914337514,5.456120034186541e-05,1.0,0.1832804252351992,3.8406985978618016,-3.8406985978618016,-3.2633536179336478,1.8170910011593868,0.3693439014594486,0.3719220283991306,0.10967442820592929,0.0,0.49137481008689887,12.0,9.110481263131227,3.3511158849918194,21.0,13.0,20.0,15.0,248.7081052952237,2196.6648600871245,28.030845360834093
44,4,25088,1850.584720599989,13.556796249709699,10612.536867114222,5.2532822350604196e-05,1.0,0.19035718152091588,3.8406985978618016,-3.8406985978618016,-3.2633536179336478,1.8170910011593868,0.3693439014594486,0.3719220283991306,0.10967442820592929,0.0,0.49137481008689887,12.0,9.110481263131227,3.3511158849918194,21.0,13.0,20.0,15.0,248.7081052952237,2196.6648600871245,28.030845360834093
45,4,25600,1899.2528166999982,13.478984880212353,10635.81577351999,5.088122829742445e-05,1.0,0.19653613591136868,3.8406985978618016,-3.8406985978618016,-3.2633536179336478,1.8170910011593868,0.3693439014594486,0.3719220283991306,0.10967442820592929,0.0,0.49137481008689887,12.0,9.110481263131227,3.3511158849918194,21.0,13.0,20.0,15.0,248.7081052952237,2196.6648600871245,28.030845360834093
46,4,26112,1952.9725277999823,13.370387769568417,10683.908534435197,4.558156638938543e-05,1.0,0.21938693187008793,3.6750013144187603,-3.6750013144187603,-3.2633536179336478,1.781234148116186,0.39945336057389425,0.4358674573806182,0.14128812347787334,0.0,0.567960399135282,12.0,9.347630765911497,3.2318731717255984,21.0,13.5,20.0,15.0,240.77107272087918,2158.215346656281,18.490602143737792
47,4,26624,1993.3768440999847,13.356230197416993,10656.899281919148,4.4901366769045875e-05,1.0,0.2227103698521221,3.6750013144187603,-3.6750013144187603,-3.2633536179336478,1.781234148116186,0.39945336057389425,0.4358674573806182,0.14128812347787334,0.0,0.567960399135282,12.0,9.347630765911497,3.2318731717255984,21.0,13.5,20.0,15.0,240.77107272087918,2158.215346656281,18.490602143737792
48,4,27136,2037.3656656999956,13.319160353414834,10648.118667903751,4.3935836068688035e-05,1.0,0.22760463655149923,3.6750013144187603,-3.6750013144187603,-3.2633536179336478,1.781234148116186,0.39945336057389425,0.4358674573806182,0.14128812347787334,0.0,0.567960399135282,12.0,9.347630765911497,3.2318731717255984,21.0,13.5,20.0,15.0,240.77107272087918,2158.215346656281,18.490602143737792
49,4,27648,2081.9372547999956,13.279939122207622,10641.012635644422,4.312871940230619e-05,1.0,0.23186406038907958,3.6750013144187603,-3.6750013144187603,-3.2633536179336478,1.781234148116186,0.39945336057389425,0.4358674573806182,0.14128812347787334,0.0,0.567960399135282,12.0,9.347630765911497,3.2318731717255984,21.0,13.5,20.0,15.0,240.77107272087918,2158.215346656281,18.490602143737792
50,4,28160,2123.618948999996,13.26038271284989,10618.09474499998,4.2717031487296804e-05,1.0,0.23409866397139026,3.6750013144187603,-3.6750013144187603,-3.2633536179336478,1.781234148116186,0.39945336057389425,0.4358674573806182,0.14128812347787334,0.0,0.567960399135282,12.0,9.347630765911497,3.2318731717255984,21.0,13.5,20.0,15.0,240.77107272087918,2158.215346656281,18.490602143737792
51,5,29184,2223.3099558000104,13.126374900569706,10648.484525147418,5.843370758406212e-05,1.0,0.17113410073482146,-6.316415637100036,6.316415637100036,6.316415637100036,1.8078500827854174,0.3755705115388334,0.6945738376031151,0.22670603279059387,0.0,0.5494268559095673,12.0,6.424812121674974,3.369828314625398,20.0,15.0,18.0,12.0,248.23881371900842,2412.476287101908,24.244498800746968
52,5,29696,2262.057765100006,13.1278698794357,10608.270898400027,5.961334125491526e-05,1.0,0.16774768515722918,-6.316415637100036,6.316415637100036,6.316415637100036,1.8078500827854174,0.3755705115388334,0.6945738376031151,0.22670603279059387,0.0,0.5494268559095673,12.0,6.424812121674974,3.369828314625398,20.0,15.0,18.0,12.0,248.23881371900842,2412.476287101908,24.244498800746968
53,5,30208,2302.008147299988,13.12245572867793,10573.630642682996,5.506631294324642e-05,1.0,0.18159922946550633,-6.316415637100036,6.316415637100036,6.316415637100036,1.8078500827854174,0.3755705115388334,0.6945738376031151,0.22670603279059387,0.0,0.5494268559095673,12.0,6.424812121674974,3.369828314625398,20.0,15.0,18.0,12.0,248.23881371900842,2412.476287101908,24.244498800746968
54,5,30720,2336.812523600005,13.146112360213616,10515.656356200023,5.486301477575343e-05,1.0,0.18227215622170773,-6.316415637100036,6.316415637100036,6.316415637100036,1.8078500827854174,0.3755705115388334,0.6945738376031151,0.22670603279059387,0.0,0.5494268559095673,12.0,6.424812121674974,3.369828314625398,20.0,15.0,18.0,12.0,248.23881371900842,2412.476287101908,24.244498800746968
55,5,31232,2372.472786600003,13.164323812859688,10462.216058940996,5.358040543883031e-05,1.0,0.1866353925114736,-6.316415637100036,6.316415637100036,6.316415637100036,1.8078500827854174,0.3755705115388334,0.6945738376031151,0.22670603279059387,0.0,0.5494268559095673,12.0,6.424812121674974,3.369828314625398,20.0,15.0,18.0,12.0,248.23881371900842,2412.476287101908,24.244498800746968
56,5,31744,2406.372134800011,13.19164211591828,10401.737614941982,5.3072564564723065e-05,1.0,0.1884212696713532,-6.316415637100036,6.316415637100036,6.316415637100036,1.8078500827854174,0.3755705115388334,0.6945738376031151,0.22670603279059387,0.0,0.5494268559095673,12.0,6.424812121674974,3.369828314625398,20.0,15.0,18.0,12.0,248.23881371900842,2412.476287101908,24.244498800746968
57,5,32256,2445.198271100002,13.191568299894655,10362.983148947627,5.2118297344197195e-05,1.0,0.19187119513821532,-6.316415637100036,6.316415637100036,6.316415637100036,1.8078500827854174,0.3755705115388334,0.6945738376031151,0.22670603279059387,0.0,0.5494268559095673,12.0,6.424812121674974,3.369828314625398,20.0,15.0,18.0,12.0,248.23881371900842,2412.476287101908,24.244498800746968
58,5,32768,2485.038156099996,13.18611544034636,10328.439836290607,5.198205400532347e-05,1.0,0.19237408354383018,-6.316415637100036,6.316415637100036,6.316415637100036,1.8078500827854174,0.3755705115388334,0.6945738376031151,0.22670603279059387,0.0,0.5494268559095673,12.0,6.424812121674974,3.369828314625398,20.0,15.0,18.0,12.0,248.23881371900842,2412.476287101908,24.244498800746968
59,5,33280,2530.5378038999916,13.15135460482346,10316.80796974612,4.960463631311079e-05,1.0,0.20159405941167907,-6.316415637100036,6.316415637100036,6.316415637100036,1.8078500827854174,0.3755705115388334,0.6945738376031151,0.22670603279059387,0.0,0.5494268559095673,12.0,6.424812121674974,3.369828314625398,20.0,15.0,18.0,12.0,248.23881371900842,2412.476287101908,24.244498800746968
60,5,33792,2571.8330093999975,13.139266770622713,10287.33203759999,4.448663354348815e-05,1.0,0.2247866202378392,-6.316415637100036,6.316415637100036,6.316415637100036,1.8078500827854174,0.3755705115388334,0.6945738376031151,0.22670603279059387,0.0,0.5494268559095673,12.0,6.424812121674974,3.369828314625398,20.0,15.0,18.0,12.0,248.23881371900842,2412.476287101908,24.244498800746968
61,0,34816,2664.6190829999978,13.066032673158645,10266.620584499991,4.4422672833057873e-05,1.0,0.22511027280101714,3.2633536179336478,-3.2633536179336478,6.316415637100036,1.7889306944679229,0.34895542153885883,0.8451704208624783,0.23291261137054758,0.0,0.36600885224118257,12.0,11.483199434693864,3.3338152010030737,20.0,15.0,20.0,15.0,252.60392910836188,2241.213210695249,31.316502226294425
62,0,35328,2687.5372253000096,13.145120248913516,10165.901678308732,4.411339277863861e-05,1.0,0.22668852632079511,3.2633536179336478,-3.2633536179336478,6.316415637100036,1.7889306944679229,0.34895542153885883,0.8451704208624783,0.23291261137054758,0.0,0.36600885224118257,12.0,11.483199434693864,3.3338152010030737,20.0,15.0,20.0,15.0,252.60392910836188,2241.213210695249,31.316502226294425
63,0,35840,2710.6119796999847,13.222106398263183,10067.987353171371,4.4597501585043e-05,1.0,0.22422780749121082,3.2633536179336478,-3.2633536179336478,6.316415637100036,1.7889306944679229,0.34895542153885883,0.8451704208624783,0.23291261137054758,0.0,0.36600885224118257,12.0,11.483199434693864,3.3338152010030737,20.0,15.0,20.0,15.0,252.60392910836188,2241.213210695249,31.316502226294425
64,0,36352,2740.0568545999995,13.266877998889829,9995.41866678028,4.253807753111668e-05,1.0,0.235083496490526,3.2633536179336478,-3.2633536179336478,6.316415637100036,1.7889306944679229,0.34895542153885883,0.8451704208624783,0.23291261137054758,0.0,0.36600885224118257,12.0,11.483199434693864,3.3338152010030737,20.0,15.0,20.0,15.0,252.60392910836188,2241.213210695249,31.316502226294425
65,0,36864,2768.721567600005,13.31444823899523,9921.25228390002,4.12340587675586e-05,1.0,0.24251796449074312,3.2633536179336478,-3.2633536179336478,6.316415637100036,1.7889306944679229,0.34895542153885883,0.8451704208624783,0.23291261137054758,0.0,0.36600885224118257,12.0,11.483199434693864,3.3338152010030737,20.0,15.0,20.0,15.0,252.60392910836188,2241.213210695249,31.316502226294425
66,0,37376,2794.5415839999914,13.37464441896103,9838.317631342436,4.1360802362875085e-05,1.0,0.2417748067908823,3.2633536179336478,-3.2633536179336478,6.316415637100036,1.7889306944679229,0.34895542153885883,0.8451704208624783,0.23291261137054758,0.0,0.36600885224118257,12.0,11.483199434693864,3.3338152010030737,20.0,15.0,20.0,15.0,252.60392910836188,2241.213210695249,31.316502226294425
67,0,37888,2820.650802899996,13.432361056904387,9757.927101924312,4.091053023997453e-05,1.0,0.2444358443007611,3.2633536179336478,-3.2633536179336478,6.316415637100036,1.7889306944679229,0.34895542153885883,0.8451704208624783,0.23291261137054758,0.0,0.36600885224118257,12.0,11.483199434693864,3.3338152010030737,20.0,15.0,20.0,15.0,252.60392910836188,2241.213210695249,31.316502226294425
68,0,38400,2849.788620699983,13.47468360322386,9689.281310379942,4.0604899136918883e-05,1.0,0.24627570102514473,3.2633536179336478,-3.2633536179336478,6.316415637100036,1.7889306944679229,0.34895542153885883,0.8451704208624783,0.23291261137054758,0.0,0.36600885224118257,12.0,11.483199434693864,3.3338152010030737,20.0,15.0,20.0,15.0,252.60392910836188,2241.213210695249,31.316502226294425
69,0,38912,2880.8799425000034,13.506984246706406,9628.204018355274,4.016347891685645e-05,1.0,0.24898241560949622,3.2633536179336478,-3.2633536179336478,6.316415637100036,1.7889306944679229,0.34895542153885883,0.8451704208624783,0.23291261137054758,0.0,0.36600885224118257,12.0,11.483199434693864,3.3338152010030737,20.0,15.0,20.0,15.0,252.60392910836188,2241.213210695249,31.316502226294425
70,0,39424,2910.4944590000086,13.545464715828851,9563.0532224286,3.91746468760281e-05,1.0,0.255267138250051,3.2633536179336478,-3.2633536179336478,6.316415637100036,1.7889306944679229,0.34895542153885883,0.8451704208624783,0.23291261137054758,0.0,0.36600885224118257,12.0,11.483199434693864,3.3338152010030737,20.0,15.0,20.0,15.0,252.60392910836188,2241.213210695249,31.316502226294425
