epoch,island,score,objective,duplicate,restarts,wing_span,wing_chord,tail_arm,nose_length,extra_shipping_containers,sensor_length_m,sensor_weight_kg,mission3_sensor_weight_kg,batt_capacity,prop_diameter_in,prop_pitch_in,mission3_prop_diameter_in,mission3_prop_pitch_in,motor_kv,motor_max_power,takeoff_flap_deflection_deg
3,2,-4.392927071572299,4.392927071572299,False,0,1.821742042256087,0.3636450497895535,0.4030148037442666,0.1647703795400069,0.0,0.5501647881244592,12.0,10.87650014482739,3.2947129749540753,20.720063961221552,11.429890683656444,21.179357324063005,15.217664693262908,252.47038398675417,1963.720340016346,20.255133297992938
3,3,6.327955377615641,-6.327955377615641,False,0,1.8228514430392715,0.37959859936965046,0.7355288246497431,0.15893545672891524,0.0,0.5419220091337834,12.0,4.994234598299966,3.275748328642532,21.387299465734568,13.348672799838624,18.064914558376202,11.000684414423306,239.5214771799143,2448.4472693580524,28.44066098276076
3,4,-3.374840044465972,3.374840044465972,False,0,1.8234457078793385,0.3564920254112821,0.7102792484894437,0.10274107052359314,0.0,0.34149441920858914,12.0,10.193193735881042,3.3501594832471904,24.071548040772484,17.917097928586294,22.25901168327597,13.542320805995658,256.17175154037017,2337.1649699522663,20.568866251632848
3,5,6.334031886284037,-6.334031886284037,False,0,1.7932545031033922,0.379128672956342,0.6245210034865625,0.13341138154858465,0.0,0.5714494458268659,12.0,6.891783361420927,3.339455322779867,21.44156111586587,14.76179653448763,18.647633873582908,12.398667822513454,248.5354776251,2367.617310106085,24.79358682150537
4,0,6.326426641363772,-6.326426641363772,False,0,1.8186598243081196,0.3789866210443179,0.46968695782938324,0.22566856183475234,0.0,0.5754265148879649,12.0,5.921750536377858,3.3341346215966072,21.305430606476765,16.21322546345765,19.90474867719733,15.0,250.5670741962843,2118.468779058874,22.425614314639347
4,1,-3.4081361367332343,3.4081361367332343,False,0,1.8121611417496986,0.347346900862415,0.8168307057798988,0.21668779083583675,0.0,0.5552413473245728,12.0,10.32164564573227,3.3696085528164907,24.897226329243267,16.727610013778275,20.85233018886875,13.453527981321848,256.18293629661906,2266.5096159011964,24.068942060370333
4,2,-4.1020923949074914,4.1020923949074914,False,0,1.8137721781745528,0.3483890922825815,0.6307557551718729,0.138909237266125,0.0,0.5360537032640343,12.0,8.67644383792046,3.358380444915787,21.466579737639876,11.54563909927075,18.435154902017,12.540213080075674,245.4087077802791,2105.4983529426827,38.22979153759636
4,3,6.327955377615641,-6.327955377615641,False,0,1.8228514430392715,0.37959859936965046,0.7355288246497431,0.15893545672891524,0.0,0.5419220091337834,12.0,4.994234598299966,3.275748328642532,21.387299465734568,13.348672799838624,18.064914558376202,11.000684414423306,239.5214771799143,2448.4472693580524,28.44066098276076
4,4,6.406062196444673,-6.406062196444673,False,0,1.793445413430388,0.36217880214707476,0.8149810078514236,0.1432170486936292,0.0,0.3352059857987236,12.0,6.6596476477187005,3.3685929489512274,21.306103728605542,16.560385509331773,20.0,15.294853857045043,246.30384343135412,2276.064615345058,37.354865261794494
4,5,6.390957455800661,-6.390957455800661,False,0,1.7919425011016712,0.3798059873025414,0.8373443629285605,0.1720550472584893,0.0,0.44087150367077166,12.0,5.423501179668382,3.3227700433728264,20.0,14.683969435603471,20.080508353567758,12.345242976886244,247.57840401128556,2316.5567011721023,31.80546627863169
5,0,6.398051720955752,-6.398051720955752,False,0,1.8185993914466676,0.3523965685528235,0.46967487324182833,0.09730199782859603,0.0,0.3923737246370711,12.0,6.335328472515134,3.3513493541474455,21.304035831080437,16.260150874581306,21.712793559079433,15.658631210144462,251.4046987289654,2180.854882367478,26.207500466720347
5,1,-3.4081361367332343,3.4081361367332343,False,0,1.8121611417496986,0.347346900862415,0.8168307057798988,0.21668779083583675,0.0,0.5552413473245728,12.0,10.32164564573227,3.3696085528164907,24.897226329243267,16.727610013778275,20.85233018886875,13.453527981321848,256.18293629661906,2266.5096159011964,24.068942060370333
5,2,-3.8579158774293205,3.8579158774293205,False,0,1.8266281584842055,0.3689760309372243,0.5898000546928555,0.1978144195083849,0.0,0.434039682615585,12.215455243621193,9.701189102386365,3.255412147561076,20.75713629330753,11.6426169164829,21.208424018405037,16.44848461593064,247.33492079180576,2257.7389163042903,25.999545516116594
5,3,6.374131353266822,-6.374131353266822,False,0,1.812473614804345,0.37697361415212616,0.7743385660482681,0.1187412867856513,0.0,0.5405095618387151,12.0,5.4154668994150645,3.3515429778096637,20.835126471538693,14.700902424105394,19.984531405742143,11.778337519627515,255.4808382929282,2295.3912995738874,24.920334181220056
5,4,6.406062196444673,-6.406062196444673,False,0,1.793445413430388,0.36217880214707476,0.8149810078514236,0.1432170486936292,0.0,0.3352059857987236,12.0,6.6596476477187005,3.3685929489512274,21.306103728605542,16.560385509331773,20.0,15.294853857045043,246.30384343135412,2276.064615345058,37.354865261794494
5,5,6.423503507000797,-6.423503507000797,False,0,1.7857967445759722,0.3782526601170356,0.7707087346853989,0.15390659242111293,0.0,0.4051987253718127,12.0,5.964601905910031,3.3307446381638797,21.92050690909448,15.210035211243856,21.338308378992295,11.113503889504301,246.6351494513523,2169.882533881486,28.715998336357266
