rank,population_index,objective,score,finite,wing_span,wing_chord,tail_arm,nose_length,ducks_num,pucks_num,banner_length,batt_capacity,prop_diameter_in,prop_pitch_in,motor_kv,motor_max_power,cruise_throttle,mission3_cruise_throttle
1,0,-5.435590400903802,5.435590400903802,True,1.5135259348912042,0.3881727034271636,0.8775037595096559,0.19725180648324997,83.0,20.0,1.6282934608911397,4.282076231146816,19.252011759727363,12.165842292836853,337.42521253478367,2704.4845896023003,0.8516581438923154,0.815662211957662
2,102,-5.408420162582682,5.408420162582682,True,1.4638626259168066,0.38473880273811817,0.8519654302338073,0.20550886328202292,73.0,19.0,1.3248962743638382,4.19025388916494,17.85453444701184,12.325378685060903,369.62680371049504,2913.9381757399387,0.8462749225548947,0.816101712134643
3,4,-5.404453829647799,5.404453829647799,True,1.4933848932988836,0.38620233405302384,0.8251291748440213,0.16443729160143092,90.0,19.0,1.723844824220392,3.9989153569934937,16.711507880351473,10.553169278236998,317.549680405897,2328.5253901423157,0.9968581796404157,0.9817826660165956
4,12,-5.404043199844225,5.404043199844225,True,1.4816521429130105,0.3871776324590567,0.812787057748916,0.16066492285982054,75.0,20.0,1.3196050283052176,3.3976802982777463,16.671993240035665,11.940078788032677,356.23557117678826,2946.3128692033747,0.8274847869774823,0.8588617491050445
5,169,-5.403867578820808,5.403867578820808,True,1.4675994963434236,0.3514762623839291,0.7572338207529263,0.11893884026965781,65.0,19.0,1.4301884683290846,2.8332680611033236,16.054384092722067,11.583572844682301,331.0117894771524,1806.7529886424752,0.9516497733262772,0.8910246031243789
6,119,-5.402265862813152,5.402265862813152,True,1.4716293872573432,0.36855881257169754,0.8438789495627337,0.14849175859869546,75.0,22.0,1.2978317049744361,3.70117448563667,16.812517501692486,10.922505050693978,357.59961702721205,1759.2010725899454,0.7303536506061639,0.8689875269154996
7,111,-5.391798386947609,5.391798386947609,True,1.449331463622089,0.3888942695008939,0.8593628921920238,0.11624200830390657,100.0,22.0,1.646947937919197,3.337780362919431,19.165784677123263,14.029495174295578,258.26395683793896,2275.7038557457367,0.9518373772151187,0.9546493957027495
8,115,-5.3893047954681474,5.3893047954681474,True,1.5119921931828773,0.393565011380165,0.8300495388734038,0.08736708154394575,83.0,18.0,1.2700003716530512,3.579838313181485,17.60663408823292,13.07416255624609,319.2000377876336,2008.5972340726341,0.8031802685301284,0.884013623037551
9,137,-5.386899782795277,5.386899782795277,True,1.521313494569472,0.3736241903294788,0.8204813217873808,0.1403017257696024,83.0,20.0,1.265331844940929,3.6020161641824364,16.686509493637082,11.581264385118587,344.76260759643037,1611.0330059161417,0.7590612486187419,0.8960051063493404
10,230,-5.386090888946008,5.386090888946008,True,1.5142214809344259,0.3466115795090847,0.7518924929600586,0.15560956416891067,77.0,18.0,1.2545648748352347,4.2504939335754885,16.741357612354427,12.31396402052907,356.7386814951356,2815.18184059348,0.9142757219039943,0.8685610679678567
11,218,-5.374537346775515,5.374537346775515,True,1.522791835982876,0.37623761701432323,0.806962193575245,0.1742914853452054,83.0,17.0,1.4609013030151674,4.140980937643177,14.977213598290486,10.913787163193032,372.58203082011204,2628.819391146003,0.9488968785766891,0.8385605337954642
12,56,-5.373900568749326,5.373900568749326,True,1.434886856487812,0.35657541133123877,0.8513063386119213,0.13027118873255916,78.0,16.0,1.3307997450951548,3.2169492145379586,14.892943059359714,11.087949842260109,347.1197848192664,1184.5521059158746,0.9164596871550736,0.8375230060643678
13,128,-5.371160887375591,5.371160887375591,True,1.5043434444822994,0.3699231196972941,0.7797813068063695,0.26826746777587007,80.0,16.0,1.319910293887384,4.3243181741136745,17.090837735139125,11.817368940730336,411.3440036198331,1147.9482056216302,0.7757073946950384,0.765118267669195
14,223,-5.36703938727546,5.36703938727546,True,1.447637958828507,0.39305968573175193,0.8663317626501276,0.12053269052471657,76.0,13.0,1.4490878357807957,2.5251857113854443,14.804889630103684,11.225505071450023,363.8983044955174,1927.5229849822508,0.8584355266607683,0.7983156673495527
15,249,-5.361291341035869,5.361291341035869,True,1.475449679771349,0.3706034350926967,0.8034949775671358,0.10636176463416065,82.0,18.0,1.155280495944261,3.884785408504328,18.701492471700764,11.448643190198755,326.61907267404723,2682.8170758917695,0.944290515333446,0.8472519794382554
