epoch,island,score,objective,duplicate,restarts,wing_span,wing_chord,tail_arm,nose_length,extra_shipping_containers,sensor_length_m,sensor_weight_kg,mission3_sensor_weight_kg,batt_capacity,prop_diameter_in,prop_pitch_in,motor_kv,motor_max_power,cruise_throttle,mission3_cruise_throttle,battery_cell_count
1,0,2.8546469265494743,-2.8546469265494743,False,0,1.8276660466755243,0.389655143293383,0.7664154871148197,0.16522248016110325,0.0,0.44150071270485824,5.211696317531716,1.8382343023638619,4.0600407514949195,16.46130068202685,9.105440618537795,503.17668523064305,1772.4253427311755,0.8066996874953639,0.7330332889198446,6.0
1,1,5.360473859816724,-5.360473859816724,False,0,1.2977261081285776,0.26195310734499555,0.4308221247135263,0.2796694531153802,0.0,0.20982203761680934,4.54201134436863,2.5245197566171953,3.4107223530544797,16.630278782905975,8.328977801984852,507.46442803047984,2375.6732056666056,0.8318882966486271,0.7360289200331501,6.0
1,2,5.247104928867982,-5.247104928867982,False,0,1.5095625922188518,0.276095817920702,0.685284086689353,0.14109081379123886,0.0,0.49456692751962683,8.149812406922923,3.610558026671269,3.801604313694857,12.98048504628241,8.908642544884838,619.5217672735453,2332.6389119029045,0.8481946599530078,0.7214277210656375,6.0
1,3,5.098467245140615,-5.098467245140615,False,0,1.7194247828997673,0.22711033780127765,0.6054076625034213,0.11270043262094082,0.0,0.2093876854225457,4.5150609261369805,2.6259895747268747,2.295865773231345,19.517819867522974,9.840769534612175,333.5287762137029,1288.6229583289678,0.9063913566060364,0.8688363443635965,8.0
1,4,4.163314937291468,-4.163314937291468,False,0,1.3080777325772304,0.3892899368118703,0.6421935814944079,0.1816683251777086,0.0,0.22714636221139145,6.637599362652633,4.8028487632587415,2.468215652741492,21.44151518906361,10.8305491711135,475.31780995490817,1797.2193066999537,0.7430829637902905,0.8090792883797409,6.0
1,5,4.864670842828836,-4.864670842828836,False,0,1.6958404439257997,0.13998851926232392,0.4014224437996745,0.20461833820882266,0.0,0.19250043617364498,5.735073581969181,1.4338269908856098,1.7367811198346317,17.30203829240054,9.761455064741417,367.02323525708584,1194.5335697382689,0.8223975541285667,0.7355206796881879,8.0
2,0,5.810597532680206,-5.810597532680206,False,0,1.7593095709408684,0.256169556105704,0.7612114003202852,0.18756670133051406,0.0,0.2663484362861206,6.489409710181556,4.565183191583583,3.4822415715394257,14.737531319479379,9.17659185190642,528.5067354221262,2519.423932482326,0.8553220024851861,0.6932812187657883,6.0
2,1,5.552974102449986,-5.552974102449986,False,0,1.4823243252806857,0.2386333807712243,0.5888247536888938,0.29920158118697804,0.0,0.32649271922673817,5.949570313463614,2.5826747080834274,4.05227946046393,16.144937029609835,9.540567690261778,523.6312322454879,2756.302144789917,0.7813006933870617,0.6903478307454374,6.0
2,2,5.993270525351595,-5.993270525351595,False,0,1.4492587442007285,0.27983208839588225,0.5851472558459729,0.08225554454478903,0.0,0.5785335345372125,8.705487756360036,6.538501368982656,4.41532603274449,19.0023189267074,8.740401459596296,549.9253688617742,2361.2692287968016,0.706745009948871,0.6997035319669439,6.0
2,3,6.1662396917601745,-6.1662396917601745,False,0,1.5832019413413763,0.2926144428726596,0.5577850666551185,0.16276404173674386,0.0,0.28918213226170303,9.400912497099139,5.313696917039633,2.547653066149892,17.14079488068819,11.170006331974635,358.68893088772893,1811.9410704821348,0.854526520557775,0.716248132288456,8.0
