generation,island,estimated_completed_candidates,elapsed_seconds,estimated_candidates_per_second,eta_seconds,convergence,best_objective,best_score,wing_span,wing_chord,tail_arm,nose_length,extra_shipping_containers,sensor_length_m,sensor_weight_kg,mission3_sensor_weight_kg,batt_capacity,prop_diameter_in,prop_pitch_in,motor_kv,motor_max_power,cruise_throttle,mission3_cruise_throttle,battery_cell_count
1,0,1024,35.874410600052215,28.54402296433853,4986.543073407258,0.0,-1.1098254073608498,1.1098254073608498,1.226712237212807,0.37466924909526556,0.7760511802509428,0.0819027686181715,0.0,0.1960560597078272,4.902567675984321,1.8833305770100743,1.759209070615254,19.314198733401174,11.813497802768211,505.8653310449825,2670.6685218960047,0.9366422196059665,0.6402911327369203,6.0
2,0,1536,46.32771790004335,33.15509741520341,4277.592619437336,0.0,-1.1098254073608498,1.1098254073608498,1.226712237212807,0.37466924909526556,0.7760511802509428,0.0819027686181715,0.0,0.1960560597078272,4.902567675984321,1.8833305770100743,1.759209070615254,19.314198733401174,11.813497802768211,505.8653310449825,2670.6685218960047,0.9366422196059665,0.6402911327369203,6.0
3,0,2048,58.53724850004073,34.986270323221206,4039.0701465028105,0.0,-1.1098254073608498,1.1098254073608498,1.226712237212807,0.37466924909526556,0.7760511802509428,0.0819027686181715,0.0,0.1960560597078272,4.902567675984321,1.8833305770100743,1.759209070615254,19.314198733401174,11.813497802768211,505.8653310449825,2670.6685218960047,0.9366422196059665,0.6402911327369203,6.0
4,0,2560,72.87362379999831,35.12930833556351,4008.049308999907,0.0,-1.1098254073608498,1.1098254073608498,1.226712237212807,0.37466924909526556,0.7760511802509428,0.0819027686181715,0.0,0.1960560597078272,4.902567675984321,1.8833305770100743,1.759209070615254,19.314198733401174,11.813497802768211,505.8653310449825,2670.6685218960047,0.9366422196059665,0.6402911327369203,6.0
5,0,3072,89.78717340005096,34.214241117854996,4100.280918602327,0.0,-1.1098254073608498,1.1098254073608498,1.226712237212807,0.37466924909526556,0.7760511802509428,0.0819027686181715,0.0,0.1960560597078272,4.902567675984321,1.8833305770100743,1.759209070615254,19.314198733401174,11.813497802768211,505.8653310449825,2670.6685218960047,0.9366422196059665,0.6402911327369203,6.0
6,0,3584,106.95701889996417,33.5087873321533,4171.323737098603,0.0,-1.1098254073608498,1.1098254073608498,1.226712237212807,0.37466924909526556,0.7760511802509428,0.0819027686181715,0.0,0.1960560597078272,4.902567675984321,1.8833305770100743,1.759209070615254,19.314198733401174,11.813497802768211,505.8653310449825,2670.6685218960047,0.9366422196059665,0.6402911327369203,6.0
7,0,4096,123.213131000055,33.24321009258479,4189.24645400187,0.0,-1.1098254073608498,1.1098254073608498,1.226712237212807,0.37466924909526556,0.7760511802509428,0.0819027686181715,0.0,0.1960560597078272,4.902567675984321,1.8833305770100743,1.759209070615254,19.314198733401174,11.813497802768211,505.8653310449825,2670.6685218960047,0.9366422196059665,0.6402911327369203,6.0
8,0,4608,135.09359419997782,34.109685416903034,4067.818225354888,0.0,-1.1098254073608498,1.1098254073608498,1.226712237212807,0.37466924909526556,0.7760511802509428,0.0819027686181715,0.0,0.1960560597078272,4.902567675984321,1.8833305770100743,1.759209070615254,19.314198733401174,11.813497802768211,505.8653310449825,2670.6685218960047,0.9366422196059665,0.6402911327369203,6.0
9,0,5120,153.20316799997818,33.41967445477844,4136.485535999411,0.0,-1.1098254073608498,1.1098254073608498,1.226712237212807,0.37466924909526556,0.7760511802509428,0.0819027686181715,0.0,0.1960560597078272,4.902567675984321,1.8833305770100743,1.759209070615254,19.314198733401174,11.813497802768211,505.8653310449825,2670.6685218960047,0.9366422196059665,0.6402911327369203,6.0
10,0,5632,167.74400079995394,33.57497122485197,4102.103292289783,0.0,-2.8546469265494743,2.8546469265494743,1.8276660466755243,0.389655143293383,0.7664154871148197,0.16522248016110325,0.0,0.44150071270485824,5.211696317531716,1.8382343023638619,4.0600407514949195,16.46130068202685,9.105440618537795,503.17668523064305,1772.4253427311755,0.8066996874953639,0.7330332889198446,6.0
11,1,6144,210.9070292999968,29.13131923763763,4710.256987699929,0.0,-5.054393420648044,5.054393420648044,1.3067577376622705,0.33642376706004146,0.37246361207216977,0.2510811790451407,0.0,0.06280809752512723,2.2484597597672025,1.963036423654307,4.0657564997673035,13.925956194289029,7.488478908269888,562.8279589116573,2991.4271365851164,0.8852771311067045,0.8606067439541221,6.0
12,1,6656,220.3100195999723,30.21197134876401,4524.828864091738,0.0,-5.054393420648044,5.054393420648044,1.3067577376622705,0.33642376706004146,0.37246361207216977,0.2510811790451407,0.0,0.06280809752512723,2.2484597597672025,1.963036423654307,4.0657564997673035,13.925956194289029,7.488478908269888,562.8279589116573,2991.4271365851164,0.8852771311067045,0.8606067439541221,6.0
13,1,7168,226.7149775000289,31.616790734520777,4307.584572500549,0.0,-5.054393420648044,5.054393420648044,1.3067577376622705,0.33642376706004146,0.37246361207216977,0.2510811790451407,0.0,0.06280809752512723,2.2484597597672025,1.963036423654307,4.0657564997673035,13.925956194289029,7.488478908269888,562.8279589116573,2991.4271365851164,0.8852771311067045,0.8606067439541221,6.0
14,1,7680,233.01192269998137,32.95968683065424,4116.543967699671,0.0,-5.360473859816724,5.360473859816724,1.2977261081285776,0.26195310734499555,0.4308221247135263,0.2796694531153802,0.0,0.20982203761680934,4.54201134436863,2.5245197566171953,3.4107223530544797,16.630278782905975,8.328977801984852,507.46442803047984,2375.6732056666056,0.8318882966486271,0.7360289200331501,6.0
15,1,8192,243.29796280001756,33.670647734660804,4014.4163862002897,0.0,-5.360473859816724,5.360473859816724,1.2977261081285776,0.26195310734499555,0.4308221247135263,0.2796694531153802,0.0,0.20982203761680934,4.54201134436863,2.5245197566171953,3.4107223530544797,16.630278782905975,8.328977801984852,507.46442803047984,2375.6732056666056,0.8318882966486271,0.7360289200331501,6.0
16,1,8704,253.77374219999183,34.298268704019925,3926.029070505756,0.0,-5.360473859816724,5.360473859816724,1.2977261081285776,0.26195310734499555,0.4308221247135263,0.2796694531153802,0.0,0.20982203761680934,4.54201134436863,2.5245197566171953,3.4107223530544797,16.630278782905975,8.328977801984852,507.46442803047984,2375.6732056666056,0.8318882966486271,0.7360289200331501,6.0
17,1,9216,266.04457250004634,34.6408119263489,3872.4265552784523,0.0,-5.360473859816724,5.360473859816724,1.2977261081285776,0.26195310734499555,0.4308221247135263,0.2796694531153802,0.0,0.20982203761680934,4.54201134436863,2.5245197566171953,3.4107223530544797,16.630278782905975,8.328977801984852,507.46442803047984,2375.6732056666056,0.8318882966486271,0.7360289200331501,6.0
18,1,9728,278.40605760004837,34.94176845094017,3824.420054400664,0.0,-5.360473859816724,5.360473859816724,1.2977261081285776,0.26195310734499555,0.4308221247135263,0.2796694531153802,0.0,0.20982203761680934,4.54201134436863,2.5245197566171953,3.4107223530544797,16.630278782905975,8.328977801984852,507.46442803047984,2375.6732056666056,0.8318882966486271,0.7360289200331501,6.0
19,1,10240,291.40025519998744,35.140669293416735,3788.203317599837,0.0,-5.360473859816724,5.360473859816724,1.2977261081285776,0.26195310734499555,0.4308221247135263,0.2796694531153802,0.0,0.20982203761680934,4.54201134436863,2.5245197566171953,3.4107223530544797,16.630278782905975,8.328977801984852,507.46442803047984,2375.6732056666056,0.8318882966486271,0.7360289200331501,6.0
20,1,10752,304.29448110004887,35.33419324967926,3752.9652669006027,0.0,-5.360473859816724,5.360473859816724,1.2977261081285776,0.26195310734499555,0.4308221247135263,0.2796694531153802,0.0,0.20982203761680934,4.54201134436863,2.5245197566171953,3.4107223530544797,16.630278782905975,8.328977801984852,507.46442803047984,2375.6732056666056,0.8318882966486271,0.7360289200331501,6.0
21,2,11264,350.0305400999496,32.180049194517764,4104.903606626682,0.0,-5.247104928867982,5.247104928867982,1.5095625922188518,0.276095817920702,0.685284086689353,0.14109081379123886,0.0,0.49456692751962683,8.149812406922923,3.610558026671269,3.801604313694857,12.98048504628241,8.908642544884838,619.5217672735453,2332.6389119029045,0.8481946599530078,0.7214277210656375,6.0
22,2,11776,359.00938980001956,32.80137047824747,4011.53970341761,0.0,-5.247104928867982,5.247104928867982,1.5095625922188518,0.276095817920702,0.685284086689353,0.14109081379123886,0.0,0.49456692751962683,8.149812406922923,3.610558026671269,3.801604313694857,12.98048504628241,8.908642544884838,619.5217672735453,2332.6389119029045,0.8481946599530078,0.7214277210656375,6.0
23,2,12288,368.456988299964,33.349889919841154,3930.2078751996164,0.0,-5.247104928867982,5.247104928867982,1.5095625922188518,0.276095817920702,0.685284086689353,0.14109081379123886,0.0,0.49456692751962683,8.149812406922923,3.610558026671269,3.801604313694857,12.98048504628241,8.908642544884838,619.5217672735453,2332.6389119029045,0.8481946599530078,0.7214277210656375,6.0
24,2,12800,378.8841771000298,33.78341132630791,3864.618606420304,0.0,-5.247104928867982,5.247104928867982,1.5095625922188518,0.276095817920702,0.685284086689353,0.14109081379123886,0.0,0.49456692751962683,8.149812406922923,3.610558026671269,3.801604313694857,12.98048504628241,8.908642544884838,619.5217672735453,2332.6389119029045,0.8481946599530078,0.7214277210656375,6.0
25,2,13312,389.8924306000117,34.14275055177129,3808.9491297078066,0.0,-5.247104928867982,5.247104928867982,1.5095625922188518,0.276095817920702,0.685284086689353,0.14109081379123886,0.0,0.49456692751962683,8.149812406922923,3.610558026671269,3.801604313694857,12.98048504628241,8.908642544884838,619.5217672735453,2332.6389119029045,0.8481946599530078,0.7214277210656375,6.0
26,2,13824,399.3606522999471,34.61532807597988,3742.1572234032083,0.0,-5.247104928867982,5.247104928867982,1.5095625922188518,0.276095817920702,0.685284086689353,0.14109081379123886,0.0,0.49456692751962683,8.149812406922923,3.610558026671269,3.801604313694857,12.98048504628241,8.908642544884838,619.5217672735453,2332.6389119029045,0.8481946599530078,0.7214277210656375,6.0
27,2,14336,408.6478561999975,35.08154951138121,3677.830705799977,0.0,-5.247104928867982,5.247104928867982,1.5095625922188518,0.276095817920702,0.685284086689353,0.14109081379123886,0.0,0.49456692751962683,8.149812406922923,3.610558026671269,3.801604313694857,12.98048504628241,8.908642544884838,619.5217672735453,2332.6389119029045,0.8481946599530078,0.7214277210656375,6.0
28,2,14848,418.3167582999449,35.494633445580405,3620.6036666650407,0.0,-5.247104928867982,5.247104928867982,1.5095625922188518,0.276095817920702,0.685284086689353,0.14109081379123886,0.0,0.49456692751962683,8.149812406922923,3.610558026671269,3.801604313694857,12.98048504628241,8.908642544884838,619.5217672735453,2332.6389119029045,0.8481946599530078,0.7214277210656375,6.0
29,2,15360,430.1817245000275,35.7058404046614,3584.8477041668957,0.0,-5.247104928867982,5.247104928867982,1.5095625922188518,0.276095817920702,0.685284086689353,0.14109081379123886,0.0,0.49456692751962683,8.149812406922923,3.610558026671269,3.801604313694857,12.98048504628241,8.908642544884838,619.5217672735453,2332.6389119029045,0.8481946599530078,0.7214277210656375,6.0
30,2,15872,438.3668279000558,36.20711922029532,3521.0754886165773,0.0,-5.247104928867982,5.247104928867982,1.5095625922188518,0.276095817920702,0.685284086689353,0.14109081379123886,0.0,0.49456692751962683,8.149812406922923,3.610558026671269,3.801604313694857,12.98048504628241,8.908642544884838,619.5217672735453,2332.6389119029045,0.8481946599530078,0.7214277210656375,6.0
31,3,16384,476.6770672999555,34.371278007570155,3694.2472715746553,0.0,-5.098467245140615,5.098467245140615,1.7194247828997673,0.22711033780127765,0.6054076625034213,0.11270043262094082,0.0,0.2093876854225457,4.5150609261369805,2.6259895747268747,2.295865773231345,19.517819867522974,9.840769534612175,333.5287762137029,1288.6229583289678,0.9063913566060364,0.8688363443635965,8.0
32,3,16896,488.64531399996486,34.57722711324561,3657.4361381209487,0.0,-5.098467245140615,5.098467245140615,1.7194247828997673,0.22711033780127765,0.6054076625034213,0.11270043262094082,0.0,0.2093876854225457,4.5150609261369805,2.6259895747268747,2.295865773231345,19.517819867522974,9.840769534612175,333.5287762137029,1288.6229583289678,0.9063913566060364,0.8688363443635965,8.0
33,3,17408,501.9318355000578,34.682000161749045,3631.6244568533593,0.0,-5.098467245140615,5.098467245140615,1.7194247828997673,0.22711033780127765,0.6054076625034213,0.11270043262094082,0.0,0.2093876854225457,4.5150609261369805,2.6259895747268747,2.295865773231345,19.517819867522974,9.840769534612175,333.5287762137029,1288.6229583289678,0.9063913566060364,0.8688363443635965,8.0
34,3,17920,513.5833162999479,34.892099161441976,3595.083214099635,0.0,-5.098467245140615,5.098467245140615,1.7194247828997673,0.22711033780127765,0.6054076625034213,0.11270043262094082,0.0,0.2093876854225457,4.5150609261369805,2.6259895747268747,2.295865773231345,19.517819867522974,9.840769534612175,333.5287762137029,1288.6229583289678,0.9063913566060364,0.8688363443635965,8.0
35,3,18432,526.8789116999833,34.983370164747825,3571.068179299887,0.0,-5.098467245140615,5.098467245140615,1.7194247828997673,0.22711033780127765,0.6054076625034213,0.11270043262094082,0.0,0.2093876854225457,4.5150609261369805,2.6259895747268747,2.295865773231345,19.517819867522974,9.840769534612175,333.5287762137029,1288.6229583289678,0.9063913566060364,0.8688363443635965,8.0
36,3,18944,539.4167752000503,35.11941205939387,3542.6561182057358,0.0,-5.098467245140615,5.098467245140615,1.7194247828997673,0.22711033780127765,0.6054076625034213,0.11270043262094082,0.0,0.2093876854225457,4.5150609261369805,2.6259895747268747,2.295865773231345,19.517819867522974,9.840769534612175,333.5287762137029,1288.6229583289678,0.9063913566060364,0.8688363443635965,8.0
37,3,19456,549.4997914000414,35.40674683502443,3499.446039968685,0.0,-5.098467245140615,5.098467245140615,1.7194247828997673,0.22711033780127765,0.6054076625034213,0.11270043262094082,0.0,0.2093876854225457,4.5150609261369805,2.6259895747268747,2.295865773231345,19.517819867522974,9.840769534612175,333.5287762137029,1288.6229583289678,0.9063913566060364,0.8688363443635965,8.0
38,3,19968,564.1931023000507,35.39213776027444,3486.4240424182617,0.0,-5.098467245140615,5.098467245140615,1.7194247828997673,0.22711033780127765,0.6054076625034213,0.11270043262094082,0.0,0.2093876854225457,4.5150609261369805,2.6259895747268747,2.295865773231345,19.517819867522974,9.840769534612175,333.5287762137029,1288.6229583289678,0.9063913566060364,0.8688363443635965,8.0
39,3,20480,579.4422766000498,35.34433165658703,3476.653659600299,0.0,-5.098467245140615,5.098467245140615,1.7194247828997673,0.22711033780127765,0.6054076625034213,0.11270043262094082,0.0,0.2093876854225457,4.5150609261369805,2.6259895747268747,2.295865773231345,19.517819867522974,9.840769534612175,333.5287762137029,1288.6229583289678,0.9063913566060364,0.8688363443635965,8.0
40,3,20992,592.0128773000324,35.45868815512478,3451.001894505067,0.0,-5.098467245140615,5.098467245140615,1.7194247828997673,0.22711033780127765,0.6054076625034213,0.11270043262094082,0.0,0.2093876854225457,4.5150609261369805,2.6259895747268747,2.295865773231345,19.517819867522974,9.840769534612175,333.5287762137029,1288.6229583289678,0.9063913566060364,0.8688363443635965,8.0
41,4,21504,635.1640046000248,33.85582281782717,3599.262692733474,0.0,-3.5644003284507937,3.5644003284507937,1.80392284203656,0.2976138542592526,0.5945660440251231,0.23301770562306046,0.0,0.2735024364771321,9.791081832578906,1.563267379520294,2.468215652741492,24.7209627693519,10.66997536053688,342.57951984182,1723.964823409915,0.7853665254078805,0.8198718689382076,6.0
42,4,22016,645.8929298999719,34.08614490239051,3559.9214973556595,0.0,-3.5644003284507937,3.5644003284507937,1.80392284203656,0.2976138542592526,0.5945660440251231,0.23301770562306046,0.0,0.2735024364771321,9.791081832578906,1.563267379520294,2.468215652741492,24.7209627693519,10.66997536053688,342.57951984182,1723.964823409915,0.7853665254078805,0.8198718689382076,6.0
43,4,22528,659.0540187000297,34.18232703358066,3534.9261003001593,0.0,-3.5644003284507937,3.5644003284507937,1.80392284203656,0.2976138542592526,0.5945660440251231,0.23301770562306046,0.0,0.2735024364771321,9.791081832578906,1.563267379520294,2.468215652741492,24.7209627693519,10.66997536053688,342.57951984182,1723.964823409915,0.7853665254078805,0.8198718689382076,6.0
44,4,23040,670.0910950000398,34.38338484411382,3499.3646072224296,0.0,-3.5644003284507937,3.5644003284507937,1.80392284203656,0.2976138542592526,0.5945660440251231,0.23301770562306046,0.0,0.2735024364771321,9.791081832578906,1.563267379520294,2.468215652741492,24.7209627693519,10.66997536053688,342.57951984182,1723.964823409915,0.7853665254078805,0.8198718689382076,6.0
45,4,23552,683.2099300000118,34.47256687267352,3475.459209130495,0.0,-3.5644003284507937,3.5644003284507937,1.80392284203656,0.2976138542592526,0.5945660440251231,0.23301770562306046,0.0,0.2735024364771321,9.791081832578906,1.563267379520294,2.468215652741492,24.7209627693519,10.66997536053688,342.57951984182,1723.964823409915,0.7853665254078805,0.8198718689382076,6.0
46,4,24064,699.0918113000225,34.42180213104039,3465.710468785218,0.0,-4.163314937291468,4.163314937291468,1.3080777325772304,0.3892899368118703,0.6421935814944079,0.1816683251777086,0.0,0.22714636221139145,6.637599362652633,4.8028487632587415,2.468215652741492,21.44151518906361,10.8305491711135,475.31780995490817,1797.2193066999537,0.7430829637902905,0.8090792883797409,6.0
47,4,24576,714.3393266999628,34.40381773958026,3452.64007904982,0.0,-4.163314937291468,4.163314937291468,1.3080777325772304,0.3892899368118703,0.6421935814944079,0.1816683251777086,0.0,0.22714636221139145,6.637599362652633,4.8028487632587415,2.468215652741492,21.44151518906361,10.8305491711135,475.31780995490817,1797.2193066999537,0.7430829637902905,0.8090792883797409,6.0
48,4,25088,728.8015012999531,34.423639297189816,3435.7785061283503,0.0,-4.163314937291468,4.163314937291468,1.3080777325772304,0.3892899368118703,0.6421935814944079,0.1816683251777086,0.0,0.22714636221139145,6.637599362652633,4.8028487632587415,2.468215652741492,21.44151518906361,10.8305491711135,475.31780995490817,1797.2193066999537,0.7430829637902905,0.8090792883797409,6.0
49,4,25600,741.5851333000464,34.52064887827545,3411.2916131802135,0.0,-4.163314937291468,4.163314937291468,1.3080777325772304,0.3892899368118703,0.6421935814944079,0.1816683251777086,0.0,0.22714636221139145,6.637599362652633,4.8028487632587415,2.468215652741492,21.44151518906361,10.8305491711135,475.31780995490817,1797.2193066999537,0.7430829637902905,0.8090792883797409,6.0
50,4,26112,754.4269182999851,34.611702428169465,3387.5247900136583,0.0,-4.163314937291468,4.163314937291468,1.3080777325772304,0.3892899368118703,0.6421935814944079,0.1816683251777086,0.0,0.22714636221139145,6.637599362652633,4.8028487632587415,2.468215652741492,21.44151518906361,10.8305491711135,475.31780995490817,1797.2193066999537,0.7430829637902905,0.8090792883797409,6.0
51,5,26624,800.3093897999497,33.26713435994434,3509.0488629690108,0.0,-2.2776926675060176,2.2776926675060176,1.6568160144016146,0.3664939343929291,0.6439343629404903,0.2753096042573452,0.0,0.2596946137657389,2.174310620077005,0.5537944635277157,1.76549522113055,18.38244595564902,13.788415360566635,397.16634447686374,2752.8310511261225,0.6437206086702645,0.7944256216287613,6.0
52,5,27136,810.1700356999645,33.494203444040295,3469.9735491300366,0.0,-2.2776926675060176,2.2776926675060176,1.6568160144016146,0.3664939343929291,0.6439343629404903,0.2753096042573452,0.0,0.2596946137657389,2.174310620077005,0.5537944635277157,1.76549522113055,18.38244595564902,13.788415360566635,397.16634447686374,2752.8310511261225,0.6437206086702645,0.7944256216287613,6.0
53,5,27648,818.7767534999875,33.767446232216976,3426.73233872217,0.0,-4.864670842828836,4.864670842828836,1.6958404439257997,0.13998851926232392,0.4014224437996745,0.20461833820882266,0.0,0.19250043617364498,5.735073581969181,1.4338269908856098,1.7367811198346317,17.30203829240054,9.761455064741417,367.02323525708584,1194.5335697382689,0.8223975541285667,0.7355206796881879,8.0
54,5,28160,830.1306233999785,33.9223722221747,3395.9889139090033,0.0,-4.864670842828836,4.864670842828836,1.6958404439257997,0.13998851926232392,0.4014224437996745,0.20461833820882266,0.0,0.19250043617364498,5.735073581969181,1.4338269908856098,1.7367811198346317,17.30203829240054,9.761455064741417,367.02323525708584,1194.5335697382689,0.8223975541285667,0.7355206796881879,8.0
55,5,28672,839.8859387000557,34.13796883464612,3359.543754800223,0.0,-4.864670842828836,4.864670842828836,1.6958404439257997,0.13998851926232392,0.4014224437996745,0.20461833820882266,0.0,0.19250043617364498,5.735073581969181,1.4338269908856098,1.7367811198346317,17.30203829240054,9.761455064741417,367.02323525708584,1194.5335697382689,0.8223975541285667,0.7355206796881879,8.0
