ducks_num,pucks_num,score,objective,generation,population_index,wing_span,wing_chord,tail_arm,nose_length,banner_length,batt_capacity,prop_diameter_in,prop_pitch_in,motor_kv,motor_max_power,cruise_throttle,mission3_cruise_throttle
8,1,0.5,-0.5,16,112,1.1182117916269845,0.3716999580374521,0.8091741683371144,0.22197087258286166,4.953006089334044,1.128869782710735,17.945830250923713,9.656160560094738,210.35635733069356,2323.1600402427443,0.6536602585210197,0.9584940481961255
13,2,2.286394400806733,-2.286394400806733,4,128,1.2675302618018771,0.2244430410724677,0.6210451394705252,0.12838138838877647,3.7119040200853344,2.4622195695252342,18.10918287678534,11.711754381995993,221.041881078324,2130.8280880619845,0.9985771129878452,0.5859620815812303
13,3,0.30864197530864196,-0.30864197530864196,19,165,1.3174249089341166,0.32006593546809115,0.8723455378656348,0.2168322670830687,4.074198060274737,4.1535968805167025,16.78245810908171,9.861049335507177,274.2900114506483,1437.8225392663176,0.771182914542514,0.6873523471876979
15,4,4.739445485914246,-4.739445485914246,12,16,1.3092393880099373,0.3971698509803966,0.7150804531015978,0.13156805036388028,1.148478992078609,4.181346720834243,18.669663516313577,8.546746559203196,391.63535865733655,2092.970560515571,0.7591399772706555,0.9565780610059069
16,4,0.6023986460573338,-0.6023986460573338,5,231,1.0071957974692232,0.2702506795117512,0.793693941637443,0.24568364086440272,4.354451140660585,1.75173466041075,20.4757442105951,12.971985935233533,464.84562896309956,1001.8619177740178,0.5612244142584415,0.8900063214478857
19,4,-11.173826645509072,11.173826645509072,4,168,1.353283328037709,0.2627319705552578,0.5654500181312218,0.29786628859835673,3.693965958490813,2.4709773929789662,21.84008647020418,10.113959898918033,478.89275505529383,1666.6353525134055,0.668921586784065,0.8437828292611342
20,4,4.435654336851448,-4.435654336851448,19,72,1.402245139558589,0.2854042242806975,0.8465016727175376,0.25197177585776775,2.629234211727936,2.947731612755401,13.226307657183632,9.769231408725531,332.17978156375597,1773.9955338989607,0.8321738326922059,0.6086032618399597
21,5,0.1968503937007874,-0.1968503937007874,4,107,1.45237468782314,0.3442886329506602,0.3340353851424094,0.17198464013422385,1.4047595136798918,1.4564850525657531,23.091722866520286,11.384313355519879,289.79396293381575,2678.4313451498747,0.5085262229919183,0.5740048736542775
22,2,0.2032520325203252,-0.2032520325203252,7,173,1.0985647590875285,0.22676227401372323,0.7281537239150008,0.2470681062841712,4.412667945685515,1.4113780962047227,18.673229681964994,9.864788495105675,261.01467690017313,1857.4274525533476,0.6296864362457293,0.6132884661155109
24,7,4.03004021497975,-4.03004021497975,13,156,1.3611727770242583,0.3900500361757122,0.5750685045495629,0.20724382469062355,0.5310993777340425,2.541635903363003,17.20178930554539,7.94156388166023,394.5382613976705,2021.598248039744,0.8255529452629822,0.975418895815721
25,6,0.16666666666666666,-0.16666666666666666,5,125,1.2706386117558397,0.23193648723916427,0.8335232627679415,0.2607911764770911,2.490470704789916,1.226006879124864,10.529356006067864,7.56405361461548,404.03614717713714,1021.1797523894043,0.5974029914300146,0.8853967913365218
25,7,0.16339869281045752,-0.16339869281045752,13,198,1.4435406874349122,0.29588208463053967,0.5018387706932985,0.09216403433118053,1.1979341263207477,4.173385144692935,13.54586621380129,6.197093760097995,236.40695333417526,2906.328249724691,0.7904016828410207,0.7773370241410161
26,2,0.17482517482517482,-0.17482517482517482,14,7,1.2012501793291117,0.32859811563553476,0.7664131036310771,0.17762036419731556,2.9739231966790207,3.864060959809443,14.511121957422295,10.238751106382399,236.43503305809293,2372.453390024471,0.622768219592835,0.5977801709322799
26,8,2.4429866460843117,-2.4429866460843117,16,84,1.3254461281826388,0.3748991706718175,0.4675367992175959,0.11268976441039051,4.0640207006824145,4.223131116353537,20.578332988295784,9.138705808865785,347.0040948564025,2349.367859268851,0.9051082595958982,0.6476262965003001
27,5,-3.1757205695175372,3.1757205695175372,15,90,1.1353884290941423,0.37729334265478803,0.7136899129259725,0.19753592182742447,1.281083746321524,4.275887077340213,13.238583426376561,10.257318329142343,309.11305629926386,2184.9108313191673,0.6292715282140124,0.7932205868049332
27,6,-2.032765233282687,2.032765233282687,1,10,1.2145858836788685,0.12402279134839772,0.7000785291194915,0.19586813874542713,4.275821540970355,1.7399725737050176,11.199325565248728,7.04809214733541,487.3960807919502,2257.31610506773,0.7805957812815905,0.9577332087792456
28,2,-14.66668381184886,14.66668381184886,1,107,1.4590060761254282,0.39668029028922325,0.5188523668795824,0.14647716274484993,1.4047595136798918,1.6072176368907094,23.091722866520286,13.874683073721826,470.0334223918617,2678.4313451498747,0.5200408762320876,0.5725735113956034
28,7,1.640212738233497,-1.640212738233497,4,139,1.4104312510158752,0.2743442109417341,0.36723964608541226,0.1579098705415303,2.4368662219357553,4.328572510255825,19.82847350366749,11.941384082425243,287.1348354706468,2338.002244979525,0.6851501939682798,0.9129935820913314
28,9,0.14367816091954022,-0.14367816091954022,6,91,1.3750775285329428,0.37416128983773494,0.6546583328626592,0.17517855496589152,4.744406686312706,1.6982582925443768,17.710154125168668,9.949283712387652,265.0340997450544,1913.4978142643665,0.7083911238418764,0.6979010691866279
29,6,-0.21601672797370952,0.21601672797370952,12,99,1.0953267658913384,0.31350376367264926,0.7792660675647745,0.2010016314637847,3.6920956773300793,3.4834074065932055,15.13807375913349,6.783241673661464,475.0341029818886,1864.784275399381,0.7334132141197596,0.737453754369443
30,9,0.1358695652173913,-0.1358695652173913,16,155,1.3347409808787274,0.22803070378911844,0.7595413492597849,0.14966456279263876,3.12023600577057,2.1640377538720568,13.468941475788306,9.421123801467193,207.1025996138809,1108.4096954035267,0.6688141569945063,0.9204509298870349
31,4,-2.1746660235799204,2.1746660235799204,12,174,1.2686584407855377,0.3782515259232775,0.5351569124831104,0.0830172140506686,1.8363166057092801,3.000624910954092,16.53107106646808,10.984879265438284,259.90751378177225,1874.8730515059742,0.7093017396892958,0.8920519405562577
31,5,-9.858757062146893,9.858757062146893,4,84,1.2480338388180443,0.30945576819681786,0.6161321518195637,0.19319226013104454,4.015111886102218,3.8698903567723777,20.31134177127825,13.22469145623043,479.94530109985556,2433.105933682964,0.7901952466927469,0.7452931914772105
31,6,4.5439044909949065,-4.5439044909949065,16,65,1.2536799925412554,0.30034556373728644,0.6112929214301313,0.2724601591100537,4.373308912959078,1.016429905360012,13.251944747057768,9.456840209717523,340.86065856765055,1447.5711995168608,0.8949508311573569,0.8627364319470473
31,9,0.13227513227513227,-0.13227513227513227,7,67,1.2653195740818053,0.3379010717964576,0.7292378048437944,0.1595628425338877,3.5919462529893704,4.056744715682905,14.164667170797145,8.75595056083942,320.8966384677191,2848.2581592752144,0.6674955333570238,0.9739680831151779
32,1,-1.432760049472055,1.432760049472055,6,25,1.4342281134256747,0.37193671420159335,0.590183086552788,0.1735641173653434,0.7423251632320591,4.191803780395938,14.530675232364061,9.83550370672909,446.377215732301,1573.0085821255366,0.6316494636723817,0.8516809743376524
32,3,-3.5208395360034928,3.5208395360034928,12,137,1.3077864996135542,0.37333739670022725,0.707877445371419,0.10041499322737282,1.6525004176990394,3.5758059230657184,19.408441661552395,10.936788256767972,477.77325761711523,2296.503301990116,0.7608316465862877,0.6350853512542725
32,5,-3.7647539596673276,3.7647539596673276,11,86,1.3190549636666715,0.34567541297602145,0.5927139455782735,0.22154638131331095,3.711998827525532,2.117063515411187,16.25552526849122,9.382324372616278,371.5815899092549,2404.8025531018775,0.723521592760622,0.9452107263872644
32,10,0.12690355329949238,-0.12690355329949238,3,52,1.3506606452317114,0.37218449251492347,0.7254881044520042,0.16381108637003983,4.224522050345754,1.8032471222255488,11.369049032434546,5.670870327947265,412.13630693644336,1737.7049735109067,0.555515456908767,0.9337950254250467
33,7,4.7540530695182985,-4.7540530695182985,15,236,1.4913383507155673,0.34516018887591765,0.7208442229416263,0.1353992634180784,1.1638795395777564,2.941268677303759,12.55715334361191,8.296103141828045,476.7119953770776,1773.1299927256005,0.6654267422799209,0.736863813554371
33,9,0.12562814070351758,-0.12562814070351758,6,193,1.4672660974734413,0.22672097181777567,0.6618885122724241,0.2731351107625557,4.071634795471953,3.11694047038386,13.946203287183138,8.36284971800321,342.79908355280156,1158.5443154578095,0.6350476734170765,0.8875361678757859
34,2,-1.3980252309320917,1.3980252309320917,6,73,1.056459681351398,0.30766168283904993,0.7829678520072133,0.2666646820899233,4.085745323093166,4.029739336203742,13.122900792381236,8.981781015440587,376.89248118158395,2081.713001414017,0.6927627182968468,0.5052912952139652
34,7,1.6435995685510978,-1.6435995685510978,12,21,1.4839448097072274,0.29501023746475147,0.689257588644502,0.17029505232043934,1.9382879949218976,3.8582874371395928,15.268114974419449,10.667158329701246,414.8901209689256,1559.5512397848377,0.8554626694052674,0.9897646075739692
34,10,-5.050996194545792,5.050996194545792,5,73,1.3664914670646313,0.30766168283904993,0.8975199519564168,0.11164589414376432,4.085745323093166,3.099738596909043,24.040482402779162,13.816180352587002,318.25464898720384,2375.8063164571877,0.6533845284611612,0.6612866814660956
34,11,0.11904761904761904,-0.11904761904761904,7,130,1.3465215405186945,0.2991635908698912,0.8070776324527014,0.17105389699921947,2.9567456530233542,2.8413006806751664,18.748528114167406,11.93732801891564,211.95250212510823,1728.8774180225853,0.8697784275806733,0.7346739937998037
35,4,1.075737869716141,-1.075737869716141,17,45,1.0070475342820797,0.37832625557413735,0.7259852080511897,0.21195166730987602,4.357611487097529,3.232773883248303,17.759629660647743,10.773026441169016,408.28661216370983,2141.7094129312636,0.6067670550202605,0.5141259002788219
35,6,-2.6467593008095376,2.6467593008095376,7,146,1.3105448449924164,0.21775615344050236,0.8460515028063271,0.18726681820474073,1.0674224523976112,2.177389498499655,23.01551660247641,9.830547204549656,219.65149201328597,1446.2020399753387,0.5371396136844595,0.9756630486900336
35,7,0.12315270935960591,-0.12315270935960591,5,193,1.4533452755172014,0.25651775533578486,0.6618885122724241,0.10076749188485144,3.0684028497766036,3.11694047038386,12.208317484089159,8.36284971800321,352.22083292138814,1996.3787241090363,0.7245482699630477,0.8875361678757859
35,8,-9.87864077669903,9.87864077669903,14,100,1.5171343236581811,0.2320773043802556,0.7705557450646567,0.14999453193110654,4.678392556961626,4.118718728134974,21.82284242725258,12.513389686840464,397.365096196006,2597.7635128439306,0.9739088061722185,0.8887609681583895
35,11,-9.883720930232558,9.883720930232558,2,220,1.235340626075772,0.22736052501946688,0.697748364215099,0.20239144686416205,1.80837987257402,1.4300309542302816,20.72455535184237,14.622619963251054,498.37899278994144,2686.779238283634,0.8686209884472191,0.9266006862744689
36,5,1.914556319442784,-1.914556319442784,15,148,1.3291380747357708,0.30191793330219674,0.8076511818018705,0.10846912892730241,1.2254185308469379,3.1351908291569393,15.512004425648682,9.594996071398631,425.3331563541748,1571.1797222722546,0.7223610653140239,0.9688373327310691
36,9,2.7482665538399957,-2.7482665538399957,19,243,1.4181170819912206,0.36399918972661394,0.6288095331517736,0.101553793632145,1.5026044172021886,3.9719743492972075,19.237906923504745,13.839760674134462,337.82258942603335,2131.0876052396675,0.8337483770903242,0.6477119297099886
36,10,-6.530435615770072,6.530435615770072,6,38,1.4590733753371015,0.2461932917100613,0.8430678051835867,0.13652186363117602,2.9584150517499563,1.3856392183492796,15.367373275564244,11.997185108566805,413.70252634682134,1888.3303417656537,0.6370438543989753,0.7366474357445056
36,12,-1.8780319963798648,1.8780319963798648,12,148,1.397764902636556,0.2485652191174194,0.6962885146798111,0.09272680618541612,1.2254185308469379,3.4774263934565197,15.512004425648682,11.406086164444575,345.6270356643552,1867.4947753975193,0.7223610653140239,0.9668793375267426
37,3,-1.9660107833912779,1.9660107833912779,8,104,1.1911021104119899,0.33697296445554153,0.8472918036327304,0.1590600214898643,4.818064836319536,2.417050266638398,20.50999339669943,14.800244320183992,360.02461258322,2362.465165555477,0.935726712923497,0.5773317812127274
37,4,4.464624134055172,-4.464624134055172,19,117,1.4569556746410115,0.25227238839443306,0.8865029774085533,0.18239978859013128,2.4263046156240473,1.274723640785111,15.603611377648583,8.200663737000946,347.1259429240538,1562.0189998498977,0.8803667649716831,0.6239005560119371
37,6,2.721449709531503,-2.721449709531503,15,25,1.335578706622425,0.37193671420159335,0.6574823065924078,0.09201569168804859,1.6836896889311166,4.191803780395938,14.530675232364061,9.83550370672909,446.377215732301,1573.0085821255366,0.6223302340085158,0.9833237782229509
37,10,0.11261261261261261,-0.11261261261261261,12,135,1.4249250983447261,0.3869235443457268,0.8096798627683515,0.28185217168860033,1.0775052713556392,2.8742503051741735,14.427270767718365,9.896825141350698,364.86365726193026,1441.1742997570202,0.6079932779910812,0.9512453406070498
37,11,2.827987795375707,-2.827987795375707,16,21,1.4839448097072274,0.37843986849592226,0.6338752857746264,0.2252212209033423,0.7493493126956059,1.5744249260485086,13.711487081925082,10.667158329701246,274.32180103111165,1280.1893419161129,0.9002348560985826,0.9897646075739692
38,3,0.44243213639567713,-0.44243213639567713,3,235,1.519939936173292,0.3153677205582993,0.6318105941339665,0.2244104834386939,1.7397342272184628,2.188572864194396,11.39008979180883,5.704439873139059,429.496876663874,1905.74199706316,0.8815177702344954,0.5910124956893762
38,4,0.11961722488038277,-0.11961722488038277,13,117,1.0025320851138655,0.27788029459080954,0.5356254679348286,0.12862623410181484,2.893664246029099,2.2383101058339747,15.603611377648583,11.364246446378102,261.55768709273207,2133.2798358517634,0.7027947885511932,0.6854063450315451
38,6,0.11627906976744186,-0.11627906976744186,8,222,0.9692332394104451,0.3476959502343213,0.4808861560493787,0.09921587663471201,2.8736959078043536,2.614303584320488,23.560041453266507,14.410786573435063,211.37448748147304,2452.0555682242575,0.640471425606482,0.5464553620493162
38,7,4.545620986933917,-4.545620986933917,8,163,1.480010762900321,0.3130682842852493,0.8688065520479494,0.0858450023086795,4.911379250187691,2.984867018180722,16.064623534473853,11.409112391645792,377.0930295404726,2502.1470719130325,0.6629263879591448,0.6229361991387322
38,8,1.9176012946027847,-1.9176012946027847,7,221,1.0504724631610465,0.39253978716550153,0.8095859288706739,0.16135019109716717,3.0771263288021715,2.018067837628041,18.79397070499828,13.544723475714314,262.42214918822674,2406.839549568794,0.8137127077574702,0.5336219871663879
38,12,2.42187499757075,-2.42187499757075,19,248,1.4702436582933112,0.3224607696443368,0.6666696159963567,0.2487822270953803,1.5397003580025674,3.0134473163339086,16.029701075587315,9.144657273083766,453.74556693379236,1041.9633695386187,0.8073294681306236,0.6019213849691428
39,2,2.593584882453122,-2.593584882453122,17,91,1.5200734897351236,0.33245786158179935,0.6837607981602378,0.16373853260170115,2.0115637516348777,4.35698936700379,14.273488620025187,6.841818384775358,454.87916500796575,1537.8962432111102,0.7922281808036851,0.9606135724556739
39,3,-2.4247986121110143,2.4247986121110143,7,48,1.4187258392900144,0.32704394673492965,0.5892315862733639,0.2434650935953843,2.628565207472046,2.589392263024981,21.75025831684422,15.261397387381749,267.8230989067886,1069.2789034764742,0.993529221873506,0.7298774442903921
39,13,0.1037344398340249,-0.1037344398340249,5,142,1.0073741566976302,0.3565200501172073,0.6186339980574752,0.19209242997583761,3.708794967947636,1.6980793645223182,14.498113901106784,10.074486013501883,332.22729114540385,1162.8807871970075,0.6162095877803888,0.9728763945385486
40,1,4.454932139137089,-4.454932139137089,25,168,1.360335967052265,0.32723907435271404,0.7843011068566748,0.08944095634019482,3.9756342118731136,3.5519953407406333,15.191607159217202,6.928982408770388,459.5969026805175,1666.6353525134055,0.9661053993932968,0.6950440979888587
40,6,4.683890861880765,-4.683890861880765,16,118,1.3588920021185935,0.3240955111418421,0.7600218011273308,0.08041065704329188,0.6261240588049977,2.3537044547799733,12.427655451165581,7.325494028344874,464.0696218058243,1856.1550688541097,0.878640365960791,0.6837153581755095
40,7,4.617525561372415,-4.617525561372415,11,118,1.3635421625734951,0.35290896088348334,0.7600218011273308,0.2177794416288751,4.7068952108113535,2.3537044547799733,16.481740469985866,8.733324465908465,332.53084626670636,1856.1550688541097,0.9425619352055196,0.6837153581755095
40,10,4.6223244905342025,-4.6223244905342025,29,28,1.4162617856686817,0.35853752690860186,0.6667684396243845,0.08870558455433046,4.526522159905452,4.299289465731079,16.11882360758162,7.875596009411209,404.6302473115844,2581.392661871812,0.8969729598094807,0.7438599966739105
40,11,0.10416666666666667,-0.10416666666666667,7,207,1.2916940004341306,0.31478846084706963,0.8137027048069941,0.11854013229722551,2.0572735597379506,3.50825535009327,16.430999144892777,12.90880732881597,279.43191108504476,2422.7231092435322,0.5807695300582546,0.54510661577983
41,3,1.3499310998678138,-1.3499310998678138,25,55,1.2799638215438092,0.365521323890302,0.786519047081197,0.25472014428542916,2.5104181206017273,2.5253889226038706,15.164530193184522,6.130815087756347,380.9595030319588,2181.7389958394133,0.891171691399786,0.9092693031552028
41,6,2.189020047244395,-2.189020047244395,27,255,1.3036044286696322,0.32393590096123115,0.746205462319274,0.2787416355113977,1.768688504254214,2.931267500501759,15.510323885079211,8.821794383844207,435.49295124832105,2021.565303926595,0.7955777851267252,0.7955377569401235
41,7,-6.949918917816209,6.949918917816209,6,40,1.4834152636936309,0.311998083149715,0.8207716382117097,0.1731834725888531,4.403823696267324,1.4241319902165894,17.595261717568416,13.74804766698468,412.6569397669348,1978.7381627701202,0.5258109154620174,0.8997180008630676
41,9,-10.603656297753465,10.603656297753465,1,114,1.1192754464745522,0.1371652014181018,0.4925455000251531,0.10523613922297956,1.9835871593095362,4.46637737005949,22.604887443594635,11.290530249476433,431.7409858107567,1115.5437380075455,0.8913859077729285,0.9097109246067703
41,11,0.10204081632653061,-0.10204081632653061,6,57,1.3778428330371215,0.3868957874452542,0.8783021390012702,0.1282051960628215,3.8766237777884647,2.689585723602245,16.31166687165431,11.570676691885392,285.97020338269533,1624.223930284913,0.5824877666125499,0.569155242048857
41,13,-10.334327269408083,10.334327269408083,4,114,1.3159262971619148,0.31428967914032313,0.6732234802642778,0.1759792088661607,1.9835871593095362,1.7783238368857421,18.272756112527688,9.896094348418737,431.7409858107567,2098.258960627946,0.8913859077729285,0.7736743186308479
42,4,-0.8483663112532422,0.8483663112532422,13,199,1.3534752068830276,0.3458683952143491,0.7282394717458947,0.22313194366571992,3.822454888800592,4.419470991111318,17.495018589939995,11.872832516120113,375.55905888909683,1527.7906794360526,0.6606681996593513,0.8614064817341427
42,5,0.5107989282822469,-0.5107989282822469,15,213,1.2587745401193233,0.3997843221190702,0.47773230277190565,0.12312711444515452,0.7730263083543216,4.4539133799721515,23.604348110794287,9.845951779007848,403.90254693856986,1687.6459618403521,0.6575830786688103,0.9091523531065945
42,6,0.10638297872340426,-0.10638297872340426,18,175,1.4255979216574002,0.2963092437085796,0.8523578530004716,0.1658690831495774,1.0922167576294766,4.011616254222551,11.028432094659342,5.843268810826236,420.1715048684822,2279.353178712797,0.7487504882773178,0.6625540917343187
42,8,0.1037344398340249,-0.1037344398340249,8,122,1.39096380384888,0.2135627853125334,0.7445099335703238,0.0845235019022642,1.590668797492981,2.3480577139131094,12.04268800560385,5.121905999258161,357.3992896103795,2060.809028961623,0.779211424992986,0.6606157029861208
42,9,-1.5506377984741357,1.5506377984741357,17,161,1.0316269501644642,0.3388422028843906,0.583686869832651,0.22406517074146826,3.4210368371140425,4.070527905683831,20.220707586112653,10.141351747684812,269.7936953990046,2701.498068901286,0.8003295124453182,0.8101758755380124
