epoch,island,score,objective,duplicate,restarts,wing_span,wing_chord,tail_arm,nose_length,extra_shipping_containers,sensor_length_m,sensor_weight_kg,batt_capacity,prop_diameter_in,prop_pitch_in,motor_kv,motor_max_power,cruise_throttle,mission3_cruise_throttle,battery_cell_count
1,0,6.728341951881326,-6.728341951881326,False,0,1.672950814759496,0.324027226343751,0.7248356385156514,0.1310514657590983,0.0,0.4534491022550081,8.895119597012544,3.060014311978376,23.3260300444541,13.03329132718703,346.8297065710284,1829.8959489911795,0.9365161541239633,0.7588596186841863,6.0
1,1,5.815050098200432,-5.815050098200432,False,0,1.6982455094420856,0.32908056386824713,0.8468313365656279,0.2874481252451993,1.0,0.3055903949275508,3.5590228687119803,2.875075663640895,12.89004077693803,9.40522429001555,441.9934473132976,2220.9526932396025,0.7716326867669165,0.7490389440233057,8.0
1,2,6.286203366410964,-6.286203366410964,False,0,1.7045695202658144,0.25644727548374563,0.8906209263950586,0.28966398478055577,2.0,0.22019077024995337,5.170322793447118,2.62615620411962,13.282892103851184,9.785678798819502,439.71917189890735,2230.582869740263,0.9039164559210884,0.6892427742785138,8.0
1,3,6.459262037346873,-6.459262037346873,False,0,1.4857429389044254,0.3698414333858391,0.6647348580881953,0.09890565518668921,0.0,0.3595511966852092,7.757918145021894,3.498300324372101,21.039072424173355,10.41276886542627,370.5893340520561,1574.1632360232968,0.9917665007524192,0.9059341568499804,6.0
1,4,5.875990931584447,-5.875990931584447,False,0,1.8021886754855951,0.3141403581424506,0.8151211146265269,0.22724112828597007,1.0,0.284200858207047,3.973042518609775,4.301798672917416,17.589456889305023,9.326760973232325,421.6715828515589,2879.454266299971,0.945398323019448,0.8112588729709387,6.0
1,5,6.620909866194299,-6.620909866194299,False,0,1.6798952059979717,0.29796869098252443,0.8545346164259084,0.1813813295032291,1.0,0.2701600471249577,7.42371153475512,1.9659827076144936,20.374207298938245,13.147087749980031,298.8795818367796,1991.597674377471,0.8376945576196355,0.6830123288804764,8.0
