extra_shipping_containers,score,objective,generation,population_index,wing_span,wing_chord,tail_arm,nose_length,sensor_length_m,sensor_weight_kg,mission3_sensor_weight_kg,batt_capacity,prop_diameter_in,prop_pitch_in,mission3_prop_diameter_in,mission3_prop_pitch_in,motor_kv,motor_max_power,takeoff_flap_deflection_deg
0,6.422254626699669,-6.422254626699669,248,0,1.8187873636118623,0.3879253361790098,0.5654268146506333,0.22050171837261753,0.4987220098901749,11.561644481711223,7.590102788101846,3.3327445065212156,20.0,15.0,20.0,11.0,240.54358102346626,2168.2160991012543,12.440238025238974
