epoch,island,score,objective,duplicate,restarts,wing_span,wing_chord,tail_arm,nose_length,extra_shipping_containers,sensor_length_m,sensor_weight_kg,mission3_sensor_weight_kg,batt_capacity,prop_diameter_in,prop_pitch_in,mission3_prop_diameter_in,mission3_prop_pitch_in,motor_kv,motor_max_power,takeoff_flap_deflection_deg
1,0,-8.397521968874035,8.397521968874035,False,0,1.8139014441735384,0.30131528901953525,0.47264900896186707,0.16052496646363096,0.0,0.45935502629289005,11.448152016195904,9.249992228001675,3.100829049182571,22.846879964972125,10.96329435044222,17.978936338805696,11.517096621107134,276.5686459709357,2045.8356856761548,19.82095807543071
1,1,-9.111283223970009,9.111283223970009,False,0,1.8283124152551942,0.39470387284702324,0.6595957291466066,0.2524577525278786,0.0,0.3991590195159569,11.458782958836125,7.882526184548919,3.1709897772084714,14.255004728941945,6.700708070493725,16.527742274433624,6.809994146866997,488.5466480835989,1883.0899924365663,18.17271063661742
1,2,-9.925808007816677,9.925808007816677,False,0,1.8063833393919904,0.30244937129190386,0.8731773303821684,0.19651199876130418,0.0,0.4036845213991352,11.32118639179675,7.7299777059168555,2.753843595810574,16.895681225726484,7.314075412652624,19.26661646980105,11.903421265707117,376.9692288711667,2802.2659338046133,9.604123847516693
1,3,-9.424247384008307,9.424247384008307,False,0,1.7686890920578286,0.28872606838257125,0.5850588586015354,0.09945688696810935,0.0,0.4940545141012755,11.485655409403691,8.761585083757979,3.0992743679600103,15.71887307554973,9.28029034986573,11.56776124688965,7.993672074843353,343.78212822914173,2640.508295060758,33.79571594057538
1,4,-8.106946525015612,8.106946525015612,False,0,1.7823181306375946,0.298945135172571,0.49409871385961035,0.18296622460341752,0.0,0.4226086005727886,11.520894137813556,2.5677956471130248,3.0773999185756367,18.745384818518797,11.447795987482127,20.783939097087067,13.855959398058044,290.5547628837785,2326.2562932713436,0.5261059936058672
1,5,-9.574192031339937,9.574192031339937,False,0,1.610312556466804,0.2658033112809062,0.6171237957566593,0.2526064639857274,0.0,0.4435043787366856,11.91419864250626,9.322482054531136,3.3496507361804064,15.46825776353959,8.734293945354487,14.0,9.540618960566622,472.73012908406724,2717.6609181124145,23.88418019324436
2,0,-5.371449790097984,5.371449790097984,False,0,1.7963354244832161,0.3122900997202863,0.8833922120574991,0.15865592864296943,0.0,0.38488492064370394,11.1583320764499,5.790606449009476,2.9497520958804753,21.433650954823943,11.096253625572515,20.15006763876205,13.504879311304562,273.458720410972,2503.1759753880942,31.11350709943418
2,1,-7.2797316035249455,7.2797316035249455,False,0,1.78248599711874,0.350530757843425,0.6971128709314774,0.1775372645142481,0.0,0.32395165830516615,11.006971379605138,10.888965865021056,2.893857121600537,12.246342759432173,8.0,15.853310606866183,10.0,504.18428705004743,1770.6249236791434,20.50409797906761
2,2,-7.979977339640554,7.979977339640554,False,0,1.7721766918322817,0.3467844130469261,0.57411553753543,0.21328251976765752,0.0,0.45181724208618457,11.733208691703302,10.290448751487943,3.364726383171233,17.026127376991337,7.376548026002598,17.983878230248166,12.863146845367446,377.2740545057852,2512.6357175849275,29.100671166668768
2,3,-7.954183688006255,7.954183688006255,False,0,1.805542539617789,0.2437900935544866,0.6132338754370988,0.12794056914234325,0.0,0.42596902480214194,11.431858021241975,9.208146907158595,3.265752570794108,13.768897734891079,9.007905467272536,12.62855213658306,8.263375670151468,480.54491879985494,2384.91828491063,19.752152412705716
2,4,-4.357338126743718,4.357338126743718,False,0,1.8068894217045774,0.39220060244383625,0.6962722705866423,0.29626079402168826,0.0,0.3532844462131987,11.361405893573643,9.98372700149481,3.2807763683508115,18.02941184558681,11.209017698015113,20.52854521805996,13.025683143317426,300.4354290122932,2815.8914691612235,23.771097491025536
2,5,-6.305965147390582,6.305965147390582,False,0,1.7466740353249814,0.36291701787631536,0.6789610860096796,0.21006258249967363,0.0,0.33850659987796533,11.210334831766685,2.199831773273587,3.2607838905876765,14.30157667876099,10.624900624620695,15.891813226179751,9.123243217280066,403.45268602478404,1831.236911858592,22.88803848674267
3,0,-4.113993807098552,4.113993807098552,False,0,1.7747308780740747,0.35684714931088496,0.6837581262893082,0.26657256119828493,0.0,0.3915455308951523,11.11238715999367,10.874344436382795,3.168829520502145,18.02783775969111,13.325673389544962,21.89001395787041,17.252035613803592,288.08521058888755,2174.297292440003,26.492025717848897
3,1,-7.2797316035249455,7.2797316035249455,False,0,1.78248599711874,0.350530757843425,0.6971128709314774,0.1775372645142481,0.0,0.32395165830516615,11.00697137960514,10.888965865021056,2.893857121600537,12.246342759432173,8.0,15.853310606866183,10.0,504.18428705004743,1770.6249236791434,20.50409797906761
3,2,-7.192055783052298,7.192055783052298,False,0,1.777844904305975,0.2527135979898759,0.6900434320505727,0.25800283824825504,0.0,0.3798330168228845,11.001580179687817,4.0670503398772615,3.241540572201562,16.981077712849842,9.834198729563377,13.621004216139589,7.953574432443245,370.3522772947131,2362.7753679586713,28.475213646876085
3,3,-5.042771338603939,5.042771338603939,False,0,1.8034463716437128,0.3692249869960707,0.6547835062086123,0.10936518100720967,0.0,0.5289785087197544,11.342750880390447,10.047956309428995,3.3781765282831637,18.391567553484474,10.492353413184015,16.570820721679237,11.115391755550867,301.4336052919504,2186.246975942812,37.66928239880781
3,4,-4.181262184637644,4.181262184637644,False,0,1.7815530412939982,0.33850292475120297,0.3607631595619095,0.15178664831926744,0.0,0.36880953378130144,11.319752962447398,8.310686507343751,3.151046083618562,20.185643119297175,12.07601784871953,18.0695986821416,13.785673925333306,261.0545082026987,2453.311014920473,27.55712836776826
3,5,-4.48977643576643,4.48977643576643,False,0,1.804074589041399,0.3482089404777031,0.5630377663512447,0.2439067659950575,0.0,0.44771045683979044,11.015419710512756,3.652811911163357,3.2458874346804887,21.29562419343453,11.902207995767743,18.93295704262089,11.316091910980266,233.5700474976649,2494.137678923684,21.744204642776992
4,0,-3.7950880707678794,3.7950880707678794,False,0,1.8213983223942285,0.36635343754173255,0.663892698448325,0.19819661409723674,0.0,0.42209612885217773,11.833499695466461,10.059092898664089,3.337663248349034,21.308911639830157,14.415705938114543,23.59322567634578,16.370839545327755,250.49118991013555,2574.119236935689,19.656308005803538
4,1,-6.972604584350042,6.972604584350042,False,0,1.820846662763342,0.39659290082684956,0.6676275179736291,0.20843720347999,0.0,0.4564405650707464,11.89972311508758,9.854296118771956,3.2609653726166217,14.573563004696812,7.948417006101316,16.517487119473497,11.14936583586094,388.86538925167025,1653.766614582902,25.427062876582625
4,2,-5.027566802716659,5.027566802716659,False,0,1.8267785449849179,0.3636314293008355,0.731387206283777,0.29094854530855196,0.0,0.3163999753768622,11.060180120648266,5.737587428942621,3.1568977636381845,16.75255489312599,10.720576355215917,20.22958963354255,14.474856931862767,308.04707388746556,1782.5149712210664,34.68407636929009
4,3,-4.05427978487244,4.05427978487244,False,0,1.8133555126298015,0.3764681136283357,0.8137250111449501,0.1404690630642861,0.0,0.46918610940414873,11.45254744226695,5.636525816949615,3.242767903012883,19.455939344880743,14.052421910732896,15.725023210460305,11.771650855231943,231.8453465131117,2000.7744918267472,28.619805267347374
4,4,6.19753461958981,-6.19753461958981,False,0,1.7729196912915959,0.36217880214707476,0.6244312236559298,0.10308620653705523,0.0,0.3351938678191516,11.12040813756845,6.6596476477187005,3.279243699340208,19.166670827531544,14.132765653801583,22.978487475932983,15.120145216586254,246.30384343135412,2379.214850281561,29.23027573714907
4,5,6.247065637567653,-6.247065637567653,False,0,1.814709064393784,0.38211986840532464,0.6340019942527644,0.27688315256480645,0.0,0.41124384534360103,11.001485248480135,5.063709826974381,3.26602859167744,20.31279314078523,14.308434854640794,17.32268930065655,11.522656482790413,256.66374660787784,2838.2536355556085,34.75688248622987
5,0,6.422254626699669,-6.422254626699669,False,0,1.8187873636118623,0.3879253361790098,0.5654268146506333,0.22050171837261753,0.0,0.4987220098901749,11.561644481711223,7.590102788101846,3.3327445065212156,24.034147064067984,15.574314601681362,19.812424632201818,11.190966170302646,240.54358102346626,2168.2160991012543,12.440238025238974
5,1,-4.474228754211314,4.474228754211314,False,0,1.804353902691619,0.37048242679655474,0.7119665131841344,0.18244445651928343,0.0,0.5655989342794447,11.027883764120958,1.8655046261332657,3.248528739232876,17.421271791315508,11.625268354493546,14.78759942303008,10.44312631430424,299.63152030670386,1792.5122493618976,34.978111177349014
5,2,-4.387867192169622,4.387867192169622,False,0,1.7784539684555796,0.3172496817715155,0.8815829201068668,0.18138466162762945,0.0,0.4065113479112159,11.57957509953523,9.725608104827831,3.363613413938083,19.848655218175445,11.883035773108558,21.828213348890067,9.499814563273098,262.9752734128007,2344.9227280959194,38.88879986035715
5,3,6.192851607611531,-6.192851607611531,False,0,1.7564170292471317,0.39350266994687555,0.6425224413259253,0.1648962767463649,0.0,0.41492816779774067,11.45462996581766,2.863894057012512,3.335626992699415,20.491690726541236,15.900839205529351,18.590320744931805,11.219552481253587,238.843991076128,2366.7804524907924,36.244784251789454
5,4,6.286703514340876,-6.286703514340876,False,0,1.8283511892241173,0.3490848861168902,0.5172194822683472,0.08871795093461936,0.0,0.34099434167484394,11.473499994050496,4.884834875717467,3.2334548555412628,20.10500716436081,15.773359510266303,22.999587516011715,16.34351883868896,257.2390496435637,2576.7237444897255,31.078714509732794
5,5,6.347317213068831,-6.347317213068831,False,0,1.8078500827854174,0.3755705115388334,0.6945738376031151,0.22670603279059387,0.0,0.5494268559095673,11.061847428909484,6.424812121674974,3.369828314625398,22.106970103130198,16.37449822856309,18.323379890653097,12.39373424282925,248.23881371900842,2412.476287101908,24.244498800746968
