generation,island,estimated_completed_candidates,elapsed_seconds,estimated_candidates_per_second,eta_seconds,convergence,feasible_population_fraction,finite_energy_relative_std,best_objective,best_score,global_best_score,wing_span,wing_chord,tail_arm,nose_length,extra_shipping_containers,sensor_length_m,sensor_weight_kg,mission3_sensor_weight_kg,batt_capacity,prop_diameter_in,prop_pitch_in,mission3_prop_diameter_in,mission3_prop_pitch_in,motor_kv,motor_max_power,takeoff_flap_deflection_deg
11,1,6656,1282.8714512998704,5.188360839471331,31282.326927850685,nan,0.986328125,0.23881323639633759,10.793352445527567,-10.793352445527567,-8.397521968874035,1.8099678234200924,0.2942212162166834,0.646522530913353,0.250635920651257,0.0,0.35822748588885434,12.824143997379121,10.798235941647679,3.0590596591701376,12.0,8.0,17.0,10.0,530.4880371782929,2283.9105539023876,2.5124822184443474
12,1,7168,1298.7063862998039,5.519338378263185,29313.658433624143,nan,0.98828125,0.2430422641833321,10.793352445527567,-10.793352445527567,-8.397521968874035,1.8099678234200924,0.2942212162166834,0.646522530913353,0.250635920651257,0.0,0.35822748588885434,12.824143997379121,10.798235941647679,3.0590596591701376,12.0,8.0,17.0,10.0,530.4880371782929,2283.9105539023876,2.5124822184443474
13,1,7680,1312.2962427998427,5.852337109199045,27558.2210987967,nan,0.9921875,0.25037863405787064,10.793352445527567,-10.793352445527567,-8.397521968874035,1.8099678234200924,0.2942212162166834,0.646522530913353,0.250635920651257,0.0,0.35822748588885434,12.824143997379121,10.798235941647679,3.0590596591701376,12.0,8.0,17.0,10.0,530.4880371782929,2283.9105539023876,2.5124822184443474
14,1,8192,1324.7654244999867,6.183736266435207,25998.52145581224,nan,0.994140625,0.2768593930344776,10.13733160425025,-10.13733160425025,-8.397521968874035,1.8180790055871356,0.3656730240140734,0.600032753739353,0.25297739320853596,0.0,0.4103827478785942,11.52472830903774,6.851826885357838,3.315923234448973,13.0,8.0,15.0,7.0,539.5638610519586,1771.9275999255897,9.532393750493648
15,1,8704,1338.9694527999964,6.500521712275484,24652.79051331758,nan,0.99609375,0.2860237406611544,10.13733160425025,-10.13733160425025,-8.397521968874035,1.8180790055871356,0.3656730240140734,0.600032753739353,0.25297739320853596,0.0,0.4103827478785942,11.52472830903774,6.851826885357838,3.315923234448973,13.0,8.0,15.0,7.0,539.5638610519586,1771.9275999255897,9.532393750493648
16,1,9216,1353.4156031999737,6.8094382673067875,23459.203788799547,nan,0.99609375,0.31848273090569906,9.111283223970009,-9.111283223970009,-8.397521968874035,1.8283124152551942,0.39470387284702324,0.6595957291466066,0.2524577525278786,0.0,0.3991590195159569,11.458782958836125,7.882526184548919,3.1709897772084714,14.0,7.0,17.0,7.0,488.5466480835989,1883.0899924365663,18.17271063661742
17,1,9728,1366.2937156998087,7.119991761813358,22364.070820138975,nan,0.99609375,0.32934254917397593,9.111283223970009,-9.111283223970009,-8.397521968874035,1.8283124152551942,0.39470387284702324,0.6595957291466066,0.2524577525278786,0.0,0.3991590195159569,11.458782958836125,7.882526184548919,3.1709897772084714,14.0,7.0,17.0,7.0,488.5466480835989,1883.0899924365663,18.17271063661742
18,1,10240,1378.1961347998586,7.43000197246022,21362.040089397808,nan,0.998046875,0.33792608139245256,9.111283223970009,-9.111283223970009,-8.397521968874035,1.8283124152551942,0.39470387284702324,0.6595957291466066,0.2524577525278786,0.0,0.3991590195159569,11.458782958836125,7.882526184548919,3.1709897772084714,14.0,7.0,17.0,7.0,488.5466480835989,1883.0899924365663,18.17271063661742
19,1,10752,1390.5537946999539,7.732171197533575,20461.005836299322,nan,0.998046875,0.3461262601201216,9.111283223970009,-9.111283223970009,-8.397521968874035,1.8283124152551942,0.39470387284702324,0.6595957291466066,0.2524577525278786,0.0,0.3991590195159569,11.458782958836125,7.882526184548919,3.1709897772084714,14.0,7.0,17.0,7.0,488.5466480835989,1883.0899924365663,18.17271063661742
20,1,11264,1402.1670518999454,8.033279618671118,19630.338726599235,nan,0.998046875,0.35535131409825527,9.111283223970009,-9.111283223970009,-8.397521968874035,1.8283124152551942,0.39470387284702324,0.6595957291466066,0.2524577525278786,0.0,0.3991590195159569,11.458782958836125,7.882526184548919,3.1709897772084714,14.0,7.0,17.0,7.0,488.5466480835989,1883.0899924365663,18.17271063661742
21,2,12288,1534.5125418999232,8.007754687221963,19565.03490922402,nan,0.98046875,0.23512883681896285,11.198169815287285,-11.198169815287285,-8.397521968874035,1.5733910802789033,0.2587582735344768,0.39932250045239925,0.1709790413826704,0.0,0.30900777281742364,11.035604940183905,5.666592524014039,3.346998748747078,12.0,8.0,11.0,4.5,643.7037255614996,2295.856326818466,22.078420035541058
22,2,12800,1553.0348832998425,8.241926912036218,18947.02557625808,nan,0.98046875,0.24352845743972804,11.198169815287285,-11.198169815287285,-8.397521968874035,1.5733910802789033,0.2587582735344768,0.39932250045239925,0.1709790413826704,0.0,0.30900777281742364,11.035604940183905,5.666592524014039,3.346998748747078,12.0,8.0,11.0,4.5,643.7037255614996,2295.856326818466,22.078420035541058
23,2,13312,1589.1860646998975,8.376615108636662,18581.2524487988,nan,0.986328125,0.2650465098670776,11.198169815287285,-11.198169815287285,-8.397521968874035,1.5733910802789033,0.2587582735344768,0.39932250045239925,0.1709790413826704,0.0,0.30900777281742364,11.035604940183905,5.666592524014039,3.346998748747078,12.0,8.0,11.0,4.5,643.7037255614996,2295.856326818466,22.078420035541058
24,2,13824,1621.996365999803,8.522830438944201,18202.403662886678,nan,0.98828125,0.2807678909984353,11.198169815287285,-11.198169815287285,-8.397521968874035,1.5733910802789033,0.2587582735344768,0.39932250045239925,0.1709790413826704,0.0,0.30900777281742364,11.035604940183905,5.666592524014039,3.346998748747078,12.0,8.0,11.0,4.5,643.7037255614996,2295.856326818466,22.078420035541058
25,2,14336,1656.836025999859,8.652636576603037,17870.159994712765,nan,0.98828125,0.2906665947485148,11.198169815287285,-11.198169815287285,-8.397521968874035,1.5733910802789033,0.2587582735344768,0.39932250045239925,0.1709790413826704,0.0,0.30900777281742364,11.035604940183905,5.666592524014039,3.346998748747078,12.0,8.0,11.0,4.5,643.7037255614996,2295.856326818466,22.078420035541058
26,2,14848,1689.4483639998361,8.788667541662399,17535.30888151554,nan,0.9921875,0.3018050063265559,11.198169815287285,-11.198169815287285,-8.397521968874035,1.5733910802789033,0.2587582735344768,0.39932250045239925,0.1709790413826704,0.0,0.30900777281742364,11.035604940183905,5.666592524014039,3.346998748747078,12.0,8.0,11.0,4.5,643.7037255614996,2295.856326818466,22.078420035541058
27,2,15360,1718.4756941997912,8.93815376722706,17184.75694199791,nan,0.99609375,0.3053716678922961,9.925808007816677,-9.925808007816677,-8.397521968874035,1.8063833393919904,0.30244937129190386,0.8731773303821684,0.19651199876130418,0.0,0.4036845213991352,11.32118639179675,7.7299777059168555,2.753843595810574,17.0,7.0,19.0,12.0,376.9692288711667,2802.2659338046133,9.604123847516693
28,2,15872,1776.1713485999499,8.936074783838256,17131.45913649629,nan,0.99609375,0.32187025233469946,9.925808007816677,-9.925808007816677,-8.397521968874035,1.8063833393919904,0.30244937129190386,0.8731773303821684,0.19651199876130418,0.0,0.4036845213991352,11.32118639179675,7.7299777059168555,2.753843595810574,17.0,7.0,19.0,12.0,376.9692288711667,2802.2659338046133,9.604123847516693
29,2,16384,1820.9793179999106,8.99735644334254,16957.869898874167,nan,0.99609375,0.3264249248612491,9.925808007816677,-9.925808007816677,-8.397521968874035,1.8063833393919904,0.30244937129190386,0.8731773303821684,0.19651199876130418,0.0,0.4036845213991352,11.32118639179675,7.7299777059168555,2.753843595810574,17.0,7.0,19.0,12.0,376.9692288711667,2802.2659338046133,9.604123847516693
30,2,16896,1869.061350399861,9.039831676143388,16821.55215359875,nan,0.998046875,0.33376775185798874,9.925808007816677,-9.925808007816677,-8.397521968874035,1.8063833393919904,0.30244937129190386,0.8731773303821684,0.19651199876130418,0.0,0.4036845213991352,11.32118639179675,7.7299777059168555,2.753843595810574,17.0,7.0,19.0,12.0,376.9692288711667,2802.2659338046133,9.604123847516693
31,3,17920,2062.1179521998856,8.690094560731982,17380.70845425618,nan,0.986328125,0.23568396046799336,11.547997946446042,-11.547997946446042,-8.397521968874035,1.8059758806813588,0.18220275852829218,0.5028916720300913,0.08381140408080191,0.0,0.41928357335964045,11.526482211129398,11.156499779552174,3.2050473008210947,18.0,10.0,20.0,11.0,351.989234611392,2017.5653980705404,23.366002683865943
32,3,18432,2115.020119899884,8.714810713418883,17272.66431251572,nan,0.990234375,0.2529453834059517,10.242253223863274,-10.242253223863274,-8.397521968874035,1.8114704438082874,0.2501988507749851,0.5058396388075177,0.08329643994569778,0.0,0.4482309837120735,12.493607149592172,10.12117971695797,3.146102988945777,20.0,11.0,16.0,10.0,279.42127301357687,2067.540582683507,12.8698892872257
33,3,18944,2194.509653699817,8.632452342171977,17378.14401443369,nan,0.9921875,0.28249268362190527,9.424247384008307,-9.424247384008307,-8.397521968874035,1.7686890920578286,0.28872606838257125,0.5850588586015354,0.09945688696810935,0.0,0.4940545141012755,11.485655409403691,8.761585083757979,3.0992743679600103,16.0,10.0,12.0,8.0,343.78212822914173,2640.508295060758,33.79571594057538
34,3,19456,2240.7502448000014,8.682806147249378,17218.39661793685,nan,0.994140625,0.28933740097820027,9.424247384008307,-9.424247384008307,-8.397521968874035,1.7686890920578286,0.28872606838257125,0.5850588586015354,0.09945688696810935,0.0,0.4940545141012755,11.485655409403691,8.761585083757979,3.0992743679600103,16.0,10.0,12.0,8.0,343.78212822914173,2640.508295060758,33.79571594057538
35,3,19968,2290.9292323999107,8.716113844809648,17093.856580214717,nan,0.994140625,0.2944569374678019,9.424247384008307,-9.424247384008307,-8.397521968874035,1.7686890920578286,0.28872606838257125,0.5850588586015354,0.09945688696810935,0.0,0.4940545141012755,11.485655409403691,8.761585083757979,3.0992743679600103,16.0,10.0,12.0,8.0,343.78212822914173,2640.508295060758,33.79571594057538
36,3,20480,2339.9071802999824,8.752483932877375,16964.327057174873,nan,0.99609375,0.29777343633515596,9.424247384008307,-9.424247384008307,-8.397521968874035,1.7686890920578286,0.28872606838257125,0.5850588586015354,0.09945688696810935,0.0,0.4940545141012755,11.485655409403691,8.761585083757979,3.0992743679600103,16.0,10.0,12.0,8.0,343.78212822914173,2640.508295060758,33.79571594057538
37,3,20992,2395.7107643999625,8.762326534546304,16886.839290526565,nan,0.99609375,0.3073293934763155,9.424247384008307,-9.424247384008307,-8.397521968874035,1.7686890920578286,0.28872606838257125,0.5850588586015354,0.09945688696810935,0.0,0.4940545141012755,11.485655409403691,8.761585083757979,3.0992743679600103,16.0,10.0,12.0,8.0,343.78212822914173,2640.508295060758,33.79571594057538
38,3,21504,2444.263732999796,8.79774130331205,16760.665597712887,nan,0.998046875,0.3120062117245135,9.424247384008307,-9.424247384008307,-8.397521968874035,1.7686890920578286,0.28872606838257125,0.5850588586015354,0.09945688696810935,0.0,0.4940545141012755,11.485655409403691,8.761585083757979,3.0992743679600103,16.0,10.0,12.0,8.0,343.78212822914173,2640.508295060758,33.79571594057538
39,3,22016,2488.2072346999776,8.848137604042712,16607.33665950915,nan,0.998046875,0.3141082316191564,9.424247384008307,-9.424247384008307,-8.397521968874035,1.7686890920578286,0.28872606838257125,0.5850588586015354,0.09945688696810935,0.0,0.4940545141012755,11.485655409403691,8.761585083757979,3.0992743679600103,16.0,10.0,12.0,8.0,343.78212822914173,2640.508295060758,33.79571594057538
40,3,22528,2531.3523962998297,8.899590603398405,16453.790575948893,nan,0.998046875,0.31909494681536793,9.424247384008307,-9.424247384008307,-8.397521968874035,1.7686890920578286,0.28872606838257125,0.5850588586015354,0.09945688696810935,0.0,0.4940545141012755,11.485655409403691,8.761585083757979,3.0992743679600103,16.0,10.0,12.0,8.0,343.78212822914173,2640.508295060758,33.79571594057538
41,4,23552,2694.3873580999207,8.741133649249619,16634.913254356034,nan,0.982421875,0.22041110337696487,10.347794104174298,-10.347794104174298,-8.397521968874035,1.622148813378066,0.26081683877855544,0.4068916406482458,0.2018442236818373,0.0,0.3108421147811753,11.127800622313073,7.330427365889239,3.0183548746076787,20.0,15.0,24.0,12.0,230.0790383014828,2524.8308051377535,37.68001291900873
42,4,24064,2728.3502778999973,8.819981875099257,16428.15167331275,nan,0.984375,0.23042498664850336,10.347794104174298,-10.347794104174298,-8.397521968874035,1.622148813378066,0.26081683877855544,0.4068916406482458,0.2018442236818373,0.0,0.3108421147811753,11.127800622313073,7.330427365889239,3.0183548746076787,20.0,15.0,24.0,12.0,230.0790383014828,2524.8308051377535,37.68001291900873
43,4,24576,2764.600125500001,8.889531535977639,16242.025737312508,nan,0.98828125,0.24446074668868056,10.347794104174298,-10.347794104174298,-8.397521968874035,1.622148813378066,0.26081683877855544,0.4068916406482458,0.2018442236818373,0.0,0.3108421147811753,11.127800622313073,7.330427365889239,3.0183548746076787,20.0,15.0,24.0,12.0,230.0790383014828,2524.8308051377535,37.68001291900873
44,4,25088,2807.909833499929,8.934759834766124,16102.503330887346,nan,0.990234375,0.2564733105713821,10.347794104174298,-10.347794104174298,-8.397521968874035,1.622148813378066,0.26081683877855544,0.4068916406482458,0.2018442236818373,0.0,0.3108421147811753,11.127800622313073,7.330427365889239,3.0183548746076787,20.0,15.0,24.0,12.0,230.0790383014828,2524.8308051377535,37.68001291900873
45,4,25600,2851.2242290999275,8.97859934645736,15966.855682959595,nan,0.990234375,0.2637464149841484,10.347794104174298,-10.347794104174298,-8.397521968874035,1.622148813378066,0.26081683877855544,0.4068916406482458,0.2018442236818373,0.0,0.3108421147811753,11.127800622313073,7.330427365889239,3.0183548746076787,20.0,15.0,24.0,12.0,230.0790383014828,2524.8308051377535,37.68001291900873
46,4,26112,2890.103697999846,9.034969927920347,15810.567289057983,nan,0.9921875,0.28054455767279707,10.347794104174298,-10.347794104174298,-8.397521968874035,1.622148813378066,0.26081683877855544,0.4068916406482458,0.2018442236818373,0.0,0.3108421147811753,11.127800622313073,7.330427365889239,3.0183548746076787,20.0,15.0,24.0,12.0,230.0790383014828,2524.8308051377535,37.68001291900873
47,4,26624,2927.803459299961,9.093506572454768,15652.487724719022,nan,0.994140625,0.2948410667103981,10.347794104174298,-10.347794104174298,-8.397521968874035,1.622148813378066,0.26081683877855544,0.4068916406482458,0.2018442236818373,0.0,0.3108421147811753,11.127800622313073,7.330427365889239,3.0183548746076787,20.0,15.0,24.0,12.0,230.0790383014828,2524.8308051377535,37.68001291900873
48,4,27136,2962.7073326997925,9.15919021109388,15484.338323732878,nan,0.994140625,0.30175983027263226,10.347794104174298,-10.347794104174298,-8.397521968874035,1.622148813378066,0.26081683877855544,0.4068916406482458,0.2018442236818373,0.0,0.3108421147811753,11.127800622313073,7.330427365889239,3.0183548746076787,20.0,15.0,24.0,12.0,230.0790383014828,2524.8308051377535,37.68001291900873
49,4,27648,3010.9478636998683,9.182490448714045,15389.289081132662,nan,0.994140625,0.3029928301102562,8.735034376866505,-8.735034376866505,-8.397521968874035,1.6775667986977845,0.33651166662740545,0.5841757486119588,0.24243066813819603,0.0,0.38417695329143536,11.582397985883073,6.6302118170688225,3.151396119586873,22.0,12.0,18.0,12.0,239.0691031552752,2164.9441590017645,8.395165985283523
50,4,28160,3069.9863556998316,9.172679203514138,15349.931778499158,nan,0.994140625,0.31526768527851345,8.106946525015612,-8.106946525015612,-8.106946525015612,1.7823181306375946,0.298945135172571,0.49409871385961035,0.18296622460341752,0.0,0.4226086005727886,11.520894137813556,2.5677956471130248,3.0773999185756367,19.0,12.0,21.0,13.5,290.5547628837785,2326.2562932713436,0.5261059936058672
51,5,29184,3245.056711799931,8.993371331193948,15542.113724936511,nan,0.98046875,0.22922108164400135,11.899745357861594,-11.899745357861594,-8.106946525015612,1.7074740739955518,0.28994855003983994,0.5392562151287756,0.2149744602665305,0.0,0.534203809276145,11.128952515962476,9.229214599703742,2.727232784673882,17.0,8.0,24.0,12.0,404.3605171071358,1820.3127278064014,18.451047837734222
52,5,29696,3296.3475870999973,9.008758698934848,15458.73351191723,nan,0.984375,0.25069841606244775,10.572055058447413,-10.572055058447413,-8.106946525015612,1.7848499971029408,0.3382730126834064,0.3782636729381602,0.15208630729254852,0.0,0.39639761811239116,11.346553198427141,6.742682044223191,3.0782346038363055,18.0,8.0,16.0,10.0,376.86661803478205,1786.2640200108312,12.806911021471024
53,5,30208,3353.259577299934,9.008548042178015,15402.260092343766,nan,0.994140625,0.30196339967726665,10.26709509951314,-10.26709509951314,-8.106946525015612,1.606607545272261,0.33571979200209473,0.35713646100122115,0.17568504772337784,0.0,0.4549193347887387,11.376172445260805,7.426047200772059,3.253129146293622,13.0,10.0,14.0,8.5,501.1767325922847,2361.9093227261783,17.425046561322795
54,5,30720,3387.989533299813,9.067324352114962,15245.952899849159,nan,0.994140625,0.34704609994580016,10.26709509951314,-10.26709509951314,-8.106946525015612,1.606607545272261,0.33571979200209473,0.35713646100122115,0.17568504772337784,0.0,0.4549193347887387,11.376172445260805,7.426047200772059,3.253129146293622,13.0,10.0,14.0,8.5,501.1767325922847,2361.9093227261783,17.425046561322795
55,5,31232,3408.6551051000133,9.162557969936833,15031.61021757219,nan,0.99609375,0.3517571936263859,10.26709509951314,-10.26709509951314,-8.106946525015612,1.606607545272261,0.33571979200209473,0.35713646100122115,0.17568504772337784,0.0,0.4549193347887387,11.376172445260805,7.426047200772059,3.253129146293622,13.0,10.0,14.0,8.5,501.1767325922847,2361.9093227261783,17.425046561322795
56,5,31744,3422.546798999887,9.274964482377863,14794.23455051564,nan,0.99609375,0.36277387901278185,10.26709509951314,-10.26709509951314,-8.106946525015612,1.606607545272261,0.33571979200209473,0.35713646100122115,0.17568504772337784,0.0,0.4549193347887387,11.376172445260805,7.426047200772059,3.253129146293622,13.0,10.0,14.0,8.5,501.1767325922847,2361.9093227261783,17.425046561322795
57,5,32256,3435.28371709981,9.389617468693874,14559.059562946813,nan,0.99609375,0.3688097126976089,10.26709509951314,-10.26709509951314,-8.106946525015612,1.606607545272261,0.33571979200209473,0.35713646100122115,0.17568504772337784,0.0,0.4549193347887387,11.376172445260805,7.426047200772059,3.253129146293622,13.0,10.0,14.0,8.5,501.1767325922847,2361.9093227261783,17.425046561322795
58,5,32768,3452.575532299932,9.490885773083031,14349.767056121593,2.7108779089803232e-05,1.0,0.3688841893938861,10.26709509951314,-10.26709509951314,-8.106946525015612,1.606607545272261,0.33571979200209473,0.35713646100122115,0.17568504772337784,0.0,0.4549193347887387,11.376172445260805,7.426047200772059,3.253129146293622,13.0,10.0,14.0,8.5,501.1767325922847,2361.9093227261783,17.425046561322795
59,5,33280,3467.3037628999446,9.598236057681213,14135.930725669006,2.7198361962325428e-05,1.0,0.36766920058832125,10.26709509951314,-10.26709509951314,-8.106946525015612,1.606607545272261,0.33571979200209473,0.35713646100122115,0.17568504772337784,0.0,0.4549193347887387,11.376172445260805,7.426047200772059,3.253129146293622,13.0,10.0,14.0,8.5,501.1767325922847,2361.9093227261783,17.425046561322795
60,5,33792,3483.916626899969,9.699428436112873,13935.666507599875,2.6801992953823144e-05,1.0,0.37310658267946284,9.574192031339937,-9.574192031339937,-8.106946525015612,1.610312556466804,0.2658033112809062,0.6171237957566593,0.2526064639857274,0.0,0.4435043787366856,11.91419864250626,9.322482054531136,3.3496507361804064,15.0,8.0,14.0,10.0,472.73012908406724,2717.6609181124145,23.88418019324436
61,0,34816,3633.3880549999885,9.582241002881293,13999.230447205837,2.7538978153650938e-05,1.0,0.36312167954112196,8.397521968874035,-8.397521968874035,-8.106946525015612,1.8139014441735384,0.30131528901953525,0.472649008961867,0.16052496646363096,0.0,0.45935502629289005,11.448152016195904,9.249992228001675,3.100829049182571,22.0,12.0,18.0,12.0,276.5686459709357,2045.8356856761548,19.82095807543071
62,0,35328,3672.3951895998325,9.619879717751608,13891.23397805154,2.812503113816325e-05,1.0,0.3555551619081002,6.343852690083688,-6.343852690083688,-6.343852690083688,1.8172324621137206,0.33395474241209744,0.7088276257162268,0.1342592488508442,0.0,0.4881959051703631,11.81803318266953,4.91143441598599,3.2832018669140046,22.0,10.0,20.0,11.0,262.5483422184672,2349.4156278780706,11.631067194412882
63,0,35840,3752.6749022000004,9.550520877518288,13938.5067796,2.8084331005084566e-05,1.0,0.35607043650744363,6.343852690083688,-6.343852690083688,-6.343852690083688,1.8172324621137206,0.33395474241209744,0.7088276257162268,0.1342592488508442,0.0,0.4881959051703631,11.81803318266953,4.91143441598599,3.2832018669140046,22.0,10.0,20.0,11.0,262.5483422184672,2349.4156278780706,11.631067194412882
64,0,36352,3807.212480499875,9.54819311666763,13888.282147175601,2.9252736204018914e-05,1.0,0.3418483635259438,6.343852690083688,-6.343852690083688,-6.343852690083688,1.8172324621137206,0.33395474241209744,0.7088276257162268,0.1342592488508442,0.0,0.4881959051703631,11.81803318266953,4.91143441598599,3.2832018669140046,22.0,10.0,20.0,11.0,262.5483422184672,2349.4156278780706,11.631067194412882
65,0,36864,3843.2831737999804,9.59179907723306,13771.764706116595,3.0481654578247527e-05,1.0,0.32806618073601046,5.86719436349522,-5.86719436349522,-5.86719436349522,1.7744224685389454,0.31020926412743355,0.7212084340265176,0.16360563187989885,0.0,0.583239059432632,11.008534027234425,6.990604483047795,3.0954586974752685,18.0,10.0,24.0,12.0,309.7887589457274,2452.8784108399213,26.958770491182804
66,0,37376,3889.056994399987,9.610555991804501,13691.611610421873,3.1218292179886945e-05,1.0,0.3203250178574057,5.86719436349522,-5.86719436349522,-5.86719436349522,1.7744224685389454,0.31020926412743355,0.7212084340265176,0.16360563187989885,0.0,0.583239059432632,11.008534027234425,6.990604483047795,3.0954586974752685,18.0,10.0,24.0,12.0,309.7887589457274,2452.8784108399213,26.958770491182804
67,0,37888,3941.0619710998144,9.6136524312067,13633.944116237195,3.291270208957149e-05,1.0,0.3038340629944367,5.86719436349522,-5.86719436349522,-5.86719436349522,1.7744224685389454,0.31020926412743355,0.7212084340265176,0.16360563187989885,0.0,0.583239059432632,11.008534027234425,6.990604483047795,3.0954586974752685,18.0,10.0,24.0,12.0,309.7887589457274,2452.8784108399213,26.958770491182804
68,0,38400,3982.789449799806,9.641483810280297,13541.48412931934,3.5164521152751824e-05,1.0,0.2843775394114086,5.371449790097984,-5.371449790097984,-5.371449790097984,1.7963354244832161,0.3122900997202863,0.8833922120574991,0.15865592864296943,0.0,0.38488492064370394,11.1583320764499,5.790606449009476,2.9497520958804753,20.0,11.0,20.0,13.0,273.458720410972,2503.1759753880942,31.11350709943418
69,0,38912,4038.5926974997856,9.635039459188263,13497.401910065071,3.6194098021860525e-05,1.0,0.27628813940770647,5.371449790097984,-5.371449790097984,-5.371449790097984,1.7963354244832161,0.3122900997202863,0.8833922120574991,0.15865592864296943,0.0,0.38488492064370394,11.1583320764499,5.790606449009476,2.9497520958804753,20.0,11.0,20.0,13.0,273.458720410972,2503.1759753880942,31.11350709943418
70,0,39424,4080.9389462999534,9.660521884490427,13408.79939498556,3.656872506144655e-05,1.0,0.2734577151157706,5.371449790097984,-5.371449790097984,-5.371449790097984,1.7963354244832161,0.3122900997202863,0.8833922120574991,0.15865592864296943,0.0,0.38488492064370394,11.1583320764499,5.790606449009476,2.9497520958804753,20.0,11.0,20.0,13.0,273.458720410972,2503.1759753880942,31.11350709943418
