battery_cell_count,run_dir,score,ground_score,m1_score,m2_score,m3_score,nominal_voltage_v,battery_capacity_ah,nominal_energy_wh,usable_energy_wh,battery_internal_resistance_ohm,battery_mass_kg,motor_kv_rpm_per_v,motor_max_power_w,prop_diameter_in,prop_pitch_in,cruise_throttle,mission3_cruise_throttle,ducks_num,pucks_num,banner_length_m,wing_span_m,wing_chord_m,m1_mass_kg,m2_mass_kg,m3_mass_kg,m1_lap_time_s,m2_lap_time_s,m3_lap_time_s,nfev,nit,success
6,data_dump\prop\battery_cell_comparison_40gen\comparison_20260903_181155\6S\run_20260903_181155,5.410570156856262,0.05482456140350877,1.0,2.0,2.3557455954527535,22.200000000000003,2.968505744222801,65.9008275217462,56.015703393484266,0.026275846072321328,0.5096133788155652,344.65854254492973,2013.9977514860188,20.244389531130803,12.008738129371883,0.9066758551305818,0.8280285596720138,76,23,1.5955761748895112,1.45820388278293,0.37181920444422667,3.83239272348668,9.110392723486664,4.073302113546052,25.505191654121898,30.941993697796864,32.9918508307374,6317,40,False
8,data_dump\prop\battery_cell_comparison_40gen\comparison_20260903_181155\8S\run_20260903_181258,5.390599773671072,0.06218905472636816,1.0,2.0,2.331456685829261,29.6,2.6322892740353736,77.91576251144706,66.22839813473,0.03950933547685854,0.6030961230608368,363.33442189919515,1184.1022690957484,17.664778632476633,8.205327526075894,0.8282194290056961,0.7691879304656135,67,20,1.6762854707901749,1.4719776783775984,0.37765507105347446,3.6699178971952295,8.275917897195216,3.915070613349896,26.881469057084676,31.894595046323168,35.54074309284168,6232,40,False
