ducks_num,pucks_num,score,objective,generation,population_index,wing_span,wing_chord,tail_arm,nose_length,banner_length,batt_capacity,prop_diameter_in,prop_pitch_in,motor_kv,motor_max_power,cruise_throttle,mission3_cruise_throttle
14,3,0.29069767441860467,-0.29069767441860467,8,69,1.4192168073733822,0.31630102041689395,0.3761959223598298,0.10979667751005844,3.3263178517617704,3.4709476571547704,12.457202178383524,6.038674928624917,408.65603059905857,1104.6761584495061,0.6915633687787723,0.6701341245822906
15,4,2.4552269546800902,-2.4552269546800902,7,207,1.4758050902452542,0.1202164839580655,0.6065442597493529,0.19517803163455627,1.378644889599254,2.203338376735498,12.997517597190603,9.404002084342848,499.82458368934897,1193.8155092171296,0.8486898026076124,0.618349539221315
16,5,-10.480540771037901,10.480540771037901,2,39,1.4904985686246957,0.3174380269692888,0.5936720426843475,0.27773088260906725,1.506885753478855,2.4994815384141473,20.57726759597443,10.136885824170504,498.0279822310255,2313.623261366054,0.5753409500311284,0.6431740343056562
18,6,-4.874169669067795,4.874169669067795,1,175,1.413887995589677,0.1889651895686984,0.48134157134218897,0.14507081205025316,2.5435389218030915,1.3315319349474635,23.036276690189464,17.31765247049909,422.2722769714892,1656.0266522470718,0.5600877949810862,0.5035599164041276
19,5,0.13137846672529196,-0.13137846672529196,7,134,1.2151041940041403,0.23756271260052542,0.6918478394673074,0.29135803907360497,2.900623351625032,2.4914781475627756,15.377560850401581,7.985381449271216,357.86242553484027,1754.2483262532264,0.9169883389879954,0.6088568985590562
21,7,0.18796992481203006,-0.18796992481203006,10,111,1.4568762652459715,0.24379346925828654,0.6844765413906507,0.21824570558965206,3.716963824544126,4.338763906737972,14.175236669478405,8.065059324710795,330.4059309593851,1636.407162359916,0.7124547712174114,0.7240581769840648
22,4,1.041001014176631,-1.041001014176631,11,173,1.0353049015087878,0.3893679829077389,0.7284030103437371,0.1679341724580331,3.5530069824821604,4.2545087574804565,15.63325143994933,12.255663780180047,378.236007432419,2459.3174397410244,0.8977830633153391,0.8555803576340963
22,7,0.18115942028985507,-0.18115942028985507,11,145,1.3013585512158665,0.34905952884149066,0.6342465169165613,0.14948089824553906,2.4516969297430053,3.46446915646932,16.01501648592454,9.412781397245633,242.3334278389188,2226.551617521849,0.6393078364837306,0.6415585039227873
24,1,-9.759254209343306,9.759254209343306,2,21,1.334703273678082,0.2700992365386536,0.5634979645450519,0.2712687960489451,3.2835475639850955,1.7227607039537849,20.28630625915659,11.537876369745277,320.14005830551514,1413.8452453499126,0.9494808815740209,0.9151070342642331
27,2,0.16891891891891891,-0.16891891891891891,2,211,1.0531481677722188,0.36036662722867085,0.848881368204847,0.08436662463019005,4.735370874938335,2.419234115098626,15.615958356382666,11.075818540858492,225.59021350207897,1849.6719813042503,0.7305018265200314,0.8169479752799023
27,4,-3.3905290039104212,3.3905290039104212,1,9,1.1494187419689457,0.19876633383495348,0.5480457522554416,0.15369181213323857,3.709036121144891,2.0665311087758216,19.209499140270054,14.467656664550304,362.7634513569669,2866.6795047873393,0.8778715645596702,0.646767329527635
28,5,4.4568073040497005,-4.4568073040497005,11,169,1.3140126742440927,0.3006413802527444,0.5758916705235905,0.24758646740757367,3.9145441570056843,3.2393225897402345,16.05118415226091,12.82380684461144,236.5498880615723,1064.9218648184399,0.7980200079344921,0.6032992026036069
29,2,2.2882247678750574,-2.2882247678750574,2,9,1.426707100929653,0.24499534212515892,0.6907265512845374,0.23329372799811465,4.916551542899281,3.273372885171182,14.780481513630612,11.205375208483519,370.558271412177,2866.6795047873393,0.6720523903985659,0.7860535777095536
29,9,4.705044410399406,-4.705044410399406,10,148,1.3954272487282438,0.27682092019863097,0.8044809764973542,0.2313413180596649,2.693356778684834,2.087614681356305,13.46160450555104,9.589790533071957,415.1931283788767,1289.297176508875,0.9432806404816844,0.6049826917958789
31,5,0.14124293785310735,-0.14124293785310735,5,64,1.4877147550663057,0.30984589950049857,0.8526978934782019,0.13612379323132967,4.938517208316186,2.534924579784274,15.741736356942553,9.516892366614755,353.7314307875931,1309.960783779455,0.6010807161485772,0.8637734036892653
31,9,-12.866318735891923,12.866318735891923,1,75,0.9398266320172699,0.16101081535220146,0.573974116332829,0.27352128783240914,2.0985861709341407,3.9245607634074986,24.747891519218683,11.118132156319916,324.79948848485947,1927.3811522871256,0.9625096563249826,0.7859240276739001
32,7,-9.867021276595745,9.867021276595745,4,98,0.9295449055583591,0.31947721369114956,0.6754078907145866,0.16439836726196116,1.6645420089697784,1.2821149531297455,22.76811927632373,13.314110873642013,453.7962596137448,2114.225323079003,0.9870586873560877,0.7063492653662801
32,10,-11.145440808652253,11.145440808652253,1,211,1.0531481677722188,0.2537751417171556,0.49952039170769297,0.1903526429253387,4.560615679272852,2.6583439123644426,23.32293622681045,11.93836990237418,335.3907639760155,2060.5796854943037,0.6502585764974356,0.7515480384867204
33,2,-4.039827143759132,4.039827143759132,3,39,1.4904985686246957,0.3549199965504812,0.8170367586319511,0.27773088260906725,1.4950727430897737,2.4994815384141473,20.57726759597443,10.136885824170504,498.0279822310255,1940.0193892766517,0.5753409500311284,0.5815516744916068
33,8,2.4993622011143013,-2.4993622011143013,9,13,1.4682588810902089,0.28158586338199176,0.5724712314412381,0.2210613507384718,3.336911942893582,2.7814651440200873,14.537755874916911,10.709366506951199,395.73292043060064,1050.8909473734816,0.5599304103426591,0.6356887721478344
33,9,0.12562814070351758,-0.12562814070351758,1,13,1.4682588810902089,0.28158586338199176,0.5302222945077923,0.12976733293114762,2.4775286567920327,3.863893828248052,14.537755874916911,6.661421861274717,395.73292043060064,1050.8909473734816,0.5599304103426591,0.6356887721478344
33,11,0.12195121951219512,-0.12195121951219512,2,123,1.2231882150378832,0.33420517856961374,0.6372692386430657,0.28459860447539087,4.5572366322040025,1.3795417963765497,20.94795466098774,13.244182694152451,252.99228867515922,2957.7651284635067,0.5532972379587591,0.5848919134106437
34,5,4.543980714520901,-4.543980714520901,16,143,1.5114542039117165,0.3917985466523382,0.7651456713328914,0.10202409077222606,4.557508301635318,1.958888184899574,14.881432717272425,10.333989162925624,434.89130260953203,1306.8010721127416,0.6244120236762696,0.5485441400700344
34,7,-9.857683789594919,9.857683789594919,5,212,1.4516650251461012,0.26044849425393496,0.7783139266343101,0.19766578288381964,4.719732587524616,4.381174479552465,13.787583298177296,8.749125238940445,465.49604720108255,1912.072818214016,0.6312196634084006,0.8940655679444647
35,9,0.11961722488038277,-0.11961722488038277,3,37,1.042408262319076,0.362120779127652,0.4911078853667222,0.10961145181061996,2.6459302734583616,3.1162410465834314,14.61000864567287,9.081301768766764,322.77548681926146,2651.2441939764185,0.6417449891226152,0.5856144395366527
