rank,population_index,optimization_objective,optimization_score,official_score,finite,wing_span,wing_chord,tail_arm,nose_length,ducks_num,pucks_num,banner_length,batt_capacity,prop_diameter_in,prop_pitch_in,motor_kv,motor_max_power,cruise_throttle,mission3_cruise_throttle
25,357,-5.564797690633375,5.564797690633375,5.563784817626026,True,1.4679011248913754,0.36900376671852003,0.7117052107167464,0.18444408376516291,3.0,1.0,3.7091831106320057,4.384983375141145,20.377460010062507,12.43576255100198,253.6512131362312,1603.405895488016,0.7242535602172906,0.998531093202926
26,124,-5.564216117162663,5.564216117162663,5.563337104330499,True,1.5214442953375036,0.3987472918084668,0.6936203630389376,0.1922817984917378,3.0,1.0,3.7363121264446333,4.378290298327261,18.86218402613153,10.250825091963303,292.7712258079931,2313.428944350928,0.8793267486836438,0.9922799192193332
27,76,-5.582147422395108,5.582147422395108,5.562940825829207,True,1.5090326475760045,0.3930129141203236,0.8086943931496169,0.11381750754228835,3.0,1.0,3.7221578778405378,4.3232200492398665,22.458599099521948,12.160672785058367,239.03750324191392,1960.0773940309973,0.9040764057662152,0.9916014992159337
28,205,-5.569739067178005,5.569739067178005,5.562341070051396,True,1.4859773616709875,0.378092996436423,0.736765195360676,0.14827291402003012,3.0,1.0,3.714599942264424,4.475223216871213,18.619100504325043,9.295336849766118,334.62796626206494,1209.20134754356,0.7809280265843644,0.9989464599920524
29,292,-5.572064900028585,5.572064900028585,5.562224114538855,True,1.4497136771496508,0.3937456417489354,0.6200237348012481,0.13415016818650716,3.0,1.0,3.692314082980574,4.485772091567847,18.782907226413826,11.221542795378499,292.7640613464893,1987.343210403413,0.8258324930346386,0.9842105394831357
30,9,-5.570937479665248,5.570937479665248,5.5621596153464745,True,1.4844327584020451,0.37030749371960997,0.7459296763684016,0.2140586007709789,3.0,1.0,3.708037156365303,4.412287397443459,18.077332518146676,11.406741254213426,300.6800804695465,2334.8385639349103,0.711645125618892,0.9934942835439258
31,310,-5.5747475407009155,5.5747475407009155,5.561928600259203,True,1.3782271686597587,0.3815331952221318,0.6965812736579288,0.24032826259135967,3.0,1.0,3.6383457902683194,4.396871791105233,19.5909016128952,10.536730841399178,289.65897457794483,1840.362455109139,0.9179176469799384,0.9952821301545547
32,510,-5.575859362088538,5.575859362088538,5.561786562377195,True,1.4879714761370004,0.3964653046809675,0.7368480236107391,0.1082721640428896,3.0,1.0,3.701721791932588,4.326898792920767,20.595418906829178,10.894591582277975,273.83086503877655,1753.949845471213,0.8771820792611007,0.9970107596702534
33,419,-5.570989747426505,5.570989747426505,5.561265746745809,True,1.4606844860051285,0.3885884514995459,0.6988046800244185,0.19630620027257828,3.0,1.0,3.6835198749241576,4.355231009311786,20.349227782301387,10.17478014928173,289.5405569083814,1362.9906926140084,0.8481201516066785,0.9980658929204966
34,79,-5.5722932733210975,5.5722932733210975,5.560920980573131,True,1.507100273892265,0.3943350647367236,0.7175897961317852,0.16297593204073058,3.0,1.0,3.7521404102750546,4.442573354170078,19.485233133455555,11.377991880878795,288.281577383508,1580.2777553683804,0.7046518362369081,0.9900981722641402
35,274,-5.571887913884554,5.571887913884554,5.560726199313763,True,1.4794390876869996,0.35711842286206913,0.6842349254012376,0.21721190659572917,3.0,1.0,3.7011143244769755,4.495675902922477,20.033492358709424,10.497320893040666,287.2132472667283,2077.3470705856876,0.7694420629777404,0.9807519678664443
36,97,-5.573279882561986,5.573279882561986,5.5605178469686,True,1.4607191409351763,0.3985881119817426,0.7115945996853157,0.20166059976315642,3.0,1.0,3.6824371526317043,4.4117951098398045,20.725363388693467,11.492089870179772,263.8448780574291,1802.834455294803,0.8615493370142304,0.978822164082326
37,469,-5.56353479237981,5.56353479237981,5.559802878395292,True,1.5037103343764602,0.38856367441008,0.8154729268132297,0.23841159092795983,3.0,1.0,3.7041102620430757,4.383891457702079,19.197310674585662,9.949316202492849,297.93514458290537,1552.737804175449,0.7594573322529214,0.9974252534921835
38,32,-5.563150080788331,5.563150080788331,5.559687785104428,True,1.4403890981233136,0.39524854792887615,0.7234242651716088,0.09498866692921812,3.0,1.0,3.6631160011365256,4.392357208444167,20.028170576791503,11.67678216618445,268.2201448242762,1381.671818903806,0.8229212556890969,0.9935210539932159
39,217,-5.5682730398096485,5.5682730398096485,5.55939702018396,True,1.495765375718162,0.38507338414666015,0.7365552390032708,0.1781680328252176,3.0,1.0,3.701369968172827,4.461971302874767,18.20642069083978,11.347421722685336,310.1662368412292,1763.792802886096,0.6732377357318676,0.9600139501131567
40,198,-5.559791733014312,5.559791733014312,5.559387364344577,True,1.436501287977587,0.39065845160899765,0.6788208820711683,0.22722508143403092,3.0,1.0,3.661477331018528,4.4320034580432095,20.501421771407344,10.840384844757926,278.0517100309654,2646.0422657497047,0.7902196348966668,0.9728064949626953
41,383,-5.577790410434476,5.577790410434476,5.559386217864793,True,1.48404890426063,0.39239562433312025,0.7269669798396736,0.17187576074011313,3.0,1.0,3.681367355020689,4.3019407874407385,22.72812689237692,11.805739059748383,236.20314003626447,2346.53993765827,0.8400555675662276,0.9910531955176692
42,52,-5.575314825746776,5.575314825746776,5.559093415798928,True,1.478149337088,0.37110632627388473,0.6496659335186784,0.13490127117073808,3.0,1.0,3.6780109774426437,4.333594951822636,20.89972900634252,11.583087091859996,256.39861418820567,1814.171382313133,0.7904168711210631,0.9926350700789572
43,416,-5.569494390200653,5.569494390200653,5.558724931509014,True,1.4868930483506595,0.3973144022082561,0.7039270432610929,0.21236361224495665,3.0,1.0,3.68158300640063,4.377022552570561,18.215994309722717,10.631040989297796,307.30178731214625,2243.528909219551,0.8970344519829189,0.9875161681066403
44,88,-5.579597175944444,5.579597175944444,5.558402642913558,True,1.514913117338108,0.3718873980046011,0.7076599790917978,0.1858654483140704,3.0,1.0,3.7044195992003712,4.431872251691237,20.47091141932508,10.887793465554719,271.4449305960029,2093.8747858656748,0.767658960867587,0.9989774762131434
45,12,-5.568256318120091,5.568256318120091,5.558167601050806,True,1.5154380795006994,0.381090627564483,0.7207322170772772,0.11992204096079974,3.0,1.0,3.7016079365450825,4.436587563599979,18.638214959493244,9.612967150019196,316.0513981614216,1621.1631986903735,0.7676573607197074,0.9901228351905789
46,225,-5.57273762911484,5.57273762911484,5.5576402484002285,True,1.4477377408201575,0.3933961387356153,0.6857981386104023,0.20706721026390099,3.0,1.0,3.6599540796830645,4.4996148260156055,21.86556872100396,11.577040202634576,258.601986831293,2517.6605261058694,0.9899943337551641,0.9679153475732265
47,204,-5.571411162191268,5.571411162191268,5.557609105536062,True,1.4657166723956443,0.3980385140421582,0.7930117174770692,0.12502680331107263,3.0,1.0,3.6697934248829567,4.467881760425197,19.161300669206817,11.194719508538686,292.8440747006096,1518.213198171893,0.8341282504998622,0.9966708402295803
48,120,-5.576303649773179,5.576303649773179,5.557502659232907,True,1.501721475151299,0.3835566809841338,0.7311308720124536,0.11739938911520809,3.0,1.0,3.690143715802682,4.456326364176692,19.174638693639963,10.734020263197943,295.2952273789846,2377.4841247996337,0.8129071423775858,0.9891577829371911
