rank,population_index,objective,score,finite,wing_span,wing_chord,tail_arm,nose_length,ducks_num,pucks_num,banner_length,batt_capacity,prop_diameter_in,prop_pitch_in,motor_kv,motor_max_power,cruise_throttle,mission3_cruise_throttle
1,0,16.486377268346338,-16.486377268346338,True,0.9683299087416382,0.3217665425011431,0.7024656346867391,0.20094012259191713,36.0,11.0,1.0395267915812343,1.7627080897010585,22.393276135086502,9.933196154881967,479.89046927909465,1184.1490665478925,0.9738747864030302,0.7148484843783081
2,2,1000000.0,-1000000.0,True,1.1709053198807078,0.2389809802467458,0.5798754075542092,0.18319891277700662,133.0,25.0,1.92150858963224,3.5222749877074864,20.817704318379683,9.21027496176514,422.93515492622095,1979.7449670732021,0.9227472231723368,0.8177156043500058
3,7,1000000.0,-1000000.0,True,1.184587399947134,0.282018111437164,0.5739528886664671,0.1461992297861793,66.0,22.0,2.03669366213815,3.3860096056693774,21.595721774136205,13.30690605307138,429.40036148147954,2596.349513158202,0.7997619700479397,0.7279001618735492
4,5,1000000.0,-1000000.0,True,1.17475230313465,0.3424508532207789,0.32706848289817564,0.24853641132592838,112.0,34.0,3.589901306200252,4.059682605807499,17.86524068145791,13.435301510943232,333.89865221217957,1799.504608808496,0.8796317836002762,0.615309298504144
5,12,1000000.0,-1000000.0,True,1.4098761100098491,0.29769244459322763,0.8838003800799449,0.28882381426087583,129.0,32.0,1.5325625810181827,3.7458932065119837,19.828776320154148,15.446872311820698,382.51766219343705,1099.4967430275012,0.5960032731534863,0.6400892664678395
6,15,1000000.0,-1000000.0,True,1.1993031004137527,0.3399849265716774,0.6706229835531101,0.17450187847277882,93.0,11.0,1.9573320162615362,4.481980884842956,18.54379842204672,11.753322864882648,360.72983993634256,2725.862266495824,0.8793935715220869,0.8646557008052201
7,10,1000000.0,-1000000.0,True,1.1250910624853665,0.3192914117403739,0.5041923706584311,0.1648420253554849,112.0,21.0,3.206642589531839,2.845963734256792,14.746873275565921,10.643931897135197,324.1977684301224,1486.1537908792534,0.5920703825924208,0.7138848863788516
8,9,1000000.0,-1000000.0,True,1.127007797524991,0.19439701453739414,0.8403961097450181,0.24907650989348712,135.0,17.0,3.282267614120395,3.634084097109735,20.323240319266915,14.324604023247957,365.5094532843925,1955.2492031004404,0.6073755648345734,0.9273960848689797
9,6,inf,-inf,False,1.1250910624853665,0.3192914117403739,0.699080398119986,0.1648420253554849,85.0,21.0,1.2283123487331622,2.845963734256792,14.746873275565921,5.0175825990736485,324.1977684301224,1486.1537908792534,0.5920703825924208,0.7138848863788516
10,4,inf,-inf,False,1.4947567233033479,0.14017724256962538,0.8654488898813725,0.2696808371692896,43.0,39.0,4.8413270567543805,3.452288566622883,24.296688153408468,12.490884870290756,482.915333006531,2138.004779815674,0.9547289148904383,0.9591228771023452
11,1,inf,-inf,False,1.3231754820290953,0.19463290680199863,0.40413193032145495,0.0801093468256295,26.0,44.0,3.517493615858257,1.3169589745812118,15.34978402312845,9.885234634391963,237.28535566478968,2991.932664066553,0.7863019057549536,0.5365031692199409
12,3,inf,-inf,False,1.4029654837083072,0.3712794953584671,0.6320009272545576,0.2759713248349726,65.0,31.0,1.4259206634014845,1.983786744531244,13.46865021623671,6.841737553477287,320.13996001333,2273.702146485448,0.5966135733760893,0.7754972050897777
13,11,inf,-inf,False,1.4824896568674595,0.2935738468542695,0.3596050718799233,0.23374642718583344,142.0,49.0,2.6025925944559276,4.373518809210509,17.512711407616735,11.058404549956322,477.401078119874,2403.947388753295,0.8603195077739656,0.5657203388400376
14,8,inf,-inf,False,1.3380088067200762,0.36950958974055087,0.732759172283113,0.18001142505703868,108.0,26.0,0.8766314693400135,2.6266247302770283,17.833191965473006,15.471942355244696,446.5653448681616,2123.678409533622,0.9145817251777805,0.8713029478676617
15,13,inf,-inf,False,1.1017860386669636,0.39838160830157565,0.6290737975531271,0.2768664490046678,52.0,5.0,3.9019292724555714,3.1832610641429833,19.58582260645926,6.175689301453531,320.99128394028304,1745.8153013139963,0.9369659990425494,0.78197942765228
16,14,inf,-inf,False,1.0099296332485974,0.13244070582091808,0.44662245176732535,0.2883014912903309,12.0,21.0,3.9569900375790894,2.8223990723490715,21.47849080618471,9.231094364076853,407.58092775940895,1019.8338590562344,0.5844333372078836,0.5158634702675045
