ducks_num,pucks_num,score,objective,generation,population_index,wing_span,wing_chord,tail_arm,nose_length,banner_length,batt_capacity,prop_diameter_in,prop_pitch_in,motor_kv,motor_max_power,cruise_throttle,mission3_cruise_throttle
36,11,-16.486377268346338,16.486377268346338,1,0,0.9683299087416382,0.3217665425011431,0.7024656346867391,0.20094012259191713,1.0395267915812343,1.7627080897010585,22.393276135086502,9.933196154881967,479.89046927909465,1184.1490665478925,0.9738747864030302,0.7148484843783081
