rank,population_index,objective,score,finite,wing_span,wing_chord,tail_arm,nose_length,extra_shipping_containers,sensor_weight_kg,batt_capacity,prop_diameter_in,prop_pitch_in,motor_kv,motor_max_power,cruise_throttle,mission3_cruise_throttle
1,0,28.5,-28.5,True,1.1752581669014142,0.36431786427983776,0.8555174402972583,0.21930084686702667,4.0,20.201410210169406,1.6851250811067324,22.00748151656297,11.177614003792073,478.8556793784337,1519.5886050183703,0.7269732092177951,0.5193076672607566
2,1,28.5,-28.5,True,1.209086852483155,0.3314228772242869,0.6249101738152136,0.2554887335690461,3.0,20.861164640236016,1.857632255160605,21.624256322971764,15.954194056298839,424.3034862204454,1545.73218961853,0.8561710671004727,0.7268521940881851
3,2,28.5,-28.5,True,1.4175946844251182,0.349550463386937,0.6081769062492848,0.08735566067567953,4.0,21.33722432091284,1.9470497973885212,21.300481755893653,14.26079193534256,461.8323191274458,2026.405371633897,0.8868081283963685,0.8450359198466074
4,3,28.5,-28.5,True,1.0502683531611434,0.340983434295079,0.7681654436100052,0.12233949656542921,4.0,20.872355985936444,1.912115661516979,14.751471870278936,10.56389605015789,413.3681138553059,1912.6957295968414,0.6613612779114708,0.8593146865897147
5,4,28.5,-28.5,True,1.123955437500527,0.36274563723562336,0.5036959585658998,0.18551766523350555,4.0,20.86818761101558,1.9336624615141134,21.12323435638467,8.953381045968145,450.039022902095,1708.550122366383,0.7670245774035089,0.8276303722235216
6,5,28.5,-28.5,True,1.4570381568378192,0.350552862809283,0.656026634339003,0.09078507508273098,4.0,20.589433296855773,1.4204962265600634,22.17956051043821,12.270091807973118,466.25496848670855,1530.679840165482,0.6601189077228531,0.5236890559082723
7,6,28.5,-28.5,True,1.252256225333401,0.3631325288191211,0.7464526293809104,0.13790529650671776,4.0,21.055559980455072,1.2727920540442363,18.13659679459244,14.360243074649691,473.45264885198185,1657.1246501793903,0.7721686938172614,0.9251964602115249
8,7,28.5,-28.5,True,1.0037336665164671,0.3752412610654193,0.5647762170676924,0.08962981578540258,5.0,21.462343245082316,2.4336938251436875,24.449630423673753,14.70011388672113,440.26507231860705,1406.2099425860126,0.7487511317605094,0.942003042656489
9,8,28.5,-28.5,True,1.115287032001979,0.36646091795767843,0.5468734011142589,0.2472555640809305,3.0,20.608135375526736,2.329395293901928,20.18793084140553,11.120552632837544,372.63686408058,2052.1796613602705,0.515274403085421,0.7423345748597394
10,9,28.5,-28.5,True,1.2745841713052999,0.34669351805059917,0.43086595480540935,0.10334334864572452,1.0,21.11591089535158,1.2156724572424884,18.51363858212876,10.400712421241877,353.25609780446956,1535.9586019347926,0.773366044694163,0.9289480257179948
11,10,28.5,-28.5,True,1.3546493787841034,0.34329059040450544,0.43242336648854596,0.11702849586834363,5.0,19.35390253149752,1.5109833361742555,18.5054826805746,13.996210952765201,260.0725273707772,2227.6593708407304,0.791523624937253,0.994232199248652
12,11,28.5,-28.5,True,1.0130223763463242,0.3668431938057891,0.7083415633786126,0.17379925575621308,5.0,19.103505872874283,2.1252629312785385,22.147251799056875,14.383719779599556,374.72897898364215,2043.7874787958676,0.6136458434438766,0.552180315364289
13,12,28.5,-28.5,True,1.4117345092006917,0.39916637949721706,0.7848304745139969,0.1033678094042787,5.0,20.09916925736608,1.6705710743230155,22.583825815908632,16.329974557497742,492.64272995886955,1850.8771063965883,0.819023836655956,0.6581771332260653
14,13,28.5,-28.5,True,1.2715059003860125,0.3769818771915668,0.6636618775654936,0.13560224018419265,4.0,20.338580455574515,1.8355230076745508,20.410822069107766,16.042833931607884,425.7247566991387,1868.1227460696143,0.6804517463641967,0.7472159943996086
15,14,28.5,-28.5,True,1.2755691675441445,0.3750883541897363,0.568431216700549,0.09720510345944991,4.0,20.07580000130754,2.268424501431716,24.52016230205993,15.27637957884841,439.02946477593457,2026.0326193865515,0.6008270260079656,0.6574040539477426
16,15,28.5,-28.5,True,1.2261962258116255,0.37177730639064743,0.7403312535684944,0.18880346236325152,3.0,21.67425741666716,1.959755827251181,16.55100780608533,9.43197569779443,370.8454233297811,1333.2849715073326,0.8768734398418354,0.9611684168430543
17,16,28.5,-28.5,True,1.0344636409521548,0.3292757322621768,0.4968717900120432,0.24188195377706265,5.0,20.68983742097397,1.6070648419626246,20.372482105206082,14.064692158570482,373.1589532185968,1214.6768430270176,0.5527415225769952,0.9179053864481205
18,17,28.5,-28.5,True,1.4981112760782314,0.3821478857544942,0.823517050600384,0.2152714800573967,5.0,21.408770356209676,1.4769244411367808,21.585707264451173,9.77176827458629,296.51197217360436,1685.4284911502818,0.9734835028723781,0.8089335832303736
19,18,28.5,-28.5,True,1.2376939768739266,0.3354150700816778,0.5803729574801132,0.11686116526432251,4.0,20.052280742577445,1.799052835179337,21.49172430112972,15.693792751060744,312.7258479556875,2086.235353191229,0.5871293568994815,0.9111383853041695
20,19,28.5,-28.5,True,1.3541451066953667,0.36809799845581664,0.5622727658523917,0.26859045320545444,4.0,19.4826171826898,1.6469685317572818,21.51721498679116,13.460928493245923,334.6236429532184,1468.1706687922765,0.8377392855365771,0.8854253735704123
21,20,28.5,-28.5,True,1.3386001185924545,0.3628711323766765,0.6950796740803201,0.24812134826269028,5.0,20.847784627119353,1.8256546469665333,21.52353359951327,15.821793118318137,411.5102116921731,2206.4908225494883,0.9404140907078943,0.8017467362641888
22,21,28.5,-28.5,True,1.0619545046096637,0.3854778496815989,0.585926038026378,0.10347204733371232,5.0,18.995452725027324,2.4807717362726613,18.405977385553125,13.655505364789168,398.03526226219714,1522.0996661630281,0.6585744942059587,0.8431640645092007
23,22,28.5,-28.5,True,1.0908536938926434,0.38837595294179367,0.6631865519008223,0.14317759154594478,5.0,21.57799886111782,1.387083588135763,21.926542364874738,16.98000898714784,488.87322749140975,1473.3029086083434,0.7497569573735179,0.9680459599338349
24,23,28.5,-28.5,True,1.3125260680033728,0.36917417937586516,0.6427759675814626,0.294652660605417,3.0,21.73664214190292,1.8647482610132704,22.39308087701161,13.353471579608742,341.47821816149286,1583.9492900799114,0.857627926331975,0.8670890037874344
25,24,28.5,-28.5,True,1.2717148829906668,0.3384705252782091,0.6897708294378389,0.08604694198076934,5.0,19.61115917421839,1.4390749733221386,22.00378018616924,17.525364956795727,215.07653716327027,1773.7127517240904,0.9211442993468488,0.7970375922946926
26,25,28.5,-28.5,True,1.132600827692846,0.3928888348432036,0.5364639846067019,0.21449646728175809,5.0,20.72205567472532,1.9041794238651235,22.94850591424589,10.21302446251686,368.5154114803215,1308.8808566146135,0.6268677791250661,0.6763147214778846
27,26,28.5,-28.5,True,1.1141175147036975,0.34787686437407317,0.8742923753303499,0.12629693194635105,4.0,18.78306943771917,1.5277295673659055,22.35646546207694,16.71368916630849,396.8014782451987,1819.4141769040345,0.9043176250035565,0.8876074370175238
28,27,28.5,-28.5,True,1.416776022992759,0.3188634307817624,0.7041329616823852,0.21219767408208007,4.0,18.706233868733488,1.2622122557668645,21.901551192078948,17.127000788196536,426.94439262660995,1482.0230905518788,0.617457662366611,0.7927254058432619
29,28,28.5,-28.5,True,1.4268949482961937,0.3476966299024996,0.43421167502637464,0.11125529836929389,5.0,18.627731311303005,2.187635379548306,21.293901229971016,16.03571533568126,417.312554313633,2197.0500078253435,0.9291385520925111,0.6200171889992239
30,29,28.5,-28.5,True,1.1395920546083742,0.31628042226540587,0.6385820689191496,0.21068980636253878,4.0,19.987904521087167,1.5234308043867968,22.26215104566001,16.132428631087443,417.99375714356944,1447.9449669107603,0.8601076804791036,0.9284898755851133
31,30,28.5,-28.5,True,1.051853042564916,0.30883086967202233,0.8509144811614048,0.16633724568932207,5.0,19.755692673700505,1.6896342718830792,14.229245309662602,10.213382117504974,320.97529288884147,1083.8162964564067,0.690943036724723,0.5297940067922688
32,31,28.5,-28.5,True,1.2385066609285622,0.3347175296064832,0.5317992876124301,0.1977545714781299,3.0,19.435206751931076,2.2403022936400134,22.08481161480222,13.66835315807438,432.34622109090236,1544.914554963492,0.8640250041172759,0.5206189592073092
33,32,28.5,-28.5,True,1.3955380786118616,0.32396607415001266,0.6082898060245918,0.18270865222641042,5.0,21.191828725341626,1.1097247962776011,16.80679561383616,9.673260626796555,231.43204273204543,1489.9355356972465,0.695942948069904,0.9785815678567288
34,33,28.5,-28.5,True,1.2455975123909848,0.3359580599209118,0.6972788452407043,0.15743558251730388,4.0,19.308206398882277,1.2561067693059795,22.299316026228144,14.547257000295808,465.37937411071533,1638.7573331646904,0.7436847702126794,0.7432718445174649
35,34,28.5,-28.5,True,1.2968378966927425,0.36107507746253825,0.8923879030873607,0.22838363950749757,5.0,21.513266989397252,1.591626788843101,23.344672564501153,14.594279184498351,460.24551083321455,1245.8031484554522,0.9616197651911212,0.7090734872564519
36,35,28.5,-28.5,True,1.0191542564233123,0.3828274090386133,0.8290133828073354,0.21759721519124228,5.0,18.59286092585728,1.877796710360946,19.153785248149973,14.401261375203411,292.5729297341514,1659.77386168632,0.7284832920788507,0.5099911896860776
37,36,28.5,-28.5,True,1.241068518886428,0.3619032575027303,0.7150522862295505,0.24514806441545792,4.0,20.866960961827537,1.52416598920894,23.94558081581397,15.078130851843198,425.86250061050987,1572.5344906365658,0.5424479919292159,0.8209230191482357
38,37,28.5,-28.5,True,1.1704999112902692,0.3633906888404679,0.4084831470020839,0.2718966735049968,2.0,20.59974514960458,2.528235341495854,23.729285514206353,15.73542713228937,467.06114194648444,1426.9938682757725,0.899152447413492,0.9849018100088472
39,38,28.5,-28.5,True,1.498527154391502,0.3689717497440335,0.5546201451384404,0.1992252773501429,2.0,19.501914370952534,1.632864887149173,22.52479415801836,15.3987381878968,209.6026929765994,1790.4701645517637,0.7330295380851031,0.5494025152347168
40,39,28.5,-28.5,True,1.3947318660892853,0.3471770661690801,0.6534411600602648,0.22927252233840412,5.0,19.416391152728274,1.3426720858335628,22.140728236585353,13.265768723869373,415.36785831458553,1332.0684805311791,0.7016520129090534,0.6464269073575133
41,40,28.5,-28.5,True,1.0129018789849022,0.3651585865023989,0.868995861443653,0.15105245796740852,5.0,20.608586951878884,1.0832833789514837,20.76729138701259,11.90721784497299,355.01355554739985,1391.3483347375457,0.7298501874167915,0.9971870805241554
42,41,28.5,-28.5,True,0.9233738607290982,0.35719931244774683,0.6794591177570274,0.12826760602214918,5.0,19.237668060308092,2.1722668032056407,22.06926366874247,16.296463739698595,258.75208922232935,1363.9956096283631,0.9545844757831566,0.5538004163505759
43,42,28.5,-28.5,True,1.366324491891434,0.3719857694816824,0.6262579085047867,0.22218526818984724,4.0,20.643643622710734,1.5469818938395647,23.337180535634204,13.669357235257744,315.70881930495943,2696.481978325437,0.6794117679581841,0.7031410743647317
44,43,28.5,-28.5,True,1.2578871983682163,0.3543931857213857,0.5642865055776806,0.21285606110050792,3.0,20.375364199220023,1.6908914539873146,20.455981888623704,12.606932963293524,305.39874392781394,1606.9639721276899,0.8944729526011123,0.8617217114671827
45,44,28.5,-28.5,True,1.2400842969564423,0.3462652742165349,0.7675019922546708,0.1344969192751001,4.0,19.316842544126843,1.2167581130816767,22.5798803466633,15.202026456772828,319.9571175044405,1604.5670347126133,0.9655025556642262,0.8107451251993774
46,45,28.5,-28.5,True,1.3207829610584474,0.3514380943048958,0.6114238988650743,0.2587790506777093,5.0,19.428515796267096,2.2058206190411056,16.708492776637392,9.97075406124299,468.51860837248836,2396.962186311089,0.6831000065169993,0.8055033661879036
47,46,28.5,-28.5,True,1.1033254056656814,0.35153107269186673,0.574908243662885,0.15310311055527007,4.0,21.426802847206538,1.7754145939448827,20.391953358971545,12.147524329957724,482.2302980851035,1757.4252250515876,0.8261176888051394,0.9798396289807987
48,47,28.5,-28.5,True,0.9643864798831396,0.3831783864308422,0.4543192240633891,0.11800867763760081,4.0,21.072234292810435,1.5994624480906636,19.954442655390203,14.937544058410566,475.1435778574592,1736.3978477143392,0.7710288424969625,0.6556156238405999
49,48,28.5,-28.5,True,1.433906071681867,0.3000298410572967,0.8680210597010276,0.24126453391736047,5.0,19.79132488849374,1.6489222210045795,23.629268403204733,15.367313406152322,361.5565499972994,1533.9190023324682,0.7591293651159596,0.7570816748844225
50,49,28.5,-28.5,True,1.062872210728543,0.3970013705286054,0.5613324554127561,0.2064096792715016,5.0,19.13829364459233,2.335079299198812,20.4827939346819,10.039950067162279,349.07794623987434,1021.268659900276,0.6366596815463043,0.9085624540319583
51,50,28.5,-28.5,True,1.0322686442524973,0.33712640303910163,0.7228207719062032,0.15173534036730313,4.0,19.88039918049324,1.8465276576042597,22.71010990060862,14.688100065603088,295.30583716853806,1934.9008324905449,0.7601922386084077,0.8476400964763418
