niche_rank,population_index,official_score,optimization_score,wing_span,wing_chord,tail_arm,nose_length,extra_shipping_containers,sensor_length_m,sensor_weight_kg,mission3_sensor_weight_kg,batt_capacity,prop_diameter_in,prop_pitch_in,motor_kv,motor_max_power,cruise_throttle,mission3_cruise_throttle,battery_cell_count
1,512,5.971181800314683,5.993275361406435,1.5642636633206157,0.2266893979161978,0.7482452737167478,0.2075580994039774,0.0,0.3951565445747226,9.00918874877913,5.937099668427013,3.378378378378378,20.455554528161883,13.778606520162018,329.6627055853605,1460.9988871961832,0.7298916820436716,0.6142956209369004,8.0
2,0,5.943507267018395,5.978308228350473,1.1451237944124615,0.3383617912701453,0.3610790938168311,0.09333156788580499,0.0,0.5069953260695245,12.138517142511123,4.5300582259071875,3.358224326870236,20.18677487949111,16.03664852432256,250.65215481644532,2198.4812376524296,0.9150983604232692,0.7960879561369871,8.0
3,1536,5.8792255715327535,5.905746490021987,1.1975613248132893,0.37652496227772736,0.5408838500522385,0.08848602632060647,0.0,0.5706684708159657,9.536483087603138,7.660579929430203,3.363231661249216,18.33584975451231,11.038689866859794,352.896253091876,1276.276795193553,0.693846272508942,0.7270176543844268,8.0
4,1014,5.8639916598237685,5.877348074121205,1.7051848288045157,0.2001090254080224,0.8482212907783714,0.2047130571801081,0.0,0.4583560552776571,10.21019964313445,7.372665018016516,2.7764355539750487,20.84030624469844,12.94220162160841,284.62635009153576,2180.990928306897,0.724173338204206,0.7134575338511895,8.0
5,755,5.781079365744391,5.803868263153846,1.4334162705419813,0.26102160831115095,0.7190216599664845,0.22655224468789176,0.0,0.3350864588221266,10.417187274885427,5.677939054319747,3.6340827395108306,22.137446572318474,14.92133545946772,264.4651564914735,1009.6339208224225,0.8507693534830927,0.9532026617711961,6.0
6,317,5.661547598352387,5.674032329581099,1.2436348985402017,0.3255653523202355,0.5631371448686228,0.09243356643196309,0.0,0.6049066449263858,13.088783555193912,4.79075350531685,2.672679221784484,17.06344441151339,12.793690056689197,236.03443097100717,2095.6201315412545,0.9397506989522132,0.8655935618493851,8.0
