epoch,island,score,objective,duplicate,restarts,wing_span,wing_chord,tail_arm,nose_length,extra_shipping_containers,sensor_length_m,sensor_weight_kg,mission3_sensor_weight_kg,batt_capacity,prop_diameter_in,prop_pitch_in,motor_kv,motor_max_power,cruise_throttle,mission3_cruise_throttle,battery_cell_count
1,0,5.081487452309678,-5.081487452309678,False,0,1.2418130466754822,0.29190477963536976,0.5733475209290196,0.20270251515176435,0.0,0.5022135156236954,10.080441689810641,5.868536380230478,2.9564351965263294,23.410785295921638,13.832891478659818,420.79857535628986,1481.8287211528464,0.851739247318992,0.577893955649581,6.0
1,1,5.993275361406435,-5.993275361406435,False,0,1.5642636633206157,0.2266893979161978,0.7482452737167478,0.2075580994039774,0.0,0.3951565445747226,9.00918874877913,5.937099668427013,3.378378378378378,20.455554528161883,13.778606520162018,329.6627055853605,1460.9988871961832,0.7298916820436716,0.6142956209369004,8.0
1,2,5.383947752224501,-5.383947752224501,False,0,1.3746674123521598,0.33136166151534086,0.8986734986605613,0.11176261246750081,0.0,0.5500919494059014,8.030095939876432,7.099927484611449,1.7682110533028839,14.227095497164225,9.956666601241523,389.9673221651445,2568.533482030034,0.6839212091471196,0.6903394970385109,8.0
1,3,5.905746490021987,-5.905746490021987,False,0,1.1975613248132893,0.37652496227772736,0.5408838500522385,0.08848602632060647,0.0,0.5706684708159657,9.536483087603138,7.660579929430203,3.363231661249216,18.33584975451231,11.038689866859794,352.896253091876,1276.276795193553,0.693846272508942,0.7270176543844268,8.0
1,4,4.416071419633544,-4.416071419633544,False,0,1.201997848009318,0.30260644912719725,0.6150471523404122,0.24629733169451357,0.0,0.189301263426058,1.7305704520689522,0.22074042148499196,3.4432110311463475,24.463839982636273,15.043787235684619,303.7145263515413,2589.196877554059,0.9423205275088549,0.805843676906079,6.0
1,5,4.610607029652978,-4.610607029652978,False,0,1.2038717409415993,0.36235817606968684,0.581086113974113,0.2482769937440753,0.0,0.5270564686456695,9.200218099674153,7.907784188102119,2.445918064783885,21.320399518150353,14.25232778103619,448.4915297534281,2460.9009650830544,0.7573902072936608,0.5767011434523611,6.0
2,0,5.978308228350473,-5.978308228350473,False,0,1.1451237944124615,0.3383617912701453,0.3610790938168311,0.09333156788580499,0.0,0.5069953260695245,12.138517142511123,4.5300582259071875,3.358224326870236,20.18677487949111,16.03664852432256,250.65215481644532,2198.4812376524296,0.9150983604232692,0.7960879561369871,8.0
2,1,5.993275361406435,-5.993275361406435,False,0,1.5642636633206157,0.2266893979161978,0.7482452737167478,0.2075580994039774,0.0,0.3951565445747226,9.00918874877913,5.937099668427013,3.378378378378378,20.455554528161883,13.778606520162018,329.6627055853605,1460.9988871961832,0.7298916820436716,0.6142956209369004,8.0
2,2,5.383947752224501,-5.383947752224501,False,0,1.3746674123521598,0.33136166151534086,0.8986734986605613,0.11176261246750081,0.0,0.5500919494059014,8.030095939876432,7.099927484611449,1.7682110533028839,14.227095497164225,9.956666601241523,389.9673221651445,2568.533482030034,0.6839212091471196,0.6903394970385109,8.0
2,3,5.905746490021987,-5.905746490021987,False,0,1.1975613248132893,0.37652496227772736,0.5408838500522385,0.08848602632060647,0.0,0.5706684708159657,9.536483087603138,7.660579929430203,3.363231661249216,18.33584975451231,11.038689866859794,352.896253091876,1276.276795193553,0.693846272508942,0.7270176543844268,8.0
2,4,5.021427154965168,-5.021427154965168,False,0,1.227901429655089,0.37228761664962395,0.8174495441339078,0.2567440824812394,0.0,0.4208653034515128,6.6398724812195065,5.236724994943124,2.353874054185056,15.678313310433209,7.704645232329462,428.3834758233999,2865.8790754870975,0.7026404589946342,0.8422520488812262,8.0
2,5,5.159530060736669,-5.159530060736669,False,0,1.1612086936113788,0.2823347141264954,0.42296186059827645,0.2522337781192709,0.0,0.3597208247061492,9.638262338019642,2.663896684235141,2.994991878688632,18.39115947235168,13.359504948003467,468.6344872322534,2569.9411815224703,0.6422679391689599,0.5984106035052639,6.0
