generation,estimated_completed_candidates,elapsed_seconds,estimated_candidates_per_second,eta_seconds,convergence,best_objective,best_score,wing_span,wing_chord,tail_arm,nose_length,ducks_num,pucks_num,banner_length,batt_capacity,prop_diameter_in,prop_pitch_in,motor_kv,motor_max_power,cruise_throttle,mission3_cruise_throttle
1,512,4.430928400000084,115.55140453183361,86.40310380000165,0.0,-4.7111761518667645,4.7111761518667645,1.3027119514487318,0.298146879042616,0.7328902186838582,0.2323499089945879,62.0,5.0,3.13972749217315,1.69068743288517,13.940204670418929,7.643506592745879,403.71722418341915,1954.5920882374048,0.9730581203475595,0.7578122335936854
2,768,5.154335399999582,149.00078097363675,65.2882483999947,0.0,-4.7111761518667645,4.7111761518667645,1.3027119514487318,0.298146879042616,0.7328902186838582,0.2323499089945879,62.0,5.0,3.13972749217315,1.69068743288517,13.940204670418929,7.643506592745879,403.71722418341915,1954.5920882374048,0.9730581203475595,0.7578122335936854
3,1024,6.053053499999805,169.17081601873053,55.9907448749982,0.0,-4.7111761518667645,4.7111761518667645,1.3027119514487318,0.298146879042616,0.7328902186838582,0.2323499089945879,62.0,5.0,3.13972749217315,1.69068743288517,13.940204670418929,7.643506592745879,403.71722418341915,1954.5920882374048,0.9730581203475595,0.7578122335936854
4,1280,6.725779100000182,190.31252453711502,48.42560952000131,0.0,-4.7111761518667645,4.7111761518667645,1.3027119514487318,0.298146879042616,0.7328902186838582,0.2323499089945879,62.0,5.0,3.13972749217315,1.69068743288517,13.940204670418929,7.643506592745879,403.71722418341915,1954.5920882374048,0.9730581203475595,0.7578122335936854
5,1536,7.634729100000186,201.18592027056502,44.535919750001085,0.0,-4.780812155812523,4.780812155812523,1.3197577668968008,0.282024717859759,0.7883842361198014,0.18918209719915133,82.0,5.0,4.9480521280663305,2.857399373575626,16.453930795567846,10.532166783659665,352.19373825313465,1496.010230411869,0.9227752652184349,0.861222730717821
6,1792,8.553205100000014,209.51210441568824,41.54413905714292,0.0,-4.9915273633020405,4.9915273633020405,1.4599865818265827,0.30703165495530743,0.8632259275764227,0.11662377140156581,103.0,4.0,4.311734475661069,2.5199659565217005,13.261455394939897,9.052937064398034,427.02500473592534,1837.8184977918863,0.9722936808036327,0.6880544839515634
7,2048,9.131509599999845,224.27836028339004,37.66747709999936,0.0,-4.9915273633020405,4.9915273633020405,1.4599865818265827,0.30703165495530743,0.8632259275764227,0.11662377140156581,103.0,4.0,4.311734475661069,2.5199659565217005,13.261455394939897,9.052937064398034,427.02500473592534,1837.8184977918863,0.9722936808036327,0.6880544839515634
8,2304,9.709369000000152,237.29657406160626,34.52220088888943,0.0,-4.9915273633020405,4.9915273633020405,1.4599865818265827,0.30703165495530743,0.8632259275764227,0.11662377140156581,103.0,4.0,4.311734475661069,2.5199659565217005,13.261455394939897,9.052937064398034,427.02500473592534,1837.8184977918863,0.9722936808036327,0.6880544839515634
9,2560,10.274948500000392,249.1496672708289,31.852340350001214,0.0,-4.9915273633020405,4.9915273633020405,1.4599865818265827,0.30703165495530743,0.8632259275764227,0.11662377140156581,103.0,4.0,4.311734475661069,2.5199659565217005,13.261455394939897,9.052937064398034,427.02500473592534,1837.8184977918863,0.9722936808036327,0.6880544839515634
10,2816,10.826774400000431,260.0959340207447,29.52756654545572,0.0,-5.023175488031762,5.023175488031762,1.3742196007686935,0.35562590165971125,0.8729467224740943,0.14031652328394806,68.0,6.0,1.4986201434990865,2.5654411149044583,15.720713782632078,9.316200511165222,324.1211081186943,1566.6148605488263,0.9770704372678385,0.9989939658573288
11,3072,11.834219000000303,259.5862050550122,28.599362583334063,0.0,-5.023175488031762,5.023175488031762,1.3742196007686935,0.35562590165971125,0.8729467224740943,0.14031652328394806,68.0,6.0,1.4986201434990865,2.5654411149044583,15.720713782632078,9.316200511165222,324.1211081186943,1566.6148605488263,0.9770704372678385,0.9989939658573288
12,3328,12.909317300000112,257.7982958091805,27.804683415384854,3.4337006809161294e-06,-5.087784217124534,5.087784217124534,1.4790049662156275,0.3607757603065855,0.8032095167347113,0.12562126402263296,75.0,13.0,0.5434043187185362,3.7697339168303508,20.60371613885146,11.267534567146297,346.62472414561995,1608.1994065571328,0.8784057324841397,0.7386887462334433
13,3584,14.856910100000277,241.2345484947057,28.65261233571482,2.7500680844590215e-06,-5.141836411217547,5.141836411217547,1.5237585310501016,0.2792130715804844,0.8103209743555545,0.13503748523366937,70.0,15.0,0.5161775513420315,3.0582095820165396,15.31047870696789,11.455337901032632,358.33026924916896,1624.0359951512305,0.9499681220079812,0.827403393657669
14,3840,16.077493499999946,238.84320027870098,27.867655399999904,2.2176266941401524e-06,-5.141836411217547,5.141836411217547,1.5237585310501016,0.2792130715804844,0.8103209743555545,0.13503748523366937,70.0,15.0,0.5161775513420315,3.0582095820165396,15.31047870696789,11.455337901032632,358.33026924916896,1624.0359951512305,0.9499681220079812,0.827403393657669
