rank,population_index,objective,score,finite,wing_span,wing_chord,tail_arm,nose_length,ducks_num,pucks_num,banner_length,batt_capacity,prop_diameter_in,prop_pitch_in,motor_kv,motor_max_power,cruise_throttle,mission3_cruise_throttle
1,0,-5.380595615619862,5.380595615619862,True,1.3776513370123258,0.39694745040707663,0.8551582997574434,0.1762909213637104,85.0,19.0,1.433284577637534,4.280039533381371,14.659660820872707,11.653450970476998,383.53663776426015,2263.67767865767,0.9011636428188416,0.9751226124624591
2,126,-5.314182332378257,5.314182332378257,True,1.5066727958563582,0.3655334012949004,0.8753464667929572,0.11785252127462299,93.0,16.0,1.589748960956827,3.746835944310301,15.266589853449243,9.505887517410823,407.1432863241496,2250.2675704062253,0.7487634529685845,0.8910616150887178
3,143,-5.30069854677593,5.30069854677593,True,1.4588891254842848,0.39174673177559033,0.8688155292257683,0.28196808851253946,92.0,16.0,1.2112265357649559,2.685663182458408,15.65882074232741,7.816951508193994,418.8660827318489,1937.4934684316324,0.8730599124006944,0.8606486970054762
4,45,-5.289015977750666,5.289015977750666,True,1.5165370250667949,0.388935056263636,0.8356314926588977,0.22752228882540118,95.0,24.0,1.1850465076165322,3.5852042998956737,13.350230825745452,10.227996425092046,372.8140007614334,1165.2521584182978,0.8337789201169015,0.9007860014883335
5,44,-5.273793161928923,5.273793161928923,True,1.4374076636235946,0.3799112063749619,0.8361334454506669,0.2837210534146555,85.0,17.0,1.4303813517592343,2.5002539991806167,14.209820108081429,8.61322256043596,384.36282181282763,2305.022159887928,0.9776397548859146,0.9163463563717873
6,18,-5.269498626192504,5.269498626192504,True,1.4540202928352848,0.3858821202347782,0.8991007749026989,0.1755628953487258,89.0,17.0,0.8786723558088354,4.152544107522015,14.037863134877533,8.520157868061126,447.8226757170975,2167.256861712393,0.9695543153605206,0.9037004758187561
7,207,-5.2679535792748755,5.2679535792748755,True,1.5164137291412239,0.35516966937647865,0.7272911372997253,0.29830477884516465,78.0,15.0,1.2259209860771962,3.559272407219727,18.206948123570204,11.493123579613485,327.2016354500002,1605.3325340689905,0.9206728962907483,0.9732317145808347
8,50,-5.261818493288566,5.261818493288566,True,1.345218228235104,0.3976743702249007,0.8636854188569842,0.24669724756841016,92.0,24.0,1.1736042230418282,3.941632971070426,14.60522763107237,11.657805833985801,415.710633633139,2209.6511461438454,0.9294850252698916,0.7764375597226771
9,108,-5.2559002099857,5.2559002099857,True,1.2725020496630937,0.3787799520579468,0.8486443076734596,0.17411359513666588,87.0,18.0,0.7861240943027208,4.395168514737794,13.84221563500655,10.661820896386688,449.68355592462046,2454.0135088274924,0.932152126819921,0.8922262281021577
10,100,-5.245498920706454,5.245498920706454,True,1.3434352326567796,0.33307962069203817,0.7726635952474215,0.24537645105629197,74.0,16.0,1.0314419290499597,3.22564423391476,15.229191374407185,11.2057472632984,353.38994501709107,1859.5619210309542,0.9546499512857616,0.9387637436117897
