rank,population_index,optimization_objective,optimization_score,official_score,finite,wing_span,wing_chord,tail_arm,nose_length,extra_shipping_containers,sensor_weight_kg,mission3_sensor_weight_kg,batt_capacity,prop_diameter_in,prop_pitch_in,mission3_prop_diameter_in,mission3_prop_pitch_in,motor_kv,motor_max_power,takeoff_flap_deflection_deg
739,812,9.347556056861212,-9.347556056861212,-9.347556056861212,True,1.8001119116774198,0.3191324026339816,0.5988921500051221,0.14934518763628526,0.0,13.454356761979449,9.043705961883107,3.260678109543995,17.0,7.0,17.0,12.0,388.9438342655384,2099.274361414654,25.35576544748014
740,3472,9.347556056861212,-9.347556056861212,-9.347556056861212,True,1.8001119116774198,0.3191324026339816,0.5988921500051221,0.14934518763628526,0.0,13.454356761979449,9.043705961883107,3.260678109543995,17.0,7.0,17.0,12.0,388.9438342655384,2099.274361414654,25.35576544748014
741,2750,9.348689452369012,-9.348689452369012,-9.348689452369012,True,1.7727148869546023,0.33506564866415,0.7164282474781658,0.1769124901879656,0.0,13.16560405145084,12.455884209063058,3.3453218563651994,22.0,10.0,22.0,10.0,269.13912079201134,2522.7830787259845,8.93625983810771
742,3473,9.348689452369012,-9.348689452369012,-9.348689452369012,True,1.7727148869546023,0.33506564866415,0.7164282474781658,0.1769124901879656,0.0,13.16560405145084,12.455884209063058,3.3453218563651994,22.0,10.0,22.0,10.0,269.13912079201134,2522.7830787259845,8.93625983810771
743,3474,9.348885052024102,-9.348885052024102,-9.348885052024102,True,1.8183949576272935,0.2778365268321278,0.7577050604811372,0.24690467778359726,0.0,13.147248932844917,6.608623570261395,3.37538172144755,24.0,12.0,20.0,15.0,237.67925151272718,2540.9221806928504,24.46930139697453
744,2822,9.35069253997061,-9.35069253997061,-9.35069253997061,True,1.8015240492979405,0.39761993014576014,0.731562517177072,0.14953254604685634,0.0,13.201432743537344,9.019450359571865,3.3644597009908814,20.0,10.0,19.0,10.0,271.48498371188975,2347.838891792502,8.271636661814687
745,3475,9.35069253997061,-9.35069253997061,-9.35069253997061,True,1.8015240492979405,0.39761993014576014,0.731562517177072,0.14953254604685634,0.0,13.201432743537344,9.019450359571865,3.3644597009908814,20.0,10.0,19.0,10.0,271.48498371188975,2347.838891792502,8.271636661814687
746,546,9.350697455695752,-9.350697455695752,-9.350697455695752,True,1.7781033198045306,0.34685101789108097,0.5249303037714487,0.2650031829105369,0.0,13.136397051366053,7.486542736073945,3.2942763075238615,19.0,8.0,13.0,8.0,337.83023867270356,2321.465135967923,17.235796144988203
747,3476,9.350697455695752,-9.350697455695752,-9.350697455695752,True,1.7781033198045306,0.34685101789108097,0.5249303037714487,0.2650031829105369,0.0,13.136397051366053,7.486542736073945,3.2942763075238615,19.0,8.0,13.0,8.0,337.83023867270356,2321.465135967923,17.235796144988203
748,485,9.351382949658264,-9.351382949658264,-9.351382949658264,True,1.7427391017726241,0.37462626090328666,0.6433589998122236,0.11742533620977556,0.0,13.476182236815285,10.247011549417351,3.372698778608297,24.0,12.0,22.0,13.0,222.65191623202014,2654.5643237082004,25.47175731186721
749,3477,9.351382949658264,-9.351382949658264,-9.351382949658264,True,1.7427391017726241,0.37462626090328666,0.6433589998122236,0.11742533620977556,0.0,13.476182236815285,10.247011549417351,3.372698778608297,24.0,12.0,22.0,13.0,222.65191623202014,2654.5643237082004,25.47175731186721
750,2938,9.352521044963442,-9.352521044963442,-9.352521044963442,True,1.79353454800496,0.3227106047204652,0.6797157403957225,0.118277508765175,0.0,13.122498923332378,4.338192708983894,3.215029197426473,22.0,10.0,19.0,12.0,268.53579916053644,2167.796911771631,25.387224222263626
751,3478,9.352521044963442,-9.352521044963442,-9.352521044963442,True,1.79353454800496,0.3227106047204652,0.6797157403957225,0.118277508765175,0.0,13.122498923332378,4.338192708983894,3.215029197426473,22.0,10.0,19.0,12.0,268.53579916053644,2167.796911771631,25.387224222263626
752,18,9.352536797682276,-9.352536797682276,-9.352536797682276,True,1.8242948029683734,0.3185800760296187,0.6107316985208652,0.2575149070923493,0.0,13.403215932495232,10.126591249994544,3.3460180282180376,24.0,12.0,20.0,15.0,241.53368202447297,2494.8885992814703,20.316450581257406
753,3479,9.352536797682276,-9.352536797682276,-9.352536797682276,True,1.8242948029683734,0.3185800760296187,0.6107316985208652,0.2575149070923493,0.0,13.403215932495232,10.126591249994544,3.3460180282180376,24.0,12.0,20.0,15.0,241.53368202447297,2494.8885992814703,20.316450581257406
754,177,9.354055407422198,-9.354055407422198,-9.354055407422198,True,1.8061897978622934,0.32817662201378434,0.8516108785402989,0.23579463994170843,0.0,13.290491554904996,10.566412493146872,3.3324862910384354,22.0,12.0,21.0,13.0,284.55842693233694,2122.342037248519,25.210161403514206
755,3480,9.354055407422198,-9.354055407422198,-9.354055407422198,True,1.8061897978622934,0.32817662201378434,0.8516108785402989,0.23579463994170843,0.0,13.290491554904996,10.566412493146872,3.3324862910384354,22.0,12.0,21.0,13.0,284.55842693233694,2122.342037248519,25.210161403514206
756,2595,9.356257597415135,-9.356257597415135,-9.356257597415135,True,1.7753241173902843,0.29741311961807065,0.7113807322992854,0.20707821545156865,0.0,13.067808465317224,12.861236443602847,3.2198854057076542,24.0,12.0,20.0,15.0,228.4922423141155,2173.4326622837916,14.836507344853665
757,3481,9.356257597415135,-9.356257597415135,-9.356257597415135,True,1.7753241173902843,0.29741311961807065,0.7113807322992854,0.20707821545156865,0.0,13.067808465317224,12.861236443602847,3.2198854057076542,24.0,12.0,20.0,15.0,228.4922423141155,2173.4326622837916,14.836507344853665
758,3482,9.356394055436036,-9.356394055436036,-9.356394055436036,True,1.8142413925309049,0.3195272216103599,0.4774297856815902,0.19144636246255956,0.0,13.332284581005727,7.163676969485732,3.336585505075494,22.0,10.0,21.0,13.5,278.3263342537881,2070.781963000494,20.681354869381195
759,501,9.356903039348035,-9.356903039348035,-9.356903039348035,True,1.8015848057362815,0.3584549038479751,0.8825047975854452,0.23889448669054075,0.0,13.25673463675701,11.635515314935592,3.34471360220203,22.0,13.0,21.0,13.5,235.43593649256104,1983.9435973240577,17.02520076185465
760,3483,9.356903039348035,-9.356903039348035,-9.356903039348035,True,1.8015848057362815,0.3584549038479751,0.8825047975854452,0.23889448669054075,0.0,13.25673463675701,11.635515314935592,3.34471360220203,22.0,13.0,21.0,13.5,235.43593649256104,1983.9435973240577,17.02520076185465
761,3484,9.357231760806943,-9.357231760806943,-9.357231760806943,True,1.7595625408978368,0.2875407437092846,0.6788969000716137,0.23439187992396532,0.0,13.146122040562435,11.305241334356248,3.3262301192459542,20.0,10.0,22.0,13.0,291.90632743199353,2151.8810920414066,29.320195743266275
762,2561,9.357231760806947,-9.357231760806947,-9.357231760806947,True,1.7595625408978366,0.2875407437092846,0.6788969000716137,0.23439187992396532,0.0,13.146122040562435,11.305241334356248,3.3262301192459542,20.0,10.0,22.0,13.0,291.90632743199353,2151.8810920414066,29.320195743266275
763,3485,9.357231760806947,-9.357231760806947,-9.357231760806947,True,1.7595625408978366,0.2875407437092846,0.6788969000716137,0.23439187992396532,0.0,13.146122040562435,11.305241334356248,3.3262301192459542,20.0,10.0,22.0,13.0,291.90632743199353,2151.8810920414066,29.320195743266275
764,1835,9.358607977583105,-9.358607977583105,-9.358607977583105,True,1.798744856695769,0.3545366964247504,0.7088162374991183,0.17987349745039022,0.0,13.152102725127039,10.737942412508195,3.341993786999005,22.0,10.0,19.0,12.0,273.2661294121018,2406.7526864309093,13.804712707916178
765,3486,9.358607977583105,-9.358607977583105,-9.358607977583105,True,1.798744856695769,0.3545366964247504,0.7088162374991183,0.17987349745039022,0.0,13.152102725127039,10.737942412508195,3.341993786999005,22.0,10.0,19.0,12.0,273.2661294121018,2406.7526864309093,13.804712707916178
766,3487,9.358893398808725,-9.358893398808725,-9.358893398808725,True,1.8092255223273057,0.3109599750522582,0.6214386872523399,0.22646437985145057,0.0,13.444471761538972,10.46050965407921,3.2694969973927175,20.0,8.0,22.0,12.0,329.7198446564453,2263.082348932351,30.71281312694637
767,571,9.36052144393086,-9.36052144393086,-9.36052144393086,True,1.8004110375016793,0.3913388464359827,0.308901422758355,0.09306385874076495,0.0,13.026683051361406,2.9449805631145907,3.2886440844070837,18.0,8.0,14.0,8.5,332.5121390684577,2080.1031305933834,11.165050772436288
768,3488,9.36052144393086,-9.36052144393086,-9.36052144393086,True,1.8004110375016793,0.3913388464359827,0.308901422758355,0.09306385874076495,0.0,13.026683051361406,2.9449805631145907,3.2886440844070837,18.0,8.0,14.0,8.5,332.5121390684577,2080.1031305933834,11.165050772436288
769,646,9.36053859464009,-9.36053859464009,-9.36053859464009,True,1.8164385654964277,0.3693709699163648,0.5295684596865033,0.16846997920353082,0.0,13.23461664203531,10.151129047546407,3.3182354332830677,15.0,6.0,14.0,10.0,451.5946182863166,2327.3558891916377,19.799995735527617
770,3489,9.36053859464009,-9.36053859464009,-9.36053859464009,True,1.8164385654964277,0.3693709699163648,0.5295684596865033,0.16846997920353082,0.0,13.23461664203531,10.151129047546407,3.3182354332830677,15.0,6.0,14.0,10.0,451.5946182863166,2327.3558891916377,19.799995735527617
771,1572,9.361170204259105,-9.361170204259105,-9.361170204259105,True,1.8212576108717011,0.33277160363544295,0.5812748711651325,0.22170590933652032,0.0,13.160294187981496,9.340303179972816,3.1890080232204117,24.0,12.0,20.0,13.0,231.2494025927727,2776.8825228002565,27.843601741668287
772,3490,9.361170204259105,-9.361170204259105,-9.361170204259105,True,1.8212576108717011,0.33277160363544295,0.5812748711651325,0.22170590933652032,0.0,13.160294187981496,9.340303179972816,3.1890080232204117,24.0,12.0,20.0,13.0,231.2494025927727,2776.8825228002565,27.843601741668287
773,2758,9.365129094617068,-9.365129094617068,-9.365129094617068,True,1.7751761858403603,0.2911426843819624,0.8131828357666423,0.20060700673762613,0.0,13.075663140782407,6.396376839273584,3.291542864823622,22.0,10.0,20.0,15.0,278.5876564676896,2381.3446029724287,16.157113322457462
774,3491,9.365129094617068,-9.365129094617068,-9.365129094617068,True,1.7751761858403603,0.2911426843819624,0.8131828357666423,0.20060700673762613,0.0,13.075663140782407,6.396376839273584,3.291542864823622,22.0,10.0,20.0,15.0,278.5876564676896,2381.3446029724287,16.157113322457462
775,82,9.365806352099666,-9.365806352099666,-9.365806352099666,True,1.76132868237608,0.3770598803961718,0.36178175477111385,0.25358244486295334,0.0,13.299040442993569,11.365217088421325,3.257427573032998,24.0,12.0,20.0,15.0,228.48685452423945,2265.5086710369587,26.051053515126114
776,3492,9.365806352099666,-9.365806352099666,-9.365806352099666,True,1.76132868237608,0.3770598803961718,0.36178175477111385,0.25358244486295334,0.0,13.299040442993569,11.365217088421325,3.257427573032998,24.0,12.0,20.0,15.0,228.48685452423945,2265.5086710369587,26.051053515126114
777,2770,9.366631272263485,-9.366631272263485,-9.366631272263485,True,1.7759230659793077,0.349118668272493,0.6254305249023955,0.21091719531321929,0.0,13.010073752005976,11.046219021630009,3.3331490267439223,22.0,10.0,20.0,15.0,278.2840185945863,2370.2380542761266,11.241187887442702
778,3493,9.366631272263485,-9.366631272263485,-9.366631272263485,True,1.7759230659793077,0.349118668272493,0.6254305249023955,0.21091719531321929,0.0,13.010073752005976,11.046219021630009,3.3331490267439223,22.0,10.0,20.0,15.0,278.2840185945863,2370.2380542761266,11.241187887442702
779,211,9.367520112836363,-9.367520112836363,-9.367520112836363,True,1.7397446390963673,0.3289566315781238,0.5323934647336411,0.24281966775482788,0.0,13.164161240991643,9.294171383353326,3.303613719119447,22.0,10.0,21.0,12.0,271.0814863556702,2523.347534954879,18.00634528603102
780,3494,9.367520112836363,-9.367520112836363,-9.367520112836363,True,1.7397446390963673,0.3289566315781238,0.5323934647336411,0.24281966775482788,0.0,13.164161240991643,9.294171383353326,3.303613719119447,22.0,10.0,21.0,12.0,271.0814863556702,2523.347534954879,18.00634528603102
781,2674,9.367736525255228,-9.367736525255228,-9.367736525255228,True,1.7600072560754676,0.3307192246186864,0.43111338189079784,0.21793972614638968,0.0,13.263586876775394,11.449212798990132,3.2876600765997726,20.0,10.0,22.0,10.0,291.78714364885957,2436.5135734736837,14.387374779563459
782,3495,9.367736525255228,-9.367736525255228,-9.367736525255228,True,1.7600072560754676,0.3307192246186864,0.43111338189079784,0.21793972614638968,0.0,13.263586876775394,11.449212798990132,3.2876600765997726,20.0,10.0,22.0,10.0,291.78714364885957,2436.5135734736837,14.387374779563459
783,2732,9.36861359655179,-9.36861359655179,-9.36861359655179,True,1.8087234526276224,0.3955711516767118,0.6759958414180742,0.23233862498714447,0.0,13.020716565352714,11.483389942331542,3.2796011405193,20.0,11.0,22.0,13.0,248.13800450169308,2265.2961361322127,29.816514424035905
784,3496,9.36861359655179,-9.36861359655179,-9.36861359655179,True,1.8087234526276224,0.3955711516767118,0.6759958414180742,0.23233862498714447,0.0,13.020716565352714,11.483389942331542,3.2796011405193,20.0,11.0,22.0,13.0,248.13800450169308,2265.2961361322127,29.816514424035905
785,1706,9.370254076350214,-9.370254076350214,-9.370254076350214,True,1.7924420404885448,0.3177143139165464,0.7030208930367028,0.15192177459598277,0.0,13.01346424235807,9.533030100431422,3.1947623845623134,24.0,12.0,20.0,15.0,231.47528390141213,2644.853356203533,11.407076558229345
786,3497,9.370254076350214,-9.370254076350214,-9.370254076350214,True,1.7924420404885448,0.3177143139165464,0.7030208930367028,0.15192177459598277,0.0,13.01346424235807,9.533030100431422,3.1947623845623134,24.0,12.0,20.0,15.0,231.47528390141213,2644.853356203533,11.407076558229345
787,3053,9.37072459071776,-9.37072459071776,-9.37072459071776,True,1.8182309498996352,0.34978919331696956,0.7573488346501993,0.24597381901469892,0.0,13.002061711509986,11.39635036397425,3.187516113521827,24.0,12.0,22.0,13.0,232.01518938786515,1915.9350283619178,13.295643994155423
788,3498,9.37072459071776,-9.37072459071776,-9.37072459071776,True,1.8182309498996352,0.34978919331696956,0.7573488346501993,0.24597381901469892,0.0,13.002061711509986,11.39635036397425,3.187516113521827,24.0,12.0,22.0,13.0,232.01518938786515,1915.9350283619178,13.295643994155423
789,1811,9.370780995790486,-9.370780995790486,-9.370780995790486,True,1.79757454104017,0.3328575447676012,0.7439221792381561,0.18415268414423241,0.0,13.027880037536775,10.866701972700705,3.0747609112896153,22.0,10.0,21.0,13.0,265.9570923698234,2296.4735941553895,23.545651194427556
790,3499,9.370780995790486,-9.370780995790486,-9.370780995790486,True,1.79757454104017,0.3328575447676012,0.7439221792381561,0.18415268414423241,0.0,13.027880037536775,10.866701972700705,3.0747609112896153,22.0,10.0,21.0,13.0,265.9570923698234,2296.4735941553895,23.545651194427556
791,450,9.374400391482018,-9.374400391482018,-9.374400391482018,True,1.8124874105292652,0.35219222596605276,0.7504047107365531,0.2453047189048489,0.0,13.359691836045824,7.256308267542133,3.196048061411978,24.0,12.0,22.0,12.0,226.1005021779402,2316.6191493748015,18.319021601769713
792,3500,9.374400391482018,-9.374400391482018,-9.374400391482018,True,1.8124874105292652,0.35219222596605276,0.7504047107365531,0.2453047189048489,0.0,13.359691836045824,7.256308267542133,3.196048061411978,24.0,12.0,22.0,12.0,226.1005021779402,2316.6191493748015,18.319021601769713
793,704,9.375544899447986,-9.375544899447986,-9.375544899447986,True,1.8079206189521817,0.39350605048599174,0.8652644466580912,0.0928019020835332,0.0,13.181603832152138,9.018384378931323,3.2180656701030412,18.0,8.0,14.0,8.5,331.17345925392596,2418.1515041152325,13.4859375779631
794,3501,9.375544899447986,-9.375544899447986,-9.375544899447986,True,1.8079206189521817,0.39350605048599174,0.8652644466580912,0.0928019020835332,0.0,13.181603832152138,9.018384378931323,3.2180656701030412,18.0,8.0,14.0,8.5,331.17345925392596,2418.1515041152325,13.4859375779631
795,2870,9.376410553255134,-9.376410553255134,-9.376410553255134,True,1.8041541435296207,0.36187753878968915,0.8088288565691677,0.18913045329728354,0.0,13.636678287628245,1.6077498870634468,3.2423749626152834,22.0,10.0,19.0,10.0,264.4615112067869,2574.9909896094623,20.04832437065327
796,3502,9.376410553255134,-9.376410553255134,-9.376410553255134,True,1.8041541435296207,0.36187753878968915,0.8088288565691677,0.18913045329728354,0.0,13.636678287628245,1.6077498870634468,3.2423749626152834,22.0,10.0,19.0,10.0,264.4615112067869,2574.9909896094623,20.04832437065327
797,1705,9.376830666600952,-9.376830666600952,-9.376830666600952,True,1.7933808866588454,0.33120649885502984,0.790711011784836,0.15145311901753275,0.0,13.280250043185804,10.90744956735197,3.3642128499017017,22.0,12.0,22.0,12.0,251.2047387162847,2153.5887008195673,15.684995788206873
798,3503,9.376830666600952,-9.376830666600952,-9.376830666600952,True,1.7933808866588454,0.33120649885502984,0.790711011784836,0.15145311901753275,0.0,13.280250043185804,10.90744956735197,3.3642128499017017,22.0,12.0,22.0,12.0,251.2047387162847,2153.5887008195673,15.684995788206873
799,3504,9.378817755075511,-9.378817755075511,-9.378817755075511,True,1.8034494917342845,0.39127164706836093,0.7535997689673527,0.1409756077235533,0.0,13.107631555664133,11.803401394671281,3.3729883153524307,22.0,10.0,20.0,10.0,273.10931288931357,2116.9097352225035,32.33728935246326
800,2723,9.378995676817286,-9.378995676817286,-9.378995676817286,True,1.7704592234451857,0.3560667029493516,0.5509795509194425,0.20386222008020363,0.0,13.117496511141923,8.261071840254623,3.3453094591423325,22.0,12.0,25.0,12.5,230.77458323247325,2370.19572605596,20.144474774288113
801,3505,9.378995676817286,-9.378995676817286,-9.378995676817286,True,1.7704592234451857,0.3560667029493516,0.5509795509194425,0.20386222008020363,0.0,13.117496511141923,8.261071840254623,3.3453094591423325,22.0,12.0,25.0,12.5,230.77458323247325,2370.19572605596,20.144474774288113
802,131,9.379515148057198,-9.379515148057198,-9.379515148057198,True,1.7820372804325357,0.34857276693512834,0.5235817295753168,0.14635272964144308,0.0,13.085060152116462,10.660445259502644,3.2555883238491665,22.0,10.0,21.0,13.0,269.67756011217784,2580.322154326025,31.13528114803215
803,3506,9.379515148057198,-9.379515148057198,-9.379515148057198,True,1.7820372804325357,0.34857276693512834,0.5235817295753168,0.14635272964144308,0.0,13.085060152116462,10.660445259502644,3.2555883238491665,22.0,10.0,21.0,13.0,269.67756011217784,2580.322154326025,31.13528114803215
804,3054,9.37978115086444,-9.37978115086444,-9.37978115086444,True,1.7297567810371868,0.3495801805123553,0.6428401993492031,0.18440640373271286,0.0,13.26931162551911,4.88411343950289,3.364934088377338,22.0,10.0,21.0,13.5,274.1004869453026,2600.301098583902,18.324244744331924
805,3507,9.37978115086444,-9.37978115086444,-9.37978115086444,True,1.7297567810371868,0.3495801805123553,0.6428401993492031,0.18440640373271286,0.0,13.26931162551911,4.88411343950289,3.364934088377338,22.0,10.0,21.0,13.5,274.1004869453026,2600.301098583902,18.324244744331924
806,2728,9.38010286294561,-9.38010286294561,-9.38010286294561,True,1.7791576438684469,0.33038993182863563,0.59239398226166,0.23748393689244957,0.0,13.302914915909604,2.1092359426189677,3.3288086806127684,22.0,10.0,20.0,13.0,267.68898248091944,2516.117073957849,25.99015451053418
807,3508,9.38010286294561,-9.38010286294561,-9.38010286294561,True,1.7791576438684469,0.33038993182863563,0.59239398226166,0.23748393689244957,0.0,13.302914915909604,2.1092359426189677,3.3288086806127684,22.0,10.0,20.0,13.0,267.68898248091944,2516.117073957849,25.99015451053418
808,3509,9.381131567944088,-9.381131567944088,-9.381131567944088,True,1.7238368130436594,0.39456811335471775,0.44961782729484184,0.1460058565099415,0.0,13.050407412163626,10.98624854969077,3.2969419578527095,20.0,11.0,20.0,13.0,257.68342286594714,2404.650538758716,26.932771615094374
809,2666,9.383272517843242,-9.383272517843242,-9.383272517843242,True,1.8066051361030206,0.34952217269089425,0.47453573224065126,0.11740542375089191,0.0,13.397255761511666,2.820831878522439,3.230629281505582,24.0,12.0,22.0,13.0,223.45079679460983,2697.780291927983,24.123747225308698
810,3510,9.383272517843242,-9.383272517843242,-9.383272517843242,True,1.8066051361030206,0.34952217269089425,0.47453573224065126,0.11740542375089191,0.0,13.397255761511666,2.820831878522439,3.230629281505582,24.0,12.0,22.0,13.0,223.45079679460983,2697.780291927983,24.123747225308698
811,510,9.383782483536763,-9.383782483536763,-9.383782483536763,True,1.8214073008749887,0.3275320769160976,0.6501685378168051,0.1676887624152165,0.0,13.002734265608531,3.108968573738367,3.294036465277788,25.0,12.5,20.0,15.0,217.91600822481928,2565.219689734099,4.490994993485877
812,3511,9.383782483536763,-9.383782483536763,-9.383782483536763,True,1.8214073008749887,0.3275320769160976,0.6501685378168051,0.1676887624152165,0.0,13.002734265608531,3.108968573738367,3.294036465277788,25.0,12.5,20.0,15.0,217.91600822481928,2565.219689734099,4.490994993485877
813,1589,9.383956230992855,-9.383956230992855,-9.383956230992855,True,1.7900763686995975,0.31231072324223247,0.7442561303786487,0.2057905278014507,0.0,13.221302980527785,12.452419170779653,3.234129568758661,22.0,10.0,21.0,13.0,279.0973989597162,2067.0864188068867,14.126570287659618
814,3512,9.383956230992855,-9.383956230992855,-9.383956230992855,True,1.7900763686995975,0.31231072324223247,0.7442561303786487,0.2057905278014507,0.0,13.221302980527785,12.452419170779653,3.234129568758661,22.0,10.0,21.0,13.0,279.0973989597162,2067.0864188068867,14.126570287659618
815,186,9.384083063272225,-9.384083063272225,-9.384083063272225,True,1.780933307340066,0.3299021036931058,0.46388234926341176,0.23259132710075656,0.0,13.584597908658255,12.363122155204236,3.327548271564042,24.0,12.0,21.0,13.5,227.11180879029732,2039.1310090801535,37.52446395887077
816,3513,9.384083063272225,-9.384083063272225,-9.384083063272225,True,1.780933307340066,0.3299021036931058,0.46388234926341176,0.23259132710075656,0.0,13.584597908658255,12.363122155204236,3.327548271564042,24.0,12.0,21.0,13.5,227.11180879029732,2039.1310090801535,37.52446395887077
817,3514,9.385746793390076,-9.385746793390076,-9.385746793390076,True,1.7823708921966968,0.3058729600173233,0.43391641244644275,0.2081588759951521,0.0,13.249048896860975,6.507008453905087,3.2938802276047503,22.0,10.0,20.0,15.0,264.0788282217718,2229.7363212764444,24.929947785133724
818,599,9.386098024182516,-9.386098024182516,-9.386098024182516,True,1.813341315925277,0.3213561685650598,0.7620368582663981,0.2124496754374555,0.0,13.593132591990639,10.098844370560236,3.349323845600071,14.0,7.0,14.0,10.0,508.8716901402696,2150.859487040936,26.010591406684465
819,3515,9.386098024182516,-9.386098024182516,-9.386098024182516,True,1.813341315925277,0.3213561685650598,0.7620368582663981,0.2124496754374555,0.0,13.593132591990639,10.098844370560236,3.349323845600071,14.0,7.0,14.0,10.0,508.8716901402696,2150.859487040936,26.010591406684465
820,3046,9.386123610443455,-9.386123610443455,-9.386123610443455,True,1.726224074986212,0.3581755446939719,0.8472685407277375,0.18639052137966858,0.0,13.259073279410295,3.5874576706781527,3.3208602228624575,24.0,12.0,20.0,12.0,225.49314850189063,2369.5278823100807,27.17090810492136
821,3516,9.386123610443455,-9.386123610443455,-9.386123610443455,True,1.726224074986212,0.3581755446939719,0.8472685407277375,0.18639052137966858,0.0,13.259073279410295,3.5874576706781527,3.3208602228624575,24.0,12.0,20.0,12.0,225.49314850189063,2369.5278823100807,27.17090810492136
822,3061,9.38684808495699,-9.38684808495699,-9.38684808495699,True,1.750562168827169,0.3359178850290134,0.5488237976043411,0.1999316914205718,0.0,13.258840755560762,11.26386551652517,3.2924922999865327,22.0,10.0,16.0,12.0,274.9973140638414,2529.8487258398645,9.692637241218964
823,3517,9.38684808495699,-9.38684808495699,-9.38684808495699,True,1.750562168827169,0.3359178850290134,0.5488237976043411,0.1999316914205718,0.0,13.258840755560762,11.26386551652517,3.2924922999865327,22.0,10.0,16.0,12.0,274.9973140638414,2529.8487258398645,9.692637241218964
824,35,9.387012257395433,-9.387012257395433,-9.387012257395433,True,1.7968788619616851,0.30843189141972,0.8184716028700484,0.21030030967579216,0.0,13.474034004802956,9.094329355684296,3.2667988163446946,22.0,12.0,22.0,13.0,243.99117968749195,2527.4553064035426,31.164476202609226
825,3518,9.387012257395433,-9.387012257395433,-9.387012257395433,True,1.7968788619616851,0.30843189141972,0.8184716028700484,0.21030030967579216,0.0,13.474034004802956,9.094329355684296,3.2667988163446946,22.0,12.0,22.0,13.0,243.99117968749195,2527.4553064035426,31.164476202609226
826,386,9.387101685261706,-9.387101685261706,-9.387101685261706,True,1.7705206602216261,0.3136161664156347,0.7263197730786292,0.2394054194007579,0.0,13.356470774289,9.597033490528409,3.305242379634068,24.0,12.0,17.0,12.0,230.2582161773927,2267.5576437608997,29.823559058275585
827,3519,9.387101685261706,-9.387101685261706,-9.387101685261706,True,1.7705206602216261,0.3136161664156347,0.7263197730786292,0.2394054194007579,0.0,13.356470774289,9.597033490528409,3.305242379634068,24.0,12.0,17.0,12.0,230.2582161773927,2267.5576437608997,29.823559058275585
828,3520,9.387435697664102,-9.387435697664102,-9.387435697664102,True,1.8207300067622936,0.3252491726098627,0.5274391852682045,0.16350633009714632,0.0,13.147951776050064,11.696578701481874,3.3254948585042126,20.0,8.0,20.0,11.0,325.35718262454986,2767.2144425106053,33.57872627057637
829,3521,9.38800999405477,-9.38800999405477,-9.38800999405477,True,1.7894143986719149,0.38465831734739975,0.7140525600321241,0.2459851976983967,0.0,13.056963781320068,10.287828459433259,3.2600007328321423,22.0,12.0,20.0,15.0,230.03071948789164,2895.1402163882035,23.592331124042918
830,3522,9.388343951949267,-9.388343951949267,-9.388343951949267,True,1.8185969310281396,0.37508556923678416,0.7790514421349617,0.22974077532480133,0.0,13.617318119268536,6.79301014282774,3.265307235283813,20.0,10.0,17.0,12.0,273.37310745948776,2352.6713448003297,29.007712444001925
831,1905,9.388655640929194,-9.388655640929194,-9.388655640929194,True,1.7892423776110398,0.33910464082015324,0.7389981875011958,0.22012178692021525,0.0,13.736059724597823,13.199679717730353,3.332075329434824,22.0,10.0,22.0,12.0,268.140698611338,2309.9756472417153,25.535701404319173
832,3523,9.388655640929194,-9.388655640929194,-9.388655640929194,True,1.7892423776110398,0.33910464082015324,0.7389981875011958,0.22012178692021525,0.0,13.736059724597823,13.199679717730353,3.332075329434824,22.0,10.0,22.0,12.0,268.140698611338,2309.9756472417153,25.535701404319173
833,2009,9.390316596673415,-9.390316596673415,-9.390316596673415,True,1.758273500140591,0.3263940866988857,0.3850664481437299,0.2078280420587864,0.0,13.040747364427428,11.233383280410793,3.236817439132377,22.0,10.0,17.0,12.0,260.01471733618746,2521.60540994992,27.51617723200586
834,3524,9.390316596673415,-9.390316596673415,-9.390316596673415,True,1.758273500140591,0.3263940866988857,0.3850664481437299,0.2078280420587864,0.0,13.040747364427428,11.233383280410793,3.236817439132377,22.0,10.0,17.0,12.0,260.01471733618746,2521.60540994992,27.51617723200586
835,3525,9.390536678360387,-9.390536678360387,-9.390536678360387,True,1.8124874105292652,0.35219222596605276,0.7707674016131023,0.2453047189048489,0.0,13.790067988739652,7.434773984040467,3.260449599166861,24.0,12.0,24.0,12.0,226.1005021779402,2719.954754547178,26.102425202545703
836,3526,9.39266403702359,-9.39266403702359,-9.39266403702359,True,1.8185969310281396,0.311066570270243,0.5920924622455396,0.21472590077543358,0.0,13.617318119268536,6.793010142827739,3.2640219572636955,22.0,10.0,17.0,10.0,273.37310745948776,2352.6713448003297,27.323638607192244
837,3527,9.39266403702359,-9.39266403702359,-9.39266403702359,True,1.8185969310281396,0.311066570270243,0.5920924622455396,0.21472590077543358,0.0,13.617318119268536,6.79301014282774,3.2640219572636955,22.0,10.0,17.0,10.0,273.37310745948776,2352.6713448003297,27.323638607192244
838,3528,9.393787527116574,-9.393787527116574,-9.393787527116574,True,1.7518989744943798,0.3305320908607593,0.4897072709219146,0.23214702122719766,0.0,13.01608045796599,10.265270577368073,3.1572588915617343,24.0,12.0,20.0,15.0,225.67546899182432,2727.7783674328343,20.746990403699517
