score,objective,generation,wing_span,wing_chord,tail_arm,nose_length,extra_shipping_containers,sensor_weight_kg,mission3_sensor_weight_kg,batt_capacity,prop_diameter_in,prop_pitch_in,mission3_prop_diameter_in,mission3_prop_pitch_in,motor_kv,motor_max_power,takeoff_flap_deflection_deg
-8.77135527971387,8.77135527971387,306,1.798532231236186,0.32732471804665897,0.8553540275923615,0.24349244832114103,0.0,13.160646875497374,11.360192710033171,3.3584275522399443,22.0,10.0,17.0,12.0,266.14223980920036,2615.1773855126435,23.447783078587623
-8.787911529103294,8.787911529103294,349,1.814619175382177,0.31673385273123444,0.36638733907128707,0.21065688841100463,0.0,13.284265894629277,9.088000867278772,3.371708740721003,22.0,10.0,24.0,12.0,268.341336820269,2283.9807491657507,28.614963633476084
-8.788252102756779,8.788252102756779,303,1.8142030903907436,0.34441651687484665,0.7885192455286433,0.19976189163878397,0.0,13.189200288089612,9.702811493767646,3.3392211437148234,24.0,12.0,21.0,13.5,231.00160485536438,2390.8930155793805,29.602453930731983
-8.788325137706567,8.788325137706567,309,1.8261632424282104,0.36670333631204,0.7336715263230318,0.2765390625564051,0.0,13.390831497343969,10.122356964466224,3.371364412712086,22.0,10.0,21.0,13.5,259.5074768351145,2002.2329710944966,27.656551831220185
-8.788664849867597,8.788664849867597,343,1.8229268115031634,0.33209870570242017,0.4779634452755,0.19992397705358134,0.0,13.190813538060677,10.915544539055846,3.353259220334846,22.0,10.0,19.0,12.0,263.61577241058984,2162.374444459421,36.5626303081407
-8.794955412120999,8.794955412120999,304,1.816084505397755,0.3742346576079519,0.7367036899412291,0.18730118966455955,0.0,13.318876127220335,10.371944553312343,3.3761589880583687,24.0,12.0,25.0,12.5,226.8432636799269,2138.6336393579495,28.991330759954813
-8.803066610208306,8.803066610208306,278,1.7351805575483588,0.3352709120387684,0.8524357241425389,0.1980574084362724,0.0,13.281220441647648,12.46482086591403,3.332618349849573,22.0,10.0,22.0,10.0,262.50753937159857,2077.6829612964393,37.493967159480626
-8.804151780854745,8.804151780854745,349,1.8181945834122308,0.2995643921237479,0.5365189430364509,0.1409756077235533,0.0,13.331570789194243,11.803401394671281,3.3729883153524307,22.0,10.0,20.0,11.0,273.10931288931357,2116.9097352225035,32.33728935246326
-8.810751502578013,8.810751502578013,277,1.768542502555982,0.33699684598763413,0.431659362893988,0.14917852930321526,0.0,13.222812336717134,11.820532748324528,3.278162931903233,22.0,10.0,20.0,11.0,261.2982717885507,1964.5460415961452,33.96697665365879
-8.810803373129053,8.810803373129053,307,1.8106443833258732,0.3392600207000398,0.6380684478829385,0.09091639604929522,0.0,13.294705437694091,10.04633774223376,3.3074809320830885,25.0,12.5,22.0,13.0,218.90497024171367,1994.8951836302112,23.266885091314975
-8.811320546901179,8.811320546901179,307,1.819177605025186,0.35668028396203044,0.8005884215381311,0.21493779438203517,0.0,13.236418088461628,10.397340456845479,3.3093915894780874,24.0,12.0,22.0,13.0,221.8690946878114,2136.3298791795532,30.92987617198296
-8.812326149441649,8.812326149441649,239,1.8027700876198856,0.35817205210021535,0.7019080700203758,0.12598497248319723,0.0,13.357641916368124,11.305708783166603,3.360133688629972,22.0,10.0,20.0,15.0,266.88898280702097,2555.091972547759,20.576861613181077
-8.812874888922885,8.812874888922885,305,1.8051653861802208,0.3352423299363078,0.767917701652276,0.2334950022801913,0.0,13.525219192212187,10.879602051202351,3.2920968107147814,24.0,12.0,20.0,13.0,223.42701182984703,2407.6257693993375,35.365389415870624
-8.817243544271836,8.817243544271836,283,1.8281428300880238,0.3557050772218886,0.8162358208212854,0.2287850042268435,0.0,13.15808531204509,11.589008024379554,3.3551991431782686,18.0,8.0,19.0,10.0,350.7375486981739,2043.8460157197085,11.299335320686605
-8.818176072761101,8.818176072761101,346,1.7833348868991055,0.37127755506998544,0.6480964055644962,0.18641622885831854,0.0,13.092038475683077,10.22337456727378,3.2394965467087022,22.0,10.0,21.0,13.0,262.0467246701237,2427.581637701603,20.657714872288963
-8.820510096958895,8.820510096958895,305,1.8286001082881098,0.33734174987827825,0.45159343239478267,0.2492697855928019,0.0,13.319531336861623,9.398844124281052,3.237555125037631,24.0,12.0,18.0,12.0,224.65400080724376,1992.1455863533108,28.757297555229655
-8.821781734802526,8.821781734802526,303,1.802354574286312,0.3392094571824972,0.5338544370641272,0.17436290233918963,0.0,13.117538747474878,9.905788262729333,3.139535707242963,24.0,12.0,20.0,15.0,218.30549658276348,2076.4034375320643,30.601108898964114
-8.838218217094408,8.838218217094408,236,1.8072435427459856,0.33114487807092885,0.6720547935294212,0.19289959743454616,0.0,13.396988972042307,12.661188625526783,3.3648303157395345,24.0,12.0,25.0,12.5,232.74100164963772,2344.1887354731207,13.546830400402891
-8.838218217094408,8.838218217094408,291,1.8072435427459856,0.33114487807092885,0.6720547935294212,0.19289959743454616,0.0,13.396988972042307,12.661188625526783,3.3648303157395345,24.0,12.0,25.0,12.5,232.74100164963772,2344.1887354731207,13.54683040040289
-8.838244324846709,8.838244324846709,307,1.8142224815056456,0.322431122779989,0.5562738494916999,0.22283788970351154,0.0,13.175242525815829,9.140371603302418,3.242499421512029,24.0,12.0,24.0,12.0,225.3367580662435,1950.8716724381247,28.63969671945039
-8.839137207108646,8.839137207108646,239,1.8193993059618294,0.31640920304415676,0.654053243054452,0.2528513447962114,0.0,13.457499455107328,10.158047327276563,3.3293490882609458,24.0,12.0,20.0,12.0,225.86143016598194,2419.4569786347834,21.642533043771216
-8.839665298537364,8.839665298537364,303,1.7842490572361716,0.3041319242944596,0.621192668440742,0.29921958192427683,0.0,13.176661910487612,10.77133405663675,3.278025929416775,22.0,12.0,18.0,12.0,245.09883992021133,2192.2000593416965,21.42899824747312
-8.840142213102855,8.840142213102855,344,1.8141593544244765,0.33055938400655765,0.6425532338372166,0.198616849701488,0.0,13.500811726952357,9.965282237782896,3.3343922012160196,22.0,10.0,19.0,10.0,263.1806118870462,2475.1985106118686,26.286823235577458
-8.8479548294949,8.8479548294949,305,1.756263484709987,0.3558507448834633,0.5312085776690433,0.23772731012573758,0.0,13.071488224255287,6.771819232143584,3.3430754841827817,24.0,12.0,21.0,13.5,224.91625980069406,2048.322397904814,20.736787531700838
-8.848880693189237,8.848880693189237,348,1.7884571722114102,0.3448878954563508,0.7776005576131837,0.20101685735184444,0.0,13.239162504099022,12.721103225240192,3.2239168078909293,22.0,10.0,20.0,15.0,262.18996429466733,2325.6052459723273,37.78115113431705
-8.849458719773342,8.849458719773342,240,1.8258525454728805,0.3044339423334172,0.7185242087649668,0.1815044938724308,0.0,13.080615376190494,11.180407126013504,3.372557169414923,24.0,12.0,25.0,12.5,223.4665387520561,2024.5237061805087,21.788885016994612
-8.85055782765772,8.85055782765772,346,1.8215139870881822,0.3405973164184615,0.438406973486621,0.1941721125072074,0.0,13.25070410535233,7.05369439603353,3.352761306127202,22.0,10.0,18.0,12.0,266.75035548426683,2128.081308898456,23.897676394441454
-8.853690912236576,8.853690912236576,293,1.8091860659824257,0.315391141098171,0.3913139221161292,0.16738287095178994,0.0,13.072244512790082,10.890629261800283,3.3549412609428213,24.0,12.0,22.0,13.0,233.5581597188772,2690.6766742327627,13.536010497560135
-8.860920364430372,8.860920364430372,304,1.7491898105380073,0.36501176069464725,0.6769975799407013,0.16023425394514823,0.0,13.0694992376188,5.563565225647929,3.30451862498189,24.0,12.0,21.0,13.5,223.63795127412163,1902.1251476711718,17.402823696236712
-8.868629587244103,8.868629587244103,244,1.7641000245424365,0.3461997428825683,0.7981741510734236,0.16722897062180953,0.0,13.184362927898466,7.954872953937837,3.322552482777996,24.0,12.0,20.0,15.0,227.09733229066873,2769.990000619626,26.25855304582544
-8.87246973668966,8.87246973668966,338,1.8212452281452496,0.33557500820888775,0.7545995238171139,0.109734721337487,0.0,13.639752545286571,10.871414325386688,3.3454364951572186,20.0,8.0,19.0,8.0,320.1102634067854,2208.268606470494,22.127657003220534
-8.87824079124208,8.87824079124208,244,1.737500499304838,0.3708496406087268,0.7991613601353288,0.08813765069761163,0.0,13.120264809692404,11.084234835723652,3.3647744371528017,24.0,12.0,22.0,12.0,226.71073545751796,2320.0918522377947,29.097771889843603
