generation,island,estimated_completed_candidates,elapsed_seconds,estimated_candidates_per_second,eta_seconds,convergence,feasible_population_fraction,finite_energy_relative_std,best_objective,best_score,global_best_score,wing_span,wing_chord,tail_arm,nose_length,extra_shipping_containers,sensor_weight_kg,mission3_sensor_weight_kg,batt_capacity,prop_diameter_in,prop_pitch_in,mission3_prop_diameter_in,mission3_prop_pitch_in,motor_kv,motor_max_power,takeoff_flap_deflection_deg
11,1,6656,427.5902908999997,15.566302934499125,12268.552192746145,4.480894745685949e-05,1.0,0.22316971425467305,11.9226518856015,-11.9226518856015,-10.715022641838091,1.4339224645716906,0.39422200881163205,0.4211011452795204,0.16162088933081534,0.0,13.078968279341073,10.828971245034749,3.2154530778124526,13.0,8.0,16.0,12.0,494.84345172772043,1952.2735167793019,34.45273184894342
12,1,7168,442.04344390000915,16.215600749010118,11745.725795057386,4.412797543419962e-05,1.0,0.22661361418928574,11.9226518856015,-11.9226518856015,-10.715022641838091,1.4339224645716906,0.39422200881163205,0.4211011452795204,0.16162088933081534,0.0,13.078968279341073,10.828971245034749,3.2154530778124526,13.0,8.0,16.0,12.0,494.84345172772043,1952.2735167793019,34.45273184894342
13,1,7680,458.31920550001087,16.756880156530595,11335.76168270027,4.357577046498718e-05,1.0,0.22948532850463124,11.9226518856015,-11.9226518856015,-10.715022641838091,1.4339224645716906,0.39422200881163205,0.4211011452795204,0.16162088933081534,0.0,13.078968279341073,10.828971245034749,3.2154530778124526,13.0,8.0,16.0,12.0,494.84345172772043,1952.2735167793019,34.45273184894342
14,1,8192,473.3706780000066,17.305676884363095,10946.696928750152,4.286582740724433e-05,1.0,0.23328606036215202,11.712872108683522,-11.712872108683522,-10.715022641838091,1.5754416117579084,0.3345402548462153,0.8102670667693019,0.09197067234665156,0.0,13.026800250989329,9.926362631812939,3.278659310604899,12.0,8.0,20.0,13.0,514.3552515914963,1986.6053239440619,18.012467809021473
15,1,8704,489.7635976000165,17.771839398951087,10630.751030259182,4.1346129455864506e-05,1.0,0.24186060779098148,11.712872108683522,-11.712872108683522,-10.715022641838091,1.5754416117579084,0.3345402548462153,0.8102670667693019,0.09197067234665156,0.0,13.026800250989329,9.926362631812939,3.278659310604899,12.0,8.0,20.0,13.0,514.3552515914963,1986.6053239440619,18.012467809021473
16,1,9216,508.18631129999994,18.13508116034136,10389.5868088,3.9450787693536174e-05,1.0,0.25348036337531593,11.712872108683522,-11.712872108683522,-10.715022641838091,1.5754416117579084,0.3345402548462153,0.8102670667693019,0.09197067234665156,0.0,13.026800250989329,9.926362631812939,3.278659310604899,12.0,8.0,20.0,13.0,514.3552515914963,1986.6053239440619,18.012467809021473
17,1,9728,528.9793887000124,18.390130518897802,10217.654508047606,3.740687963820418e-05,1.0,0.2673305043542538,11.712872108683522,-11.712872108683522,-10.715022641838091,1.5754416117579084,0.3345402548462153,0.8102670667693019,0.09197067234665156,0.0,13.026800250989329,9.926362631812939,3.278659310604899,12.0,8.0,20.0,13.0,514.3552515914963,1986.6053239440619,18.012467809021473
18,1,10240,549.9242588000197,18.620746104826377,10063.613936040361,3.662541983551993e-05,1.0,0.27303441284519636,11.712872108683522,-11.712872108683522,-10.715022641838091,1.5754416117579084,0.3345402548462153,0.8102670667693019,0.09197067234665156,0.0,13.026800250989329,9.926362631812939,3.278659310604899,12.0,8.0,20.0,13.0,514.3552515914963,1986.6053239440619,18.012467809021473
19,1,10752,568.5921477000229,18.9098636755577,9882.67304335754,3.5399522743168926e-05,1.0,0.28248968418450504,11.712872108683522,-11.712872108683522,-10.715022641838091,1.5754416117579084,0.3345402548462153,0.8102670667693019,0.09197067234665156,0.0,13.026800250989329,9.926362631812939,3.278659310604899,12.0,8.0,20.0,13.0,514.3552515914963,1986.6053239440619,18.012467809021473
20,1,11264,588.541526200017,19.138836426253988,9737.687069854826,3.4273803560757365e-05,1.0,0.2917680257539242,11.266548537311293,-11.266548537311293,-10.715022641838091,1.7840052862529803,0.32226449365500004,0.85054797814225,0.08121269434405963,0.0,13.177581132466539,9.52874668547549,3.2910892459826195,14.0,7.0,20.0,15.0,483.3994963784692,1809.536031500934,21.338948321143285
21,2,12288,645.567921400012,19.034403031290044,9737.316147783513,4.147359234776215e-05,1.0,0.2411172853354136,12.09488291479269,-12.09488291479269,-10.715022641838091,1.7739317201625555,0.2545846411585808,0.364844842068851,0.2784683666937053,0.0,13.496995320330434,9.095408504317483,2.99541920262414,14.0,8.5,11.0,8.5,499.2220899555832,2383.553110063076,13.439892865717411
22,2,12800,664.8694706000097,19.25189915615869,9600.715155464139,3.7048105654203344e-05,1.0,0.2699193338881398,11.891792030414509,-11.891792030414509,-10.715022641838091,1.5932919847316431,0.385097243479705,0.39075484756419954,0.12008637135799632,0.0,14.115024145672505,9.735442331833957,2.904840752084874,18.0,8.0,21.0,12.0,348.9387031127045,2604.2441288575296,20.36172097771442
23,2,13312,694.4677259000018,19.168637365758347,9615.706974000024,3.4308088307009645e-05,1.0,0.2914764562371972,11.61169314422505,-11.61169314422505,-10.715022641838091,1.6863280461485335,0.27155702388348846,0.31556277059663435,0.08701110312389634,0.0,13.19614940237524,11.58946991781443,3.025973153114597,16.0,8.0,17.0,12.0,400.1667654270384,1970.2470291246998,9.185888022184372
24,2,13824,715.4859569000255,19.321133932376565,9513.313278781821,3.3678708405678036e-05,1.0,0.2969235007335985,11.61169314422505,-11.61169314422505,-10.715022641838091,1.6863280461485335,0.27155702388348846,0.31556277059663435,0.08701110312389634,0.0,13.19614940237524,11.58946991781443,3.025973153114597,16.0,8.0,17.0,12.0,400.1667654270384,1970.2470291246998,9.185888022184372
25,2,14336,742.4614832000225,19.308745738851773,9492.900392343145,3.365225586246267e-05,1.0,0.2971568991056695,11.175476078537342,-11.175476078537342,-10.715022641838091,1.6429323794242698,0.3311218654292911,0.8791113043554,0.18845968497289764,0.0,13.77890295144736,13.609504311547404,2.992162321463959,20.0,11.0,20.0,15.0,282.72412879413406,2097.548409478092,14.854737762052714
26,2,14848,930.1971790000098,15.962207083837914,11451.04803113805,3.421786607024182e-05,1.0,0.2922449921182161,11.175476078537342,-11.175476078537342,-10.715022641838091,1.6429323794242698,0.3311218654292911,0.8791113043554,0.18845968497289764,0.0,13.77890295144736,13.609504311547404,2.992162321463959,20.0,11.0,20.0,15.0,282.72412879413406,2097.548409478092,14.854737762052714
27,2,15360,950.4524585000181,16.160724150517527,11278.702507533548,3.362147386896997e-05,1.0,0.29742895980622736,11.020375696056767,-11.020375696056767,-10.715022641838091,1.7262770903151925,0.38751562436430187,0.3570784588241855,0.19461330564306484,0.0,13.70532645343576,7.9404320530101264,3.377855275128338,22.0,13.0,22.0,13.0,249.53767651240682,1822.2693521529436,14.446366589529669
28,2,15872,978.5562809000257,16.219813116320452,11206.047732887393,3.314568965719099e-05,1.0,0.3016983536449206,11.020375696056767,-11.020375696056767,-10.715022641838091,1.7262770903151925,0.38751562436430187,0.3570784588241855,0.19461330564306484,0.0,13.70532645343576,7.9404320530101264,3.377855275128338,22.0,13.0,22.0,13.0,249.53767651240682,1822.2693521529436,14.446366589529669
29,2,16384,1010.2480199000274,16.217799666285252,11175.868720144052,3.308837406755875e-05,1.0,0.3022209546949126,11.020375696056767,-11.020375696056767,-10.715022641838091,1.7262770903151925,0.38751562436430187,0.3570784588241855,0.19461330564306484,0.0,13.70532645343576,7.9404320530101264,3.377855275128338,22.0,13.0,22.0,13.0,249.53767651240682,1822.2693521529436,14.446366589529669
30,2,16896,1042.6366995999997,16.205069327103136,11153.053180569694,3.3036566471797137e-05,1.0,0.30269489441455294,11.020375696056767,-11.020375696056767,-10.715022641838091,1.7262770903151925,0.38751562436430187,0.3570784588241855,0.19461330564306484,0.0,13.70532645343576,7.9404320530101264,3.377855275128338,22.0,13.0,22.0,13.0,249.53767651240682,1822.2693521529436,14.446366589529669
31,3,17920,1101.3530647000007,16.27089493311689,11044.997877420008,3.879883314118941e-05,1.0,0.2577397099446232,11.983205415853728,-11.983205415853728,-10.715022641838091,1.7830942341852931,0.30574483141303066,0.8806621519848705,0.29787492396309967,0.0,14.616731269431803,5.310497176731712,2.8069870300792354,15.0,7.0,14.0,8.5,434.86862145364285,1923.4166666865349,20.27951955795288
32,3,18432,1122.9533680000168,16.413860562017323,10917.602188889052,3.715818449873732e-05,1.0,0.26911971440208027,11.983205415853728,-11.983205415853728,-10.715022641838091,1.7830942341852931,0.30574483141303066,0.8806621519848705,0.29787492396309967,0.0,14.616731269431803,5.310497176731712,2.8069870300792354,15.0,7.0,14.0,8.5,434.86862145364285,1923.4166666865349,20.27951955795288
33,3,18944,1147.6072143000201,16.507390127862553,10824.727507856947,3.4317326524545504e-05,1.0,0.2913979908326333,11.828557891275578,-11.828557891275578,-10.715022641838091,1.649954339365661,0.29006947428118646,0.6089969558631962,0.27777171951102564,0.0,13.961044759604892,9.378978326829937,3.1702376470499947,17.0,7.0,14.0,7.0,419.65727349743247,2561.470264137252,15.458725171468554
34,3,19456,1169.3974687000155,16.637627941531854,10709.218923884353,3.3701084507912707e-05,1.0,0.2967263560213347,11.828557891275578,-11.828557891275578,-10.715022641838091,1.649954339365661,0.29006947428118646,0.6089969558631962,0.27777171951102564,0.0,13.961044759604892,9.378978326829937,3.1702376470499947,17.0,7.0,14.0,7.0,419.65727349743247,2561.470264137252,15.458725171468554
35,3,19968,1194.1273825000098,16.721834113036792,10624.671839166755,3.2979984999204634e-05,1.0,0.3032142070483404,11.5635230661105,-11.5635230661105,-10.715022641838091,1.7980291125947172,0.30501607955984095,0.34871736155499733,0.1823387794755399,0.0,13.079264910391455,4.52167469387199,3.0665813320665993,16.0,12.0,18.0,10.0,409.3563206077782,2609.994485982319,24.106288835949172
36,3,20480,1223.7181853000075,16.7358794255224,10585.162302845065,3.225835006486092e-05,1.0,0.30999725590097715,11.5635230661105,-11.5635230661105,-10.715022641838091,1.7980291125947172,0.30501607955984095,0.34871736155499733,0.1823387794755399,0.0,13.079264910391455,4.52167469387199,3.0665813320665993,16.0,12.0,18.0,10.0,409.3563206077782,2609.994485982319,24.106288835949172
37,3,20992,1249.8008195000002,16.79627639258401,10516.616651890245,3.123090184639723e-05,1.0,0.32019568468380893,11.467201588832669,-11.467201588832669,-10.715022641838091,1.7826759793750875,0.3923336510910123,0.4552627371519736,0.12749964429065586,0.0,13.64764551650683,6.026472882592086,3.290502702545986,15.0,10.0,20.0,12.0,347.31638588421794,1723.6580234020948,22.227958478033543
38,3,21504,1277.1498089000233,16.837492242606096,10460.465101466858,3.176836349378003e-05,1.0,0.31477856899861734,11.099352565873385,-11.099352565873385,-10.715022641838091,1.8236899428331983,0.3742777379675323,0.44637564612783853,0.10728365951112229,0.0,14.389109737830879,8.615016774000651,3.3730014384114075,17.0,10.0,18.0,12.0,338.25951446006786,1802.1196634060213,20.504218717227943
39,3,22016,1315.5923688000184,16.734666848274053,10494.143779032705,3.1343380979059655e-05,1.0,0.3190466276334688,10.973925180487552,-10.973925180487552,-10.715022641838091,1.7875688552382214,0.3812385297698924,0.31070842393078063,0.11532614063434918,0.0,13.190397926753233,10.111378831389292,3.146465774524763,17.0,12.0,21.0,13.5,287.88834610410515,1774.2811510777435,12.013953755915551
40,3,22528,1345.6770959999994,16.741014666121664,10459.58106436363,3.330700598583418e-05,1.0,0.300237133420311,10.313706508303602,-10.313706508303602,-10.313706508303602,1.8100934686861996,0.37001406892809996,0.4385105648969725,0.23238176360680612,0.0,13.722428436037376,9.14197674521819,3.27989697219638,16.0,8.0,21.0,13.5,444.16398111203733,2316.036770555168,6.734344834697982
41,4,23552,1404.5822243000148,16.76797526875818,10381.694701347935,4.459034660418574e-05,1.0,0.22426378715480272,12.80241473740293,-12.80241473740293,-10.313706508303602,1.5497511753922675,0.33275604053883606,0.7618944760411979,0.11618365791681957,0.0,13.674477266553072,9.54617863084017,3.243382107971439,13.0,5.5,11.0,7.0,542.7326970890409,2501.1733884201635,26.254393607378006
42,4,24064,1418.282624900021,16.966999085740294,10229.740634917172,4.335830950903217e-05,1.0,0.23063629816833253,12.047293494818986,-12.047293494818986,-10.313706508303602,1.8226154432938082,0.3386443336272236,0.5760200453795675,0.16929044783862537,0.0,15.630918988788892,13.595056472127578,3.360562352094905,14.0,7.0,17.0,7.0,493.6916056555474,1890.3939852230237,37.669708949978656
43,4,24576,1434.2160760000115,17.135493327157352,10099.271535166748,4.1812319093854054e-05,1.0,0.23916396451374733,11.717539774822068,-11.717539774822068,-10.313706508303602,1.6337342769087428,0.38097200443378376,0.7913875669244532,0.14778786910697816,0.0,13.728494620930933,13.649396231271435,3.091386321747198,15.0,8.0,18.0,8.0,518.4409589544732,2178.5477854697365,13.188152648508549
44,4,25088,1452.613076700014,17.270944618641238,9990.420547916423,4.050339513339888e-05,1.0,0.24689288310436092,11.717539774822068,-11.717539774822068,-10.313706508303602,1.6337342769087428,0.38097200443378376,0.7913875669244532,0.14778786910697816,0.0,13.728494620930933,13.649396231271435,3.091386321747198,15.0,8.0,18.0,8.0,518.4409589544732,2178.5477854697365,13.188152648508549
45,4,25600,1470.5453076000267,17.40850816883701,9882.06446707218,3.866136183665045e-05,1.0,0.25865617569943244,10.652022249472578,-10.652022249472578,-10.313706508303602,1.7659313357881796,0.34529001064662695,0.8061290541663766,0.275131616294384,0.0,13.524757397001807,12.252065918090286,3.331217500940487,14.0,7.0,22.0,10.0,544.7796137089173,2718.123909464459,9.163976372743349
46,4,26112,1487.831726000004,17.550371822088657,9773.012317843162,3.7002263543384126e-05,1.0,0.2702537369984209,10.652022249472578,-10.652022249472578,-10.313706508303602,1.7659313357881796,0.34529001064662695,0.8061290541663766,0.275131616294384,0.0,13.524757397001807,12.252065918090286,3.331217500940487,14.0,7.0,22.0,10.0,544.7796137089173,2718.123909464459,9.163976372743349
47,4,26624,1504.419806800026,17.697187899054946,9663.00414367709,3.600387183920298e-05,1.0,0.27774790568806124,10.652022249472578,-10.652022249472578,-10.313706508303602,1.7659313357881796,0.34529001064662695,0.8061290541663766,0.275131616294384,0.0,13.524757397001807,12.252065918090286,3.331217500940487,14.0,7.0,22.0,10.0,544.7796137089173,2718.123909464459,9.163976372743349
48,4,27136,1520.5922494000115,17.84567822880013,9553.909793400073,3.5799932208239625e-05,1.0,0.2793301378849655,10.652022249472578,-10.652022249472578,-10.313706508303602,1.7659313357881796,0.34529001064662695,0.8061290541663766,0.275131616294384,0.0,13.524757397001807,12.252065918090286,3.331217500940487,14.0,7.0,22.0,10.0,544.7796137089173,2718.123909464459,9.163976372743349
49,4,27648,1540.3261155000073,17.949445719178204,9470.1531545556,3.3933813622576195e-05,1.0,0.29469131030256457,10.652022249472578,-10.652022249472578,-10.313706508303602,1.7659313357881796,0.34529001064662695,0.8061290541663766,0.275131616294384,0.0,13.524757397001807,12.252065918090286,3.331217500940487,14.0,7.0,22.0,10.0,544.7796137089173,2718.123909464459,9.163976372743349
50,4,28160,1560.9173312000057,18.040673543134464,9393.884302312763,3.2556299083425206e-05,1.0,0.30716022034246243,10.652022249472578,-10.652022249472578,-10.313706508303602,1.7659313357881796,0.34529001064662695,0.8061290541663766,0.275131616294384,0.0,13.524757397001807,12.252065918090286,3.331217500940487,14.0,7.0,22.0,10.0,544.7796137089173,2718.123909464459,9.163976372743349
51,5,29184,1625.9262595000037,17.949153492960075,9384.732269745635,4.158178019345256e-05,1.0,0.24048994423703354,12.64781934739283,-12.64781934739283,-10.313706508303602,1.6015542678868069,0.3114389046410498,0.6795174848288298,0.2287598221935332,0.0,14.037585422519738,5.2281805023600825,2.9580533742293706,19.0,8.0,20.0,13.0,327.37084655091166,2056.298854601332,20.389858712104264
52,5,29696,1650.7805180000141,17.98906618790115,9335.448446620769,3.754605164706492e-05,1.0,0.26633958995210943,11.350431990875613,-11.350431990875613,-10.313706508303602,1.6327269812373948,0.35252461898953513,0.8262984967243309,0.20035370236047695,0.0,13.743938325109001,5.51662815171754,3.188515081911736,17.0,8.0,19.0,12.0,370.44279749842667,2273.0697225779295,34.55399751663208
53,5,30208,1682.1569748000184,17.957895994570453,9323.141199315356,3.324187806303984e-05,1.0,0.3008253619436306,10.181930896449641,-10.181930896449641,-10.181930896449641,1.7440787965030768,0.38113969182041596,0.42223542848275764,0.21249253990219394,0.0,13.27766558060059,8.969835477332161,3.171756359877857,20.0,8.0,17.0,10.0,325.4742018389943,2392.8292944195864,33.261080635301965
54,5,30720,1711.6873219000117,17.947203094254448,9300.167782323397,3.2190408016258084e-05,1.0,0.3106515454836545,10.181930896449641,-10.181930896449641,-10.181930896449641,1.7440787965030768,0.38113969182041596,0.42223542848275764,0.21249253990219394,0.0,13.27766558060059,8.969835477332161,3.171756359877857,20.0,8.0,17.0,10.0,325.4742018389943,2392.8292944195864,33.261080635301965
55,5,31232,1744.718428000022,17.900882743470174,9295.630968852576,3.031677431942982e-05,1.0,0.32985039551490347,10.181930896449641,-10.181930896449641,-10.181930896449641,1.7440787965030768,0.38113969182041596,0.42223542848275764,0.21249253990219394,0.0,13.27766558060059,8.969835477332161,3.171756359877857,20.0,8.0,17.0,10.0,325.4742018389943,2392.8292944195864,33.261080635301965
56,5,31744,1782.6816831000033,17.806880668004965,9315.949440716146,3.0540175954987596e-05,1.0,0.3274375371883497,10.181930896449641,-10.181930896449641,-10.181930896449641,1.7440787965030768,0.38113969182041596,0.42223542848275764,0.21249253990219394,0.0,13.27766558060059,8.969835477332161,3.171756359877857,20.0,8.0,17.0,10.0,325.4742018389943,2392.8292944195864,33.261080635301965
57,5,32256,1819.3192355000065,17.729708657279726,9327.62084232543,3.047322591613257e-05,1.0,0.328156921342088,9.717789857768258,-9.717789857768258,-9.717789857768258,1.7858206088421456,0.2819470145656151,0.5089131695961854,0.19103074624704877,0.0,13.068408989359495,5.485629099757424,3.1751604658585952,22.0,10.0,20.0,11.0,281.394571785618,2109.482094933387,19.845584790865413
58,5,32768,1853.590616600006,17.678121429048616,9325.87778976878,3.042164013031606e-05,1.0,0.3287133749910709,9.717789857768258,-9.717789857768258,-9.717789857768258,1.7858206088421456,0.2819470145656151,0.5089131695961854,0.19103074624704877,0.0,13.068408989359495,5.485629099757424,3.1751604658585952,22.0,10.0,20.0,11.0,281.394571785618,2109.482094933387,19.845584790865413
59,5,33280,1888.6498246000265,17.621053710709955,9327.024518409362,3.020858876314585e-05,1.0,0.33103168368460445,9.717789857768258,-9.717789857768258,-9.717789857768258,1.7858206088421456,0.2819470145656151,0.5089131695961854,0.19103074624704877,0.0,13.068408989359495,5.485629099757424,3.1751604658585952,22.0,10.0,20.0,11.0,281.394571785618,2109.482094933387,19.845584790865413
60,5,33792,1936.8325853000279,17.447042277412635,9390.703443878923,3.018605502902843e-05,1.0,0.33127879712613956,9.717789857768258,-9.717789857768258,-9.717789857768258,1.7858206088421456,0.2819470145656151,0.5089131695961854,0.19103074624704877,0.0,13.068408989359495,5.485629099757424,3.1751604658585952,22.0,10.0,20.0,11.0,281.394571785618,2109.482094933387,19.845584790865413
61,0,34816,2044.7716744000209,17.026839933224206,9562.314594988333,3.160535273721478e-05,1.0,0.31640210071837477,10.659637416066044,-10.659637416066044,-9.717789857768258,1.8257704257027871,0.30736469571410163,0.6300446357423889,0.13086602465751385,0.0,13.827799119960435,11.267996939442401,3.0372972427263796,17.0,8.0,21.0,13.5,358.76138264286664,2174.674359289304,34.5499655966283
62,0,35328,2068.5970699000172,17.078241342431916,9503.554654468195,3.213242434000278e-05,1.0,0.31121212312482266,10.659637416066044,-10.659637416066044,-9.717789857768258,1.8257704257027871,0.30736469571410163,0.6300446357423889,0.13086602465751385,0.0,13.827799119960435,11.267996939442401,3.0372972427263796,17.0,8.0,21.0,13.5,358.76138264286664,2174.674359289304,34.5499655966283
63,0,35840,2091.6407947000116,17.13487329698992,9442.26415893148,3.272199254027166e-05,1.0,0.30560486155275474,10.659637416066044,-10.659637416066044,-9.717789857768258,1.8257704257027871,0.30736469571410163,0.6300446357423889,0.13086602465751385,0.0,13.827799119960435,11.267996939442401,3.0372972427263796,17.0,8.0,21.0,13.5,358.76138264286664,2174.674359289304,34.5499655966283
64,0,36352,2127.262693000026,17.088627615019032,9437.855609788849,3.317592961110722e-05,1.0,0.3014233547400588,10.134138479390437,-10.134138479390437,-9.717789857768258,1.7349449349160615,0.3695514201385526,0.6217638085283125,0.09930783618425237,0.0,13.052176498255779,6.604671533844539,3.3141376261639817,18.0,10.0,22.0,13.0,295.49554835232396,2097.245235274351,36.78740734320638
65,0,36864,2165.127693700022,17.02624750829477,9442.36244196954,3.443583386278463e-05,1.0,0.29039517497519224,9.553098736277697,-9.553098736277697,-9.553098736277697,1.7769656235099236,0.32906398802068826,0.5426492747773318,0.1904765100149918,0.0,13.030643879318331,10.196102286227914,3.2277642860377496,20.0,10.0,20.0,15.0,273.73214368474555,2167.7275800819066,28.173892878088523
66,0,37376,2199.078335099999,16.99621127789447,9428.92491625068,3.445403897803499e-05,1.0,0.2902417335272406,9.119257126980585,-9.119257126980585,-9.119257126980585,1.78516801441876,0.3496996820305849,0.5046258562084891,0.253656808393647,0.0,13.203869621213256,10.186294601389735,3.2600937888434323,22.0,10.0,24.0,12.0,269.1022789105773,2601.8184377306334,20.91522779808386
67,0,37888,2237.931650000013,16.929918302017747,9435.60371351357,3.517851787872272e-05,1.0,0.28426439210642146,9.119257126980585,-9.119257126980585,-9.119257126980585,1.78516801441876,0.3496996820305849,0.5046258562084891,0.253656808393647,0.0,13.203869621213256,10.186294601389735,3.2600937888434323,22.0,10.0,24.0,12.0,269.1022789105773,2601.8184377306334,20.91522779808386
68,0,38400,2271.9549870000046,16.901743309054353,9421.040012760019,3.566493772108734e-05,1.0,0.28038742358681784,9.119257126980585,-9.119257126980585,-9.119257126980585,1.78516801441876,0.3496996820305849,0.5046258562084891,0.253656808393647,0.0,13.203869621213256,10.186294601389735,3.2600937888434323,22.0,10.0,24.0,12.0,269.1022789105773,2601.8184377306334,20.91522779808386
69,0,38912,2306.6868347000272,16.869216668096303,9408.854194171163,3.6308157124772474e-05,1.0,0.27542020283858343,9.119257126980585,-9.119257126980585,-9.119257126980585,1.78516801441876,0.3496996820305849,0.5046258562084891,0.253656808393647,0.0,13.203869621213256,10.186294601389735,3.2600937888434323,22.0,10.0,24.0,12.0,269.1022789105773,2601.8184377306334,20.91522779808386
70,0,39424,2339.5007528999995,16.85145856488004,9388.386138261038,3.762947392747103e-05,1.0,0.26574913110065007,9.119257126980585,-9.119257126980585,-9.119257126980585,1.78516801441876,0.3496996820305849,0.5046258562084891,0.253656808393647,0.0,13.203869621213256,10.186294601389735,3.2600937888434323,22.0,10.0,24.0,12.0,269.1022789105773,2601.8184377306334,20.91522779808386
71,1,40448,2403.830335400009,16.826478726198975,9341.467252756998,3.3715161273436424e-05,1.0,0.29660246673293583,10.74849595167555,-10.74849595167555,-9.119257126980585,1.8006781441025703,0.34644301510337,0.7180219917613675,0.22760821094981895,0.0,13.189560787753884,7.436403324944795,3.254547844946101,11.0,7.0,20.0,12.0,585.1672148886219,2215.0834858669195,24.39467763478094
72,1,40960,2426.32881050001,16.881471226300565,9280.707700162538,3.1717662355066046e-05,1.0,0.31528174706112166,10.74849595167555,-10.74849595167555,-9.119257126980585,1.8006781441025703,0.34644301510337,0.7180219917613675,0.22760821094981895,0.0,13.189560787753884,7.436403324944795,3.254547844946101,11.0,7.0,20.0,12.0,585.1672148886219,2215.0834858669195,24.39467763478094
