rank,population_index,objective,score,finite,wing_span,wing_chord,tail_arm,nose_length,ducks_num,pucks_num,banner_length,batt_capacity,prop_diameter_in,prop_pitch_in,motor_kv,motor_max_power,cruise_throttle,mission3_cruise_throttle
1,0,-5.3484030856336355,5.3484030856336355,True,1.4864123601702584,0.3665184509868365,0.7783088911058906,0.2811399134835907,76.0,13.0,1.305507558845128,3.9246097922103527,15.250940270822927,9.738831583343396,409.77056616662776,1623.2097964017914,0.863778225960776,0.9661729921167965
2,249,-5.340258041788125,5.340258041788125,True,1.3664560258059133,0.3646574445591205,0.7544853160648372,0.2667023987595507,83.0,11.0,1.374772903019061,3.1142811945280866,16.471713562987137,10.161345210745285,342.7422324707243,2407.1116748767936,0.8667279666864363,0.9955922896999134
3,57,-5.334588315150364,5.334588315150364,True,1.355014846575812,0.3965601872390354,0.7192221028931138,0.2135594554216406,78.0,12.0,1.464575528220465,3.0203616507840274,16.637530660681094,9.889996718069897,355.332368962382,1281.2353393467279,0.9145403424354817,0.881462542260514
4,170,-5.329356627851173,5.329356627851173,True,1.5206789987072282,0.39081786096163473,0.7570078114832743,0.23328537616465103,61.0,15.0,1.4102143752145926,4.167603853536622,16.066514305077607,10.583628962290367,412.30911690344425,1223.4815564649305,0.8890200848560827,0.7837436267141691
5,251,-5.313640408059298,5.313640408059298,True,1.4308773041597949,0.38873407247420705,0.8134581413446489,0.2660224558034349,84.0,14.0,1.549808371465931,3.098396939283291,14.332368285061326,9.586425826087366,395.6818932891992,1658.9572589087543,0.9787261014757365,0.8536444285628606
6,80,-5.30291174997242,5.30291174997242,True,1.389766545150847,0.3897178341629356,0.6281938161635378,0.24240401533635497,59.0,13.0,1.5306509737891436,2.4353734070629285,13.737389525836537,9.803402097865607,350.8098989192863,1245.8716978810655,0.9364307215102938,0.9302780188259284
7,106,-5.300898400197787,5.300898400197787,True,1.3543611657026227,0.3406145710051857,0.7810655036073382,0.2356091396325262,80.0,11.0,1.173699044755078,2.594250657158741,14.919414942222271,10.985544298047332,330.0311307614905,1424.2456392586082,0.8857267082764422,0.9885352970094928
8,187,-5.297065754707301,5.297065754707301,True,1.4251283779012818,0.37398700236944393,0.7865641266357903,0.2850366888578997,72.0,14.0,1.4032404303404966,3.081961362775339,15.863649359128704,9.693385917288708,344.07413677279123,1001.8936859735016,0.9362310864873393,0.872780512477864
9,114,-5.296680927861247,5.296680927861247,True,1.3843721868121335,0.36408747418656606,0.667986174782276,0.12684835898645241,72.0,11.0,1.169219121103059,3.0184511808948824,18.352205333434394,12.232817733483378,312.5118371999636,1119.8496629401877,0.8916742544046257,0.9472660821952371
10,182,-5.293464069203165,5.293464069203165,True,1.4702004713527483,0.39728980923823554,0.8147818987972484,0.26644065163462277,88.0,12.0,1.4549972591149818,3.570307467785238,15.474662009243064,8.62951902229765,394.21719454530154,2699.367076251476,0.7347194598148428,0.8915963134901079
11,49,-5.2895368897807264,5.2895368897807264,True,1.4892752070652135,0.3768526360533728,0.7334052262437485,0.19603333483999077,75.0,15.0,1.1360284846100894,3.4162784873806666,15.447364485160751,9.507227293966128,344.0522105164342,1404.270817418068,0.9042952642048225,0.9535923672508796
12,208,-5.28674495772165,5.28674495772165,True,1.5110156273538278,0.3464620734117748,0.7298507679325075,0.14394767103663447,76.0,10.0,1.2685791738791037,3.4565452991070544,20.044525967551934,10.788455995813326,321.6488953714372,1211.0208303282602,0.8868763649145907,0.950306046962657
13,162,-5.286739330185924,5.286739330185924,True,1.4349037131493567,0.3935823958413742,0.7767070958209584,0.23562006436140998,71.0,15.0,1.2080000558948134,4.26779132756403,16.907899759944897,11.428788012252145,442.50812825670045,1822.7671277069114,0.7148899146891855,0.6235571453776348
14,180,-5.282775664283685,5.282775664283685,True,1.5110372727295451,0.3982072969839752,0.8747525893224453,0.28948613636935183,84.0,7.0,1.3692317442541682,2.4338727083849805,13.795006398521206,10.39004330682857,322.54055136710934,1853.6735111638166,0.9904495774496821,0.9319154951113338
15,56,-5.280589269353908,5.280589269353908,True,1.5006992249418214,0.3834513888179542,0.8270871475710402,0.12481442641072484,95.0,13.0,1.4008262713616026,3.1077264371739255,14.860110497913034,8.766019354542518,330.1698306905675,1244.1197504558256,0.9350956345085211,0.941000725436169
16,129,-5.280479645300443,5.280479645300443,True,1.409768862175708,0.3557281086759197,0.8674769573448342,0.23837560577170905,87.0,10.0,1.2146882381533843,1.805139109632835,12.760078584244216,9.698879006689113,379.4251718352754,1418.8395934703958,0.9324353809292851,0.9194167815648766
