extra_shipping_containers,score,objective,generation,population_index,wing_span,wing_chord,tail_arm,nose_length,sensor_weight_kg,batt_capacity,prop_diameter_in,prop_pitch_in,motor_kv,motor_max_power,cruise_throttle,mission3_cruise_throttle
0,-8.649750000000001,8.649750000000001,1,4,1.3927049630004913,0.3372117294371128,0.6360059978440403,0.09232998799532653,15.42694367638053,3.208567383233458,22.14948988519609,13.428502351045609,480.1816141232848,2154.696114361286,0.6497019943781197,0.803579191211611
1,-8.5,8.5,1,7,1.4439884245493733,0.39160892079698806,0.6758762332335626,0.18799232053498632,20.948810589301594,1.9347857078989927,21.62700832736781,9.47620954653441,439.1392254164372,2877.9293093830347,0.9096883417293626,0.9519311201548354
3,-8.62875,8.62875,1,8,1.1397022885993557,0.3960143702477217,0.8050693474709988,0.20438173990696668,15.808780932665126,4.166592236291404,13.66411810391152,5.868725596846409,267.9177592508495,1442.3800408905963,0.9732414485559301,0.7653370933258669
4,-7.952116952376267,7.952116952376267,1,0,1.2813976185545326,0.2747519264742732,0.5797784702852368,0.2528034896403551,17.717594793736303,4.243267828132957,14.112720992416143,6.639092046767473,315.6297193840146,1495.4303968697786,0.560825411695987,0.8788469540886581
5,-15.829799844973543,15.829799844973543,1,12,1.5093783173393458,0.3209086920693517,0.4112971968948841,0.15557249464094638,20.78878082389555,4.366635020356625,14.834500602446496,7.878573133610189,411.27605652436614,1580.7857662439346,0.6827516062185168,0.5380146964453161
