rank,population_index,objective,score,finite,wing_span,wing_chord,tail_arm,nose_length,ducks_num,pucks_num,banner_length,batt_capacity,prop_diameter_in,prop_pitch_in,motor_kv,motor_max_power,cruise_throttle,mission3_cruise_throttle
1,0,-5.390599773671072,5.390599773671072,True,1.4719776783775984,0.37765507105347446,0.822761419630108,0.24955354481968917,67.0,20.0,1.6762854707901749,2.6322892740353736,17.664778632476633,8.205327526075894,363.33442189919515,1184.1022690957484,0.8282194290056961,0.7691879304656135
2,121,-5.3867349123914074,5.3867349123914074,True,1.459185223523276,0.39039674863779267,0.8537405647279865,0.18662001403954223,66.0,18.0,1.4480288241350843,2.736446885444589,14.822222293987792,10.054621980153625,376.3682432288579,1254.2948470760234,0.8605276320901079,0.7623173922203461
3,150,-5.3587596591711035,5.3587596591711035,True,1.3633441368341832,0.37323902937034203,0.8813331702471661,0.24244873423929705,79.0,23.0,1.2145191536949829,3.4360671031511454,15.829023519709395,10.337395277197427,344.0925758297192,1272.8373145732262,0.7946966705857756,0.8805465168721716
4,54,-5.34794959648348,5.34794959648348,True,1.3573260620320686,0.3748763807494604,0.8565694113093208,0.2649073621087288,76.0,15.0,1.5188190786209752,2.3241086342195327,12.269100736100919,8.085975526433483,384.6276368636862,1360.7150309153535,0.8491203364948592,0.8433442144665015
5,254,-5.347451647442021,5.347451647442021,True,1.4603968646171257,0.3808953209509423,0.809577186160185,0.20588423449475293,60.0,20.0,1.3778115872381322,3.46077117716639,16.143015759358935,7.1607806781494325,415.9934698095169,1738.5531561666955,0.8916302705899126,0.7533011840877069
6,240,-5.341552831092797,5.341552831092797,True,1.5230830864313951,0.3811496202072646,0.749076223230926,0.16657018002527732,74.0,16.0,1.39097972298709,2.556220108570228,15.923747720577452,8.473283296013161,365.3331276849303,1384.6278548220357,0.8387916918652174,0.8275156300359829
7,241,-5.3344536481535645,5.3344536481535645,True,1.504862105523986,0.34246250477457,0.8583601502200119,0.17394964646725738,72.0,20.0,1.2470541897710512,2.771819188734398,17.43905408168111,8.704986512414226,371.8082762752631,1140.6644044107024,0.7855248181379397,0.768597963629724
8,136,-5.334397375706068,5.334397375706068,True,1.4876493280545722,0.34886984968722556,0.7955455650425768,0.17321912451614843,74.0,18.0,1.2457179478542884,2.203226542271153,15.793375527739897,9.348276151687845,347.9719356557027,1199.4644076246357,0.7962448677735625,0.8047770225728668
9,59,-5.3266215516852045,5.3266215516852045,True,1.4940335173875263,0.3639993451456176,0.8524465025778971,0.25451828952602495,69.0,20.0,1.7138609274675929,3.228925302240307,10.987291461192406,8.382401141026818,441.3471016218972,1221.5919207367974,0.948033920749716,0.8660492584909496
10,109,-5.326509439313602,5.326509439313602,True,1.4574467269283513,0.376124623621095,0.8915281071490002,0.15478895064904719,69.0,20.0,1.3411573072004936,1.5846211413375282,15.593809419643419,9.62780952297243,331.20882162813797,1491.4779193381248,0.8042487194282029,0.7900702747193378
11,15,-5.32428618544717,5.32428618544717,True,1.4640978028321783,0.3227916431779308,0.8787064795079685,0.21267689637004808,100.0,17.0,1.2547525629055623,2.519274057364372,11.311619842486508,7.466910315113659,408.04853199078195,1870.9484223521222,0.9896966822854392,0.9914406661745985
12,3,-5.321071568901998,5.321071568901998,True,1.2789009698918892,0.39951477004746583,0.7517376629635691,0.12758082479998362,83.0,16.0,1.311487898610111,1.6537003421510352,14.321745628736895,7.936102748086156,384.2860412126158,1732.6499506045648,0.7680409810343499,0.7820687995722934
13,77,-5.301337938157537,5.301337938157537,True,1.4646918429090938,0.37176630334981076,0.7895290231863119,0.14791239569885795,89.0,17.0,1.0168583770661959,3.7787507584235387,17.69265306183246,9.63074309561883,329.5551667513183,1503.4599587988032,0.8722720090163023,0.9328035716770073
14,8,-5.301179871405147,5.301179871405147,True,1.4708192496941745,0.3360181550727992,0.8401190294410179,0.15962739451823305,78.0,18.0,1.104522455180321,1.6529298403054258,13.055905856891945,9.741327035417209,324.66142870335597,2861.679792404175,0.840474077209147,0.9173968033308006
15,220,-5.300796610665252,5.300796610665252,True,1.4156231327608375,0.385594458063524,0.7255145994090095,0.19176422674030774,71.0,21.0,1.3166861442382902,2.279426079923104,15.265292630934825,9.333119549420852,321.8544424249357,1062.3746377722268,0.8326047991870569,0.8051940974187035
16,84,-5.295279657901181,5.295279657901181,True,1.3677970513185147,0.38256486536936,0.7300449395557501,0.1431945518949378,76.0,20.0,1.0629733525331224,2.8167695234025105,15.476992833695995,10.156680825769886,348.74559831074663,1680.9593735330398,0.8095661812508165,0.6942250685180613
17,188,-5.29301077789722,5.29301077789722,True,1.4510186700416077,0.39853088650448587,0.77297711513568,0.14644398443779416,66.0,16.0,1.302312451970191,2.802939885715664,13.007567591096233,9.478266468691306,384.6888822439125,1299.1049674649491,0.8811528108685419,0.7579313210036192
18,30,-5.289326773328475,5.289326773328475,True,1.4909188204212889,0.3498645114793932,0.8776208679385006,0.11380307716459684,76.0,21.0,0.9487698213893141,2.943847704087672,17.277579316988493,8.085905005557596,380.8173126900396,1154.2809257560443,0.8457123137867316,0.8956508424050238
19,99,-5.284514060196789,5.284514060196789,True,1.5009733950307218,0.3169787138896136,0.7946956730260294,0.2749225087725379,70.0,16.0,1.5983427847321248,3.5172159010230084,16.041409448074514,7.860654195495554,362.91748713100037,1608.1383514721647,0.8984944209584813,0.879113205051935
20,100,-5.277772028994587,5.277772028994587,True,1.4864917900938621,0.39442089476160225,0.7668185061272668,0.1420827495240892,68.0,18.0,0.8736843996620622,3.0693410578128013,15.275912279353664,8.094935133235188,393.4748977784177,1790.9573891095858,0.8681656673557154,0.7709914955504088
21,37,-5.271701340051726,5.271701340051726,True,1.2750881464339872,0.3938314097440361,0.7955024580985456,0.11319411104652108,85.0,15.0,0.9536916765087169,2.8467023249664574,15.309400631312887,7.7217012638066524,459.30331204911056,1798.9124703080179,0.8028255232438699,0.7037852026906091
22,13,-5.27036342056944,5.27036342056944,True,1.3402989936685685,0.33330527251290665,0.8832421641857048,0.1584131346187459,78.0,13.0,1.2237145096293789,2.075631423262066,11.457127867704468,7.412438049872903,465.7924592229437,1468.6518350502165,0.777602353295781,0.7349478932400855
23,62,-5.269315525437734,5.269315525437734,True,1.4310733807216978,0.3472884613715262,0.811448229583825,0.2615397230790512,70.0,21.0,1.3130871665513744,3.1417069468974654,14.669562399952245,11.42764193026768,330.93072919288215,1507.1506574639357,0.9527007279223787,0.7387695720858732
24,1,-5.268584449995005,5.268584449995005,True,1.3735893698850334,0.3574371751398181,0.8292277104109252,0.15206522043420062,73.0,17.0,1.0033592541309018,2.6974970283419104,18.272842719634504,9.181815026583726,318.95029560811946,2988.786943015034,0.883741236690091,0.8548917189129053
25,223,-5.2659917445467155,5.2659917445467155,True,1.5035962761602977,0.3840890096915843,0.7384890744912611,0.2307858076412903,74.0,16.0,0.8425582324346073,1.6671830564849066,16.07619255009919,11.041007900713517,278.87170443300926,2193.3736334108044,0.8144378377867572,0.9214810588602129
26,228,-5.257133424196386,5.257133424196386,True,1.2811043514502196,0.3561599283767849,0.7685087980333882,0.16371136831959643,68.0,20.0,1.1876314303448021,1.6881480984254535,19.63341227546256,10.229923786761042,308.26504239848214,1915.5978797660914,0.7712658068061742,0.7875339648006456
27,81,-5.256216871961003,5.256216871961003,True,1.3774977036367377,0.3971622397076011,0.8325458008108606,0.2534346701097956,66.0,17.0,1.0703870309101138,2.7599775782746665,16.17003405969206,6.792047453001777,438.932493518323,1435.9839475778292,0.7851429043205213,0.8198882049489687
28,154,-5.255553526326942,5.255553526326942,True,1.3505741645776623,0.3755047925949816,0.7275460172986393,0.12287959633143819,75.0,15.0,0.8678335649911542,1.884816616850975,19.013784325881705,10.006225295948497,323.7137331998649,1549.4097077216784,0.7936268599448166,0.7429040137407206
29,32,-5.241009762664564,5.241009762664564,True,1.4417187001935914,0.35470737744622666,0.8463203094365435,0.16984671715319868,80.0,18.0,0.7519030312936046,2.415161196955027,19.532735995172164,11.109390307390612,282.0387924845135,1222.1966041282112,0.8251991355296295,0.9004489922455514
30,224,-5.239427131737828,5.239427131737828,True,1.360679795344014,0.3626351606482323,0.7370263172097324,0.2062382336974537,73.0,16.0,1.1487736112935798,3.5230683028297527,15.429329983333536,10.084596103917317,338.10731347188084,1193.2899444171167,0.7728233030813219,0.946412200558165
31,71,-5.225367266392834,5.225367266392834,True,1.2727400583490274,0.36431354290771184,0.7403082190913911,0.10085697594875101,72.0,17.0,0.9807119153026727,2.036910795427162,15.865839186465035,11.443312360724178,273.20266528367506,1632.2645994954473,0.7948226811849497,0.9013762652868896
32,117,-5.225235786081341,5.225235786081341,True,1.3773098393626608,0.3467202994800124,0.692281539929087,0.13046529794743555,70.0,15.0,0.8841356464216792,2.257546569652442,16.86293676904186,11.367117553810697,340.2337971145968,1853.3964515080224,0.7205317994165702,0.7448418725448738
33,147,-5.223646258935412,5.223646258935412,True,1.477288863573251,0.3627394715543563,0.7596199907718262,0.21566543300282096,62.0,17.0,1.6071796355544932,3.4624023140630755,15.655169816645765,9.525773703337318,392.9300427976395,1367.609170677605,0.7346411639121158,0.7384496391594156
34,72,-5.222729796419307,5.222729796419307,True,1.3031235299023927,0.38831829949619023,0.802439422033105,0.15706819221761528,79.0,17.0,0.6589187385926789,2.032577126160882,14.858268298174671,10.72338952652125,295.9455844247745,1371.6054218234049,0.8541667367735049,0.8471372169979521
35,252,-5.221680768604618,5.221680768604618,True,1.3330081432981775,0.3808585782548698,0.8029340693591132,0.13613694973174179,92.0,20.0,0.6261408921422742,2.7320478888362865,14.448545818532246,11.283859617725613,334.96589299031973,1728.0462071918332,0.7233648584781148,0.8743692954904752
36,48,-5.217096699607095,5.217096699607095,True,1.3786043747809167,0.38610584935220815,0.7038958209088776,0.13070258320683337,64.0,16.0,1.4444030151477159,3.3064959265815914,15.493551781491897,11.864758722917918,322.8565016909626,1819.6983026989851,0.9287231254325736,0.7243812452872831
37,19,-5.208623447351487,5.208623447351487,True,1.3247381824812634,0.36272817667153834,0.7884601325561531,0.0920637054607092,75.0,13.0,1.279624992279916,1.6471895829362457,12.852455303552787,8.268873479677488,356.2736051438701,1716.180403055514,0.8261666582347449,0.8311367205418461
38,95,-5.204267451664119,5.204267451664119,True,1.4726659027749593,0.35740451376293625,0.76508274770581,0.27095894240425333,89.0,21.0,0.6301087529611515,2.1723801296418164,14.665738120876206,8.859141972605618,396.47207808366886,1706.769507434037,0.7052298623709387,0.7772384057025024
39,52,-5.202288529760688,5.202288529760688,True,1.4393005275303858,0.38175287211015263,0.7546788757108115,0.2453670990298945,67.0,18.0,0.8334344415241861,2.806851767129617,21.202905560326442,10.066488432975433,313.5649135219414,1144.2667019844537,0.7665933212309749,0.7260122582529944
40,232,-5.200084805719773,5.200084805719773,True,1.48608323811967,0.37231106936288433,0.787290101246434,0.23658820428449154,68.0,14.0,0.6631301712187594,2.2869332644605564,11.17167111894679,8.82061585450287,370.35409436959714,1669.6258644048298,0.9200485406474797,0.8565699882430168
