rank,population_index,objective,score,finite,wing_span,wing_chord,tail_arm,nose_length,ducks_num,pucks_num,banner_length,batt_capacity,prop_diameter_in,prop_pitch_in,motor_kv,motor_max_power,cruise_throttle,mission3_cruise_throttle
1,0,-5.2706244349387354,5.2706244349387354,True,1.5091793960289976,0.390572274552749,0.8413347672144519,0.25435234175971866,83.0,19.0,1.4819767050178871,3.8472577181592653,19.384668545527806,12.482171312578098,352.28748950645246,1120.0594609009263,0.8394437140964656,0.7789690690270745
2,132,-5.225306317485851,5.225306317485851,True,1.353944205019953,0.3963792460732701,0.8731045509758727,0.16774361322129352,88.0,13.0,1.5828516464970839,4.0763040665808745,20.376946980532026,11.162312726994884,368.8894158555723,1428.4489034212863,0.8964247534258007,0.7521839776673871
3,33,-5.191776095767382,5.191776095767382,True,1.5164627647626028,0.35073352738995456,0.8089030967770537,0.18613565234683577,86.0,9.0,1.652073561577611,4.493015077208794,14.399950237006394,10.944688830314465,448.94077982037265,1381.3552022702709,0.8674143990095905,0.823431164153066
4,159,-5.189844986030476,5.189844986030476,True,1.387948342097355,0.3872471360659664,0.8796827426469689,0.1404512501427101,75.0,13.0,1.6674121827652009,3.8633405883423184,20.031311165611434,11.834655151731464,326.1418242717596,1274.7370663778229,0.8903621760707754,0.8220547879066182
5,2,-5.182436247911189,5.182436247911189,True,1.5124441127078865,0.3285594619203431,0.8803953597671987,0.1748701502753209,98.0,14.0,0.8209494352517757,4.322530703507342,20.9137694724397,12.040678673197446,327.707129892307,1230.0935710613162,0.9050129126022368,0.7775271317009609
6,189,-5.178551241617722,5.178551241617722,True,1.4834025858523818,0.299820506273738,0.8594929282811726,0.22596689643834614,96.0,18.0,1.1848028512755926,4.061524348864365,18.75133630646673,9.212732213416519,403.6087126811533,1544.3448046994376,0.9048571073911986,0.8489412358551451
7,203,-5.175446264403298,5.175446264403298,True,1.3513200058610733,0.3745347953234549,0.8464780216330323,0.1734023536417162,80.0,13.0,1.2217073031401402,3.98076966670667,20.85900003605862,9.64363346090781,384.54175925876115,1334.7896171118414,0.8810221603461237,0.8242061129972991
8,228,-5.168165545466811,5.168165545466811,True,1.4464144206107534,0.29673536884091756,0.8408619020581335,0.2169464767548119,93.0,15.0,0.7150868494730291,3.065785301984065,20.769449073198146,15.33189343671954,301.06140551423715,1581.059591347944,0.7352467189273145,0.7643970035803981
9,158,-5.168159678418827,5.168159678418827,True,1.4556982175553306,0.3667813588103735,0.8795383829964489,0.14812919006736036,90.0,14.0,0.7057276713139427,1.9556477068108902,17.14239396522826,7.587251717576933,408.6891315259003,2521.0513893717357,0.8609539832578054,0.8652736121795354
10,59,-5.165029237057045,5.165029237057045,True,1.4163981786807383,0.38600390747510366,0.8997805000039168,0.14100523834870404,95.0,11.0,0.7217662511305907,3.8874045567611346,23.55607501210513,13.056787889007891,289.22895284051526,1016.5051055018146,0.8371052440505702,0.9466085490576726
11,206,-5.157516605132842,5.157516605132842,True,1.3898176687414772,0.368042327457572,0.887655606865883,0.26986506502001467,81.0,15.0,0.6078665676245447,3.229506244445907,20.61320686008011,14.784012882387934,322.82436862271453,1200.5352740972098,0.8130776267141966,0.6734045818714411
12,91,-5.157474959913973,5.157474959913973,True,1.5059399763593775,0.35921338792790974,0.6940776042675548,0.2613377243139209,73.0,19.0,1.0361652331698854,3.924639062751827,19.97973471822633,10.607450992758077,371.609387741334,1004.4425751600959,0.8204301179611941,0.8678761632338061
13,124,-5.147345486091402,5.147345486091402,True,1.486693376724256,0.3718583269995186,0.8005915307988427,0.20871104467910406,90.0,19.0,0.5930793985656377,3.334435694259574,17.41781130658719,10.778914503118992,350.62561305665986,1241.4970616267283,0.902140200171476,0.7415163422718871
14,193,-5.140212714250849,5.140212714250849,True,1.4367462316690278,0.3935110169398087,0.8488886766145881,0.12849341110361112,82.0,17.0,0.5901177551998544,4.139506290924749,21.93461457722177,14.261320655095396,310.60949546977895,1572.8529486177108,0.9270032730424729,0.7818071311963243
15,156,-5.138663744154418,5.138663744154418,True,1.3919695770570608,0.3948812995358756,0.8222362264939705,0.09104235222092961,91.0,6.0,1.2311334888297591,4.075214432537324,22.310467422472097,13.265488303385025,320.1988574561655,1188.8048909078411,0.8626248272533404,0.788924857783276
