score,objective,generation,wing_span,wing_chord,tail_arm,nose_length,extra_shipping_containers,sensor_length_m,sensor_weight_kg,mission3_sensor_weight_kg,batt_capacity,prop_diameter_in,prop_pitch_in,motor_kv,motor_max_power,cruise_throttle,mission3_cruise_throttle,battery_cell_count
7.491714285714286,-7.491714285714286,205,1.8203782055103022,0.3727140578343685,0.4840416025326122,0.24099116593030018,0.0,0.47287024180347975,15.742318471662294,15.370257525190784,3.098843054430449,14.89158629117062,7.983279459029129,459.42785167350996,2096.1493657931323,0.8111969073486729,0.79058411909342,8.0
7.46380681795644,-7.46380681795644,285,1.8196404031003024,0.39268279753054003,0.7104172186326184,0.09056253351650007,0.0,0.447937421652414,15.62917142196276,14.723039214314376,3.86599656139975,14.573341765851364,9.561772726622625,451.2500650315085,2716.9861158254253,0.9714328428786931,0.9715827501847283,6.0
7.409960809343067,-7.409960809343067,250,1.7869467880541998,0.3888975223583351,0.49210318700619493,0.20410102830287125,0.0,0.5171345796994737,15.372035816803784,15.232985741620535,3.338987065622414,20.645868179357294,11.311846040212274,338.6602325144721,2267.0841346907664,0.9012477039873439,0.6999879712089898,8.0
7.390844046055008,-7.390844046055008,260,1.7962499365426363,0.36740194768770984,0.4171346685399269,0.20673648652309726,0.0,0.4240598111748112,14.99064399647311,14.412221453499736,3.9459614554000257,20.479050423048843,10.206667804566072,415.4002990064007,1966.6187292376262,0.9744364745475147,0.8502595072473342,6.0
7.384039728651812,-7.384039728651812,258,1.8079296967471599,0.3823754693022343,0.5815585353575876,0.223376929198065,0.0,0.44424744972274177,15.29367711718664,13.55279426074205,4.023372693023925,20.497449803637284,12.320400526851513,334.1655749614572,2305.8506626239796,0.9654097678735036,0.9388743216630373,6.0
7.3667660927269525,-7.3667660927269525,287,1.7821382430180657,0.38725848702151655,0.8552296063472149,0.15182218362024397,0.0,0.44377327969671676,15.129977402315035,12.674492983516352,4.419337975811884,14.940140569083908,9.280645539726134,476.4373686309885,1820.9607315419232,0.9136964183122971,0.9889164343199935,6.0
7.362678568292475,-7.362678568292475,227,1.813226927933479,0.39673429266750826,0.7350479082811529,0.08368434091311698,0.0,0.4637623276686251,14.693769886490522,14.579103032628842,3.0032764937739103,18.62993075707007,12.017578722934763,393.87569152675735,1943.4068209733966,0.9930912383950283,0.7873174614947793,6.0
7.362678568292475,-7.362678568292475,281,1.813226927933479,0.39673429266750826,0.7350479082811529,0.08368434091311698,0.0,0.46376232766862513,14.69376988649052,14.579103032628842,3.0032764937739103,18.62993075707007,12.017578722934763,393.87569152675735,1943.4068209733966,0.9930912383950283,0.7873174614947793,6.0
7.362160835757525,-7.362160835757525,260,1.8098846712062024,0.3588525793864102,0.8702514091545064,0.2185011959811598,0.0,0.476746334826053,15.74755005581951,13.965501571890941,3.3549659741962676,20.666075018172798,11.74047912732016,311.51288514872635,1884.3704724702447,0.9635417825474879,0.980586883483823,6.0
7.358622651262813,-7.358622651262813,260,1.7255997625702442,0.3599440394290207,0.5393100297545964,0.1791890205420622,0.0,0.4637889660756699,15.688004290015535,13.90090605821488,3.510715586467059,17.155521348080253,10.169679193857332,385.9077729670201,2330.547534392958,0.9656714039738993,0.9503186353564358,6.0
7.336939727238789,-7.336939727238789,255,1.7576086943118816,0.3917358889054307,0.4039382562086956,0.2123520246463066,0.0,0.5015517152032609,15.390727399439138,12.531179595541616,3.860261776831054,20.90192129721907,13.058207255732508,336.9589623982854,2579.6033292578068,0.9417285190576131,0.9381402256820401,6.0
7.330502596283509,-7.330502596283509,258,1.5167514562629123,0.3801833430412338,0.6802667291689171,0.18395101229662356,0.0,0.5036958042960649,15.291844213046282,14.46733175096999,4.082090300069217,19.169302514382526,12.453641445568703,387.8598401626849,1836.6201023172305,0.9221349664888177,0.8554986767141297,6.0
7.330406358773207,-7.330406358773207,290,1.7994814821408862,0.2991831093130353,0.7082867657658332,0.11802336029857782,0.0,0.5988904944258786,15.374199934729893,13.448495952802059,4.1301121371356455,16.29204641503406,10.731823617995198,463.50564607584437,1939.7073877048763,0.8239291927208907,0.8507992639801949,6.0
7.329394255741598,-7.329394255741598,194,1.7479913434343963,0.39281433449417874,0.5968167022080727,0.12146998033725787,0.0,0.4975472887388111,14.610001600884424,14.326648649522276,3.4588082196496988,19.926292531481554,10.647333416529492,439.99963374068136,2422.9636753988943,0.8784134394564974,0.7781852473897202,6.0
7.329125104331299,-7.329125104331299,284,1.820360402454324,0.3721723523146607,0.4846507872190492,0.08556151395667522,0.0,0.5203725102573231,15.182981400450673,13.629377821921352,3.2527995878542355,19.80128507896094,12.446506528064951,381.1722043592257,1917.3955249810167,0.977253445934652,0.7620100532693299,6.0
7.324162073087049,-7.324162073087049,260,1.8103015509653828,0.39375253372670727,0.5967488370854667,0.27478189518591034,0.0,0.5357336875043688,14.742953586831828,12.763174505405471,4.2368200941939795,20.182855918123238,12.055991209066113,368.6581025992,2286.475492112345,0.9860864306517196,0.9109745861201035,6.0
7.323880207945061,-7.323880207945061,254,1.697685231117125,0.3465376025041008,0.781654754639123,0.15813707484333786,0.0,0.5952254039005895,15.861191386248567,14.444750252025116,3.8737849949527665,20.599059481505712,11.446197060523039,421.48609389151625,2514.7322681852484,0.8840198368422112,0.7857756071934923,6.0
7.3218468609714265,-7.3218468609714265,289,1.707173048072958,0.35656021997698484,0.38007127001264635,0.24353885224108834,0.0,0.41394139696092536,14.350444984306876,14.286524817260409,4.234608161541661,15.988453939183913,11.650819648261871,437.11786180348724,2399.532048865166,0.9428144116177966,0.8351418689508262,6.0
