niche_rank,population_index,official_score,optimization_score,wing_span,wing_chord,tail_arm,nose_length,extra_shipping_containers,sensor_length_m,sensor_weight_kg,mission3_sensor_weight_kg,batt_capacity,prop_diameter_in,prop_pitch_in,motor_kv,motor_max_power,cruise_throttle,mission3_cruise_throttle,battery_cell_count
1,1024,7.46,7.491714285714286,1.8203782055103022,0.3727140578343685,0.4840416025326122,0.24099116593030018,0.0,0.47287024180347975,15.742318471662294,15.370257525190784,3.098843054430449,14.89158629117062,7.983279459029129,459.42785167350996,2096.1493657931323,0.8111969073486729,0.79058411909342,8.0
2,2048,7.412,7.46380681795644,1.8196404031003024,0.39268279753054003,0.7104172186326184,0.09056253351650007,0.0,0.447937421652414,15.62917142196276,14.723039214314376,3.86599656139975,14.573341765851364,9.561772726622625,451.2500650315085,2716.9861158254253,0.9714328428786931,0.9715827501847283,6.0
3,512,7.351999999999999,7.390844046055008,1.7962499365426363,0.36740194768770984,0.4171346685399269,0.20673648652309726,0.0,0.4240598111748112,14.99064399647311,14.412221453499736,3.9459614554000257,20.479050423048843,10.206667804566072,415.4002990064007,1966.6187292376262,0.9744364745475147,0.8502595072473342,6.0
4,2516,7.350451921894597,7.3667660927269525,1.7821382430180657,0.38725848702151655,0.8552296063472149,0.15182218362024397,0.0,0.44377327969671676,15.129977402315035,12.674492983516352,4.419337975811884,14.940140569083908,9.280645539726134,476.4373686309885,1820.9607315419232,0.9136964183122971,0.9889164343199935,6.0
5,677,7.3447230973471935,7.358622651262813,1.7255997625702442,0.3599440394290207,0.5393100297545964,0.1791890205420622,0.0,0.4637889660756699,15.688004290015535,13.90090605821488,3.510715586467059,17.155521348080253,10.169679193857332,385.9077729670201,2330.547534392958,0.9656714039738993,0.9503186353564358,6.0
6,2360,7.343714285714285,7.362678568292475,1.813226927933479,0.39673429266750826,0.7350479082811529,0.08368434091311698,0.0,0.46376232766862513,14.69376988649052,14.579103032628842,3.0032764937739103,18.62993075707007,12.017578722934763,393.87569152675735,1943.4068209733966,0.9930912383950283,0.7873174614947793,6.0
