rank,population_index,optimization_objective,optimization_score,official_score,finite,wing_span,wing_chord,tail_arm,nose_length,extra_shipping_containers,sensor_length_m,sensor_weight_kg,mission3_sensor_weight_kg,batt_capacity,prop_diameter_in,prop_pitch_in,motor_kv,motor_max_power,cruise_throttle,mission3_cruise_throttle,battery_cell_count
3003,354,9.290902977423986,-9.290902977423986,-9.290902977423986,True,1.6836713587979961,0.14225878141814358,0.3794240489723568,0.13684189375234518,0.0,0.3288881487981763,1.1481241031575529,0.6062778265686077,3.3337780543955353,19.83566696755588,8.323150266332036,492.3095244928779,2851.1164518991545,0.8292872393503785,0.5121062307409251,8
3004,483,8.68675386160888,-8.68675386160888,-9.454584371120557,True,1.0556156515809438,0.23603566813288676,0.6207711493335757,0.21597769180809528,2.0,0.15146763055322582,5.288907613809597,0.517645205709508,3.2644737502674714,16.77446397163783,12.15596949112574,457.90076833561096,2672.6353690262895,0.8926183180477302,0.8193625996030843,6
3005,1795,9.4995610309476,-9.4995610309476,-9.4995610309476,True,1.0641726500135094,0.38774768875007914,0.7435458225962222,0.23498655596942783,0.0,0.4801451376268845,15.17624708701392,5.680094478957994,2.5158920264138915,20.195816294554866,13.216311347199161,329.20983359452026,2007.6995681285314,0.7808037729222368,0.8106173172266775,6
3006,1574,9.530860343778542,-9.530860343778542,-9.530860343778542,True,1.8093706120778525,0.3954434749711272,0.6626477761805103,0.26504526638582676,0.0,0.4431248440425154,14.472215996127346,9.179312192333528,2.379263888133154,20.869598912621527,15.562171799588658,281.0596738825408,2260.26907065117,0.6696002662632248,0.9810993208845993,6
3007,485,9.555455485304108,-9.555455485304108,-9.555455485304108,True,1.7809615889310946,0.2623709686747905,0.8075166694460083,0.16036199564825593,1.0,0.5874323191345403,8.81917562734206,6.5872740501501434,2.6891302003996955,20.142657052767223,13.194375140904071,265.14701456181234,2522.58905936263,0.9352707270071379,0.6024343629794106,8
3008,1185,9.561449452599735,-9.561449452599735,-9.561449452599735,True,1.7383746616957767,0.37260158073513433,0.7904903377121678,0.18031064065419702,0.0,0.5507394633848903,14.042064601942322,12.271855872720097,2.5185442379705067,16.1641462123489,10.690495440219168,464.3931480007397,1276.4668695866526,0.8968902069200724,0.6489236863983306,8
3009,2737,9.572985711166405,-9.572985711166405,-9.572985711166405,True,1.5954031204303507,0.3683475755151348,0.7295085175953302,0.1662926440788411,1.0,0.46439860764762025,4.9998074988719186,3.4321847562858334,2.7646266570430202,21.816256371329168,9.014473393660406,318.4151579036447,1951.654710124247,0.9660407539069562,0.7362714271117643,6
3010,419,9.624585223139643,-9.624585223139643,-9.624585223139643,True,1.4172456006257517,0.37132876354770405,0.471221968297887,0.13447035299145554,1.0,0.3214347456358463,8.178632173267456,6.505595624833059,2.128961332898851,18.54689296777658,11.903121937897735,330.01154964574215,2489.369461657736,0.928060145410188,0.5381329166806774,8
3011,1666,9.626905929725583,-9.626905929725583,-9.626905929725583,True,1.016309563904468,0.38719048534880013,0.6438849958301714,0.19121017194045178,0.0,0.6077916185432679,15.759505227283192,6.730757619515488,3.7076820087083857,17.81061875875659,14.175340694688263,317.77233250165324,2802.878401039468,0.8591048019233817,0.8387675134633621,6
3012,3005,9.636091382378018,-9.636091382378018,-9.636091382378018,True,1.494700285345533,0.38911427684930555,0.43211422000389854,0.24332450193005503,0.0,0.45972696788905976,12.147042977323457,3.5022469237213825,3.2605733731311997,19.27602523950148,15.351399338979075,463.68854642574513,2576.1495100863335,0.884791828938541,0.6454839437987555,6
3013,2488,9.642133130337365,-9.642133130337365,-9.642133130337365,True,1.762547468751774,0.3977007794150039,0.8244251563416607,0.24905692685802272,0.0,0.15688002550674326,5.458648092271357,5.398590290583574,1.9473608350633325,17.80345699920315,8.629630471210298,336.9113664579888,1421.4389472350426,0.597708110591497,0.9740441937945034,8
3014,2963,9.64545873308613,-9.64545873308613,-9.64545873308613,True,1.524681142231933,0.30689852867494327,0.4996057956139599,0.09218752063253925,0.0,0.5238238577696885,14.671677984393536,5.227906019391938,2.3608637903817,20.830677605796136,11.082592029720075,459.7987249159059,1070.5495871172902,0.9809049177700395,0.7695227001230892,6
3015,2728,9.66655847601084,-9.66655847601084,-9.66655847601084,True,1.618019486430663,0.2888663680789321,0.6724109041144251,0.278727430578301,0.0,0.5240780775103896,13.378539722439184,8.934375434196093,2.533432332826874,18.261344826903795,7.591875776711776,441.7326722732623,2154.7330311153632,0.5105986155221096,0.8009849993794926,8
3016,2736,9.668698176233494,-9.668698176233494,-9.668698176233494,True,1.6510961522403362,0.2508326149377242,0.5106619311370103,0.18257979005575178,1.0,0.2976073389116711,4.781471632944068,1.8365365844806867,3.6163178950332413,17.698242676486984,12.706735095178647,482.1403180701067,1404.630567802387,0.6644959472359133,0.9353657430724288,6
3017,2388,9.671746606121658,-9.671746606121658,-9.671746606121658,True,1.5200427746227312,0.23585081707272482,0.5411470657293364,0.25287390902638435,0.0,0.4809992659829263,15.839618991401409,14.219335559311665,4.202910232030706,23.77082677226836,12.65702991091512,490.3362240583915,2641.681973023734,0.9537226547107485,0.7156719481788039,6
3018,1814,9.69109784324534,-9.69109784324534,-9.69109784324534,True,1.7623844860811908,0.3324286444095252,0.43388890905500577,0.26557869604331463,0.0,0.6088216168815355,15.626127103338103,12.132586167825394,3.282459124457091,21.03550304374808,14.178387212558036,435.00171825289726,2105.439219660758,0.821992153612878,0.7101771288051804,6
3019,182,9.724595389193844,-9.724595389193844,-9.724595389193844,True,1.462780419878442,0.18785058581947028,0.3655088117966828,0.1980858205250082,0.0,0.5356312900951063,14.579726662433664,12.988734060652742,2.291447333286625,22.194220708611216,13.83756761903619,259.7009280756845,2692.7375492098636,0.6345707204939416,0.7354076519033278,8
3020,65,9.745128495423742,-9.745128495423742,-9.745128495423742,True,1.803108658388321,0.3183877067707613,0.46053959703305025,0.1179272084078074,0.0,0.5057526205548767,14.562477370747049,12.891280447148652,1.4640898478573563,19.995014446108947,11.166563640965137,421.4495918072679,2700.481675181135,0.9041029764930981,0.5317017178432245,8
3021,1206,9.817315927284252,-9.817315927284252,-9.817315927284252,True,1.7221708021000026,0.27457042466670545,0.7894994672387838,0.09424801381757039,1.0,0.31130607749499534,6.162729992910292,5.796330780520989,2.795239833309347,19.992734673726414,13.428123554160734,263.13707918337326,2559.3431960941184,0.7094048316114621,0.6875325374375586,8
3022,1552,9.82618443435078,-9.82618443435078,-9.82618443435078,True,1.4350105875574053,0.2926126791275986,0.7202683227826892,0.19442619746550915,0.0,0.4953027910909537,13.645530100605367,6.698351174685876,2.749894743588663,21.78145554684737,15.805615896411698,321.3040589817279,1884.4480290159702,0.851512108463794,0.6879812997113127,8
