generation,island,estimated_completed_candidates,elapsed_seconds,estimated_candidates_per_second,eta_seconds,convergence,best_objective,best_score,wing_span,wing_chord,tail_arm,nose_length,extra_shipping_containers,sensor_length_m,sensor_weight_kg,mission3_sensor_weight_kg,batt_capacity,prop_diameter_in,prop_pitch_in,motor_kv,motor_max_power,cruise_throttle,mission3_cruise_throttle,battery_cell_count
199,1,102400,1132.0480074579827,90.45552779156381,735.8312048476888,0.0,nan,nan,1.7479913434343963,0.39281433449417874,0.5968167022080727,0.12146998033725787,0.0,0.4975472887388111,14.610001600884424,14.326648649522276,3.4588082196496988,19.926292531481554,10.647333416529492,439.99963374068136,2422.9636753988943,0.8784134394564974,0.7781852473897202,6.0
200,1,102912,1138.1593180830241,90.41967883137164,730.4604578741797,0.0,nan,nan,1.7479913434343963,0.39281433449417874,0.5968167022080727,0.12146998033725787,0.0,0.4975472887388111,14.610001600884424,14.326648649522276,3.4588082196496988,19.926292531481554,10.647333416529492,439.99963374068136,2422.9636753988943,0.8784134394564974,0.7781852473897202,6.0
201,2,103424,1171.0444875829853,88.31773779445841,742.0479921317926,4.653972103891038e-06,nan,nan,1.6288935608077233,0.36067353150278547,0.7610547839615989,0.16250618929037458,0.0,0.5061528857747635,14.261401484747598,11.127751424737966,2.290454120158867,16.741310278988102,9.146069464718371,439.50944198468846,1629.238550984874,0.72744204994055,0.6608269410832457,8.0
202,2,103936,1174.963567333005,88.45891301627292,735.0757293167075,4.210390012994485e-06,nan,nan,1.8156126493256044,0.357802371900721,0.5437059434385917,0.18538454570744484,0.0,0.5576419417225889,14.954576737348189,11.31169430248934,3.0157418559715676,13.498002001276912,7.674622361686407,459.852321037402,1696.5891063225345,0.7605073315620643,0.7957779477705743,8.0
203,2,104448,1177.8712499159737,88.67522660685627,727.5087131833955,4.016327633143903e-06,nan,nan,1.8156126493256044,0.357802371900721,0.5437059434385917,0.18538454570744484,0.0,0.5576419417225889,14.954576737348189,11.31169430248934,3.0157418559715676,13.498002001276912,7.674622361686407,459.852321037402,1696.5891063225345,0.7605073315620643,0.7957779477705743,8.0
204,2,104960,1181.4517407499952,88.83985386772594,720.3974028963386,3.636111288240982e-06,nan,nan,1.8156126493256044,0.357802371900721,0.5437059434385917,0.18538454570744484,0.0,0.5576419417225889,14.954576737348189,11.31169430248934,3.0157418559715676,13.498002001276912,7.674622361686407,459.852321037402,1696.5891063225345,0.7605073315620643,0.7957779477705743,8.0
205,2,105472,1185.1197189579834,88.99691593414398,713.3730347125726,3.5144137298415415e-06,nan,nan,1.8203782055103022,0.3727140578343685,0.4840416025326122,0.24099116593030018,0.0,0.47287024180347975,15.742318471662294,15.370257525190784,3.098843054430449,14.89158629117062,7.983279459029129,459.42785167350996,2096.1493657931323,0.8111969073486729,0.79058411909342,8.0
206,2,105984,1187.692562124983,89.23521404426133,705.7303630018015,3.2966510973213466e-06,nan,nan,1.8203782055103022,0.3727140578343685,0.4840416025326122,0.24099116593030018,0.0,0.47287024180347975,15.742318471662294,15.370257525190784,3.098843054430449,14.89158629117062,7.983279459029129,459.42785167350996,2096.1493657931323,0.8111969073486729,0.79058411909342,8.0
207,2,106496,1191.7247971249744,89.36291353248725,698.9924290829176,2.943329268876762e-06,nan,nan,1.8203782055103022,0.3727140578343685,0.4840416025326122,0.24099116593030018,0.0,0.47287024180347975,15.742318471662294,15.370257525190784,3.098843054430449,14.89158629117062,7.983279459029129,459.42785167350996,2096.1493657931323,0.8111969073486729,0.79058411909342,8.0
208,2,107008,1195.198960040987,89.53153707256436,691.9572926553083,2.5873552063509723e-06,nan,nan,1.8203782055103022,0.3727140578343685,0.4840416025326122,0.24099116593030018,0.0,0.47287024180347975,15.742318471662294,15.370257525190784,3.098843054430449,14.89158629117062,7.983279459029129,459.42785167350996,2096.1493657931323,0.8111969073486729,0.79058411909342,8.0
209,2,107520,1197.0050209159963,89.82418462850003,684.0028690948551,2.262726125670903e-06,nan,nan,1.8203782055103022,0.3727140578343685,0.4840416025326122,0.24099116593030018,0.0,0.47287024180347975,15.742318471662294,15.370257525190784,3.098843054430449,14.89158629117062,7.983279459029129,459.42785167350996,2096.1493657931323,0.8111969073486729,0.79058411909342,8.0
210,2,108032,1201.433729875018,89.91923342391785,677.585847654631,1.8637092438490233e-06,nan,nan,1.8203782055103022,0.3727140578343685,0.4840416025326122,0.24099116593030018,0.0,0.47287024180347975,15.742318471662294,15.370257525190784,3.098843054430449,14.89158629117062,7.983279459029129,459.42785167350996,2096.1493657931323,0.8111969073486729,0.79058411909342,8.0
211,3,108544,1234.3480800830293,87.9362975091262,687.0427992914974,5.073677054746582e-06,nan,nan,1.7090511328342366,0.3445079797506333,0.5461582780563403,0.2198292419390645,0.0,0.47139747792578407,15.757979910029267,11.08759642642816,3.349923759754121,17.49698922628552,13.99482188168869,313.3841711785293,2511.7533567359515,0.9370556091301795,0.9292069735848169,6.0
212,3,109056,1238.936858666013,88.02385629032192,680.5427815207677,4.606073974750605e-06,nan,nan,1.7090511328342366,0.3445079797506333,0.5461582780563403,0.2198292419390645,0.0,0.47139747792578407,15.757979910029267,11.08759642642816,3.349923759754121,17.49698922628552,13.99482188168869,313.3841711785293,2511.7533567359515,0.9370556091301795,0.9292069735848169,6.0
213,3,109568,1244.5964532910148,88.03496081824406,674.6410681390547,4.233088184816565e-06,nan,nan,1.7090511328342366,0.3445079797506333,0.5461582780563403,0.2198292419390645,0.0,0.47139747792578407,15.757979910029267,11.08759642642816,3.349923759754121,17.49698922628552,13.99482188168869,313.3841711785293,2511.7533567359515,0.9370556091301795,0.9292069735848169,6.0
214,3,110080,1249.5720941249747,88.09415680580209,668.3757712761492,3.7071451703159558e-06,nan,nan,1.7090511328342366,0.3445079797506333,0.5461582780563403,0.2198292419390645,0.0,0.47139747792578407,15.757979910029267,11.08759642642816,3.349923759754121,17.49698922628552,13.99482188168869,313.3841711785293,2511.7533567359515,0.9370556091301795,0.9292069735848169,6.0
215,3,110592,1253.639736541023,88.21673147114788,661.64319428554,3.2567300809184166e-06,nan,nan,1.7090511328342366,0.3445079797506333,0.5461582780563403,0.2198292419390645,0.0,0.47139747792578407,15.757979910029267,11.08759642642816,3.349923759754121,17.49698922628552,13.99482188168869,313.3841711785293,2511.7533567359515,0.9370556091301795,0.9292069735848169,6.0
216,3,111104,1256.86692154099,88.3975845778328,654.4975213554463,2.9522490515889403e-06,nan,nan,1.7090511328342366,0.3445079797506333,0.5461582780563403,0.2198292419390645,0.0,0.47139747792578407,15.757979910029267,11.08759642642816,3.349923759754121,17.49698922628552,13.99482188168869,313.3841711785293,2511.7533567359515,0.9370556091301795,0.9292069735848169,6.0
217,3,111616,1261.724674707977,88.46303970859033,648.2255209508874,2.7041648619239908e-06,nan,nan,1.7090511328342366,0.3445079797506333,0.5461582780563403,0.2198292419390645,0.0,0.47139747792578407,15.757979910029267,11.08759642642816,3.349923759754121,17.49698922628552,13.99482188168869,313.3841711785293,2511.7533567359515,0.9370556091301795,0.9292069735848169,6.0
218,3,112128,1265.3792807499995,88.6121668860746,641.3566217499997,2.3276716125045497e-06,nan,nan,1.7090511328342366,0.3445079797506333,0.5461582780563403,0.2198292419390645,0.0,0.47139747792578407,15.757979910029267,11.08759642642816,3.349923759754121,17.49698922628552,13.99482188168869,313.3841711785293,2511.7533567359515,0.9370556091301795,0.9292069735848169,6.0
219,3,112640,1268.5879968330264,88.7916331237571,634.2939984165132,1.9271854456178262e-06,nan,nan,1.7090511328342366,0.3445079797506333,0.5461582780563403,0.2198292419390645,0.0,0.47139747792578407,15.757979910029267,11.08759642642816,3.349923759754121,17.49698922628552,13.99482188168869,313.3841711785293,2511.7533567359515,0.9370556091301795,0.9292069735848169,6.0
220,3,113152,1272.6298526659957,88.91194856301786,627.6771671520069,1.5742614082180704e-06,nan,nan,1.7090511328342366,0.3445079797506333,0.5461582780563403,0.2198292419390645,0.0,0.47139747792578407,15.757979910029267,11.08759642642816,3.349923759754121,17.49698922628552,13.99482188168869,313.3841711785293,2511.7533567359515,0.9370556091301795,0.9292069735848169,6.0
221,4,113664,1300.294393374992,87.41405067892224,632.5756508310772,0.0,nan,nan,1.750044620909705,0.35365102645083013,0.4756621851116023,0.25661904224431287,0.0,0.5997522247283611,15.34281083029637,11.111672460053875,3.640683984217949,18.873219094137568,10.363023040410837,420.3308624059087,1462.4704487006243,0.9380099329721885,0.8515744334592741,6.0
222,4,114176,1310.263262790977,87.13973996095639,628.6913413391683,0.0,nan,nan,1.7514969242371985,0.3562589086631018,0.7698104134305627,0.29081746225809957,0.0,0.43553012830395854,15.41312916779213,14.619900837659081,3.509205926340427,21.3319662722029,10.695588646772567,378.0593931845428,1772.9737042450245,0.9822644958875482,0.8302466360668639,6.0
223,4,114688,1317.4234952080296,87.05477047977654,623.4236182680854,1.980208795997213e-06,nan,nan,1.7514969242371985,0.3562589086631018,0.7698104134305627,0.29081746225809957,0.0,0.43553012830395854,15.41312916779213,14.619900837659081,3.509205926340427,21.3319662722029,10.695588646772567,378.0593931845428,1772.9737042450245,0.9822644958875482,0.8302466360668639,6.0
224,4,115200,1324.3250755409827,86.9877057586795,618.0183685857919,1.6597727296218774e-06,nan,nan,1.7514969242371985,0.3562589086631018,0.7698104134305627,0.29081746225809957,0.0,0.43553012830395854,15.41312916779213,14.619900837659081,3.509205926340427,21.3319662722029,10.695588646772567,378.0593931845428,1772.9737042450245,0.9822644958875482,0.8302466360668639,6.0
225,4,115712,1330.0992640000186,86.99501092273245,612.0810772389466,1.2716027099280042e-06,nan,nan,1.7514969242371985,0.3562589086631018,0.7698104134305627,0.29081746225809957,0.0,0.43553012830395854,15.41312916779213,14.619900837659081,3.509205926340427,21.3319662722029,10.695588646772567,378.0593931845428,1772.9737042450245,0.9822644958875482,0.8302466360668639,6.0
226,4,116224,1336.2152757500298,86.97999649402482,606.3003233579431,6.319912976749913e-07,nan,nan,1.7514969242371985,0.3562589086631018,0.7698104134305627,0.29081746225809957,0.0,0.43553012830395854,15.41312916779213,14.619900837659081,3.509205926340427,21.3319662722029,10.695588646772567,378.0593931845428,1772.9737042450245,0.9822644958875482,0.8302466360668639,6.0
227,4,116736,1342.6976512499969,86.94138988872405,600.6805281907881,6.849647654986034e-08,nan,nan,1.813226927933479,0.39673429266750826,0.7350479082811529,0.08368434091311698,0.0,0.4637623276686251,14.693769886490522,14.579103032628842,3.0032764937739103,18.62993075707007,12.017578722934763,393.87569152675735,1943.4068209733966,0.9930912383950283,0.7873174614947793,6.0
228,4,117248,1350.0066794159939,86.84994066156835,595.4177931048706,7.318996703950138e-07,nan,nan,1.813226927933479,0.39673429266750826,0.7350479082811529,0.08368434091311698,0.0,0.4637623276686251,14.693769886490522,14.579103032628842,3.0032764937739103,18.62993075707007,12.017578722934763,393.87569152675735,1943.4068209733966,0.9930912383950283,0.7873174614947793,6.0
229,4,117760,1356.5793694580207,86.80656852908457,589.8171171556611,1.5706366795216512e-06,nan,nan,1.813226927933479,0.39673429266750826,0.7350479082811529,0.08368434091311698,0.0,0.4637623276686251,14.693769886490522,14.579103032628842,3.0032764937739103,18.62993075707007,12.017578722934763,393.87569152675735,1943.4068209733966,0.9930912383950283,0.7873174614947793,6.0
230,4,118272,1362.5102351660025,86.80448553517856,583.9329579282868,2.1990824745554232e-06,nan,nan,1.813226927933479,0.39673429266750826,0.7350479082811529,0.08368434091311698,0.0,0.4637623276686251,14.693769886490522,14.579103032628842,3.0032764937739103,18.62993075707007,12.017578722934763,393.87569152675735,1943.4068209733966,0.9930912383950283,0.7873174614947793,6.0
231,5,118784,1394.412924166012,85.18567057246965,589.0192524494361,3.6900820038868986e-06,nan,nan,1.7638249456017976,0.2995961868069547,0.6708959131959893,0.29338535877950644,0.0,0.5984996704178205,15.870726719714714,6.584063662827097,3.2484154414827873,19.150608544975547,8.791948481963562,452.3082082284567,2903.4092815164904,0.8195913549574696,0.6548727557451215,8.0
