epoch,island,score,objective,duplicate,restarts,wing_span,wing_chord,tail_arm,nose_length,extra_shipping_containers,sensor_length_m,sensor_weight_kg,mission3_sensor_weight_kg,batt_capacity,prop_diameter_in,prop_pitch_in,motor_kv,motor_max_power,cruise_throttle,mission3_cruise_throttle,battery_cell_count
4,1,7.329394255741598,-7.329394255741598,False,0,1.7479913434343963,0.39281433449417874,0.5968167022080727,0.12146998033725787,0.0,0.4975472887388111,14.610001600884424,14.326648649522276,3.4588082196496988,19.926292531481554,10.647333416529492,439.99963374068136,2422.9636753988943,0.8784134394564974,0.7781852473897202,6.0
4,2,7.491714285714286,-7.491714285714286,False,0,1.8203782055103022,0.3727140578343685,0.4840416025326122,0.24099116593030018,0.0,0.47287024180347975,15.742318471662294,15.370257525190784,3.098843054430449,14.89158629117062,7.983279459029129,459.42785167350996,2096.1493657931323,0.8111969073486729,0.79058411909342,8.0
4,3,7.213044166637623,-7.213044166637623,False,0,1.7090511328342366,0.3445079797506333,0.5461582780563403,0.2198292419390645,0.0,0.47139747792578407,15.757979910029267,11.08759642642816,3.349923759754121,17.49698922628552,13.99482188168869,313.3841711785293,2511.7533567359515,0.9370556091301795,0.9292069735848169,6.0
4,4,7.362678568292475,-7.362678568292475,False,0,1.813226927933479,0.39673429266750826,0.7350479082811529,0.08368434091311698,0.0,0.4637623276686251,14.693769886490522,14.579103032628842,3.0032764937739103,18.62993075707007,12.017578722934763,393.87569152675735,1943.4068209733966,0.9930912383950283,0.7873174614947793,6.0
4,5,7.038623016665962,-7.038623016665962,False,0,1.486537813767052,0.30893459530260975,0.47100433859651847,0.2166480643194557,0.0,0.4725352434529039,13.956469395401143,12.474568435624096,3.767955561683796,18.36947799379737,11.258763464158694,450.28098046607533,2546.8698451947625,0.9913652016369912,0.7908111296268632,6.0
5,0,7.409960809343067,-7.409960809343067,False,0,1.7869467880541998,0.3888975223583351,0.49210318700619493,0.20410102830287125,0.0,0.5171345796994737,15.372035816803784,15.232985741620535,3.338987065622414,20.645868179357294,11.311846040212274,338.6602325144721,2267.0841346907664,0.9012477039873439,0.6999879712089898,8.0
5,1,7.390844046055008,-7.390844046055008,False,0,1.7962499365426363,0.36740194768770984,0.4171346685399269,0.20673648652309726,0.0,0.4240598111748112,14.99064399647311,14.412221453499736,3.9459614554000257,20.479050423048843,10.206667804566072,415.4002990064007,1966.6187292376262,0.9744364745475147,0.8502595072473342,6.0
5,2,7.491714285714286,-7.491714285714286,False,0,1.8203782055103022,0.3727140578343685,0.4840416025326122,0.24099116593030018,0.0,0.47287024180347975,15.742318471662294,15.370257525190784,3.098843054430449,14.89158629117062,7.983279459029129,459.42785167350996,2096.1493657931323,0.8111969073486729,0.79058411909342,8.0
5,3,7.216275790731014,-7.216275790731014,False,0,1.8133480257493608,0.342656852791037,0.6192531556717349,0.1936339191292202,0.0,0.4977221823320026,15.706539009903818,10.921509970178644,3.248429761968647,19.587318786263367,12.595856097738647,308.53505870779134,1979.1962495708678,0.9756289089366547,0.9772002345458717,6.0
5,4,7.46380681795644,-7.46380681795644,False,0,1.8196404031003024,0.39268279753054003,0.7104172186326184,0.09056253351650007,0.0,0.447937421652414,15.62917142196276,14.723039214314376,3.86599656139975,14.573341765851364,9.561772726622625,451.2500650315085,2716.9861158254253,0.9714328428786931,0.9715827501847283,6.0
5,5,7.174590153343866,-7.174590153343866,False,0,1.5541720505776946,0.3296468850859149,0.47496647648715307,0.19290191789183958,0.0,0.45134501805031046,15.67152036237264,11.467968616039338,3.0583966300224,15.280849316029771,10.715079833122115,433.3339810494554,2636.7910741285145,0.9488648280783895,0.9170171967361399,6.0
