generation,island,estimated_completed_candidates,elapsed_seconds,estimated_candidates_per_second,eta_seconds,convergence,feasible_population_fraction,finite_energy_relative_std,best_objective,best_score,global_best_score,wing_span,wing_chord,tail_arm,nose_length,extra_shipping_containers,sensor_length_m,sensor_diameter_m,sensor_weight_kg,mission3_sensor_weight_kg,batt_capacity,prop_diameter_in,prop_pitch_in,mission3_prop_diameter_in,mission3_prop_pitch_in,motor_kv,motor_max_power,takeoff_flap_deflection_deg
17,1,9728,202.028819500003,48.15154602237259,1584.33126871055,nan,0.9296875,4.432636404341408,-5.525255628158156,5.525255628158156,5.525255628158156,1.4553142146817704,0.36733039758119174,0.6709960885404518,0.1528287448494875,0.0,0.5745177606179273,0.10100190984232545,6.460219432250007,1.7038681076592397,3.177052568424866,16.0,12.0,13.0,10.0,304.18680655765274,1439.2324961404997,21.04464690230905
18,1,10240,219.50158729999384,46.651143283100474,1624.3117460199544,nan,0.9453125,5.080741671777212,-5.525255628158156,5.525255628158156,5.525255628158156,1.4553142146817704,0.36733039758119174,0.6709960885404518,0.1528287448494875,0.0,0.5745177606179273,0.10100190984232545,6.460219432250007,1.7038681076592397,3.177052568424866,16.0,12.0,13.0,10.0,304.18680655765274,1439.2324961404997,21.04464690230905
19,1,10752,237.58892999999807,45.25463370705061,1663.1225099999865,nan,0.9609375,5.445955801637585,-5.525255628158156,5.525255628158156,5.525255628158156,1.4553142146817704,0.36733039758119174,0.6709960885404518,0.1528287448494875,0.0,0.5745177606179273,0.10100190984232545,6.460219432250007,1.7038681076592397,3.177052568424866,16.0,12.0,13.0,10.0,304.18680655765274,1439.2324961404997,21.04464690230905
20,1,11264,254.09640199999558,44.32963202682498,1686.276122363607,nan,0.982421875,6.1285361891695205,-5.525255628158156,5.525255628158156,5.525255628158156,1.4553142146817704,0.36733039758119174,0.6709960885404518,0.1528287448494875,0.0,0.5745177606179273,0.10100190984232545,6.460219432250007,1.7038681076592397,3.177052568424866,16.0,12.0,13.0,10.0,304.18680655765274,1439.2324961404997,21.04464690230905
21,2,12288,295.9581405999925,41.51938505590244,1775.7488435999549,nan,0.77734375,2.948599505970057,5.848326938804722,-5.848326938804722,5.525255628158156,1.4210934227969498,0.26682074554264545,0.6519904414191843,0.151389772798866,0.0,0.15535873181261117,0.018594091638736432,0.3311655402656726,0.2675629975153129,1.384180365784748,20.0,15.0,20.0,11.0,292.2596438322216,1954.633668065071,33.908868692815304
22,2,12800,302.425419399995,42.32448458001613,1729.8733989679713,nan,0.798828125,3.03499175488336,5.165094637610764,-5.165094637610764,5.525255628158156,1.5655094024608287,0.23228369099097906,0.6257775625213982,0.12025615694288638,1.0,0.21182026108158886,0.04162176999219403,1.9484400543912486,1.3627223801699913,2.0261250880031167,14.0,10.0,18.0,12.0,347.79693841042626,2114.220118150115,30.168727100032413
23,2,13312,308.52038630000607,43.14787803699745,1684.995955946187,nan,0.828125,3.1395395151377823,2.1275356462593873,-2.1275356462593873,5.525255628158156,1.0450495813714278,0.21425917010754347,0.5103717863559722,0.2327191774540567,0.0,0.2342836884978013,0.08178327632620931,0.20009150310626467,0.10279515399059846,1.944193413786733,15.0,10.0,16.0,12.0,270.4092449189809,2610.3661190718412,19.562478391249417
24,2,13824,315.0936648999923,43.87266879639616,1645.4891389221818,nan,0.8515625,3.281221832567489,2.1275356462593873,-2.1275356462593873,5.525255628158156,1.0450495813714278,0.21425917010754347,0.5103717863559722,0.2327191774540567,0.0,0.2342836884978013,0.08178327632620931,0.20009150310626467,0.10279515399059846,1.944193413786733,15.0,10.0,16.0,12.0,270.4092449189809,2610.3661190718412,19.562478391249417
25,2,14336,322.9871259999927,44.38567003441593,1614.9356299999636,nan,0.861328125,3.456879139567459,2.1275356462593873,-2.1275356462593873,5.525255628158156,1.0450495813714278,0.21425917010754347,0.5103717863559722,0.2327191774540567,0.0,0.2342836884978013,0.08178327632620931,0.20009150310626467,0.10279515399059846,1.944193413786733,15.0,10.0,16.0,12.0,270.4092449189809,2610.3661190718412,19.562478391249417
26,2,14848,331.87054580000404,44.74033682081533,1590.6898574551917,nan,0.87109375,3.7202501939319337,2.1275356462593873,-2.1275356462593873,5.525255628158156,1.0450495813714278,0.21425917010754347,0.5103717863559722,0.2327191774540567,0.0,0.2342836884978013,0.08178327632620931,0.20009150310626467,0.10279515399059846,1.944193413786733,15.0,10.0,16.0,12.0,270.4092449189809,2610.3661190718412,19.562478391249417
27,2,15360,340.3107564999955,45.13521746410095,1565.429479899979,nan,0.890625,3.982021186379989,2.1275356462593873,-2.1275356462593873,5.525255628158156,1.0450495813714278,0.21425917010754347,0.5103717863559722,0.2327191774540567,0.0,0.2342836884978013,0.08178327632620931,0.20009150310626467,0.10279515399059846,1.944193413786733,15.0,10.0,16.0,12.0,270.4092449189809,2610.3661190718412,19.562478391249417
28,2,15872,348.1372609999962,45.591212944023745,1538.542088935467,nan,0.900390625,4.171642183805546,2.1275356462593873,-2.1275356462593873,5.525255628158156,1.0450495813714278,0.21425917010754347,0.5103717863559722,0.2327191774540567,0.0,0.2342836884978013,0.08178327632620931,0.20009150310626467,0.10279515399059846,1.944193413786733,15.0,10.0,16.0,12.0,270.4092449189809,2610.3661190718412,19.562478391249417
29,2,16384,356.77847039999324,45.922053484986044,1516.3084991999713,nan,0.91015625,4.716154900112517,2.1275356462593873,-2.1275356462593873,5.525255628158156,1.0450495813714278,0.21425917010754347,0.5103717863559722,0.2327191774540567,0.0,0.2342836884978013,0.08178327632620931,0.20009150310626467,0.10279515399059846,1.944193413786733,15.0,10.0,16.0,12.0,270.4092449189809,2610.3661190718412,19.562478391249417
